unit_id,JobThroughput,RackInletTemp,InterfaceErrorCounter,do_cooling_setpoint_controller
0,33.48550373196417,53.86162195655431,17.307330420454488,75.0
1,27.976672502120948,45.48127836494067,45.00922813816585,75.0
2,23.561822496030743,80.57952900526621,22.32228683757755,75.0
3,6.210467183255169,69.3913597533373,54.66195015606025,75.0
4,29.086821557589637,29.83941281961117,61.942564572331186,75.0
5,10.659931418131654,67.07233552090908,63.43775654932276,75.0
6,36.89155782576832,50.77197765328055,44.31358654397343,75.0
7,34.886635536905764,48.17746987247741,41.94145842969769,75.0
8,16.60930415301221,58.79132010016687,64.11016089337716,75.0
9,33.68557326764383,36.88517673433142,22.57170596305738,75.0
10,39.27120748077232,40.94309698177402,44.39076711424545,75.0
11,27.86219709569996,45.076833666555316,60.40156243804839,75.0
12,32.72321884356845,37.78021631360018,38.56141352142685,75.0
13,39.08825994384965,38.89797022920157,47.76301806695625,75.0
14,13.618818577505373,62.01516024239612,16.164070709188795,75.0
15,20.216272101091153,54.866993683528634,69.14619915844675,75.0
16,42.139708286332294,56.65180494745275,-3.442412104978004,75.0
17,16.816316510347615,70.2077240087328,34.533505347604056,75.0
18,30.884834253794455,57.42959584898719,14.092700977258676,75.0
19,32.95826667464767,40.784396221217754,40.58409524224513,75.0
20,21.0599627563737,49.90807955556955,25.352399868832283,75.0
21,23.428995431730215,69.1939507070923,24.710329911299745,75.0
22,17.613300473650032,51.343903236848945,55.26847884394375,75.0
23,29.933441686826967,41.303555724103404,10.715113514959771,75.0
24,24.04011497848419,41.83196642556794,29.671563320034828,75.0
25,23.813008808594617,41.01609404373716,45.43561351006773,75.0
26,21.46480728797852,54.92652139745501,37.72211109891139,75.0
27,28.141369181101975,35.35669397732774,62.03927595748815,75.0
28,47.94481467223333,52.09708634617177,22.99631278934649,75.0
29,32.386662854412805,43.41641424057269,19.46209085544208,75.0
30,10.738273954240114,61.35454883663171,58.682337314681014,75.0
31,39.93149649132956,35.18737667380299,38.67387462011352,75.0
32,19.77119890143524,69.87313666030465,14.76426112144334,75.0
33,42.17379365322452,36.47390293079918,34.77406464921352,75.0
34,20.043137713641833,72.77251373860197,42.031547677401576,75.0
35,26.6267642686001,51.872724225955665,75.57357631987196,75.0
36,43.877096319856285,63.90902545205398,15.601783397766543,75.0
37,45.76196622819177,39.772538384553606,40.888647454044104,75.0
38,33.088320938402056,47.1548808059545,36.863641797552866,75.0
39,38.693492837815164,46.64642593594303,22.750519914386658,75.0
40,34.18938198564965,63.04528759520589,40.59212722299262,75.0
41,8.87833780130249,61.440335078467065,68.61210876888025,75.0
42,28.435972720861358,45.1083846389226,44.35949732171949,75.0
43,16.2618141627302,44.759845723241135,44.04406514907262,75.0
44,36.38823186586411,58.271728012204875,40.53099349347272,75.0
45,27.669551446497355,56.29646196702258,18.03399030887072,75.0
