unit_id,JobThroughput,InterfaceErrorCounter,RackInletTemp,do_fan_controller
0,8.282511538494669,52.14798679268612,49.02921111679135,25.0
1,2.3575651235666917,79.07442445833647,65.23303425575304,25.0
2,14.020966722140855,69.09034600464756,34.7233083910239,25.0
3,24.42267591376863,40.12506521663106,58.1801693579613,25.0
4,-5.812905311981748,69.80484808946916,69.17094652917298,25.0
5,35.14328856332246,11.401805631081029,60.18964766383897,25.0
6,19.461146553278294,48.33201907046912,48.86113282256975,25.0
7,10.270234118917005,45.54822676286808,77.4628553136223,25.0
8,-3.074370860029428,64.7156652844183,73.48497573869159,25.0
9,3.362023024544445,83.36279216017928,62.169636570455346,25.0
10,64.32370443149817,25.813037125899587,43.675194790607335,25.0
11,-10.940144001861213,38.13157622122573,72.11375481196622,25.0
12,36.041718039828446,23.173743334426348,26.828195899081525,25.0
13,24.428368052071658,13.6521673944827,61.740338037571284,25.0
14,10.979229234899973,37.59637705573046,55.52798622888823,25.0
15,44.64207556949271,47.294961563377086,37.6935721194556,25.0
16,7.547759701640199,64.52982517763328,44.2221600754252,25.0
17,6.5835178734972075,55.435003571957495,62.37721075898104,25.0
18,21.825539017798516,4.457982200259373,54.548878661981,25.0
19,5.7799760028168015,41.31979324718178,74.7756556347263,25.0
20,36.184130326204425,31.337366301501365,52.7667562047621,25.0
21,0.5349384071792547,44.64949269121719,73.33817373744867,25.0
22,1.5342506598428933,47.10229852873459,52.85127529665658,25.0
23,19.897115195843327,41.3673874161683,51.12067500867847,25.0
24,21.006958886434397,48.90235943814871,62.29822031943069,25.0
25,7.075755898822518,71.76268759753961,47.66516706897997,25.0
26,1.2431739977652108,74.14152042629516,48.428903296005345,25.0
27,15.142909126104332,46.279054809834236,54.979555816848766,25.0
28,4.783889270165526,50.49826520695964,48.392287573781466,25.0
29,7.94294015452721,54.12906589648203,63.19481730820688,25.0
30,2.0501536589232154,55.615068376366104,76.1466400443453,25.0
31,9.23368254955094,53.262035636527585,59.492717505823755,25.0
32,8.568191864728357,55.38062238586479,55.80128772777718,25.0
33,15.221698248035745,72.67999394750352,32.77676676077626,25.0
34,29.674804083868768,56.734993850500985,23.412962856955403,25.0
35,8.145671672666204,28.482880867102562,51.607776227242816,25.0
36,17.865399559050605,42.48234945301764,49.82480525740144,25.0
37,10.02936360892228,52.918480654578346,68.77885544368172,25.0
38,5.7840692550563855,73.47782330353671,41.96733959169852,25.0
39,-2.412683151751697,64.27968121678683,72.38339736336494,25.0
40,16.215999334573503,50.520969902847945,61.90568439972541,25.0
41,56.909946092161185,29.417492037765257,65.76697099469166,25.0
42,11.916572611677207,75.8783769816068,55.95590912234838,25.0
43,33.088572877101186,34.726551766853866,78.30179673762616,25.0
44,17.34317503450327,49.14590292637789,49.4658389777158,25.0
