unit_id,JobThroughput,RackInletTemp,InterfaceErrorCounter,do_cooling_setpoint_controller
0,23.00147840335604,48.837670562074706,64.67363154018979,66.25
1,39.96975986962917,49.890716610529196,38.83680929597209,66.25
2,32.028115927399696,47.45714489648596,20.699561870376137,66.25
3,34.459293333422636,56.89165358330702,22.717645882364476,66.25
4,24.17936375749164,60.88788485204402,71.23753235839537,66.25
5,39.151103793355006,50.994348441050455,38.4146362349854,66.25
6,24.916766312476774,52.70619269124994,62.23345825900197,66.25
7,-1.9721442711264663,78.88977498639157,35.75840200139396,66.25
8,30.24981995892399,30.135831881831802,66.82464688925609,66.25
9,20.87680064197811,49.25595058074117,44.31539676457173,66.25
10,30.322632676093868,63.00883164267732,55.45189445303231,66.25
11,12.722029195727124,44.770173529205316,57.18600207749795,66.25
12,18.93172378442901,44.999084381823145,42.97302619183287,66.25
13,19.406581580410304,31.746183094014143,81.87250579448894,66.25
14,46.900191616615274,35.582323754967,21.97474395813824,66.25
15,37.78308363499264,65.63092477215544,5.085927680955308,66.25
16,18.17627879417229,71.78953519531962,39.619794282864895,66.25
17,19.566536934888568,54.339335118326204,78.68780369951045,66.25
18,31.16778772298925,53.463592401318465,39.64423696337698,66.25
19,36.91025548818801,35.58225672521576,22.59264616739835,66.25
20,15.692205799315278,49.21464543598995,47.39846436926561,66.25
21,30.622899105871955,52.528996075304946,47.01651779137964,66.25
22,15.417034934387448,33.370878783741816,41.48357348951103,66.25
23,13.482116254730723,62.31558759294843,52.640518951820624,66.25
24,26.31190639290767,52.16071413247715,44.16894348069655,66.25
25,3.7182501209013656,64.12562192454672,43.169561319688704,66.25
26,25.610757632981933,59.1234115294383,37.715702074983604,66.25
27,28.52058924145657,59.931221908767,35.93496770921257,66.25
28,15.895735294190448,48.13559072596199,90.35949199813396,66.25
29,17.98584373502552,46.07430265749506,72.63941787137071,66.25
30,13.399277701683797,36.94384521896207,61.215047098294704,66.25
31,6.0375473614808595,67.73636494224606,48.37697641925353,66.25
32,13.913313681437213,61.52528623512002,63.4030873480988,66.25
