unit_id,CropYield,TissueNutrientAssay,do_IrrigationRate
0,5.377547467209483,22.642522456658135,25.0
1,8.516119332104706,16.74614209992194,25.0
2,21.824945622460636,14.832788872250259,25.0
3,9.940870155588993,12.882016488608485,25.0
4,12.911878045118712,-6.168161089196229,25.0
5,5.790174222112627,17.920900679688792,25.0
6,14.047002597915753,14.476309635581723,25.0
7,12.398200667476196,13.419143081391484,25.0
8,17.73659365364324,0.11242388996128128,25.0
9,22.625032382332044,5.2359124240829455,25.0
10,12.183809650001063,6.0806072682054655,25.0
11,14.468866347125882,15.859326683456874,25.0
12,14.618592451393486,16.99080139158594,25.0
13,14.189069531590956,12.338127907897663,25.0
14,12.775096317767698,13.906301308139854,25.0
15,9.062141002681145,13.678795587879259,25.0
16,19.836432935711876,22.225903997711853,25.0
17,12.407316766376956,25.18749107592356,25.0
18,8.671110835118352,10.897800950667454,25.0
19,17.9520651757053,17.352292170566045,25.0
20,17.82531719005902,7.27648144623201,25.0
21,13.049752245368317,24.252949976139753,25.0
22,16.539346478735986,8.676599244138075,25.0
23,20.427935878105288,12.798679715042068,25.0
24,16.683821191439286,24.869605858119535,25.0
25,11.449851010134422,19.571829730776727,25.0
26,10.67455510130539,-5.47855839655489,25.0
27,15.049402438388682,10.237359790806007,25.0
28,16.841772667320924,-1.6969087586591431,25.0
29,8.120911100533766,19.143623595737694,25.0
30,19.39309090677555,20.14823557383862,25.0
31,14.675860340454046,7.340078273634987,25.0
32,20.407729265524303,12.817772067263762,25.0
33,16.309332757286775,10.53349673848992,25.0
34,16.940263312068748,-13.862787964370746,25.0
35,16.99348238737715,6.151576768031212,25.0
36,15.44633642174766,17.95429939044851,25.0
37,21.32608215197767,5.971012512601078,25.0
38,19.247365666286463,5.8502362635010305,25.0
39,11.813885865786656,12.507805098521912,25.0
40,15.917322007594667,19.17284804136235,25.0
41,17.598555331409667,18.80460534239573,25.0
42,11.979285185573564,3.8722446329187648,25.0
43,17.636131949926902,11.31816705039784,25.0
44,5.9979590548301775,8.797110172327638,25.0
45,19.961812369517347,0.3668452863227749,25.0
46,16.917160001745465,20.25868826430598,25.0
47,14.139256761444535,8.620624860416667,25.0
48,21.890184665129112,13.773434798887855,25.0
49,21.271562557817102,2.208154671251952,25.0
50,16.04367469318942,8.237061557840441,25.0
51,12.653829774827468,24.374981911939557,25.0
52,14.605174484845985,7.072402931518367,25.0
53,12.135228830310288,15.494411499432339,25.0
54,16.155301402118138,8.635621771805553,25.0
55,12.153429494579942,8.182295832543083,25.0
56,7.329162039641593,10.62120403199826,25.0
57,12.721815453618712,24.977474218406808,25.0
58,7.682576428823149,28.797423730707838,25.0
59,13.705757094984829,17.359582798439586,25.0
60,11.895207961218649,4.127852755810022,25.0
61,15.8120076085625,9.167347248959047,25.0
62,14.609037723113612,15.570446386717245,25.0
63,14.979651045484328,3.0841273326300236,25.0
64,14.371362909903269,2.3166056183794765,25.0
65,13.22071340842624,16.79923167667113,25.0
66,11.0274257684599,16.6290338875414,25.0
67,9.352358448803159,6.051680943350203,25.0
68,11.229973624689249,3.8722302261187576,25.0
69,12.087290914917945,6.854106987800721,25.0
70,11.580998162606301,19.62055256179672,25.0
71,13.876683036651308,11.789452077106528,25.0
72,15.689457001136,19.314144178120344,25.0
