unit_id,CropYield,IrrigationRate,TissueNutrientAssay,do_IrrigationRate
0,14.689682327880439,-2.4958432177530927,19.15093682396261,0.5
1,12.411538169774717,0.14908141813449494,4.060329656346446,0.5
2,19.434843415235086,5.109812531612137,19.393218945295587,0.5
3,8.052021644910837,3.9089627332343015,20.4588930573031,0.5
4,9.784709580079682,-3.065647307716179,5.783339582339788,0.5
5,13.954000375740112,2.5163620092241668,3.1195206469537426,0.5
6,18.80702335307076,-0.6683367190604397,8.802887670173066,0.5
7,17.306311040712725,-3.1491040471509093,3.514110698754542,0.5
8,20.96108052447555,-1.7530184059944425,-8.473093010288604,0.5
9,14.113991014492616,2.1362049353768064,11.081018307545845,0.5
10,13.106130621447633,2.809322916242799,-8.886089643617073,0.5
11,19.743490201542183,2.654497915246076,18.75726745755763,0.5
12,12.77788177575174,-0.6589675644144855,14.44342664036002,0.5
13,11.331851115963005,1.960994897025584,3.858631315489129,0.5
14,13.50255646521858,-2.1162679802357527,6.641934332317289,0.5
15,9.794227142657142,1.6474061793720525,26.833542203130435,0.5
16,22.72532970971425,-1.4329976646993576,-12.964804446625452,0.5
17,16.019644120103052,2.442748818140603,-10.172507399309906,0.5
18,19.480111796112524,-0.14020802996598636,9.372925895792749,0.5
19,14.904241480169672,3.2632613073119816,22.49187882475715,0.5
20,18.567634350140167,-1.0611457327971239,-7.930738186679372,0.5
21,12.140236916515802,0.6927561915921985,0.9820575917754883,0.5
22,18.516573547234334,-0.0043168456969511215,16.714250064499915,0.5
23,14.577013788474408,1.2327179863065965,9.648473228643493,0.5
24,15.516401775664566,2.809460812315729,11.695307068265892,0.5
25,17.030874874006944,3.776391988521942,2.9362435308937798,0.5
26,11.108512273231911,0.10576507613512365,-0.7776888381954965,0.5
27,19.722348865548835,2.890596527257533,4.760098052348149,0.5
28,17.96249300345504,5.3583929228877505,21.872982160275576,0.5
29,20.089786482634203,2.702536816996507,10.3518896543755,0.5
30,13.142225683386277,-2.342702234667685,19.58628501196185,0.5
31,22.13018115638846,-3.1545532743929336,19.743529983760652,0.5
32,9.192151643259828,0.9612943229511535,7.909219897946953,0.5
33,17.07133919274581,-0.46995837021484965,-2.2294933427743278,0.5
34,23.780182017971953,0.4867468576943327,3.703035945774497,0.5
35,11.268577272603812,1.0941565493656285,12.719176768770186,0.5
36,23.093453016377506,-0.8191386186177576,23.483348620720008,0.5
37,17.25641296342535,-0.5841980588132336,7.152446914005113,0.5
38,3.4727171051855255,-2.5349977130715704,-0.3114421205309075,0.5
39,9.43443273803567,-1.0206284860433028,24.486750306554892,0.5
40,17.08599291178502,-4.780214446145588,21.341367891185875,0.5
41,15.064698855379188,0.21103903832303228,-5.3596052617603895,0.5
42,18.264459217262218,-3.4030401023046895,12.462619946786388,0.5
43,11.307611249219928,2.518017036017946,12.189298734721133,0.5
44,16.70212590446447,-1.6596008503282076,11.293077422106258,0.5
45,8.438563139117631,1.2595041350327345,18.5002447043438,0.5
46,24.138380202509744,1.6210934786091142,16.459330101398002,0.5
47,8.596452135738163,0.6812472608457266,12.103596304695744,0.5
48,17.195023999081226,2.0720148480341196,14.098572046991173,0.5
49,16.433407608490807,2.383720706799795,-4.288951679379473,0.5
50,12.911220615637777,2.2675940983541203,25.93233260143566,0.5
51,14.717093268355983,-1.485277248267804,6.409856028578367,0.5
52,14.28160848190496,1.6638492940068759,11.91391167298062,0.5
53,16.319192088132162,5.187959247382786,7.566658308290353,0.5
54,19.82299906693695,1.6797270399769262,11.78811203983836,0.5
55,8.268812209793474,-6.186150547472706,11.58631233349185,0.5
56,17.62542343989321,1.694990354799537,2.4674308088679204,0.5
57,11.72636914009638,4.26374057923805,17.810252204305794,0.5
58,12.85850665202277,-0.11786053103534244,8.043126401274622,0.5
59,12.622736483249433,-1.372017103026492,16.71075834178839,0.5
60,12.827804042512524,1.6593680890828155,16.10813874737314,0.5
61,17.217869577573065,2.015786411127585,-1.4232379105997985,0.5
62,19.42868901798439,-3.205038696810891,10.759907155089648,0.5
63,14.986735792980703,2.1443435376507844,4.603100077987008,0.5
64,10.609653254722982,3.2212415850590066,22.531172441450046,0.5
65,9.893154064749693,0.41970386812753346,9.886680260493623,0.5
66,15.27797176018973,-4.609500948876061,-8.767324085096305,0.5
67,11.36519185700474,-3.145514520372178,24.05552715404034,0.5
68,7.377633129069373,0.1414039600378053,2.8597858654355885,0.5
69,17.645775666310996,-2.1193699549038816,15.414267692115274,0.5
70,15.754278520612468,-0.9814093532423644,9.689263870000254,0.5
71,11.218677967792715,2.8477837172772067,15.140865553557774,0.5
72,9.193816246437748,-0.6244179121694067,22.92088564604947,0.5
73,11.87784012573313,-0.1722405496931967,-4.051167695754652,0.5
74,12.667480324971747,-5.348872119392264,-0.8311595713435835,0.5
75,14.792392901787094,-0.9492469778840422,19.209873134834865,0.5
76,20.644966473567038,-4.64674770429743,0.9929899438001648,0.5
77,16.462678225201223,1.2471023278962718,23.23710220394419,0.5
78,18.452678517165815,-1.5419058097699243,12.770427563060142,0.5
79,16.841043322283568,-1.3440246566457605,6.680159604683475,0.5
80,17.110503594862614,3.124033740290785,18.575099573867607,0.5
81,14.506699772900435,3.3196497347292793,4.179670791989495,0.5
82,21.121058648107486,-3.3614201930930188,1.3038661349483132,0.5
83,12.06013762045893,1.9526227503502784,12.449710053462582,0.5
84,12.630611109231562,-0.9599659567671885,8.318396054801969,0.5
85,6.997916226796517,1.5649931869154763,12.109046821159765,0.5
86,19.694082900206077,1.562863086556367,9.950798226188455,0.5
87,7.67028137942542,-0.19920255829424915,4.554329058194049,0.5
88,10.503457232444145,0.41512965860815165,16.661978066527176,0.5
89,13.489851143099251,1.51719830619399,12.876282065351491,0.5
90,15.404728955115738,1.1822058756954839,2.7336882079609994,0.5
91,11.865070749794139,-1.0006397739748114,5.0555777896659455,0.5
92,18.8890794911507,0.03448335815811976,4.200293137045796,0.5
93,16.137862277657916,-1.711888207094952,24.56755898658499,0.5
94,13.004091838247968,3.8706553906503363,2.7632984038793946,0.5
95,16.11684907975887,4.258236437285716,1.222868001586276,0.5
96,17.2156552067118,-0.4746192463614778,10.82834115491229,0.5
97,6.5483146549367035,0.28926359696585957,7.3066757256951105,0.5
98,17.70249565865152,-1.1959988103899553,15.070203356447246,0.5
99,17.597280345516488,-0.12114619059478282,-0.3661377787018072,0.5
100,22.782496143952887,-2.6403562925117967,8.472754400269448,0.5
101,6.405498990016184,-3.072876994906035,-0.924027105339368,0.5
102,3.782043172285719,1.003421516501027,0.6056538773237197,0.5
103,17.015676596129264,0.10179647440387718,5.8894819956770545,0.5
104,19.658972155693927,-1.3935025376600874,-3.4784697428329956,0.5
105,8.932265744182127,0.07603696579485303,-3.285616247107228,0.5
106,16.870989180848326,3.029418699376325,9.267304198429663,0.5
107,15.083216977251537,-0.7767223227475195,-2.9168057500453894,0.5
108,5.840393153677441,1.1887837635150054,27.522263879697736,0.5
109,15.303872855034452,2.624203245585595,3.943430965149801,0.5
110,15.441035829174735,-0.3483365831619307,12.731447405899996,0.5
111,19.434439892258382,3.562363086120093,11.846865078803871,0.5
112,3.684260719755386,5.173906775626823,11.481998498657969,0.5
113,18.274770543639356,-1.9778386088012407,13.73126116129427,0.5
114,21.304000897952438,1.2035297857590999,25.09092022037042,0.5
115,13.81022062200006,-0.46765689689395074,19.2057158394934,0.5
116,14.987275676835031,-0.7599444434782816,8.876584077478054,0.5
117,13.9980568517474,3.7277498495493457,13.432226026348124,0.5
118,9.851961653687214,-1.2832013304760777,3.8545005198297186,0.5
119,18.41706317866285,-1.270403026337521,21.513641065352274,0.5
120,15.238464288690391,-1.305123840445174,6.673836526504465,0.5
121,13.65549884728534,1.2886431035333206,11.298059065916885,0.5
122,19.92062341322938,-6.2666747326304595,11.945606275567105,0.5
123,18.032165129583966,0.5711714896928265,14.369078046745855,0.5
124,20.668305751827045,1.9639457500160324,19.53625971190216,0.5
125,20.835628074554453,0.6133999478070162,20.23323282108122,0.5
126,16.226870257630292,-1.7473661136532561,-3.2084245754791247,0.5
127,15.713717964754158,-2.5538906146860527,4.448571269883623,0.5
128,15.374119681280376,3.111090016190299,2.396533355277004,0.5
129,6.740962601604387,3.8556374340079644,-1.058450591054223,0.5
130,17.703652348066914,0.1460356014444502,19.831289993702622,0.5
131,19.9170285822737,-1.5070338715308544,7.396889199829555,0.5
132,19.10196926413817,1.9651836059341168,13.036381474954815,0.5
133,25.483567173003017,-5.711752376074639,2.351636833880141,0.5
134,15.986047601543198,-1.4399090934762313,18.172837813022237,0.5
135,21.610709927150644,4.491312439823162,7.471689056051072,0.5
136,22.062671180462395,0.0107244318618116,14.205959301666333,0.5
137,13.68682177826762,2.1948560109952533,8.989837811224126,0.5
138,10.001096037241064,2.4754737605164765,19.63790856573044,0.5
139,9.300714469493482,-3.4704351204952224,10.416556050862523,0.5
140,17.686525489807394,1.0887789053754715,4.735432623377628,0.5
141,20.07091264108277,0.8056471999106758,-0.3228354172440042,0.5
142,13.204509630493385,0.6957213396092548,11.72425293401499,0.5
143,15.581195316862738,0.4158686537497341,4.394566998206436,0.5
144,8.467020277018934,1.4991261042713355,-6.482922461307357,0.5
145,15.382546463480477,2.264397502721385,13.079738338968491,0.5
146,14.864460831406529,-1.628961112941047,4.541654963335274,0.5
147,27.35127920339048,1.8631945538493637,8.895045645218811,0.5
148,20.330214006037224,-0.46472144659958925,12.352922916822742,0.5
149,11.33621964427281,4.036752108747624,5.3981388573766305,0.5
150,15.055167386006286,4.479612690168661,29.21726650662916,0.5
151,17.67689237981659,0.1817021738115342,4.883482245084136,0.5
152,15.819620729771081,-2.0551351838728995,16.169059795603104,0.5
153,12.505511671964836,1.0899234178845174,16.632448557762835,0.5
154,13.990590443136009,-3.7822687610430963,18.52439847220528,0.5
155,10.907439345114186,-0.986496378283626,20.049054306086248,0.5
156,24.33255884776018,-1.0095927278424255,27.352986217877806,0.5
157,21.753193135531706,1.8281502497783166,5.9361578165351645,0.5
158,10.659184294332814,-2.5721476693380976,15.336892151734094,0.5
159,11.961982872847285,-0.940239581236767,21.017837427904205,0.5
160,14.019278023612857,5.03138978350128,9.177768685423915,0.5
161,16.5891916517244,-2.0501601642344554,-2.864679622164754,0.5
162,15.682646777908285,-4.550454704168402,11.995232262581327,0.5
163,14.465006785395788,-0.1924926940317646,9.332971077364538,0.5
164,15.66189383278425,1.471906175962103,16.554962485340454,0.5
165,8.092632533297227,-1.6419166516093862,2.778167072271426,0.5
166,9.044208628706388,0.1504362458861221,9.414741181252028,0.5
167,12.059767536112597,2.5336689713176184,21.59608717116126,0.5
168,7.137701400269038,2.1472930182099788,18.861893128735996,0.5
169,15.081039631965988,3.2381261000458625,7.729295188997078,0.5
170,21.288390842317177,2.813433671851491,5.974589631152877,0.5
171,18.977581552300457,3.487824007228667,10.839642502247347,0.5
172,22.266337055972176,1.5318591299423021,20.823549024311845,0.5
173,13.529634266167772,1.9434032269599766,7.185880209643471,0.5
174,15.060441789385289,-2.6227031671589316,17.455075054326205,0.5
175,13.630814437112864,-5.067525924672171,30.80180525625157,0.5
176,13.373905944416382,-0.2181750860484899,22.468621267088338,0.5
177,23.411279185290343,-0.010081554272334148,12.59380068954026,0.5
178,8.41626698506925,-3.1448576186731496,23.026588096167693,0.5
179,11.33351389000818,3.3404359741654863,21.448775350759227,0.5
180,7.827331933549124,0.891712732876228,8.393347434107003,0.5
181,9.597245333086649,-0.620995543172375,1.7551284892080243,0.5
182,7.4365648664720005,5.642558078100489,-1.98851255388748,0.5
183,16.77404097150594,2.816166190386409,12.498909884833498,0.5
184,9.230426436195653,-6.319257718156918,-3.24220229628113,0.5
185,9.170268931552686,-1.5081545232393223,15.980782192900213,0.5
186,12.283751224449798,6.356219173297326,17.68667801726167,0.5
187,15.400346255974702,3.6490190036755257,19.70064318055581,0.5
188,9.727866483722925,3.3064950214795488,-4.460236106889807,0.5
189,16.900171534252845,3.3944346121658593,-8.327077686813606,0.5
190,26.683756420515067,0.44682957152163394,14.582542359658763,0.5
191,17.275461113977542,0.898450616786385,-8.521242468150323,0.5
192,18.3329927016474,-0.964760069574131,3.214840811928358,0.5
193,19.077989727652216,-1.3919752619983652,11.404959141427367,0.5
194,9.194033956222654,1.0826455478797676,6.577960807829207,0.5
195,8.242690970737787,-2.368085043846097,8.017427319897772,0.5
196,16.007246241412354,-2.3178796635292436,8.03441637300597,0.5
197,16.682017285352998,3.379761412805602,7.307068728314327,0.5
198,9.270822791176998,-4.248301180441528,5.143038125245763,0.5
199,25.30466661398235,0.6337985008368032,3.162883724919176,0.5
200,18.018177035746447,-0.16318110887364345,-4.367170117030193,0.5
201,12.659117406876142,4.178596618802171,-3.8852671298150927,0.5
202,10.100671466471967,1.2305350681283656,-3.044783696328242,0.5
203,14.799304487753014,0.46224887858774705,12.053681207637183,0.5
204,8.13051574336864,1.0786415556840128,12.212468133959339,0.5
205,14.04099749835404,3.678757940730426,10.025936758443805,0.5
206,17.01202034003252,4.770286187093653,4.182515752454405,0.5
207,10.15966059262705,3.6675165578892335,12.939725440999746,0.5
208,7.7421711127899835,0.24914104741647403,5.133449244071043,0.5
209,14.417196711306568,-0.9402974011944005,9.409775619106625,0.5
210,14.008187099444875,2.772886597158781,16.49987366878964,0.5
211,25.093783825630737,-2.2788131999988726,4.0921505147113955,0.5
212,16.762766199750907,4.799567059042207,0.2997553291432862,0.5
213,14.298061108498114,1.0139118828546507,2.0608671564394445,0.5
214,12.5868911892995,2.6749196130178836,15.109538879304779,0.5
215,20.848448910024448,5.065920070496802,9.778857137749926,0.5
216,13.707545776817831,3.4242086288308498,-2.733049754098742,0.5
217,23.81299553748755,-1.7220486900180516,13.229363087974914,0.5
218,19.304272924409183,-3.37764102937469,17.50064360429276,0.5
219,19.330587193304048,-1.5429927505092005,18.519877610092443,0.5
220,10.345449483575468,0.5390252821473485,15.002108428135951,0.5
221,14.917986685510638,5.14113584600479,12.223867568989284,0.5
222,12.330895495745253,-0.2282947863205088,5.741535721288419,0.5
223,17.89201272450331,1.175704513317459,-3.6598130056732074,0.5
224,15.101623851836225,-2.4895670785544453,13.467176125716659,0.5
225,7.548266732097613,-3.1952758482232966,10.616135602103247,0.5
226,12.287227018187803,-0.10859195021840962,4.762474999830663,0.5
227,10.23812624902797,-1.4954100395184773,10.617906158436858,0.5
228,22.774445073175578,1.6239300344897267,2.65113072855873,0.5
229,9.391036451760902,-0.443934212025884,5.964884018933753,0.5
230,23.51189201075488,-2.6390705817062887,2.431287719005824,0.5
231,11.658109478556957,2.7551559779665205,21.879129406856627,0.5
232,24.354210226484533,0.2199662157242438,0.10592815072123685,0.5
233,17.72418044341634,2.3108138134762046,-2.3062407799433586,0.5
234,15.402839126332411,0.6383075693939628,-10.359930046337384,0.5
235,22.243914215640086,2.084503327653344,10.864751077501731,0.5
236,6.59476601365421,4.671349023015359,3.811958460097265,0.5
237,10.107806209856436,1.1800100871173913,13.812521289242113,0.5
238,12.449029180389942,1.123998025318802,10.874410655862276,0.5
239,18.841460261118634,0.8095314928269597,20.80903194594419,0.5
240,18.19224515383595,4.716758983497946,20.318794403364354,0.5
241,10.562111391117712,-1.1298984013792088,8.6918599188734,0.5
242,11.836781576338883,2.8842461803803285,13.234242933340818,0.5
243,11.844186134007554,1.5305082303540472,10.996973306073079,0.5
244,13.298765897105941,0.228388614070279,0.11323505906351272,0.5
245,10.694325800324366,1.1359693241430917,0.11920835593584655,0.5
246,22.032154859190037,-4.959127497576183,21.094937420412947,0.5
247,26.461800139938592,0.563762753155463,5.64829651540968,0.5
248,13.961094602262369,0.37746102239503065,23.010071218056762,0.5
249,15.79410921048773,-3.738130645356022,17.84214397117022,0.5
250,10.119075024667872,2.3854421161168187,12.124579498823547,0.5
251,16.716166334595272,-4.213679815887106,10.06131126552024,0.5
252,9.870734523800857,3.447450092026285,15.109307924344964,0.5
253,26.19658782023601,-0.7830625740018069,10.41077195832684,0.5
