unit_id,CropYield,TissueNutrientAssay,do_IrrigationRate
0,15.621982622297061,16.4012061116303,10.0
1,15.770932319043066,14.030832532199605,10.0
2,19.31227382204775,10.732757130837962,10.0
3,17.267385782577023,5.708753831366774,10.0
4,13.783005928611605,28.583623925497406,10.0
5,20.140473189508015,14.042938739411596,10.0
6,14.456414557770218,-3.3388713210186207,10.0
7,11.725864298159415,12.15510603505897,10.0
8,13.168991907389211,18.928494025124042,10.0
9,13.001442967498443,16.484187438266773,10.0
10,15.423698809198815,10.56689073833234,10.0
11,26.058569851293576,4.624775427499597,10.0
12,14.265914049098319,20.088558818329503,10.0
13,17.25730439382889,-7.131233354803069,10.0
14,11.126427441739354,3.517372685311095,10.0
15,5.9127790427440425,8.221277509027678,10.0
16,10.821316123182005,3.7610846967394647,10.0
17,5.561295006999428,12.799884782565426,10.0
18,9.757679287777997,27.656216823366584,10.0
19,18.796184508016392,2.6669450435735698,10.0
20,16.612793826127238,7.811403424065109,10.0
21,7.484870948760382,17.914292370025954,10.0
22,17.704011047801625,5.263489422635365,10.0
23,13.38730314591414,9.16633313764518,10.0
24,13.956775333557081,20.66863678171152,10.0
25,13.562492464361206,6.828810899989585,10.0
26,13.964060708773605,16.34385045968419,10.0
27,18.286684428657487,14.600896955989018,10.0
28,10.035817362142181,15.977344573130694,10.0
29,16.81983159418326,13.13900302723108,10.0
30,17.60328409935739,16.991894646858558,10.0
31,20.46385168768929,12.412784283305275,10.0
32,15.93893229106758,15.993357873284655,10.0
33,9.351965875006321,17.817550841096732,10.0
34,17.930919743352824,7.949633715457807,10.0
35,13.387096725212496,-7.646946125958674,10.0
36,7.719640435970455,15.17077801491622,10.0
37,18.464240727397808,1.4986680782730506,10.0
38,18.586176107634166,20.446336693177535,10.0
39,15.697849632952686,16.850642170042093,10.0
40,16.855325161494616,6.2886481228816375,10.0
41,19.489887681143518,20.963191663174026,10.0
42,19.008989648355744,-0.05994988766737386,10.0
43,12.492624791959708,-0.3505082434234019,10.0
44,9.948356442572516,11.153497548691238,10.0
45,16.064719041840007,2.2914512649931265,10.0
46,16.96776618605767,27.0618012735923,10.0
47,24.334920712570135,18.358639721592095,10.0
48,7.850547308248739,15.476724449834773,10.0
49,9.580062655387291,16.11655455102206,10.0
50,19.252319459022655,7.535929176209198,10.0
51,10.061875133074544,18.869792555230628,10.0
52,12.517506935298478,19.753040572171322,10.0
53,20.030429073098517,7.104489853520633,10.0
