unit_id,CropYield,TissueNutrientAssay,IrrigationRate,do_IrrigationRate
0,17.70864268256861,22.289448389274032,2.8839048670498393,3.0
1,17.792356958298857,4.151436797217761,4.214671206711673,3.0
2,22.472189440068345,6.937961493956545,6.492880529971147,3.0
3,19.48932484097676,1.6260268826568307,-1.1712717173767624,3.0
4,18.101133948924964,20.17671598295911,6.237841670338707,3.0
5,16.20881147377477,7.90178986283444,5.2216181915382105,3.0
6,18.64386796501762,9.255994552690904,3.0403389324835834,3.0
7,13.910232515451469,10.367632922586274,3.04377438104567,3.0
8,13.607543814591933,10.083319660765557,0.7381884502540501,3.0
9,11.75243867698963,0.0547806418906589,4.642005860716029,3.0
10,15.967375544588819,-2.368835099582114,4.815584526823216,3.0
11,15.895946744213093,7.537840348480721,2.7390670945652063,3.0
12,10.667475392293463,12.11529153143475,1.6329923818233993,3.0
13,19.075327042310224,2.9839068782713145,-4.207411386231551,3.0
14,13.05770548838254,15.58453329841713,0.3502228864159127,3.0
15,16.165985459074843,11.879577709632006,6.203648442912048,3.0
16,13.622550944371218,7.715227161544336,3.744962075102648,3.0
17,13.252966840974617,9.34562743313005,-0.9396036874357665,3.0
18,14.188252238731039,2.416541478209326,-0.8854999648982362,3.0
19,16.940952527604985,5.4535987098108265,4.789924181460586,3.0
20,9.603757008302543,13.692250574299113,-1.637283808596628,3.0
21,15.723720112151804,19.16152220747852,2.892570025325394,3.0
22,12.001260131424688,27.21350804149189,1.3247903742758902,3.0
23,10.420915622976636,1.4006068826120455,5.698146364058118,3.0
24,10.44226830425962,9.94808454781765,6.270647464969775,3.0
25,16.29067539199351,24.877595260213575,3.7248605883429873,3.0
26,12.761441347468113,-0.8914832418352621,1.9394069661545925,3.0
27,10.891022837137175,7.041068224025029,4.275261941220853,3.0
28,8.42131657793156,7.249993533467678,6.926634166745593,3.0
29,15.273872905458283,12.704992945114302,-0.5820088957131144,3.0
30,14.806295582788762,4.328249981666741,5.5373327608454375,3.0
31,14.404438830444313,22.400095079136896,11.02829671785333,3.0
32,9.13123772043669,9.005656920508411,3.13632161373109,3.0
33,11.152710538018159,13.564160278517335,0.9798218967104178,3.0
34,6.908817460349397,2.8698465306390073,-0.8668672677038116,3.0
35,10.876541340066076,-4.99069746623038,5.913317064928715,3.0
36,18.2530398616703,6.730485432445635,2.944610563267319,3.0
37,20.266050939604042,6.5892140039774905,-1.6826534865126384,3.0
38,11.858156062783642,7.093106407432845,3.1345737419321886,3.0
39,16.236515128193716,22.821133267768438,-0.6539431136663314,3.0
40,21.31768942273353,1.2109039005718287,0.08474973113123196,3.0
41,15.750010310270428,-0.28333116076396614,4.74441391271258,3.0
42,13.075250492725424,9.170966213342199,2.4645406483053964,3.0
43,13.785242235630156,13.72469706176701,0.6928531874644968,3.0
44,21.11004758202929,16.062301311043555,-0.2122104847022248,3.0
45,10.214719942183608,5.940485033239777,1.525951956310687,3.0
46,18.729744183433596,7.161096201078465,2.366745482391729,3.0
47,9.83051082735567,-0.47096825054734026,4.2664423326836065,3.0
48,18.213465546177765,12.878704460574394,1.9127591068706775,3.0
49,13.953111930493913,6.841408704012518,-0.9165685102494061,3.0
50,14.271017416904051,6.406027463164775,5.487060198680387,3.0
51,16.05288212268194,8.85039583335898,1.8434493317909406,3.0
52,10.173999722993969,12.423347887204248,8.416633912109543,3.0
53,12.331267862610225,11.834812922152148,7.654481779277119,3.0
54,14.183706152605307,11.93838713246582,4.149991742606424,3.0
55,19.72498504360657,17.00124771029463,-0.6510308078549061,3.0
56,28.58917384774788,7.5035629395179,5.940323358650007,3.0
57,15.40301612716901,14.423704647812338,4.827388859556937,3.0
58,3.611173098776193,11.442572357475397,3.9994335176186793,3.0
59,15.453857787180876,22.939318546603396,1.9526397156967459,3.0
60,14.5509128110593,12.630668383383988,5.3869689066579,3.0
61,18.617525527707574,5.1622449426898465,6.649237284275707,3.0
62,14.614249394992818,6.419112976323814,-3.4334700293405174,3.0
63,18.355365007603037,2.9529756034761885,5.973512903335191,3.0
64,19.002508683430676,11.20257396954225,0.7682726135293625,3.0
65,9.584187268491165,6.16373372261759,1.9338921422462731,3.0
66,18.364361781362227,13.206097169282053,-2.1577878520186475,3.0
67,20.538521845513078,12.486440210060763,3.3358591046409165,3.0
68,11.901852507803119,24.27751334137399,0.4060617502452679,3.0
69,13.524382971301705,2.858625018224606,-1.9184512842386274,3.0
70,12.488967859081217,-0.18228897895235008,1.9683261424604077,3.0
71,10.478538110372462,-1.4940305468228239,5.404950253243857,3.0
72,12.454582329881283,2.03966320042462,0.8959045874135985,3.0
73,14.809146765292532,9.575224968338919,-0.7741395362041152,3.0
74,21.165503113468013,12.475652819572773,-0.757766658665691,3.0
75,20.18035246003362,21.06499717387981,3.81353839519052,3.0
76,13.028692120007777,11.577463565011112,3.1983095884277244,3.0
77,14.129231907355074,2.8841494799838436,2.962417063338952,3.0
78,18.99878576746675,13.944206484952502,0.9953387053749658,3.0
79,18.459462041345734,20.317581691914825,5.151887613865975,3.0
80,16.142175092111714,-4.263838695882351,0.8177646081874772,3.0
81,17.371267886254113,19.361281287064923,-0.6477952155784887,3.0
82,8.955352398029145,9.385026892951807,0.3028509560037409,3.0
83,18.139772220185648,4.998995162784152,4.9535333122709915,3.0
84,14.07976749718896,14.08059328630888,1.5446499868172734,3.0
85,19.42831280523262,15.879175456526621,4.073771512492242,3.0
86,19.38631393153196,14.465357127149826,-0.3015401094550727,3.0
87,12.256035250612124,17.88222579908772,2.344500720881859,3.0
88,23.864451478364277,-8.688582891272207,-1.0800430361669893,3.0
89,7.146416635058253,5.718562752764537,7.340074296435439,3.0
90,8.77348993845759,21.976259963105843,3.8888663175184983,3.0
91,15.970714691826975,22.269683673507053,-2.043035544673738,3.0
92,5.092849944296566,11.378334218844817,6.817008819464508,3.0
93,6.1884767633794215,21.602943941201886,0.09875579251027844,3.0
94,14.373153789676218,-4.697587363859537,2.9322981948469447,3.0
95,19.70751248047455,19.850219595914197,3.0112483031266177,3.0
96,15.339726427464669,10.557706213108126,3.247488461026025,3.0
97,16.371734795683935,22.774964560702674,-0.3234343820406629,3.0
98,15.615871395500301,14.32838912821829,6.437529087284739,3.0
99,16.505346563497337,14.191512666354107,2.7045537957139074,3.0
100,19.355162300082824,30.62575611595272,5.587699749604529,3.0
101,13.382680013078064,4.600398305114188,9.577137165500417,3.0
102,20.50675533951724,6.509413813011202,4.138882462041884,3.0
103,15.613137364319138,24.210306893075632,2.3631745729539535,3.0
104,16.657275146073573,7.988586316628949,2.524819613211843,3.0
105,17.036571017678586,12.690833554965893,9.074140413371993,3.0
106,9.759743508864293,15.680015476286044,4.712060805565521,3.0
107,15.821065486669312,17.96778539179417,8.39026285745227,3.0
108,22.100792005484937,30.037565363543504,0.21837707382477678,3.0
109,10.609498855691108,13.253743176354671,7.881687065198598,3.0
110,13.199955289134328,25.66984443627807,8.171644935621092,3.0
111,16.16128065295251,22.123973355318867,9.036197311048566,3.0
112,9.548604733318662,11.344863305107568,5.267551043732137,3.0
113,16.012576858545707,9.260996857261814,5.175897976694888,3.0
114,17.06636565191006,15.150509447442268,2.034925938883133,3.0
115,17.624325827084952,6.0539212449801525,6.858508357336234,3.0
116,23.716230877774123,15.767363540995278,1.403184994710719,3.0
117,17.876181487809628,6.552574796714529,3.5793768793877074,3.0
118,19.095933736885986,10.698164849380852,-0.574326174460595,3.0
119,9.636028568707275,26.333305907944872,7.167010591746829,3.0
120,12.73699928986708,23.30153854268028,3.9897475813741985,3.0
121,15.597307259831812,-1.4613947573044221,0.4911475311204523,3.0
122,9.954949302452132,7.519420974172216,0.36804831217581446,3.0
123,16.4114208434766,5.057444468119595,1.8794406282655205,3.0
124,9.007091664725621,13.951375070653867,3.462187092974457,3.0
125,19.97116339378454,15.643029197093966,6.043603297091736,3.0
126,16.383029091114054,16.954103213255806,-1.1253373985859039,3.0
127,12.510961750233486,33.45297038610838,6.374216474264031,3.0
128,12.452467721796816,7.355515986621393,2.830488495846232,3.0
129,18.43245859843946,10.211164862213268,5.788454973990653,3.0
130,18.612213724513126,22.94713133497605,2.180992576211879,3.0
131,11.500023046340042,7.105059066335716,11.253171348237707,3.0
132,6.825815438888803,-4.817812378430192,10.363697674939173,3.0
133,18.18083467968804,4.358931804122802,6.700514370959812,3.0
134,17.593992859266656,18.862040564131753,4.94266227730517,3.0
135,5.708523949531472,20.511219385261672,-5.527881315448322,3.0
136,18.73390835039655,2.44791036772102,1.3412859467079794,3.0
137,10.691883749325914,-1.404981902670265,0.30680242746502095,3.0
138,17.82705665656005,-2.461915682661921,5.0077840149725645,3.0
139,15.654999006034712,4.486112082569208,3.395364420980552,3.0
140,21.931138084351886,1.473004792197262,0.6956404173660644,3.0
141,19.932570814524983,-3.4662021131052967,1.9715314089797134,3.0
142,18.991441211542696,4.4642725532239576,3.778959131613899,3.0
143,23.246887371620712,19.301061485435802,0.5463284558537476,3.0
144,12.144505214732897,10.402600437588312,5.4782611319874865,3.0
145,12.584124374605665,-6.119348430477665,5.6740970852440045,3.0
146,22.727757141792736,10.842032668738213,-0.8608747445095828,3.0
147,12.066350451071267,7.683532251561637,6.621900902750921,3.0
148,15.777546542347782,0.5703064401063163,5.669365271037881,3.0
149,14.096246228174268,-10.297352610906042,5.18123770053788,3.0
150,21.20435907464608,17.93263688535655,4.8086350703609035,3.0
151,20.110456725024587,7.2316873029907764,3.4800037274350855,3.0
152,20.245711448139062,6.756928754832169,5.073009914325933,3.0
153,18.170551467972412,13.735681584068473,1.2590161973635063,3.0
154,15.825994454345373,11.03565798730084,1.0239993687170372,3.0
155,12.813588152931144,21.92889122020206,7.404844841117493,3.0
156,16.843575440691637,6.650785292366924,5.608824689931173,3.0
157,6.461628723124247,13.673425807496187,1.832633895273813,3.0
158,9.110182901061034,9.403088373006868,3.3741178056339587,3.0
