unit_id,CropYield,IrrigationRate,SoilMoisture
0,-43.261569109924416,51.686801111454585,70.38588540717825
1,-43.72797897272672,43.926955067857435,72.97735626399785
2,-41.14201126973252,40.92290189852751,59.948267399503536
3,-41.19139324462099,29.7732219729337,51.301517245791096
4,-24.300583999078963,49.64555326474876,72.14742813159312
5,-27.011582610914175,32.35689558080239,78.9155170019204
6,-38.49538284956995,32.823680308414474,88.85238158848843
7,-32.6693419413747,45.77328659736233,89.83023300291816
8,-36.451261669102955,53.540478078128466,80.9041337160207
9,-52.591591293339874,56.04945115194022,69.46953769566137
10,-31.88537099595055,36.110707951789465,77.93899949624313
11,-49.72913369819073,47.33041754435682,98.74581895182118
12,-59.981684504782194,43.92124145753602,67.39817361080702
13,-33.383393148012644,45.780583193657634,83.42197114289642
14,-57.91002597750953,38.53862922808776,91.11882751003839
15,-38.99547965068839,36.67846711207378,85.61699789035954
16,-31.349443692351223,38.10172486719264,88.69266351814784
17,-8.068911211217992,12.988518069474157,77.18326229359722
18,-48.84205542183733,40.88209115600072,60.300296296902076
19,-40.5843505129012,44.78124681336537,66.95693242558754
20,-51.86641708322205,53.8227849439051,70.42533318139557
21,-24.87274219161884,62.36668496834901,80.65227442158233
22,-44.388259060901554,31.685246330916865,78.71075167384463
23,-26.33706946750615,16.22799869822979,87.41562646358041
24,-36.319741440427606,59.61377028764918,56.53853222018884
25,-39.69653856206476,45.15184281461435,62.77781951212716
26,-39.6297630888118,52.94161167218779,79.20493978091767
27,-21.2431456392047,32.607000085171904,71.10476717360288
28,-45.98920190477852,27.354300177784566,73.86583070289251
29,-9.530339010254558,36.46415056078796,65.98597154573432
30,-26.656019630944183,43.172560902970645,82.15877799262879
31,-33.92875149293211,34.54923911299093,82.5583801466122
32,-45.736582639605615,50.47734202330833,86.8643878133446
33,-50.968670807134274,42.903197426696984,99.3822713687427
34,-8.674825306322564,34.34931620668975,80.04012563536116
35,-26.868422376362087,40.72853521088252,68.14358930179748
36,-34.96569202618337,40.78951599411864,85.04174362690449
37,-37.66083537668641,34.655309443443194,94.80227016148145
38,-37.32474303821381,42.79463244796308,59.55510038337328
39,-40.58852281938773,45.70783719749061,70.52759477615797
40,-42.46830855291573,35.55627775328804,64.12885502683959
41,-49.07676777767143,37.17882138937383,60.26892088125907
42,-27.55781982843981,24.333479811088026,62.51282474250238
43,-16.36077365617192,28.81985632681121,73.0786889097125
44,-24.08815335901823,37.130037644022636,84.57415555050979
45,-53.291590765127694,39.45849382147384,69.50303035612443
46,-25.05439057828887,24.391646154649784,89.21879880075359
47,-31.349180066652607,35.70554790593392,79.0294946690627
48,-18.940259742757313,19.214951931972468,84.91535491671921
49,-31.380741620790094,24.18114986999503,72.36549492003887
50,-55.770298943215664,66.92817463835053,65.30138487550447
51,-27.817245635378697,46.106946084974865,85.34507843485156
52,-41.35612669142508,41.39095809597228,65.90083058420024
53,-16.796495725278362,18.37170140933018,75.18854246631915
54,-39.777650067783895,45.496425097251894,94.13188074810301
55,-41.69701039782626,31.63281501725202,53.85353312574631
56,-47.175201202315925,26.659727329970877,68.101457483293
57,-29.83761757471703,27.716303675779365,87.79942447638628
58,-38.50833503773171,27.076102116578717,68.98874159059241
59,-4.3586184331265905,23.027131631882547,70.03769387969395
60,-42.78050782467032,40.952820225026045,83.16209409894465
61,-46.28986002335203,47.045673683564154,49.92582111800354
62,-38.557747441501874,43.51247316157755,110.83399206739962
63,-44.69956924092654,42.388453814192616,76.89637694459269
64,-54.602314305117275,41.99551102406428,53.38778673790881
65,-30.029179131920042,56.82953024509912,82.87720770513145
66,-40.83310090246358,44.40086883092222,69.9230100050543
67,-30.821663942227204,25.406952322919025,91.61678887396259
68,-20.375803608346914,15.63560623820632,97.13199687534201
69,-47.422281105584574,39.88936254686852,69.53398776563279
70,-23.52878085070956,35.49951136321629,71.66355136497113
71,-44.88960432748705,52.77402041886296,53.21964460896629
72,-28.015762771913742,21.45680172952575,84.19011399082618
73,-42.61710894295282,32.617819607063126,65.33348626194241
74,-34.71469765872039,44.59518701615288,79.23491485173062
75,-48.033668093955384,35.55565184953677,70.34685253599832
76,-38.98508611564011,54.862143357038505,82.16828191496677
77,-47.12411546070572,40.15824053236135,69.61844574056738
78,-23.723945336150212,51.10703860179838,70.65911592246553
79,-56.118860185645275,59.17185945574458,55.43624136743948
80,-38.56180259218141,45.619242771988446,74.75414345838067
81,-28.584550177060578,51.50702515191234,74.94495396507197
82,-22.74611980882865,22.842530065138227,73.42125655956411
83,-51.07219056707084,58.37679966314329,83.87329205783219
84,-31.100278653632266,32.960782964806434,66.3168372485354
85,-38.379668697395395,43.78916788381802,80.78345580412788
86,-34.84212115522909,42.2520583648746,95.50379418667951
87,-36.08358376432892,27.996110545985655,77.28386580296774
88,-38.81210518779816,39.35726296920707,81.2647932901085
89,-49.69750262150172,55.69368679724467,99.08581704949087
90,-18.045015119526223,15.412437492990962,70.41846114646307
91,-34.74169617778325,27.45792355068601,85.86787358929284
92,-23.799608767058572,43.29188150931647,81.60664005727358
93,-24.324573919015542,35.581785504095926,98.72849186287253
94,-42.12918004699608,60.543032222607614,55.29187045306778
95,-37.40877488420403,28.189431596504544,68.7609359444752
96,-26.91338362625478,39.18288501520138,72.92745026497282
97,-33.36334648820969,53.293472896789545,68.93258757181455
98,-50.223685527630806,42.675932107769015,84.80972986537208
99,-30.10598400063944,40.40770867187133,83.70659092731795
100,-31.750397208185916,33.99874158586434,65.30734144550874
101,-36.14856431527659,48.02260234819126,62.06540099590634
102,-38.0509451482435,40.31125351000085,59.32690716600756
103,-27.164124294818897,37.43360669124631,94.35724008681096
104,-45.79888144029631,57.07188142842428,84.92442941774067
105,-33.44826441437315,54.31133714226869,80.39434992177223
106,-42.44019773898697,35.151704269067515,82.63923944837036
107,-38.15218696285571,68.68923088447727,80.05954482415278
108,-25.12806916966516,25.7048913740623,69.31471259065077
109,-47.830261775144336,43.70145319994136,78.01689247167009
110,-30.417231432051672,31.335509634669762,91.84547305616535
111,-49.43089097810591,59.16990821882271,83.37895382747857
112,-50.273108935242526,31.761013740800845,75.18038083239404
113,-43.412774517890526,45.004980769687265,70.38056303022202
114,-31.514407762148345,49.34522226988656,79.75260974267876
115,-37.83022381926196,35.81884773354888,62.086188396993656
116,-7.49493340704845,20.62526226624957,63.73970501005247
117,-17.886844535309166,47.499526939344335,57.41294577911199
118,-3.445636239565698,27.674741808357965,82.24427659111248
119,-35.02074097965745,64.38134846032847,71.6304435335695
120,-21.910915731453862,51.990905385315635,101.16446361179825
121,-37.50162940795435,43.5500205748534,71.97475567527405
122,-48.186397269760604,55.90278095574771,65.84257291225717
123,-6.3093728160900335,14.826738211404553,70.75106889290987
124,-32.10153401214374,44.168457171951296,76.94746706103905
125,-59.327298431493,42.299202109707764,72.15709105125666
126,-33.50506852170879,50.425986863199824,76.46119064673869
127,-29.684563702607317,49.62747827470423,76.59818357026938
128,-31.14361046289625,49.55214623644909,77.168058307558
129,-45.25387359814371,57.370297176446925,78.76858397941739
130,-21.800134695619995,28.39343826197129,73.10079637577284
131,-15.526241383521317,44.833882799953194,67.553052224079
132,-45.66543628455933,27.000032040295,92.36914395587861
133,-47.60661628023732,51.704405454950795,73.33692809039617
134,-52.12938600732206,27.82387699467862,53.48964383050902
135,-24.050925534112654,32.979003572582656,86.2415598284882
136,-38.331972219036565,31.56970310455601,79.56158103808275
137,-53.74308736920373,41.704167957205414,79.94390938310666
138,-45.08885484817963,38.80231468577614,71.22219094313034
139,-34.17370636179143,50.130183089296445,88.65653329219282
140,-17.895201927271323,56.972928839626235,86.57396306750024
141,-29.499655864368325,27.340470960607348,88.8032108298519
142,-43.614394708320255,54.347653324404284,100.11372384172
143,-13.42977601493112,35.399701158391025,79.90788644502962
144,-51.5742841252392,46.24084828767752,71.77688468745745
145,-16.28110130606486,48.30552935162989,62.52131026680187
146,-33.85663305280736,36.61267629858449,83.01964268332564
147,-35.316659800257725,39.85026487539041,67.35017783225796
148,-17.371590179301823,36.22386105479952,61.56232414552608
149,-32.52789218737969,50.42538748912206,94.45601833850598
150,-44.43634513034649,40.32883143157742,74.833199522059
151,-35.93515383449932,25.393740566272854,105.19892680091884
152,-48.693377762592505,46.22801115729005,85.2559795866749
153,-26.82894374454867,43.10348736393274,78.60045328557352
154,-49.54675998987172,32.77516736339299,70.69961317016278
155,-25.46461646486313,26.115217460210623,69.81922957714792
156,-46.99636735750776,43.35140647498224,70.5724834723669
157,-33.949236690837466,34.10700117068845,73.98734096477409
158,-53.24791372302839,39.49961604655753,64.56508368261704
159,-29.19460292874242,23.41264769416761,79.49751091124055
160,-40.808294592761946,35.24966411641247,54.053170393483626
161,-34.4319713227699,38.41561062747947,64.36021189180613
162,-38.09021989253647,52.78594338082895,66.26168031399072
163,-43.32247938218047,42.779402401322145,72.20084060181195
164,-29.046709186469485,30.224339960361355,61.58479286359011
165,-40.36925092236593,51.46916780999074,67.1008353881648
166,-42.289923133849925,33.20834792676248,60.4908350344368
167,-46.4034543796913,44.08725356048554,70.55246964272419
168,-42.22420581322557,47.247320599226256,71.64806889317073
169,-31.070772446270688,47.45543950707801,75.53071652253588
170,-50.26076937729121,43.44965183699592,62.465065764754094
171,-37.69529980222472,57.85279622141868,67.17601413200424
172,-25.19219715654913,42.04787706940986,66.31284693813514
173,-46.17402178566387,37.746692344915985,66.79450764518036
174,-56.01682734932981,47.38929722347893,73.59519695591985
175,-49.823416473056994,62.646778107012096,83.53441463061705
176,-43.7700734457883,46.76740960378305,78.62116792944417
177,-28.38385897935214,34.42837298349179,80.26177626565392
178,-32.05457907642161,32.037826723557664,89.8514430743354
179,-20.349033140201144,37.76012983991141,71.15938541560232
180,-38.93015641709609,42.309111711804505,75.21764607641539
181,-27.64322335106803,52.03181189558087,78.39854850171001
182,-52.79371479723276,68.09575854857593,75.34840240743978
183,-40.56955356782866,33.289061315907006,71.87251526490478
184,-27.15036493263507,39.44492274621814,68.16320682915922
185,-22.373427157559398,29.676858930450653,80.64112107777002
186,-35.61556144058735,38.29626028588519,54.3171754991879
187,-47.18237655915174,55.911115640491964,74.90904426385997
188,-45.16285976068935,41.43878082882925,67.67201181913418
189,-29.595525460505655,46.28637760593113,70.47266442476818
190,-50.11205667917139,47.5720719864865,73.31206007414629
191,-35.668460509868574,29.895058818682273,69.73523786136926
192,-21.384833799693244,27.94199012342405,70.8584282847393
193,-40.85100259406354,32.16287041918803,60.31941531331404
194,-38.59952398198306,38.84807142845257,73.78948374190279
195,-30.502378023215666,35.716738508050895,64.63653547223431
196,-31.409936296635564,38.52094621228807,84.66673164592893
197,-27.34051039153232,29.89474088553371,95.62260862401082
198,-53.31139346699536,31.60947762317832,62.341325302999564
199,-40.75525443824501,38.110485737812816,86.26873488108176
200,-18.245246917150666,38.00167409373881,80.94541704284582
201,-43.62458601390222,39.637720782936114,65.61520057451978
202,-44.173029993725905,53.81906876535517,96.4851712919063
203,-43.67649304533761,45.75822366642632,74.56630876239063
204,-31.756238714747308,47.721460275159664,73.37480473812133
205,-44.290739549107336,40.397481181258264,64.99747566707248
206,-9.456646692282343,26.447618516787415,88.74374952230248
207,-41.354671562106056,47.801130198759154,111.47443930939026
208,-41.45418455239906,36.488682177866366,76.66224880139093
209,-21.172072997634423,47.39170166364944,78.76105441856038
210,-40.27831463072958,47.160868247390866,68.1657518443439
211,-24.056761727185584,32.85257636341926,84.8651112247261
212,-26.48785863714663,27.552291286788535,64.72246839239226
213,-17.159709802731403,28.313323258696045,80.43742643017715
214,-19.69498945820596,46.14644456679106,81.65663208181866
215,-45.01619362253328,46.577902646667965,70.22160687037479
216,-40.94686810973233,51.84934569482202,75.49782429835741
217,-35.341919783994086,39.656626721939475,80.16243216971422
218,-46.90650387640464,38.84689636376579,70.5326754346433
219,-36.493121091110574,32.149828448638765,61.96061928401178
220,-32.58914996217547,33.07104607464002,84.20792845981515
221,-18.762882795057468,36.825641437263606,70.64072795201687
222,-31.874980550334243,28.77865271346603,78.85948146084284
223,-31.328210322777093,19.515213792066888,93.34806391448907
224,-17.04832381169495,22.97652467240358,90.06143944133778
225,-32.77735989984202,45.04339731953524,85.81765292546741
226,-23.121222867746233,15.69429723272958,78.9113434758912
227,-52.681670998331334,46.262161505726475,66.98353377338616
228,-48.65395507511345,33.352239646830405,60.441544097895374
229,-27.074206148139556,41.855977873778755,77.1165966573778
230,-36.25610717962788,36.122953277239944,86.9416826979086
231,-48.02033361265688,30.721482213357135,48.994726532284574
232,-31.56460044471632,32.39282033807057,86.27879323213722
233,-36.60252321061211,36.24334350262525,81.0860841674655
234,-50.56659529285602,66.683390167543,70.15021181271106
235,-45.955793472739806,35.36983280259244,69.47976914069781
236,-52.64550163136277,37.97648930344738,71.26829282329223
237,-42.35167889647332,50.20704114425501,69.33843717620853
238,-35.42548652878786,33.23789041145087,68.39887309248026
239,-51.87484025219964,35.2816086370549,80.81004001065955
240,-41.88498290755186,40.22919460390813,49.25256066559574
241,-29.770548695775506,25.87849641635239,89.56071965806983
242,-31.257703218819376,44.06826936686516,79.71632374549611
243,-16.601679146676894,29.311146260046762,76.0664827616515
244,-29.36076834066946,52.59485491210961,81.03418035575318
