unit_id,CropYield,CanopyTemp,TissueNutrientAssay,do_ChelatedMicronutrient
0,-5.371728490068085,55.288675313980406,7.282742108367467,65.0
1,-9.519267046727043,79.47738492367546,17.754524499996563,65.0
2,-3.798665085754741,65.16811277691933,11.74680819059228,65.0
3,-5.433715662789212,65.4438133011127,-2.973551689696956,65.0
4,-4.3520962484335985,81.75449577801908,9.823439390384094,65.0
5,-3.8573391899349154,97.17341947607213,12.332855562306618,65.0
6,-13.323874608122162,67.79369831782525,2.3051847481369645,65.0
7,-20.367744468206645,71.54914711554608,13.78656365441837,65.0
8,2.683228527879305,73.32581331301402,12.06187218375537,65.0
9,-6.499256087857924,81.89851081840153,-2.2820012515921153,65.0
10,-2.9491364070705135,85.28700640975576,18.36848012988539,65.0
11,-6.9252467519362355,60.542751795545186,16.42600265172311,65.0
12,-1.0901517260346578,60.802868662760986,25.80451850650126,65.0
13,-9.049008323016011,72.03568907494537,32.268696050722795,65.0
14,-7.781792541511274,70.24473487142524,8.741888806215952,65.0
15,5.261572129097971,77.47097449895612,3.9956695621302627,65.0
16,-4.6097615638574005,64.77407306351368,9.978050965822582,65.0
17,-20.957867116701763,64.65529497652682,-4.242658366619386,65.0
18,-3.7715360365762667,75.92549745676082,-2.5939117109435568,65.0
19,-8.917347544634843,48.87488073078965,-7.2423314547389275,65.0
20,-8.613318713749019,66.2165021842266,26.949357292187397,65.0
21,-11.972277145435513,71.40569236579883,18.80659566140714,65.0
22,-10.702086355430461,73.30676637936591,11.896249361795558,65.0
23,-4.688663815155373,76.55676721387273,12.676753186576924,65.0
24,13.090012681450006,92.19564662793009,4.973586345599909,65.0
25,0.10060577368360324,79.89300724998549,-2.0865814726328136,65.0
26,-17.63492513229984,81.86596299901129,12.921288878955679,65.0
27,-17.3951113360216,75.84755315320903,15.74835587910501,65.0
28,-4.496813796227869,77.45389912827305,-2.3612936250150174,65.0
29,-13.146836015769324,63.02828739455836,16.28846236409517,65.0
30,-2.8238235644106657,78.64893253986068,15.3971508402821,65.0
31,-0.656016652984368,77.49915971537372,11.300541794889593,65.0
32,0.8956694044409819,87.35740510193386,0.350643029269456,65.0
33,-8.901450459312729,78.44765722715486,20.940458463725005,65.0
34,-3.849227031020207,80.65519222336454,6.1930844264202545,65.0
35,3.9132966689588287,93.85549199908691,24.286534826600644,65.0
36,-3.344419280061789,91.61081220109834,30.041098075627602,65.0
37,-9.913072022984524,88.12405181735079,8.77011827500448,65.0
38,-9.310422033498947,77.6168254996446,0.12151653907885418,65.0
39,-0.5354327996654664,80.69280558787646,15.231981003448023,65.0
40,-7.564101035717261,93.39958294573367,-3.7231092078420094,65.0
41,-6.437806058599129,80.48309026680562,7.502155448934735,65.0
42,-4.03084886592803,78.65103117985751,14.059469189832367,65.0
43,3.084274830722105,86.39771260839869,6.980720491700469,65.0
44,8.835348750548201,87.79830735680763,3.867521584485191,65.0
45,16.332583268746642,75.19656182971518,13.762718086423225,65.0
46,0.1993275557019496,56.326225107910844,-1.7091389099483596,65.0
47,-10.552821760215888,84.82644846463043,16.54110532696719,65.0
48,-8.234253318142807,81.40026611866217,7.5988406684110315,65.0
49,-12.379714463328089,88.3939553116925,26.84263109319722,65.0
50,5.76236146326452,71.0357859756935,17.61513757194885,65.0
51,-0.1670014178742827,80.55491256629666,-15.203518183577511,65.0
52,-1.9038040961557816,71.80974090233273,12.007401142780827,65.0
53,-6.7730619934892005,62.11207921734171,13.358532131202336,65.0
54,0.9628222801871198,86.73824966240477,19.189053396891886,65.0
55,-5.342306763296287,84.26244201915426,25.771106574464966,65.0
