unit_id,HarvestBiomass,GillHistologyScore,do_set_CalciumHardness
0,3.309718003279812,33.17331259186446,100.0
1,8.183094470671394,56.50297860721983,100.0
2,23.803639718422748,21.121865783385278,100.0
3,-5.940263811385576,45.65710551321224,100.0
4,9.47908677869988,57.23413775137563,100.0
5,9.116017407224627,55.942693082554875,100.0
6,10.79610001346126,53.182175216793496,100.0
7,8.409843538272314,58.443077262322156,100.0
8,-2.7870651374918287,57.18489265930756,100.0
9,0.3867961547671679,54.18683751177544,100.0
10,-3.308489076253756,46.997367342221594,100.0
11,-2.8604680477052855,55.47286457060735,100.0
12,42.91746948250456,14.063803744865265,100.0
13,-2.7487946826325356,54.50982225845027,100.0
14,4.5724918400114,54.53630631058267,100.0
15,18.432033025246195,46.45361671423671,100.0
16,9.674134569981282,41.234801379419956,100.0
17,14.489466225546224,55.70794499069803,100.0
18,9.421437046463675,53.8405487351833,100.0
19,-0.15897969499510423,56.16736417486042,100.0
20,6.8896923337752565,54.48020280943467,100.0
21,-1.299775586956922,53.875990268777684,100.0
22,3.206415074426033,52.91625275138594,100.0
23,20.86768645526201,52.31142800267661,100.0
24,16.354380077048553,55.75636397475609,100.0
25,5.33491667101997,40.18209972796052,100.0
26,4.2729878651935485,52.624703676478,100.0
27,3.8102630523608565,51.899365062925284,100.0
28,8.625596958836926,50.68677555974171,100.0
29,3.83677832276443,48.3621378371454,100.0
30,-4.489635605893944,51.121314787816054,100.0
31,14.412873632917579,57.33712187208124,100.0
32,6.751270118155826,43.90664985769912,100.0
33,11.330372438651823,23.86441498678159,100.0
34,45.24184522412756,9.087421318264889,100.0
35,5.610736887499879,53.62643673712448,100.0
36,12.590160238526508,49.156316051886556,100.0
37,-7.529889623404342,48.83078170908932,100.0
38,8.437630479894091,29.87832323213598,100.0
39,-1.9286588504096862,54.66683148703926,100.0
40,10.808315668915283,56.60081442235328,100.0
41,-10.499098106393747,51.663076489538206,100.0
42,10.656789969031124,56.15931516098525,100.0
43,1.2466860424920503,57.966106459939105,100.0
44,8.757545707027973,50.232150700867116,100.0
45,4.360615115048436,56.176682660613146,100.0
46,8.573290214978778,54.50829890919414,100.0
47,8.565899634168645,54.88883253931434,100.0
48,-1.1239688008177453,54.72890485013633,100.0
49,6.814061972359861,48.69857609121095,100.0
50,20.029798207072705,11.967368458648576,100.0
