unit_id,RackInletTemp,JobThroughput
0,48.837670562074706,33.64271079528807
1,49.890716610529196,34.80737304155352
2,47.45714489648596,25.839147875794694
3,56.89165358330702,37.05294809574682
4,60.88788485204402,28.321492080007996
5,50.994348441050455,37.434937669163894
6,52.70619269124994,25.9762960613739
7,78.88977498639157,6.590228067722285
8,30.135831881831802,28.184688194779405
9,49.25595058074117,17.73638651853477
10,63.00883164267732,45.884284047456624
11,44.770173529205316,13.963195176786686
12,44.999084381823145,18.02529542401835
13,31.746183094014143,29.128564459093397
14,35.582323754967,38.02487054045799
15,65.63092477215544,25.788761734754868
16,71.78953519531962,37.12952166506174
17,54.339335118326204,25.841835593566472
18,53.463592401318465,30.302172375951642
19,35.58225672521576,31.558898319787506
20,49.21464543598995,19.80931041192691
21,52.528996075304946,33.74322675569884
22,33.370878783741816,21.84351942860213
23,62.31558759294843,14.71288754901605
24,52.16071413247715,17.039381291415502
25,64.12562192454672,-0.23947698728858757
26,59.1234115294383,15.328809156562958
27,59.931221908767,30.00866622382697
28,48.13559072596199,21.179101689092565
29,46.07430265749506,29.02491747986152
30,36.94384521896207,16.87824319636974
31,67.73636494224606,1.1793147968582274
32,61.52528623512002,13.078716531971196
33,68.33870340962315,15.334517063007842
34,54.20571359492323,17.448292721538277
35,57.16576855607338,13.59619471620341
36,63.60487643968644,21.83708676488756
37,70.50750586715336,20.15886317020481
38,70.99417998141809,6.871243695445773
39,35.35554188156594,17.99861196915941
40,51.62338351713449,13.640093208402979
41,39.23113487640762,40.18593645960447
42,53.15285311222942,19.825520431483938
43,62.85757423803681,22.377019548273168
44,52.18717631514704,26.709796190599945
45,47.5256921532541,25.523645764678907
46,61.94100988326499,14.19666551655159
47,68.64721672643284,57.931548468817574
48,51.63288569120867,9.682137863923675
49,56.428421008211565,13.078044099908672
50,43.64165672167254,49.2541184989204
51,44.57822529841252,29.221645798447202
52,67.30724810918355,10.927458682978477
53,63.14397134348615,9.029491990341509
54,46.43944253215965,14.758193617685354
55,68.5853395146688,34.94330587934496
56,51.524991020566674,28.725150874729202
57,45.19325657477173,15.333138408792223
58,67.74365636680767,-4.391682098232479
59,44.480100269108576,26.336825714060748
60,49.959343998655626,18.304007792512593
61,53.152380910607235,16.859395512741347
62,63.76400803530582,52.81642051984621
63,59.34062154490548,11.206936504283874
64,60.58855413421858,11.410547675233854
65,56.70474878586303,7.694015843750332
66,64.94172397704911,16.39883166475447
67,49.4573181239886,11.414697129457226
68,50.36542484302502,22.80194206039495
69,51.031443817957964,19.90824751644028
70,66.10595684505122,23.926706935529545
71,41.01204305094113,25.356444791463606
72,51.603327467200096,10.33004379663301
73,60.7857515375282,15.216112241017093
74,52.1563799908636,12.08288214853185
75,21.91804967524954,42.39534124730986
76,50.768298215326254,16.1300593316894
77,67.90575689768461,15.466288391345833
78,68.59802320933422,5.4339144448272645
79,37.146670633491155,26.903908310941713
80,46.95505677480601,28.06373681912316
81,46.63504017685241,57.475470455110774
82,35.56755028542391,34.71378433710976
83,66.48948626450859,10.61593312529185
84,57.93192162217411,14.856931484428959
85,59.76131053987026,5.079702469687625
86,54.7561173007085,39.32119296419504
87,51.596117609612165,15.623327498885072
88,47.50045430415388,26.169297418506115
89,56.624589381711,26.32705831958773
90,47.693212669687604,26.73588026784517
91,60.740159113840825,12.483838505159047
92,36.395565802912586,23.025147563051107
93,44.052163622258504,47.48251114469577
94,61.49795633431697,4.541150238237754
95,44.47938082585326,37.974234845986864
96,62.3341349103953,15.04993891851335
97,53.70747431402128,19.775508279265743
98,54.41743007952832,0.7174965715636352
99,57.113857730700566,15.759082227939134
100,60.83658128057845,28.868012681295397
101,68.49623177880511,15.343020043186687
102,60.89784533263653,4.43437617546362
103,52.850484311593526,15.540094107974415
104,78.9416399421409,13.894632833049881
105,55.02887605702056,11.448602843708354
106,50.39582333160347,23.2239069763918
107,67.94316105601843,9.33587565114264
108,42.23880310497091,21.714199976251802
109,70.73596160125055,19.747891257404433
110,63.00373231146813,10.141998977574826
111,57.392809240610305,4.465134643354572
112,45.68807192082969,34.937962977448784
113,52.325755639822226,17.898463056643394
114,49.80259361085083,25.845300847261907
115,60.05738481254946,8.321032432559544
116,42.929541275463066,14.487624094488181
117,37.548871673431236,22.822836715846652
118,74.43588641495258,15.082284832218125
119,57.362438903682445,13.283121780867285
120,31.112412394370338,27.15818262468182
121,62.00160329681044,11.714227057662399
122,49.59310659588397,20.235869685418727
123,68.45345256321576,1.749105840142244
124,44.288023245964595,32.57643332855847
125,58.75132498414382,14.460566035606726
126,61.27467126024576,23.81667596114453
127,56.34890689548444,18.704878631010374
128,39.61169733819721,30.98941906401793
129,62.1776555264809,22.990521779719437
130,50.061615977540455,14.152205845781019
131,59.181804424317264,12.759648276677794
132,57.499293886563386,12.385894147705057
133,66.49867434206065,9.944575297522967
134,74.441444604693,11.156900680470809
135,32.598300397036915,41.803648365539765
136,50.363750954345136,11.194136357551983
137,55.98597310733031,46.973764998552
138,47.36557999437177,52.88099197251927
139,44.05985502972503,20.013513107960527
140,54.87930073201217,8.263669195438476
141,66.26333408580655,7.824069076639911
142,47.17888293669747,39.634209194331255
143,42.036101473667706,24.19243337519849
144,55.87655884909984,10.831786921026405
145,59.04904498627834,21.197706059848294
146,43.03364842513999,21.12404993589128
147,58.21573165982308,10.496116734226455
148,40.008891430951984,23.74020870513662
149,58.80951329265306,2.741466818560326
150,30.73900188200559,24.37716941108256
151,30.333995909921438,19.761810808255362
152,52.28406162880278,15.954374441575993
153,55.80684774493315,32.067031191478435
