unit_id,JobThroughput,NicErrorCounter
0,-13.933688655568298,64.79060017426664
1,-1.6277648670136364,69.16991952436622
2,1.7114906567679569,31.05175253794536
3,-17.71581561801547,53.740658231590515
4,14.085213606853937,62.3605606814495
5,5.292066393121795,43.179947285344625
6,-1.0621607130567452,42.502108475660776
7,-0.09244253001665825,64.40916345078092
8,-1.898330710340511,48.25163107493475
9,-10.072670202434042,70.96407935284182
10,-10.688407379583953,26.05683145518481
11,-13.101740851410229,54.91857994997351
12,-15.940623817086145,54.895906470782094
13,-1.8059824450360482,28.901849101760146
14,-7.630436164340941,33.41171948711579
15,-7.449784114932936,49.467441028201144
16,-8.494016675511615,66.73287997811909
17,22.579764976221153,13.190155179294623
18,-18.611687216542407,69.51207013083763
19,2.6207138439748183,49.968280506842525
20,-7.711149245878261,45.44340077736431
21,-8.693357613071539,65.60883287418238
22,-22.20879405626065,31.05079761504026
23,9.982064832585266,42.02755835642189
24,2.555504622841444,43.89087502343463
25,-9.643974867633702,44.85051772352823
26,-23.595609706808577,50.84171571764557
27,2.7937451030972213,40.019053196518456
28,-1.1320498999844015,27.87236706976942
29,16.02403476840066,19.438224235653177
30,-4.823108835422292,63.64038161691299
31,-9.799391851030151,23.818194232794436
32,-1.390311896479754,40.48377444139947
33,-11.838511161307284,36.365015604562494
34,11.061859828899989,49.39368028624065
35,18.37084183399189,26.29113910473089
36,-4.066286545454993,32.206616139027766
37,-8.336372206306288,49.887814807573996
38,-6.399520922584733,53.76018810928224
39,-13.458494463707087,62.30539049102178
40,-9.752565774956865,43.57167551071836
41,-23.488816028160123,56.83703874888268
42,1.3237809678768424,24.557173088950847
43,9.91251072672214,40.11025459500131
44,7.2798500736220095,64.41731459685957
45,-6.458694734949139,67.9339532013153
46,13.001308984246617,52.281000808890255
47,-13.003650635237307,34.924418427297944
48,6.786314674146579,29.963747348764116
49,3.345269111966407,33.824480689623734
50,-14.702763467845834,47.59207505266419
51,4.162422898029353,79.34937554003083
52,-11.764241334836903,31.117617488098514
53,-0.9629818551875253,17.717303947179936
54,1.811396056096343,58.73075276061009
55,-13.469440923729255,64.39430118987684
56,-12.229435317515682,38.3678701297225
57,12.289579834266775,41.14099474753758
58,4.773848417795195,44.81233702777005
59,28.762899156830105,-3.693356521994154
60,-4.883446745266942,46.110336015896785
61,-20.190736935709776,60.02326190301721
62,-15.40939712216124,51.378198816245174
63,0.7466032596074403,63.09117993321959
64,-12.723564916567117,48.34304340491871
65,2.0657429152142486,36.354837732699444
66,-5.454149160300437,29.356885509768595
67,14.641300667856601,54.71878929487666
68,6.390317602502113,28.36990630664052
69,-10.930508255812496,14.59864275726072
70,1.8448237256440412,9.292231867063144
71,-14.39765448447584,63.33052758871859
72,13.538425458045062,38.46820743307091
73,-6.17450930983696,33.09980761275315
74,5.50800891067572,39.875367622651815
75,-6.69928445106395,61.90301179055156
76,-4.412880201381605,73.87513001916882
77,6.403487645088541,51.23838043398782
78,1.3287781416305071,43.239873144787055
79,-19.512595429811356,47.25653584584943
80,-24.457073438983514,45.8829269400767
81,-1.340977029035379,68.7600994954139
82,8.932987688239631,32.656191334263404
83,-33.79697133725629,57.37892429497682
84,0.6965744763130287,50.99726088910435
85,-4.421512183312589,83.26623364906642
86,-8.636260594980332,40.92735702315989
87,-3.0266532997157753,45.95929432869174
88,-1.959020747085602,49.7243382116433
89,-8.9135419755542,54.93400689533492
90,6.211564844025973,19.95115297265567
91,-9.397624031052995,60.041068432794646
92,12.522543947401921,23.300324461275025
93,3.6649210297320476,33.32966059345093
94,-24.86466259839922,79.59651121897033
95,-14.158090669600757,39.26555843339346
96,14.592008903014026,36.636115909956246
97,-17.46042524796776,40.26169164006203
98,-19.39390633897529,71.49589562787466
99,-10.433892845740456,46.59326626790655
100,3.9881521894645737,39.99107640494492
101,4.0106368421560585,69.66378413955255
102,1.7769898846330956,60.84404217024097
103,0.663942253727412,54.104964707400065
104,-15.68584323231248,34.362361235558595
105,-3.6891260581892347,64.03898361855565
106,-8.725068114595722,53.33013130998645
107,-13.099230677329121,81.00822325107572
108,-7.119773473876576,42.40936379022957
109,-16.932868852508353,62.941186382370304
110,4.363442287876447,47.79051011278408
111,-22.416598862187765,39.99183404953084
112,-17.804619920146063,25.876897444059704
113,-16.712522966305407,43.35361114428473
114,9.891454948494875,54.101146187235955
115,-12.764184266011327,40.42210634124215
116,25.770368030742386,47.829738398130885
117,10.541713821665985,20.411596348957566
118,19.729732629940273,1.1138307211290375
119,-15.31918938409867,54.369635208575026
120,7.263424345300988,42.2277926600993
121,-11.691153331780528,70.87494570516706
122,-15.3347485142392,66.91271789318914
123,25.55830197008598,13.41877057809303
124,-12.133758575917431,51.331635894117994
125,-8.792948522763673,60.25808079359656
126,-11.75154400885219,38.78907394562758
127,9.586783022771034,52.358566774613884
128,-4.375194361177732,19.69101522566209
129,-20.50813707897782,52.31576884432331
130,15.381364396723916,41.37834117645717
131,20.741680748462816,34.46610569026167
132,-12.50341197076946,73.04498677425235
133,-22.039666710756954,45.053938340920766
134,-15.18736935959177,45.30673297829295
135,5.550878252602832,27.43368735201137
136,-8.239707931915916,26.3497086678656
137,-27.608207346628966,60.556784101886095
138,-3.0651912296779864,63.57304561021785
139,-3.123759771197528,44.47769781606951
140,-4.477119573123011,32.64948254255413
141,1.0557121561948923,55.75482577473039
142,-11.914486806073946,47.579693869305764
