unit_id,DiskIoWait,JobThroughput
0,50.70770884818206,30.33185806962317
1,60.73201240530248,32.40892341154701
2,29.7373189201248,18.82947462433539
3,57.638395678844475,12.822300121955063
4,53.03283848318898,31.492238425181412
5,40.76888438830629,10.687840427828698
6,59.09931427147327,23.41779307034295
7,42.14014990187431,6.948248588508442
8,68.90563173144064,24.738632363338642
9,43.11330319087523,16.136459570727084
10,56.581912809725715,26.141166466190167
11,62.34303055900487,-2.330624497893834
12,36.454892077672966,10.688483237753324
13,53.507743202204246,13.857640195943858
14,35.96210217078709,5.654623313189919
15,20.882918186961845,8.611394345705826
16,57.423343298318315,10.487819048846731
17,40.81825141579996,18.251448583236026
18,63.29830161357916,2.2112931839568164
19,47.62332899039445,25.233268469676794
20,35.88356345680076,17.409413310163814
21,43.14889988812835,14.346799701004372
22,44.475464042165,19.42855349665083
23,71.40736778457672,12.801526754171674
24,46.33571900373783,35.037377788990504
25,75.73852690752815,19.95876068626137
26,49.75723064311029,22.79972567005566
27,64.31363738985269,14.542943199858712
28,50.7921192522725,18.451207818139643
29,61.181584752624104,6.048907924161956
30,48.3606979376842,25.51641689407619
31,74.40286342129458,11.079971153593194
32,68.45237110355343,40.54660983629345
33,25.271983624194508,18.464356152420432
34,29.4186078648209,20.086439339366052
35,47.50876790308705,36.958939024347494
36,54.86564182387609,14.579245309313162
37,55.10478333463706,29.110754417701138
38,38.45366457680336,65.83267612054108
39,36.72433013279091,12.96917513153175
40,42.979423409509046,16.41112211187126
41,37.90511299451401,25.865522208756634
42,44.624562196920465,16.330313804855116
43,36.475630852138416,24.24347849466997
44,57.31063233413405,4.709915455615242
45,48.5504484118403,36.343673612298545
46,77.48422441597779,16.113320257260476
47,36.298589059037894,22.136265525427675
48,46.96676171128008,5.743858735192658
49,62.41039354537298,25.055014508530856
50,58.790350164559335,18.516493475298855
51,42.012849095989615,3.8925119212566237
52,40.32210365887196,32.749028202030274
53,30.06558838299376,-4.796758595390258
54,47.15825039013416,44.03868181241916
55,24.897705252923767,27.77485286101813
56,55.31271068187867,23.769731049762086
57,65.49140999376445,30.775104637317227
58,44.948361671117695,22.307321323487077
59,54.25726521050491,42.676496097575
60,43.26620730703836,31.83039319283411
61,41.24058157173474,4.324679037828748
62,52.692442175663764,10.131054264551425
63,42.49705847514239,13.112777577372547
64,41.413299494358824,1.7095318597575317
65,36.78195122828519,19.189670863615937
66,22.510038002743496,17.475826318009457
67,42.99629721177931,38.73417803257904
68,55.00750251279801,22.78925897712105
69,46.379743475935484,22.44213258250924
70,67.48400621243255,20.546397883090634
71,47.95477348043754,30.03265522494794
72,46.793861263758046,45.36954418983488
73,25.484633451067104,13.68035763334035
74,48.1584827432737,19.325350131154266
75,60.36523586944626,50.258259210184136
76,49.50056280756513,0.49875725795381065
