unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,JobQueueDepth
0,3.7682678569974115,67.87168808333934,45.929419594010774,61.6919299696095,50.925354135771535
1,15.061872414363943,60.24379389296641,58.352409999892515,44.95588663896483,51.3709745567028
2,9.973540522614655,41.56512244216587,53.01266639654162,41.33234237157089,43.71075917462822
3,0.7752668476039908,69.68758846169999,37.41690227638322,61.84468037306055,58.439658464154405
4,24.897740869085034,47.964846749837925,52.890781171567426,44.458655193811765,59.89460342492106
5,17.57793708526903,51.967155471152736,46.86002737934734,31.159315984535436,43.20864794480186
6,15.660562551957149,55.84392265050256,54.81921918001523,53.733354208764375,36.08486424727396
7,24.278136770754077,54.34329225963259,51.18266877161492,37.92988423064529,44.50938313120055
8,12.392926004802456,51.28471087754955,47.20232789247196,37.407417620104255,67.77949008735402
9,8.977702733298328,66.69862033941119,57.02077958301654,56.55449169335151,52.22184427634165
10,14.84585582372571,49.905461993512546,35.11851775415651,40.2881500215798,72.63494113690881
11,18.765648969803053,77.02999509578255,60.239034976032244,41.125756615837474,65.94985627818129
12,20.349468793944318,55.524262003546625,67.00924048678995,46.31655067873445,46.49342657699081
13,22.236517562474454,48.61633868164845,47.895893913728834,56.11925162425882,45.33586747153421
14,6.857531496118411,61.91687686409966,69.87566849069827,59.221982394841376,75.90346586207193
15,19.714824773106315,65.54221236205692,53.62519860633441,53.2004162966599,48.592804476174905
16,23.431722443870243,73.69207582225206,43.90799801472503,37.06497040763338,68.59708134337363
17,16.43530438508499,49.42682679756145,41.69708407624096,51.320896291759865,53.73387396575645
18,41.05961518704264,67.64739285555076,55.20374330115787,31.80163596488239,58.13112343427704
19,13.381178319991992,47.29698572412395,57.54762146170246,52.162556425715835,53.127846579518156
20,17.282619028922678,50.64149507309586,63.66076758515952,36.97205489701602,36.61262590667734
21,14.812274751211955,53.25539205142135,29.170079328776456,42.18071025999626,61.888080378557085
22,52.576938134469025,55.446286020440695,52.03177126314987,51.19020618003878,32.26596003703609
23,20.11887770376806,70.0106527553718,55.34934740662622,41.85976274698591,21.477585520537783
24,11.261063310361145,50.7557007068435,44.29856805716242,62.91147521837113,56.81887636031572
25,2.6386378119234033,53.11022370080929,38.99559128744605,49.82381560588255,46.618429621358935
26,41.98914051552431,64.1428228824254,44.41829047800853,44.20663207894908,21.33925461005075
27,21.274517921746003,50.014769916986445,38.50006733009286,50.19761677759917,31.17047576131277
28,5.80033810218786,62.61795791336178,60.36709827911548,62.95722187215375,55.33470826403226
29,24.92141488297979,34.88376221473046,38.068787492005875,51.95714968467951,58.51865425282224
30,24.640046946061073,57.57175971393616,40.49547609886929,43.533383573802766,24.740601715355993
31,43.179780573037505,49.190672841001714,48.887352911946195,40.90320674805117,28.496032800872563
32,12.485809169059543,50.70657315057915,59.20331561975302,74.7857363067883,56.029530176307944
33,53.261666319150756,47.901083842328575,70.16367283210273,50.839287688499326,39.324298681803654
34,41.751664691003946,50.631677141974805,37.66834351825649,41.51972841521608,28.962422178908053
35,22.001141013183204,35.46099450598155,58.27201478136558,56.11978563393186,56.332709305771715
36,35.28946715953889,44.176779423144374,54.69319448932141,65.87313945141534,36.776511970776426
37,38.04812111881037,61.29925692069754,55.54567292400307,60.890439683664916,46.866054751681936
38,5.827804550804536,60.755742501940574,43.50369665048558,44.35693922198666,46.86513982603123
39,4.669440158942355,76.64453815281769,45.86592112933494,59.590123203980305,66.81036550711038
40,1.0397807133459764,61.30239638573383,45.09547165571163,53.08237972204968,35.01165647379315
41,9.93627495011495,73.7745946028264,45.79144530055233,41.09288737826809,42.21618658930425
42,43.35984407105631,45.92680108299487,51.796177671781,56.27599688375347,49.96107720988824
43,21.70750015234005,49.418643600543525,41.75659749547688,33.953114936732106,60.423927536376894
44,29.88985579869137,60.131498093995596,48.9172592797785,34.810323850016665,77.78017126792713
45,15.280048837076874,65.80469333579771,64.33518828984025,59.71074119354101,66.77698704555254
46,37.57515571960913,59.06780663574812,60.11197692529216,44.90104604802997,49.392892639013986
47,34.43431926613772,50.00346608212576,40.75051287632077,47.42186406991349,63.47230771846265
48,15.316721813671688,62.928359502713775,39.260878721597486,54.177647824835965,43.2686123327553
49,37.69546730385404,51.02163175757067,59.166578700951156,56.805802921682414,52.156754656497746
