unit_id,JobThroughput,RackInletTemp,FanSpeed,do_cooling_setpoint_controller
0,33.59543258580019,46.68185841610231,61.51067607919658,75.0
1,16.477929055295323,65.92588234235066,57.45679630643184,75.0
2,32.93344172369207,39.01742191923568,44.28628382588193,75.0
3,50.866507549274274,57.976233898600505,52.53472060693147,75.0
4,6.282767977850323,74.13342446469667,40.942933421839086,75.0
5,49.19246706562471,54.46663685465989,69.95764473871,75.0
6,36.88018817884105,50.25074828454362,59.98166723542377,75.0
7,22.75962061263975,80.30846814557867,52.43300605014507,75.0
8,16.777470628209006,78.15425499702168,48.08267178590923,75.0
9,22.369614580100627,65.27170689847091,55.850654079563796,75.0
10,68.17651904546744,52.905478641645935,64.06330351761444,75.0
11,6.039992641393866,70.23400072875741,65.81537925149465,75.0
12,54.18787177084211,23.073378608735187,58.284117666869605,75.0
13,42.01214412715219,56.929994866184984,40.77335955906181,75.0
14,29.918417773342618,51.212229042270415,81.75097417697762,75.0
15,61.250971272416486,44.53138245920305,56.86024227565806,75.0
16,24.52719246306467,47.19260752214854,55.26864031611689,75.0
17,20.354519610974286,59.34169325752955,67.4346665616669,75.0
18,37.0859446012484,43.84673230046014,53.621565922114534,75.0
19,29.745664841083013,67.83542108020748,89.47767377765832,75.0
20,52.15801813311363,52.53238998344677,67.10558817641748,75.0
21,22.52086562013411,68.44740063231055,64.4830649121991,75.0
22,17.492379243311067,51.2212299383225,60.13595826982422,75.0
23,32.13517609518101,43.37534088580483,64.07674668234917,75.0
24,37.57729349871499,55.75432721525101,79.21658937016076,75.0
25,27.555294457063706,54.596912709514186,44.06016247485378,75.0
26,16.875715934561953,61.67977666079591,52.8401070833226,75.0
27,35.84873354776045,50.9301475221379,58.19297908918378,75.0
28,19.66537238196106,45.853459417136634,82.91062591589846,75.0
29,28.186263287988513,53.07603065849135,60.70352462099179,75.0
30,27.021314767521687,73.05015137272068,43.45489282744196,75.0
31,23.69830507781078,67.87915719494585,56.0330704686551,75.0
32,27.706350520119212,49.247090673389586,50.835216514606145,75.0
33,42.76935756564755,44.48364960622367,60.82523322818693,75.0
34,49.804931994459224,23.104049318581886,61.2598208292228,75.0
35,26.55178115809229,49.15091088430121,70.11473580842468,75.0
36,36.271545620155294,45.16762535269684,47.43771937661776,75.0
37,38.60578723481552,63.484862330669614,63.52707641349036,75.0
38,26.13882442964801,45.30156287897255,59.966103617055325,75.0
39,18.02786611594333,72.85475217733644,73.77048995598592,75.0
