unit_id,JobThroughput,RackInletTemp,FanSpeed,do_cooling_setpoint_controller
0,27.049167259421843,53.30094639136921,67.3817212521483,72.0
1,33.83120545075236,68.2956946527429,51.72878815920559,72.0
2,38.35896329038981,61.86352120526235,59.755324616530416,72.0
3,35.61537503420052,52.929305199726095,52.6896044010061,72.0
4,30.256643944077958,60.47369920925272,41.76150636730852,72.0
5,36.59395933429164,67.98883792151193,66.38909807885939,72.0
6,20.59772120819482,61.62002851218983,69.93199362313888,72.0
7,21.899435698961472,84.84051312747732,59.571888035990256,72.0
8,47.49280354603435,51.89755708258377,63.16701185931486,72.0
9,22.36433744140109,54.77315762035271,53.548714526911944,72.0
10,23.000184494299457,63.50073261425461,72.28820969072585,72.0
11,44.4870924521761,60.87891719469439,49.022341592159584,72.0
12,21.50193007839881,59.82236204071723,63.76970826722927,72.0
13,61.82000423345944,54.00300958785653,72.36801346857112,72.0
14,23.160420660665913,54.72555673310744,72.84987046065477,72.0
15,43.33871327854115,50.679195216665605,42.722613508026356,72.0
16,26.583457655779423,56.53396925011056,63.315408597387155,72.0
17,46.55855549872432,35.25004596396163,55.527894770422094,72.0
18,35.23352454319685,62.67101807923134,63.642918576121914,72.0
19,39.34327232448588,38.727761780547716,66.8053158979217,72.0
20,23.668775926948914,50.57166464335942,73.25196816679022,72.0
21,26.86241202814975,60.07538324012623,82.95947198214026,72.0
22,45.5666769164897,43.30883971810809,56.55347426156111,72.0
23,42.05392044464501,57.618458439913326,67.35213625209025,72.0
24,23.362652007929604,49.8501724431145,61.856445285669835,72.0
25,26.845176914551377,69.06272693692071,60.73259132005294,72.0
26,35.612507253251295,40.18529597347931,66.0269434196672,72.0
27,24.13232746628614,79.20037941929765,60.76598285454255,72.0
28,34.00267665129744,57.50955855721051,60.61575549066855,72.0
29,29.63531430735411,74.0119642336312,60.62629589957745,72.0
30,23.947465135029535,41.07713635592323,41.931873590799974,72.0
31,20.32830619609783,55.998886960451294,64.71639812858956,72.0
32,23.336570235779632,57.499685148302916,54.72625826736378,72.0
33,18.628137156509908,47.243825754838525,79.5797253455828,72.0
34,26.60942159019935,63.96978218996011,55.57432401700925,72.0
35,32.764579540955545,58.883672391490784,59.42855344280317,72.0
36,27.593735915819973,38.55497865746002,52.8872378904467,72.0
37,24.993028780754013,55.74958707544744,68.0289624394461,72.0
38,43.860477710896326,59.97506205473512,62.03926722285813,72.0
39,28.82810202488217,38.86037342775261,75.55240166687145,72.0
40,25.185022143586078,64.93319286917722,51.35054963102039,72.0
41,10.171827506526927,63.87663357817454,64.38791603752325,72.0
42,47.90850257083464,36.53317520714721,62.87033395147928,72.0
43,41.563284698123894,31.233041760522774,49.03237178042522,72.0
44,44.55939395630261,58.79105008825518,63.73927222366152,72.0
45,51.6251079365226,48.4454944009054,59.76117780740816,72.0
46,18.399005002237498,57.893575209419595,67.44277943014416,72.0
47,45.9426789714965,42.15729340952208,82.4261510599846,72.0
48,28.939634019263295,36.8804117199764,55.39477674813867,72.0
49,18.27381941924868,63.4306849636608,67.02946278858886,72.0
50,46.50576408013514,47.08146888110006,57.197945285689336,72.0
51,40.21467250152458,38.34880733982792,50.885510840316414,72.0
52,25.269832046177925,49.88613811471675,60.41936640360389,72.0
53,31.74509293746844,51.01937831342061,69.42970508897544,72.0
54,40.95160058607246,39.337457264549435,63.61524934010879,72.0
55,31.739136706131355,44.901390831806495,63.484396636277026,72.0
56,21.440650920785323,64.79869242646477,67.61825281300874,72.0
57,21.66633524457004,59.39040382623249,58.84349687504515,72.0
58,37.697966144581436,58.30180762615135,60.391648844462175,72.0
59,26.659320794452153,38.890489980082535,56.587776664468265,72.0
60,32.19092688152384,60.761222288357416,53.738398270447085,72.0
61,26.40463690282453,48.956666661720966,62.417285208312194,72.0
62,11.89187931297346,77.68523160375587,67.2254425471817,72.0
63,46.12306528186839,51.675955482025344,57.32819979916981,72.0
64,56.769971157511605,54.03677868220353,57.47202478306587,72.0
65,30.356480374379295,51.37588201833071,54.75457373233782,72.0
66,30.868277556123452,59.34701404969552,58.27761192354075,72.0
67,37.09861205872098,63.93015665331631,91.35207413413056,72.0
68,70.63750453381245,24.982482020652892,67.52171376800652,72.0
69,23.82590218688109,56.247219552318185,47.90916577757722,72.0
70,37.46562302225181,53.240750852172546,50.149143059549765,72.0
71,29.434673388356078,50.24744930202069,60.008103589038825,72.0
72,12.884760209573287,63.948445475250196,35.921897979916764,72.0
73,34.78651263734969,54.928842412388605,64.27312310023133,72.0
74,30.065873557191992,67.0724226444297,51.41345066449835,72.0
75,8.967024151557617,77.551766445073,54.2093985034478,72.0
76,20.22216234554049,58.89047327468824,63.512794775207226,72.0
77,32.36678117031266,47.98813928501267,42.01936601177319,72.0
78,25.098408426388126,42.603857353672716,64.30210054570792,72.0
79,36.61680129867719,42.0057533576139,56.30537759762037,72.0
80,47.06992809720395,45.133230693878374,70.70041380323372,72.0
81,28.91200869148436,41.206056176931654,59.99682854258626,72.0
82,26.493259865775798,43.09489299683456,52.64421179587412,72.0
83,20.694575351452734,72.78596188011667,54.42019226958823,72.0
84,31.588594374214495,73.10010996112946,57.61514929147533,72.0
85,31.662453024495065,38.40917081526642,68.60087911297146,72.0
86,36.62513837232039,52.82558854091531,77.80281577146953,72.0
87,43.93396019096388,53.24319393496494,84.12568837943832,72.0
88,20.92018443151125,53.59838087491534,76.80822727396747,72.0
89,18.019732885147295,62.28040971004055,58.30737347840994,72.0
90,33.93782551013746,37.63274020581594,69.68328286177439,72.0
91,5.293916637284376,62.48449503125266,66.56080077458535,72.0
92,59.59420791445525,46.06545983342997,50.836262707144456,72.0
93,19.09718365520672,56.10453091463255,79.51751891826248,72.0
94,35.828705845010106,73.23610796348531,52.63778377913761,72.0
95,32.72983612594979,52.841643975268234,78.40708548150403,72.0
96,21.51797447200775,78.43909237295112,66.28708941868267,72.0
97,21.939788066646194,63.43629017593773,51.05198751398376,72.0
98,26.21885524905267,53.25920825582838,61.25604684137566,72.0
99,38.236851621758156,65.40102659138333,55.44225958395515,72.0
100,36.13356357388514,62.285933891106346,52.336783325639935,72.0
101,32.556675781566646,43.59242265794658,50.77265962434126,72.0
102,35.73049830265962,49.39419674882588,61.53315717682542,72.0
103,22.81628213579251,69.89328805677876,60.252166640869916,72.0
104,15.645580735714766,67.33520565794271,66.41963630316894,72.0
105,23.296648887147732,64.7689385983758,72.90160860141019,72.0
106,12.884069896468063,73.7082750935779,81.30664499440974,72.0
107,47.16767612067463,49.64717857072114,53.08284780547117,72.0
108,36.02423967606643,63.44780464371499,49.66115691818108,72.0
109,45.48365333822818,60.170475354210886,50.03901796001333,72.0
110,27.155331790035987,57.56706777527526,61.78324455683233,72.0
111,13.722290334109863,60.38987366119826,55.932965001969436,72.0
112,49.81934097120109,49.528566697017084,60.75508325268039,72.0
113,28.098920170955505,62.01493319688111,51.660501810211535,72.0
114,30.751498118996246,72.57199293953981,73.45983643295192,72.0
115,32.66554046446177,43.79266387079994,47.43812433032711,72.0
116,17.91527629386564,58.75831296949312,56.79511952094805,72.0
117,27.233229251756978,57.55172969258505,59.99964394999212,72.0
118,16.096692258811206,64.07216537842203,66.60342898985836,72.0
119,25.316628898051967,75.2973886684843,54.61895862661427,72.0
120,25.06608643254404,47.55877074729884,56.226482826839145,72.0
121,26.373833981619395,52.11115208685598,79.6612521630118,72.0
122,34.211399461087815,51.05272882583979,62.130555527155245,72.0
123,75.61980049914895,44.01664358825313,48.22621936348468,72.0
124,58.26173783672471,40.591298896764194,69.09101473945971,72.0
125,26.278986934139933,66.76537602382567,62.45639837865808,72.0
126,26.276088961794528,71.67296677966404,46.33592420359028,72.0
127,36.4704983274045,86.41193651482654,64.4547920515679,72.0
128,41.735679636844026,60.99114249263643,66.8697964849643,72.0
129,28.024386895116052,56.17834174289041,67.02786560709816,72.0
130,25.504795442051915,56.32130629622482,60.98489476817134,72.0
131,17.987607817143147,61.46228164057469,64.1972621420801,72.0
132,29.870713111137082,64.62039084434811,68.30693507504738,72.0
133,18.485754819055373,60.74809662204351,57.44514567073201,72.0
134,38.45689900843426,34.01202275899286,65.1660798286298,72.0
135,53.541982192076475,62.61271688315173,50.6230884210259,72.0
136,21.618561206103244,52.97004153289437,70.47907189902641,72.0
137,41.120804267839006,46.996570217159665,62.98197030092247,72.0
138,23.296788213461852,58.75939625601598,59.861429232749586,72.0
139,41.69899296461149,49.74052145285742,54.77107597878883,72.0
140,50.608097616852994,51.04856187007334,66.48715315352719,72.0
141,16.710290115260467,59.74265041201896,47.6448475315511,72.0
142,50.818204303505276,65.17309225527448,60.62171176377004,72.0
143,45.24900402308467,51.50265360953043,64.74065109102172,72.0
144,44.73127791392395,27.552048314851476,69.69633421020639,72.0
145,29.954865134829294,58.94341344413944,61.83790084296321,72.0
146,44.435213256580475,54.85596737076098,55.75967149946572,72.0
147,22.78258737704123,48.31250481994482,70.99151930051677,72.0
148,58.10422711668495,53.89190406831829,43.97647931128109,72.0
149,49.3773094813306,47.44460920194768,50.59364287255957,72.0
150,39.73624836273707,32.46035599616563,69.63013571597676,72.0
151,35.469718087694325,69.63902471869962,66.96173804223012,72.0
152,39.49353211664861,57.59517101696825,62.84640365077549,72.0
153,45.6406027040146,61.96438982533007,54.1512225179288,72.0
154,40.55042796089318,62.88879382438992,56.15546669150162,72.0
155,16.14370156619743,59.09001247274206,65.6236417781428,72.0
156,39.786465540343784,42.75844652386057,48.282934924890256,72.0
157,36.39996938756219,57.417552184215474,69.71293532403676,72.0
158,13.699820668830036,65.03279670477538,54.91225844364226,72.0
159,42.76433638491823,44.59494249981126,82.16638925353264,72.0
160,36.63891140171983,60.620268896461,54.211085671120145,72.0
161,21.977100203472524,68.2425847616907,60.26200041951571,72.0
162,71.70843523168192,51.67257069088891,65.3681432220128,72.0
163,47.23379171417331,63.153462872160546,73.79843836140307,72.0
164,27.088982639188522,49.18383910408051,57.75025875953274,72.0
165,20.334095240335536,78.63755998113089,70.76412851187989,72.0
166,25.920004517895272,63.10104349397269,51.14441848948856,72.0
167,44.32092410821509,74.3737474263395,63.51529811261745,72.0
168,40.64160421616926,57.644476161806615,55.00855895711123,72.0
169,20.093850255891667,56.47128721480372,67.28279384436578,72.0
170,25.95419969535074,64.15403321281458,48.64957309077742,72.0
171,35.146153198652506,35.98496010891582,41.43908772149897,72.0
172,34.27959226528622,40.43388812020924,64.03197110664169,72.0
173,14.969711604956611,65.13058008762671,81.42013970238168,72.0
174,41.137133084624026,46.076869079387315,70.73818130048298,72.0
175,36.94016108625651,34.860022381887106,40.28999006811498,72.0
176,42.442673509709444,36.56307814816195,46.45093422576251,72.0
177,13.267066374720926,57.89303270796737,55.8598400512238,72.0
178,28.432049325409068,36.407729507303515,69.39437028572691,72.0
179,17.242568526710265,55.06408808934959,64.80609366961303,72.0
180,21.440661686494295,52.56967770746605,102.73393304956922,72.0
181,54.03519893286754,62.40960675813126,70.67082125425718,72.0
182,40.03856852216213,59.505156372929896,70.24294471977964,72.0
183,53.63852949071044,21.228315251741822,63.94251345366488,72.0
184,24.204617198979605,77.49652688282065,52.33315797953372,72.0
185,23.64599617763813,55.088922897094385,51.59590368249088,72.0
186,34.18151745250251,38.747674927603455,50.103525797484096,72.0
187,47.69942109893426,53.84774601434169,50.01996583180863,72.0
188,13.090860558734384,56.776702876586185,53.695643658455616,72.0
189,36.819989696389115,41.49065886847218,53.856330260416094,72.0
190,22.5683015200884,72.4900823618748,67.0558912700358,72.0
191,36.369382992254216,49.85502512611164,62.93910635707985,72.0
192,18.173840373587833,58.30841341866009,51.30463626056429,72.0
193,19.64795777660443,65.49460240017756,56.62816588907316,72.0
194,21.332300369256465,64.1624098355707,66.94952371006171,72.0
195,49.02115752104213,39.84115141916953,83.45265998892512,72.0
196,45.03544159373986,39.273036885963684,64.71803775587036,72.0
197,29.849265143199357,53.91735827089755,65.68418466772405,72.0
198,29.79507252187471,69.1946343890604,71.77062847716883,72.0
199,56.89563064670185,37.59477942887849,54.586269466158,72.0
200,33.66419586703124,63.985916530288094,70.13885130121827,72.0
201,49.91508262859182,56.831867126345216,76.66520859996442,72.0
202,31.768466973036286,50.713517450309524,62.508257227596836,72.0
203,22.21100214781374,42.64156217033843,41.4007116769605,72.0
204,40.97815525443925,39.28610455875085,69.87209928944475,72.0
205,30.580075835288106,69.09154740984458,60.22690695615034,72.0
206,34.342818616816515,60.48501127466024,55.5106261522668,72.0
207,30.282759527530597,36.658287737754186,65.62690149154844,72.0
208,26.32103669654751,64.61624711191324,60.59147638151802,72.0
209,24.858782323120924,59.70491557047155,69.3200649699452,72.0
210,11.291908420362955,59.17008769373663,49.990622075129814,72.0
211,41.26580733418382,49.81520715217418,51.458276478005025,72.0
212,18.140926713342825,54.666158621200815,48.68473783567908,72.0
213,17.08267370273442,67.8119404569393,59.58694688061766,72.0
214,36.109701001745755,33.188222322131345,59.7639436969601,72.0
215,32.631110555368004,52.22364246856912,68.61968100294025,72.0
216,40.23760831379432,52.96922169425562,63.284005726204185,72.0
217,20.286608677049486,52.924617938554256,62.122963807101044,72.0
218,56.55542766925949,46.961737446725216,61.61400828555296,72.0
219,39.85742027610927,41.14036851099197,64.75051782032341,72.0
220,35.58108267995522,55.88316443988512,63.35387417417567,72.0
221,15.333098798247178,61.056040804809506,60.608539897249535,72.0
222,45.432638638703075,43.84908300007111,46.93268773013444,72.0
223,31.597978716263235,56.14942885470235,50.75231323864708,72.0
224,36.19223277539392,41.15576769940117,61.44327156882552,72.0
