unit_id,JobThroughput,RackInletTemp,FanSpeed,do_cooling_setpoint_controller
0,28.098755564129156,40.34670665062898,33.963721575870075,75.0
1,36.09570417253511,62.06257503367235,36.83145574552501,75.0
2,38.18715257897024,52.70785169509275,73.00145223760921,75.0
3,56.727810964539735,41.45798145377945,58.93127429062397,75.0
4,27.684850918877945,69.2123531005121,54.442725346435466,75.0
5,44.532208117401666,41.244371797304794,80.86115270299996,75.0
6,32.64892374463495,52.78168889521987,62.388219085607545,75.0
7,27.479237615193433,69.34023248744927,64.65656420548868,75.0
8,39.96924413542322,47.46338825005006,54.94340060116539,75.0
9,49.63021730990958,59.9285018069536,60.48206415564284,75.0
10,39.296729664787904,52.3633520664782,44.62464825890548,75.0
11,45.342886646528264,35.71997716692658,73.08327642531953,75.0
12,29.965869441075945,61.41105398803117,53.92388312695035,75.0
13,40.8257562145768,29.036755916885973,53.64664612828922,75.0
14,39.443810458625414,53.6238279267717,64.8505613766348,75.0
15,36.31960086306145,70.74638695901297,55.43894072156075,75.0
16,23.164039202892713,59.47007121997433,67.73728100628271,75.0
17,30.10392468738669,65.29107751678382,48.90907916879717,75.0
18,45.88908523460346,80.30056513109089,61.75592675268138,75.0
19,24.93840239092903,47.3287707426549,65.2207791204837,75.0
20,14.561499403281184,70.89017834863209,72.97913215005318,75.0
21,41.6318605466605,62.88067315531333,61.85135291184392,75.0
22,40.659603096130986,27.522655995684893,75.74898506988339,75.0
23,42.53156844025974,50.879577970993566,52.98284868206854,75.0
24,41.904928184658445,49.50313666546564,59.58018245322622,75.0
25,35.52212915327487,47.40302067976426,60.22624148449746,75.0
26,34.15878362224754,59.187112079152264,44.02720268596709,75.0
27,34.19177946732961,49.42953086159793,54.612434745521526,75.0
28,39.572382327106595,48.70966374009403,48.576293411072555,75.0
29,18.255796396775487,57.371371709047295,68.73418843323064,75.0
30,30.36082738691639,62.8599855078774,49.50458372528753,75.0
31,56.91857585408727,36.062365879728105,51.99167807310955,75.0
32,29.482098936259227,61.94568934523608,48.22513630726285,75.0
33,35.77086749424407,67.45881292255406,58.06477220245717,75.0
34,29.80508922054864,45.530161975548666,50.73524365758463,75.0
35,31.28685632524504,54.81757923043029,56.8525066049975,75.0
36,40.296498181327394,74.37335934762993,54.378313264105955,75.0
37,28.292491617664407,50.32001365417273,62.19098001157526,75.0
38,34.11744742659455,59.707533167446286,68.12993836412181,75.0
39,41.78511732406957,51.07919977836671,64.38747494607371,75.0
40,38.55993133777137,47.26061053014258,60.83309795713116,75.0
41,21.903354293803037,64.61941990881954,71.70503191596093,75.0
42,31.31953127814566,37.214106490715274,79.90589719228105,75.0
43,18.392055228853287,53.231698400779074,76.1859033280079,75.0
44,50.6521489781216,63.34638789456315,68.16443158455539,75.0
45,20.173004020929127,60.49727785625303,65.58639317026945,75.0
46,26.193244117365186,52.77685509196989,46.915152335874126,75.0
47,26.44154971299128,43.85230121584466,77.63290419516527,75.0
48,31.571870139847274,73.02066863532038,63.814508980859976,75.0
49,62.471865420052275,40.85600558554796,52.09761024853647,75.0
50,35.577178293747096,47.67335182920694,56.49943492822037,75.0
51,46.6846472723178,55.83041648503697,69.43284939668058,75.0
52,42.99408203972197,60.626352474719134,37.289044275141144,75.0
53,29.912721583688853,53.106183101901706,56.59524602928681,75.0
54,44.18207095555145,39.974886073665076,68.97528967918166,75.0
55,28.23322583076361,57.84709340334224,74.2571075254961,75.0
56,42.96654229677999,45.04035926139423,58.06093644206579,75.0
57,48.16166895624314,49.924244957728234,68.96536092069316,75.0
58,41.18474452869214,33.125261008558,43.388653035718846,75.0
59,35.799089863941504,45.36040204204296,57.71871443005591,75.0
60,34.33840856132207,51.36796446878189,73.52601801734441,75.0
61,41.90243461650268,51.97546910342565,38.51286292168453,75.0
62,33.73976211925379,50.30338915887802,77.15773959004525,75.0
63,36.00116387534661,49.45915679066666,57.30417116954563,75.0
64,34.717214161530414,44.03618780216516,58.03792188450646,75.0
65,37.44998653256981,70.30876233522729,62.87816117570438,75.0
