unit_id,ProductTiter,LDHRelease,DissolvedOxygen,Temperature,GlutamineConc,Osmolality,do_set_CO2Level
0,10.542498421443922,20.971793099808835,78.36001034174622,74.55800340866926,55.09195062951139,53.01795867429957,75.0
1,-12.200202644103163,76.21363100560254,96.21161948581467,41.7924397421644,37.93034547984837,52.44848691701035,75.0
2,30.263227096263133,26.003940538420405,87.6406149997509,43.074080173541326,55.13497556828673,58.623065788218334,75.0
3,-9.068905987472998,37.00296199049615,59.58811904168378,39.02832696641133,46.00379573809056,60.615498866748005,75.0
4,-6.051234653627031,65.62031480790908,100.20966894112351,45.78207037590504,61.42133193323117,47.15107645351394,75.0
5,-26.045896109713517,33.47704174446372,60.7789201920529,45.948555281883515,61.217341897000196,43.61701724232641,75.0
6,-12.124647509973048,47.40832039894802,73.7940971811952,48.53230748356103,32.130351438283334,44.656045626009735,75.0
7,-27.578759943685228,62.61480681908042,69.42140912920271,36.026436204424435,55.21697823628337,51.72147473317293,75.0
8,-21.928030495378543,66.59912329716752,76.3431733162377,29.552158269767396,64.11858384992577,21.621226702320318,75.0
9,-12.270335518923254,76.69725784736715,87.25201774543385,33.66498035973079,44.574291095392205,57.14373393618192,75.0
10,-17.79324514847764,55.01751966693915,41.924305549624634,61.721726785869166,43.41087808954216,75.18146903533354,75.0
11,-13.24985962229071,31.813388762872943,87.7921734312584,42.99897564453185,42.47606686344231,44.0109335169959,75.0
12,23.30490532129585,-9.032532233560435,67.52508695254137,38.86538070698295,59.684105217928575,65.23188826600729,75.0
13,-25.81971031353691,28.284822107801602,60.68480638376,64.38825181327336,44.15476777480615,49.09368687378422,75.0
14,-20.42143898193151,38.22163997446502,76.09891715894986,45.5470411227239,37.50476308426627,47.482640286870655,75.0
15,-2.588424261373212,49.63257802282668,58.933272142126846,51.93050022635339,53.19739955700632,37.918044649664935,75.0
16,13.129827522985106,37.56545355440495,91.5605602116973,62.32877624224745,74.31459968042772,43.0354728240005,75.0
17,-4.649010426846374,50.608064672600776,96.41191753210845,54.24377756442061,35.346030112410425,49.448768422177984,75.0
18,-19.1736472080776,10.779357706609012,71.41293277735005,83.19513155924523,73.36141628047791,41.4199185569005,75.0
19,-20.97957435560767,43.97983380462789,75.5472890132731,48.89841142970657,70.30790392702356,27.66640913342795,75.0
20,-22.71764659083221,48.4948715869075,60.344799755817704,67.31345819041744,60.80092543917574,67.78748608062747,75.0
21,-8.819515996697032,37.348831800402614,82.38681082690327,44.345046638171034,43.26556482752341,81.3317704826783,75.0
22,-11.286260812217467,37.99738174692633,88.08073872383726,59.54922745943279,49.70736686287292,32.561252681347824,75.0
23,-4.184183366084037,36.46190476527707,90.43490952306146,63.709806523019694,56.876305550149894,63.94021453271008,75.0
24,-12.30514821607194,52.65294544985909,82.72145193051023,45.88635051499381,59.953063066630506,60.18939506287884,75.0
25,11.962073638437769,44.61390127365537,82.47394405184204,31.060370043609716,50.82347822170195,27.609751310413973,75.0
26,-1.1807979499988341,61.62289966307691,86.01664961428418,58.21961398358056,68.81602107271425,58.91141389648464,75.0
27,-13.057693572814458,42.11875185274617,76.45989947581698,51.08978120211926,42.38999261602143,47.53880693992372,75.0
28,-2.89830531772456,36.65429012772211,94.85710777121086,40.310550929418625,56.217394786182474,46.30230482849866,75.0
29,1.0393635735834001,37.610900799417436,93.38801536861126,52.64643088651968,44.6510144424556,78.19728230877277,75.0
30,-5.62518956060154,45.22839845252799,78.78745300529782,49.53305853585178,44.6206652317066,51.21204615214772,75.0
31,-13.359869685356697,56.88717086901221,74.81632125355522,53.290977719629815,70.85198417137032,53.82286607433152,75.0
32,8.645719326524718,32.2730147678212,93.06949225771066,38.252000298172646,48.93399992559689,55.406380481094,75.0
33,17.17791441366775,36.15760979530911,66.13835706347294,65.22655131718331,47.52652008373152,43.433462027991915,75.0
34,34.57588990460125,11.619142695216052,80.68312060160378,37.999161518211665,44.625554275319246,50.19494037676009,75.0
35,-13.810423654506039,23.921634376079858,76.3272653846321,43.21901805278557,40.04969540086062,62.68375589779954,75.0
36,-0.03563928343442413,30.57523703989994,82.05788321514648,50.91551370974751,29.786186229285107,50.839340161113576,75.0
37,-10.71032568327478,44.54654793544777,72.76540577808274,53.50717846463231,45.94848836794076,71.46306515400184,75.0
38,15.78592715215056,37.390112989333424,87.34372275132174,34.93028376504532,59.87508340685153,53.28884647928803,75.0
39,-8.997863994017035,56.78062245405758,85.99549508149988,47.56202058391836,55.410546656686705,59.66106846047553,75.0
40,-21.560990679622087,59.42846455635779,80.52426048539525,19.111438608802615,35.75654193900373,50.42241711522602,75.0
41,-23.69875344355892,65.28516301219321,52.00084877675095,35.33124690036272,40.93548495994237,42.9786494410485,75.0
42,-13.083306516215277,76.22668670493644,80.50649983045713,67.83173287426787,50.74070988516513,57.50421087286961,75.0
43,-30.194047642991634,65.87676189834741,56.034239670428335,65.34333890078202,47.56275659660899,37.30733018843702,75.0
44,-3.09879774260558,39.297809726992654,75.14878377774555,51.47574070036313,55.00129185117452,33.86164564762912,75.0
45,-18.628838124354154,61.388406142112935,78.84176040910911,48.81503465120397,70.40182067239594,38.43089868819632,75.0
46,-16.65187616824972,46.13271955136226,88.44862604256971,48.34440455004507,61.77613712250676,48.17486973785022,75.0
47,-18.421274080457582,45.18457299167406,77.95765113723591,22.721531594772177,49.013240307781295,47.6512447267117,75.0
48,-9.531022274688777,40.33932403412214,89.3627242322283,50.315572966917664,57.3252814462028,33.21210153682843,75.0
49,9.051261741676166,15.900617252570289,107.51991146052056,77.53752816553435,33.99585782281643,50.16850235267099,75.0
50,36.00909966029833,1.734912735582057,92.32457241873881,35.610199630714746,69.72350246466343,36.13137829139555,75.0
51,-6.784435953927595,32.43088724176942,50.720449068826575,38.495717173434066,31.294960424732373,49.381317229927724,75.0
52,-14.985289276895102,59.125837365552826,66.62671788013076,57.947015090451785,31.860358186034123,48.2089094367753,75.0
53,-27.799123991036247,54.49952780388027,63.552903398453694,26.727304199894732,50.173876690018176,67.7587682168888,75.0
54,-24.14579424204525,53.06731202632102,70.99781041601851,88.3269344464086,51.75133260627949,66.80589408733752,75.0
55,-1.4387934053924525,70.08980397640505,94.33721905855322,57.491580122026086,47.318303640890186,44.083185664064075,75.0
56,0.23740240604437357,22.16509329123253,71.98350580413282,51.985679580790894,66.84173622380416,37.259291408891684,75.0
57,-8.046117073296319,54.697425424965985,70.99683699269158,57.55464389301453,36.5889317911299,45.09223748922794,75.0
58,-15.047984010398562,52.39543991861103,83.05219304385794,57.62626258478298,48.78168437180507,55.53740205201693,75.0
59,-8.201917226322381,22.610210077040257,67.32198121561434,36.2175092573152,70.11933546087306,49.470083645751835,75.0
60,-25.210816091865354,66.28284526048049,67.49537523811101,62.06326687926465,46.222271407551425,67.60060281031144,75.0
61,-0.20923516919453367,46.71110365951366,76.33517556593488,37.14368468734524,45.01637548755142,54.03709213909302,75.0
62,-19.38284604121695,49.03641289700606,72.13400877556765,69.32330154361877,38.02315494369492,37.11170584234024,75.0
63,-0.5724299664117218,26.779437935411547,68.31105546455686,41.33734794971978,43.6038316984122,33.55230435089668,75.0
64,-7.274994578192024,40.66233808831059,94.54987777764269,50.75513353358075,49.78775523822683,53.32056007468345,75.0
65,-12.550083681777082,15.962616801063163,89.28147093406693,40.66546765610377,62.0191136099072,36.725941724942444,75.0
66,1.4445234465191608,36.59046482975462,87.1534767193115,56.08915372975239,38.867718129214076,44.44153327890921,75.0
67,-18.899206471735788,57.645184812702546,74.39731011761708,59.208232151110714,60.11276043256601,59.56309455502521,75.0
68,-11.705329900267785,40.80247477266062,75.22425628095391,76.03125660836888,73.69292602173265,41.61768457592461,75.0
69,-17.46640063351545,33.31687186868824,65.11620026050743,65.0310650999309,53.1467919937295,48.692104276621514,75.0
70,-28.22553681903581,67.12292984063711,66.52711094316896,50.60577272437848,44.43642523719728,57.907107326974725,75.0
71,5.362546891604583,46.8007259344456,63.80428770019735,48.91123514717355,32.48622637791175,69.18913465921746,75.0
72,28.824960952916307,3.1030988520339493,83.90990345939223,48.26922707166151,49.09607686362769,46.077694875414956,75.0
73,-15.296510399544239,40.24109945882013,72.29460826456997,43.91610627299042,64.82417459427398,52.357803897745036,75.0
74,4.902163119113192,48.3094471817726,78.81795025975089,62.31341020471252,41.54348588810861,52.545111647692764,75.0
75,-6.570477865250561,55.679877337760075,81.4729555286242,49.16695573978434,56.5359439596511,24.227562104314273,75.0
76,-7.240744349337139,45.79142171998461,80.48693471692998,60.570976911830186,51.03255306403938,45.07473903445789,75.0
77,-6.881756140333106,36.24603876215996,63.61989297938174,65.29189196010161,41.55313452123355,52.264999446333874,75.0
78,16.33265001853791,22.065028260345876,70.16584078520205,42.384330409235,70.3409036410956,55.564866598645835,75.0
79,-22.535398650770947,45.75125497191649,73.29736556678904,61.364027329197185,62.53607466357703,52.442044591709745,75.0
80,23.031518338457676,26.69333693421782,100.5900555580912,27.329822667499137,54.79794088996609,76.06083763738746,75.0
81,0.32911193765846014,25.16737685952359,85.77225102525837,40.21581201301807,56.71596382703494,23.47109551697524,75.0
82,-3.651865246720574,42.21304097956007,84.0777762141648,35.31152971331183,30.59201380832027,28.562319587963,75.0
83,-23.85551160713775,70.80199704665172,79.20411542564683,43.30532296304953,51.39042839145034,71.44520443675482,75.0
84,10.941704528265308,16.952608349614678,88.138989603587,59.31771844642887,45.627898694164585,28.261196398338736,75.0
85,-7.422670601102187,52.363557692405124,85.08890736608524,54.71945487170687,44.37156581172015,43.277682186613504,75.0
86,-18.778716268614847,47.507296206659966,71.12321932490137,48.81743282015879,31.06005734366169,69.80243353253427,75.0
87,-9.402363462914257,29.729989810989267,76.55973285615944,56.402788728918985,57.186538595423855,49.25876629495297,75.0
88,-22.094431382005226,41.88849613563446,77.7201156544371,45.97296473409557,65.62967831481548,52.06733340933878,75.0
89,-12.39371288650116,54.024230768718596,58.30434534791988,58.3230334001515,55.35413407406455,74.71163525584157,75.0
90,-13.637737011751893,15.507919772219967,80.39628520320308,48.2884825972645,65.29965046730922,49.5591177127127,75.0
91,-11.188338967975278,65.84963953133152,78.12352423335811,46.231934206961526,42.02517742756614,64.84487792607723,75.0
92,10.70587877154593,34.835308623400806,77.32840973412915,39.745778244696865,40.07041637530525,66.768471569824,75.0
93,7.494391107978872,8.650919564639924,77.93782079433883,60.51873189660218,68.83575684192398,47.46319791249995,75.0
94,-21.988774997018435,51.83328291987699,63.9083361011948,51.00986581363788,36.96940185046492,67.56015004286962,75.0
95,-16.86533043922606,46.545755760779954,73.40112529884861,33.44587883828499,61.73355709677482,75.61734822646896,75.0
96,13.626103098270274,0.9288083797818771,65.50227426732575,32.504188420347795,59.36945334363311,40.56240364535694,75.0
97,-20.966863091620684,22.14728507581775,67.04006395705608,52.25331520873132,35.32617978335882,44.0572037768351,75.0
98,-12.22225334538111,67.15097958523864,58.57377917380708,33.13340251722787,59.36748236878363,49.87638153684275,75.0
99,-17.086338104073114,64.75533926649045,72.11476861787672,37.39288238311286,49.40613941568463,70.51240863087678,75.0
100,-7.329989845121793,16.386823611565354,71.84000864411453,51.48998816688457,36.80041637552199,57.315784645929185,75.0
101,24.905513880018994,29.662022257060094,75.07067752682639,41.15399026184814,40.444953170805846,45.33390572546469,75.0
102,-16.506845033049515,74.93218117018374,77.14892272105848,62.286202822473555,42.02444299868483,62.668838617379265,75.0
103,-8.191957474344207,36.19595261367695,91.69635220654826,48.355891364268444,36.48422384302432,57.655099528374095,75.0
104,-5.294124016978938,27.198403006862353,85.95793111266003,50.159823297716606,41.425324251106076,21.5563942141241,75.0
105,-13.293055683098004,57.40128740640955,82.10708593219994,58.194124691126305,37.055296619970896,57.546726022172365,75.0
106,13.047143570811304,19.07622047225248,56.474003798650834,82.59335590438127,55.76731415735093,40.0163104028365,75.0
107,-19.975286459179298,46.85156804592947,85.90860118660379,61.65459559877432,45.235518621001724,42.492133925015104,75.0
108,-21.731190751265892,87.4585672940739,56.406450602653294,60.04433216334169,45.5879605992234,45.66428258452276,75.0
109,3.2627170861241126,34.96420345213913,84.78390096804374,73.02555376188329,51.68962228841607,46.29330184909281,75.0
110,-22.722859978220598,70.03212651174093,66.09562687629699,43.025578090124185,72.0032524194439,42.399173276238926,75.0
111,-9.95056015802677,54.43222006882399,75.19423121686043,46.31895061280756,65.16403579435618,53.04277828438181,75.0
112,-9.45978269997963,44.409288303582734,65.65905267520013,55.33336938207223,56.63644663086304,58.686780335667436,75.0
113,1.1902088193512306,33.51281505484613,68.2577427519138,45.07490797059646,55.708411612477825,72.61318078814801,75.0
114,-10.960820338269986,52.834310563274364,90.66179564540633,71.61336209281735,67.79693892247444,36.38556133786336,75.0
115,29.819784962836582,7.188277914561027,78.62381392944947,57.99337199803832,64.35706037597784,33.14120186552145,75.0
116,0.841447167023694,57.67445125995983,91.71095303238427,60.77096723142471,51.94741834022343,47.13229078846551,75.0
117,-11.998135441634034,56.70646964976433,86.74357989832194,48.7699775459368,46.838777568023716,36.25089341790518,75.0
118,-19.753181821574806,60.07978478039888,73.95395295817835,38.731320970402194,69.00595355101427,63.06173309405905,75.0
119,-27.847531011329913,30.418346871548135,63.533124580951565,38.55437162358941,56.273406430989155,73.54645014318436,75.0
120,-10.61982006992813,28.63609145190667,67.50638213007882,42.76939541793498,41.750659886486275,53.70675469764518,75.0
121,16.65911640323684,43.52169975135432,61.27192817855671,40.77887702634536,45.19313326208415,33.96287809734895,75.0
122,12.88294989566784,34.17548576666486,82.98074299551038,34.189861730780144,60.67597883871599,45.30953489611892,75.0
123,6.999865221259272,48.63157657438081,89.57919677099787,50.5596123220599,70.49410854563628,35.53024247943025,75.0
124,27.11163033934139,-0.34831607608865234,83.12731385652894,28.785477313648762,43.26226483924017,57.157938555335264,75.0
125,21.179326022772702,31.263427071836862,74.7910086402802,33.70525421689421,48.159090659768935,58.052680296660746,75.0
126,-7.38727924207387,56.21549905616,83.71318277286457,43.68093556417413,36.96136247561652,61.6322163435562,75.0
127,4.425046835542692,29.362447916396135,92.40284617412883,50.22942269074543,44.094540538378574,50.047243028705374,75.0
128,-4.422408830161486,35.04043993717537,81.62038516729694,40.272345553234466,54.08761105801949,32.97956086008671,75.0
129,-18.469074001637622,40.61246763899823,64.06142369655753,62.212874410224195,65.00530531077604,43.874167507636436,75.0
130,3.6210167921642564,38.42156093800489,60.7743486244027,28.192167238308123,29.939148196715337,56.15146587808289,75.0
131,-18.697021735491006,39.907968162016246,66.56286164654247,64.27344967014811,26.971447771217598,26.929726248041455,75.0
132,-19.411632429100624,58.981625416014566,72.07645407886118,52.19217845905746,43.84388086637462,45.281656026583704,75.0
133,-5.042536404783822,13.894186168238761,87.26858944383085,36.061462316513406,45.117230777154816,84.65669547368395,75.0
134,-20.649768212305016,36.756396196804204,56.92230612866492,45.47903954693566,56.33092008239654,61.881001210467716,75.0
135,0.8840241700861294,20.30352938091112,73.56867899135348,62.189285179157245,54.171127330264426,39.370520599752915,75.0
136,-16.744681130046462,34.45688643682454,69.89600525308401,38.66351280720168,56.1523884397836,37.929870781772145,75.0
137,13.830651571264495,41.393706097070876,81.85912520497232,27.9957423847619,54.50591533006797,59.24506300885757,75.0
138,-5.4072442205628395,67.07573174665728,92.03914917183144,52.00454081721515,28.047208599208552,53.26228115179891,75.0
139,-16.633407291100124,53.60897107464552,64.55590536392728,39.44462918268905,49.69411218562536,44.32856861749821,75.0
140,-6.009318512738258,15.88644397000353,76.27419756193603,45.40930466553632,31.695575281503352,38.31520265819407,75.0
141,-3.1162662689554215,51.592417592283134,88.55082297331802,25.69980027669617,53.41467317771371,21.53972422556048,75.0
142,-1.9726031595615932,44.48258521793283,76.35760275630314,46.521245227978966,44.45791366216159,24.584594862427576,75.0
143,26.49272630894862,15.216175573803739,82.9271093177234,56.99481288683087,30.12177090566255,35.379769289852916,75.0
144,1.714814157405434,31.54704515578058,78.76223331889186,66.18708896608501,45.31479170123665,47.89371135382793,75.0
145,-7.766514774099756,26.326777635793682,85.59140026253068,39.304866160406085,57.19426299887081,46.41481885322453,75.0
146,2.1531432357390807,36.597127439151755,75.17409103162996,60.52190391128022,52.3642882703764,73.33611969055967,75.0
147,-13.6121934170128,45.055031793907176,70.08055543499647,42.1897824692758,49.76924686235973,69.08330899180842,75.0
148,-28.876002124032183,60.29220692140548,64.05286815758728,40.47189080089385,45.00253936177244,51.097110026156464,75.0
149,-6.279396050235654,46.29216736965402,79.16440076670267,66.91502461486922,69.53708278106404,34.73449210472565,75.0
150,11.14382343023711,29.874116510240402,88.14236359818412,46.00698287198541,47.48563049454092,50.43686904136314,75.0
151,-19.263944450741022,76.98506267907445,60.315001976737136,49.1682453478256,33.439558755628795,34.33363320436064,75.0
152,-17.626841042851858,57.07534507752472,79.48895511707701,71.20539165947946,53.710068072531655,49.2932587760461,75.0
153,-8.964452487502879,55.81753485047581,95.63590090109915,46.954724913733735,44.90182071980705,56.6578853379757,75.0
154,-13.318351966687636,56.262032650919835,67.32135786124282,66.66146615464189,57.445638229057316,64.03828447917117,75.0
155,-16.72940301168367,54.391705723458706,80.8469275538014,44.8905382019849,52.82115543145021,57.603787532649406,75.0
156,-4.828427036949783,61.14415244916037,95.73043307927958,57.3898675714042,39.357567248936256,60.938639847673244,75.0
157,-12.046306741100276,47.144176336507066,76.10628859047442,59.22518980448137,45.3479568386372,47.99105861756763,75.0
158,-6.2106677720342915,43.1060238301839,69.24522275589642,34.02515291452978,66.26269727498799,71.92530098779974,75.0
159,-17.562450480855613,56.72494327614912,71.28099282629883,46.41211974067952,60.265101441247204,57.94522206892349,75.0
160,-12.958300783076018,36.498163719192036,73.27001504333323,56.020184157348645,53.934763949244314,41.507251148423684,75.0
161,-25.298889473483918,35.49521985879592,67.99618120421617,48.95663093839688,59.928101473872395,41.92308129647646,75.0
162,10.573346563382481,32.40496065470837,86.16962216503462,65.54153376111037,51.15762635255898,38.119874114401206,75.0
163,-21.921231331747165,37.923330089110806,73.82613197996403,42.27757137184664,63.59025027660035,30.074517944194962,75.0
164,5.805822457239205,27.24509431777571,86.48641640619401,51.52177834950255,59.87057662349767,48.37629302282274,75.0
165,-3.9529965293276814,78.96181788027845,87.0124487046789,50.27903254739595,36.71432889561749,63.77384003992076,75.0
166,3.118440987357691,8.679724722769198,62.245074225382716,48.89549428677414,58.3273939761887,44.35774876750024,75.0
167,4.734813773779223,10.203520664021987,64.54348730061447,49.171821368428084,50.03150941948624,71.14871283980679,75.0
168,-16.48422757947855,59.637992966488554,75.1156837393032,45.232834992018645,48.45403835238214,42.432072394338014,75.0
169,-9.288032023041504,19.549393009074034,87.43181997874103,46.04723031160111,52.43004748790813,65.0192745742973,75.0
170,7.712619924544818,5.918452267080806,76.27070729052426,45.67590301636059,42.17187682335824,61.246577805346874,75.0
171,5.871391113355335,27.9555901514377,105.03646454000858,37.47399387224849,50.780052772072324,57.70252625428353,75.0
172,-6.575394836545712,37.84910091104051,70.70048674144456,47.15825897790738,55.68890068410441,53.42173041437628,75.0
173,-8.515995500517459,60.09877526861939,67.60938315084877,53.29264029459375,35.76178597477993,59.072063401665304,75.0
174,-11.747416013465408,24.865966868220333,76.29567345680879,64.72401590877006,46.478717179525106,53.500978071418054,75.0
175,21.42993844952118,-0.04788216679819968,87.56551738666224,62.14642652554431,52.55391503739504,60.3845415095822,75.0
176,-19.94091983771765,43.93931296600461,51.22919631437962,30.458450585380596,58.2442276994401,49.805966704852096,75.0
