unit_id,JobQueueDepth
0,37.97783006632402
1,41.42092138687199
2,45.65521626616565
3,46.64553954239246
4,59.58026779129251
5,41.67115756171195
6,59.04531934152317
7,65.75009857680288
8,68.21837939765337
9,38.305801916466805
10,49.652482021652546
11,43.312408148357555
12,41.568459307392395
13,67.57665134739811
14,52.48156309296036
15,39.815729913383784
16,55.009751303082915
17,32.94456056344285
18,50.036548594514045
19,28.40271427525324
20,42.76456869769552
21,33.10340456146395
22,28.827309347228088
23,25.708723464327846
24,68.46469033864238
25,52.18339357185576
26,49.864705458751146
27,30.825771070436097
28,43.866340081038935
29,52.00360230303701
30,42.284093842401084
31,65.15378922540845
32,46.37368831116329
33,30.615201845423723
34,49.75328031728855
35,57.40173257431204
36,47.05800863280612
37,64.55096589264443
38,40.581062119181034
39,43.59173425555331
40,44.530144130993506
41,66.57560119687585
42,33.53215147878567
43,61.174220237870095
44,62.65590910757308
45,56.392539775416125
46,56.12191876575983
47,44.284032889039246
48,44.65905837915596
49,51.02318042453593
50,40.01962425643464
51,74.01173362079703
52,51.94204438616817
53,30.341845338746896
54,59.902591289811845
55,65.39338758790427
56,39.5988753009151
57,44.70221538321777
58,48.28599543281877
59,36.521802518440815
60,57.025787931595
61,53.043111594595054
62,39.12423965244121
63,56.03586298293734
64,54.22668268181724
65,46.20972547544563
66,33.44711169185304
67,53.918731604870025
68,45.22953279875291
69,32.54080473495592
70,41.81609893875343
71,47.39310422196293
72,45.44661729666522
73,34.51733541706367
74,61.22472649148896
75,45.802044361172875
76,38.037219998514225
77,54.94036814642749
78,33.90068737947261
79,34.48463391771424
80,73.96328231125806
81,61.95748565494599
82,51.547776744219924
83,80.61686386210744
84,56.15970970075199
85,58.38443619386428
86,59.94749785386233
87,64.4850421977891
88,46.30275020605066
89,56.04819577333186
90,54.427073396381175
91,36.95482453058683
92,41.11435139169123
93,65.78420912003654
94,32.47126226150041
95,50.26580137581111
96,54.08155374814184
97,31.596577608136165
98,48.022774337886204
99,38.41430329948332
100,61.69682450207527
101,60.48651484830919
102,47.78772257897716
103,63.19083966376486
104,51.92662209600231
105,66.29102094840867
106,47.35355782910821
107,47.70911707422351
108,52.05642330147637
109,54.41691146723894
110,66.60669393133392
111,41.73409955405393
112,24.459563550744466
113,54.6480512389837
114,54.7175959133802
115,38.19830573505957
116,59.471658045043505
117,67.90479433937041
118,62.50027931826186
119,57.35258713997632
120,50.44970267008172
121,45.19321797728542
122,50.81184319572562
123,36.69803877156576
124,57.76593224419338
125,68.1898021713103
126,42.31116345799582
127,66.9257953696432
128,64.63219265021023
129,35.59943388300791
130,51.200068261181606
131,54.900765630977155
132,57.26852593865094
133,66.48161734523745
134,37.05293153865378
135,44.80747144190716
136,53.39275979865553
137,36.57282842923787
138,52.65135714236921
139,60.50456170689751
140,48.78406575455202
141,69.48523537301064
142,56.626425385203795
143,41.74726361373873
144,64.66905291090879
145,57.41174161865585
146,32.28429234042617
