unit_id,CapacityRetention,CoulombicEfficiency,do_DryRoomControl
0,31.43572561120567,-13.377133361598041,25.0
1,29.53474794576711,-0.8878039846146262,25.0
2,18.698506959229253,1.7650888337362414,25.0
3,33.103820380562546,-11.19847401908147,25.0
4,9.061452070911074,37.293418585301225,25.0
5,29.70328795190017,25.3906244822463,25.0
6,14.792979149233728,19.244740324095307,25.0
7,20.019906358883926,20.81931486130003,25.0
8,8.130383960432797,15.847414180483504,25.0
9,14.317760828642607,9.52756259516298,25.0
10,9.059149571840743,13.653788291251026,25.0
11,14.335540151624409,0.1545156019134737,25.0
12,27.73238182049412,6.327705414713622,25.0
13,33.115251749633394,-10.160199893099364,25.0
14,32.10122293238994,7.299401118755933,25.0
15,31.627647045162224,25.346341769695115,25.0
16,20.37731801624793,2.3982659089439533,25.0
17,28.005543679998485,-5.512645203455822,25.0
18,36.56471938449759,24.70146370440476,25.0
19,10.444031159565654,27.082718775943622,25.0
20,20.73590848155871,11.504830000318504,25.0
21,28.28748972367158,22.032000047545147,25.0
22,7.888316434985926,-2.1309700095145256,25.0
23,28.06196463869185,20.065044759704218,25.0
24,19.611160471002755,34.39385334630556,25.0
25,38.499740810486415,11.451501307520022,25.0
26,19.66973637083001,13.038805953024415,25.0
27,28.497497313567074,3.485140862644103,25.0
28,17.909694612357246,19.758740201354094,25.0
29,24.91395924045834,17.637607681895435,25.0
30,9.061116805098013,22.84181496560204,25.0
31,27.701327836631087,10.683968330129407,25.0
32,23.06366111198067,22.2159269818462,25.0
33,16.241752779056306,4.936646232514342,25.0
34,2.9490119550719283,-2.8765666583670946,25.0
35,13.886708833974804,7.402386583695861,25.0
36,18.354431298842364,-6.0229665344878605,25.0
37,10.213531284430667,17.231999109170697,25.0
38,22.783396750128176,1.3815881916394144,25.0
39,33.97375537378943,-1.0231756598395378,25.0
40,27.974085496800743,0.9102542067867123,25.0
41,20.12995811749242,30.429744111557383,25.0
42,31.434627018480583,32.743030654957124,25.0
43,22.54591161793922,10.321536555918364,25.0
44,26.78415485165788,24.633582289227277,25.0
45,21.36630562952169,11.410898795568556,25.0
46,26.105395288445866,11.728581354810645,25.0
47,33.11218736664526,14.18238555472073,25.0
48,36.02376396244686,13.38997985509895,25.0
49,28.610128210906414,42.5565747239566,25.0
50,27.498313461916336,12.60071018534171,25.0
51,18.944283406457735,8.24355253117724,25.0
52,23.519125376837124,21.05142317823004,25.0
53,28.253759952896658,-2.2188094664334734,25.0
54,22.537396724868216,19.603710390439048,25.0
55,26.890038341795638,39.167677905333534,25.0
56,26.031462859857626,14.42048888348145,25.0
57,19.09218843706563,-1.7199381856880347,25.0
58,34.972823667825,-12.592279971299376,25.0
59,27.860755686618337,23.518625659489043,25.0
60,18.156586926644746,19.059161669719376,25.0
61,20.735618818114556,3.304624745724192,25.0
62,24.017185462319308,4.634296168367117,25.0
63,7.485934392767746,0.3942979925729677,25.0
64,31.58671104108727,-1.1016555403837245,25.0
65,26.889349365058333,20.835506201553958,25.0
66,39.33221509717288,-4.874543784446004,25.0
67,17.079072825305857,7.051283888901905,25.0
68,29.74619282084777,9.41760986222086,25.0
69,35.04592289607795,8.856126476643494,25.0
70,24.28161526499185,18.426524951618774,25.0
71,35.558178168699925,14.417678160490372,25.0
72,9.689887517858327,8.630871569683949,25.0
73,13.482355910115949,32.460876791999546,25.0
74,22.42652795205463,-4.753836611860256,25.0
75,17.072568684514632,22.417757188288395,25.0
76,25.641590271174902,-2.3400274164341663,25.0
77,22.82432847637208,-6.002174805764625,25.0
78,28.16911006384139,12.532617359943977,25.0
79,27.15822967945951,1.6243511572956795,25.0
80,24.10133435686867,12.356741973657323,25.0
81,29.80185872262055,12.939316637299566,25.0
82,14.19635533753477,21.880306561790256,25.0
83,17.432921583858576,32.651161109108,25.0
84,29.30828608570042,12.612651273480493,25.0
85,13.933035117739937,-6.507866545622033,25.0
86,24.631646213252417,4.604437199059976,25.0
87,25.790816293318372,12.531037366213305,25.0
88,17.825488667389426,25.329601565578567,25.0
89,26.578568648539303,20.05488687325967,25.0
90,23.28969857840193,13.033526160875812,25.0
91,17.60594606847419,6.664111896868965,25.0
92,28.207981852556927,-3.070695819585488,25.0
93,8.939574195410954,20.607876114649812,25.0
94,24.932767258600133,17.858395322161535,25.0
95,22.676371469347792,10.859737484412888,25.0
96,34.76336951356764,19.718820331622204,25.0
97,19.03392867766152,29.887092798523923,25.0
98,21.610650309515155,21.3073962206909,25.0
99,25.202234986461484,4.091118101223367,25.0
100,21.07424707876934,-1.693287464149341,25.0
101,27.824716467700615,6.1878911879543175,25.0
102,18.49072560251154,22.67320802210444,25.0
103,16.955960126957773,16.11847502544886,25.0
104,25.95034469260527,12.868657923040212,25.0
105,25.946995178662203,22.692773236850893,25.0
106,29.711615271734985,13.978272038531859,25.0
107,26.67445303783286,-3.9428071007196746,25.0
108,34.635936607072374,27.608205651643697,25.0
109,27.396470686903598,29.63321956984552,25.0
110,18.911840877497838,35.74672524618432,25.0
111,36.099715124269345,12.133697239673193,25.0
112,19.707845462859957,-1.6413094417057792,25.0
113,30.20280656669408,4.343321882501543,25.0
114,39.27135813674452,-3.5632710897446263,25.0
115,38.446295097514366,25.63159809706972,25.0
116,16.156820493682865,19.059156071039105,25.0
117,23.649031455592457,27.5436851576725,25.0
118,13.515217637087567,-5.089511706922092,25.0
119,20.516457851492625,0.15126952966470242,25.0
120,29.07856776544314,5.458610680078366,25.0
121,14.054681481578285,25.297474465205994,25.0
122,23.72129108762204,13.671226590986496,25.0
123,21.54625902697544,25.29066669881572,25.0
124,19.549019032780073,9.710546419596659,25.0
125,22.880727197562173,11.068764967435497,25.0
126,14.705060246787795,10.121122405677822,25.0
127,29.269711352794722,15.197971639456695,25.0
128,25.70163698396286,10.41073933619175,25.0
129,37.87884529528381,4.34815019311308,25.0
130,32.516320870132766,-1.0635628731024696,25.0
131,4.7957242765532,21.83399645875438,25.0
132,22.30991512491564,4.244571093512048,25.0
133,20.077326576807973,11.170334046118075,25.0
134,25.725107575220473,18.818620003418488,25.0
135,27.7509428096382,12.434675680942252,25.0
136,26.118379409310805,-5.762511825259605,25.0
137,35.77361897050035,6.49446768749651,25.0
138,14.764265170511955,5.216295298222043,25.0
139,29.186564862996484,0.6388686708308118,25.0
140,26.710880618256127,22.409444163305615,25.0
141,24.033390752448735,17.583873930882184,25.0
142,35.66562748361564,12.14004525230265,25.0
143,11.063219363597511,16.622204517113378,25.0
144,20.56205135452298,-6.007794338946191,25.0
145,28.908998667763598,3.9436148481146356,25.0
146,32.02908537793599,24.203579377936173,25.0
147,30.571181207353824,8.99046677897028,25.0
148,22.10727264987881,10.943577378022407,25.0
149,25.120737509647117,22.45955911635754,25.0
150,12.471056257259654,4.928047004237563,25.0
151,21.453822590484453,15.124726434138113,25.0
152,27.403541209830298,31.490097185939703,25.0
153,24.856852334113153,-6.179794326227217,25.0
154,32.20956714099923,27.34027860872288,25.0
155,31.96531786039879,35.25474137920032,25.0
156,13.635654857297547,37.25129473832234,25.0
157,21.218468503668795,0.943544064649835,25.0
158,27.42447620374984,16.111168985843072,25.0
159,33.28426423760427,0.7501170483910435,25.0
160,32.27699820666524,-4.292914093805546,25.0
161,13.550779440902872,8.536948118815896,25.0
162,25.45333936977729,11.817742222269846,25.0
163,5.960455641782435,26.10168177312411,25.0
164,27.728831138261555,46.32478022581366,25.0
165,23.0753797193895,9.900161190639722,25.0
166,18.609884716996017,-10.335634198098518,25.0
167,21.91221509045406,8.892783614981,25.0
168,21.198576401605163,16.24867921487954,25.0
169,25.97901868503155,12.912057175633233,25.0
170,18.984040581096522,11.608332402691406,25.0
171,34.67117918328096,5.096974193547633,25.0
172,27.833507717610527,-7.996651902548457,25.0
173,23.139701317925425,-6.931851898512695,25.0
174,30.716492595066384,13.881912826381384,25.0
175,24.22594790412886,35.477593688548225,25.0
176,27.42104929362943,15.512365880073688,25.0
177,14.749361308821136,13.97565049704641,25.0
178,26.946829945851597,14.097311838909334,25.0
179,22.54156093409612,13.684893805219604,25.0
180,19.316605575874288,13.610248483637783,25.0
181,25.663023812393842,-4.65259810569818,25.0
182,35.82827940634209,2.940961521630558,25.0
183,13.950338580208856,21.29220007694855,25.0
184,26.441762550405855,8.782675198499417,25.0
185,19.551376204817007,14.83523718019491,25.0
186,37.37635572968292,41.31165631965385,25.0
187,18.89097139089639,7.604592766315635,25.0
188,22.08912793819967,-2.7470990657053793,25.0
189,36.39891089826512,7.333183567416852,25.0
190,32.10778036619318,18.81783532356622,25.0
191,33.60884142252612,14.222474558291516,25.0
192,26.939881582024405,-0.7435111637433316,25.0
193,26.109596235606173,20.329080417629566,25.0
194,20.35930584640702,-4.529845587910055,25.0
