unit_id,CapacityRetention,CoulombicEfficiency,AmbientHumidityBatt,do_DryRoomControl,do_ChargeRate
0,25.141194289091374,18.38450074602197,42.60586428786792,50.0,0.5
1,31.236664353662924,11.290735254265199,30.804266435467497,50.0,0.5
2,14.024868248246044,13.913953943540879,43.66714725000513,50.0,0.5
3,37.219470141290174,0.9549757672806845,54.745260197129944,50.0,0.5
4,36.0526486270843,8.185730274920257,46.508075926656915,50.0,0.5
5,36.57192537731365,14.68854465926903,40.206878310685056,50.0,0.5
6,26.42689692780794,10.092439327546721,60.863357431845486,50.0,0.5
7,23.162352472708257,-1.5495222608808579,63.72841020517099,50.0,0.5
8,30.682339415276935,11.95005999263752,53.85998353543172,50.0,0.5
9,25.34680849305728,3.1937003252903677,48.38665264857085,50.0,0.5
10,27.836233715095812,11.302081215362437,45.18214868146869,50.0,0.5
11,31.6181240046104,4.399711151487341,17.835499964200416,50.0,0.5
12,30.768945336357127,-12.755253689620915,28.387447600314275,50.0,0.5
13,33.77677308596884,18.492238061276936,42.0361641468134,50.0,0.5
14,19.580880430316576,-0.27324949207968885,38.04565482971788,50.0,0.5
15,33.00825185706183,12.54740965035636,50.180001973034116,50.0,0.5
16,19.119096288341442,3.882201723143294,45.35034449409251,50.0,0.5
17,26.074376800981163,18.366139597600956,78.18917217307481,50.0,0.5
18,27.408719335478573,9.398338685063333,70.63467710777185,50.0,0.5
19,21.224122382303946,9.275598485934418,36.44984968473549,50.0,0.5
20,27.818780230434637,13.30869729238075,40.85835292969102,50.0,0.5
21,17.69340150038989,12.72201949558194,48.37724272291996,50.0,0.5
22,40.12094074831711,0.2865478386190379,43.22453447633684,50.0,0.5
23,23.78508130960046,19.329659158254863,35.442568608564045,50.0,0.5
24,29.779564649105474,6.858882161324085,47.22876154101623,50.0,0.5
25,28.563172330814858,14.660968139558676,77.91566916559094,50.0,0.5
26,40.14786678845587,-3.563726447467774,68.07790963011662,50.0,0.5
27,24.101233543962703,-17.44107735622716,81.068328517208,50.0,0.5
28,17.474500329294592,5.454952047930233,55.851159540163394,50.0,0.5
29,25.695918441737085,4.017086501943484,36.60481485742055,50.0,0.5
30,35.5585594242641,10.742645565913284,36.981131959254384,50.0,0.5
31,23.116812398747907,-8.245462797557622,61.04021833883932,50.0,0.5
32,26.51944536147135,29.05910194829095,50.74903411377302,50.0,0.5
33,17.75040549631601,-1.2776147585059547,28.52436687506061,50.0,0.5
34,18.762888290655205,5.097246523176283,40.0379671947227,50.0,0.5
35,38.95520701754748,25.776879961711867,40.4593951601627,50.0,0.5
36,21.89912612174463,30.24240153070562,48.41434743987547,50.0,0.5
37,22.920450053915804,12.500382328178695,62.61222638750885,50.0,0.5
38,24.62550962785901,13.266245570655006,68.07943180118802,50.0,0.5
39,18.336108880712498,13.770355120495463,69.6179394105122,50.0,0.5
40,17.940707175097074,20.835145111503664,55.3258551864621,50.0,0.5
41,34.282693530366075,7.975258204400838,54.967213881747654,50.0,0.5
42,30.50812520528781,8.43034438129728,58.56907087835918,50.0,0.5
43,30.884793644477178,-3.7162828376460855,51.296325282657584,50.0,0.5
44,29.811832307729706,24.30445037345246,75.68740765809225,50.0,0.5
45,31.175477016544118,5.46801811296476,43.79112230900354,50.0,0.5
46,28.87789214588854,16.082864401013502,70.41597160220901,50.0,0.5
47,22.555979073278703,1.0491603864877774,35.88112458462091,50.0,0.5
48,29.74182344011225,7.90173587260638,43.64012838170266,50.0,0.5
49,26.894363318135635,21.926820264809315,47.46346817502803,50.0,0.5
50,23.313114661969994,5.923143138838807,45.390619921401644,50.0,0.5
51,26.410596803842857,11.945363346689561,72.0304207375322,50.0,0.5
52,46.774173991171104,14.913367752633807,46.46079775166678,50.0,0.5
53,16.550062811892538,28.949463525186697,48.079189720226516,50.0,0.5
54,18.966486477504375,29.805266874803216,54.71684347570207,50.0,0.5
55,24.71161564763959,1.4439121942164768,31.569927815107718,50.0,0.5
56,27.75124669661694,8.060237693650874,41.37604591511664,50.0,0.5
57,28.778078275859038,6.076003682874519,52.655592126490646,50.0,0.5
58,22.569686177868583,24.874943134015087,59.48265928221981,50.0,0.5
59,18.501412935435667,-4.134821581341056,45.53662825462218,50.0,0.5
60,26.207198864701283,7.050080332269616,47.57462001741689,50.0,0.5
61,30.100373749714656,7.632944854372017,58.553288779045516,50.0,0.5
62,7.504339002512216,22.399925045101355,33.58242099233986,50.0,0.5
63,32.81682651664723,27.531465459287332,46.62459206030163,50.0,0.5
64,31.383899088383522,27.612009520990046,72.81870736998039,50.0,0.5
65,23.358298551615768,4.771286359687887,43.219867330479566,50.0,0.5
66,31.494937456844372,23.75687234806415,27.793497320321045,50.0,0.5
67,14.853667432728248,-4.079602805894387,44.00506064466312,50.0,0.5
68,29.139851085362103,15.204949781743851,61.26794338066603,50.0,0.5
69,27.82673896251317,25.463455811422868,63.75956818705754,50.0,0.5
70,27.87180269396176,6.790784548385723,43.003040792388994,50.0,0.5
71,33.66853691551816,-8.59890957981672,76.15092285710801,50.0,0.5
72,14.159426778387902,-6.927804974186861,68.07969562952704,50.0,0.5
73,30.255418720107418,10.451108987749382,74.11471147324022,50.0,0.5
74,29.715856230628024,11.15479020638067,62.990781340325455,50.0,0.5
75,24.757451086611706,-0.6770573139664791,50.07581158495351,50.0,0.5
76,26.50348544742762,3.514253708421861,45.387100626730266,50.0,0.5
77,28.65602942778081,22.641780763172157,43.00656436888651,50.0,0.5
78,19.983461520789035,23.627965879819982,36.86680955060661,50.0,0.5
79,30.30305262389816,12.913082071929063,41.16866917081249,50.0,0.5
80,31.878240948476645,11.045784209638658,27.435980613562155,50.0,0.5
81,31.258756168367025,10.836298579607977,45.853277742266386,50.0,0.5
82,28.63917224373208,5.66619265124052,40.44931064512181,50.0,0.5
83,26.37436259230414,-2.6172694708289104,44.178819400613826,50.0,0.5
84,24.258306338872515,22.592670922544528,56.419177937685276,50.0,0.5
85,27.40686434002647,10.273363758772605,60.653589143758715,50.0,0.5
86,28.090686301303883,24.38478332501552,63.01921174583681,50.0,0.5
87,38.33120991675298,1.5961038662323093,38.92339617721123,50.0,0.5
88,28.821107154738545,3.3845500224292158,45.114548163147155,50.0,0.5
89,28.62619963267729,-4.117560903645666,45.53476338167042,50.0,0.5
90,28.898049026964163,15.424887803630117,42.940524161446724,50.0,0.5
91,17.793781987477505,-10.547118516097736,65.59776608390156,50.0,0.5
92,26.112103664914823,-2.5578145930574596,60.00531887875792,50.0,0.5
93,19.07767451532213,14.156521130909473,48.061323958488515,50.0,0.5
94,31.447918925647667,23.233612197869732,62.369281186888486,50.0,0.5
95,10.497968255396632,6.875813267432042,65.97742941942965,50.0,0.5
96,34.560375003423694,-23.165697891456045,51.834942310880336,50.0,0.5
97,33.81778461758608,24.355708592887318,69.26119448406101,50.0,0.5
98,30.856916849368,6.395898754225323,55.40549678819577,50.0,0.5
99,19.7697625055073,1.7526101896423167,64.81664100933425,50.0,0.5
100,24.13281669084011,25.852965443728586,64.22670026021844,50.0,0.5
101,25.31973575938915,-0.8775055300232655,62.347352704300576,50.0,0.5
102,28.78898693400091,1.8777261371590521,58.74415090824143,50.0,0.5
103,31.527558906275914,10.723394435729478,37.69148364430141,50.0,0.5
104,35.689789605992786,-4.8247819234140685,45.56956936912168,50.0,0.5
105,39.81762057236322,7.687014825672017,40.954832668075646,50.0,0.5
106,29.67651487059165,12.92494786922314,40.75106023749749,50.0,0.5
107,38.691137395960965,16.408002341014893,64.33080186387012,50.0,0.5
108,24.35375283381429,8.933684155035829,39.36000277787317,50.0,0.5
109,30.319022459923026,19.505954126492107,34.72271022273742,50.0,0.5
110,26.847555668933353,15.86382271090229,51.24342815683926,50.0,0.5
111,30.329803460328183,21.80612973358815,58.39850067395285,50.0,0.5
112,26.599488883023884,5.852650903930522,49.19307665062319,50.0,0.5
113,18.028597368108233,-7.510541110489331,65.07830661731339,50.0,0.5
114,24.448119345574163,-8.62526235898499,60.00988427255595,50.0,0.5
115,29.58619371037712,6.819995840814972,39.02875221876546,50.0,0.5
116,14.611326502027346,-1.0082491922725367,53.26322379352285,50.0,0.5
117,24.18573097664551,8.663217355442562,31.25228879667747,50.0,0.5
