unit_id,ProductTiter,ViableCellDensity,do_FixDissolvedMetal
0,-15.324050797430766,65.2382107374582,90.0
1,-14.448186200736744,65.49602679519307,90.0
2,-15.478119721515665,65.23444905989321,90.0
3,-0.6349151796521584,71.7599290454949,90.0
4,3.5791229198041252,68.16711801326655,90.0
5,-11.368471535313748,68.22383871592939,90.0
6,-15.545103096120686,77.28462326614749,90.0
7,-21.946189938003304,73.28980525911601,90.0
8,-7.8344595988873245,66.04875169570454,90.0
9,1.0921560871455183,85.43857690734326,90.0
10,-13.383238113847503,75.23792376532816,90.0
11,-3.7562459524727974,63.23826800057867,90.0
12,-4.492962300225507,91.87467755690099,90.0
13,-17.642905410057587,57.645032855868195,90.0
14,-12.561266240724263,78.89487434987912,90.0
15,4.89533861317196,60.24656800714674,90.0
16,-7.460124908595969,78.59781526711566,90.0
17,13.651092417359845,66.45093832776571,90.0
18,-17.47862583731993,73.06251085251859,90.0
19,-4.501410504152505,68.00640738703287,90.0
20,-1.488016562052438,86.7965654176949,90.0
21,-11.332670078158593,82.98317512959433,90.0
22,-1.6474125958080337,62.953184224397724,90.0
23,-8.019708492512661,77.6972911884906,90.0
24,22.05575959807792,107.83057556091717,90.0
25,-15.854481239050493,77.69748709745153,90.0
26,-5.200711283444562,66.73345664794009,90.0
27,-18.00794910581893,82.7245150971886,90.0
28,-13.287016102099782,70.37451096795836,90.0
29,-16.857812127834404,71.52538084057575,90.0
30,37.23548626916855,94.07798954855375,90.0
31,-4.723758015334792,79.78388120680515,90.0
32,3.849775819443475,91.074082273196,90.0
33,-0.1232857394616671,96.49711242335458,90.0
34,-17.010447965472487,66.76813457293588,90.0
35,-9.16361483045888,72.17231984852108,90.0
36,22.09530938764977,82.5154234571938,90.0
37,-10.9210894887911,71.2218709469142,90.0
38,-21.61784288160078,59.035332511499874,90.0
39,12.643869240168101,89.27932872625782,90.0
40,-11.02282547846377,74.0955406811855,90.0
41,-8.547964954002218,86.6325176537603,90.0
42,-0.955666108442772,60.12036852463279,90.0
43,37.875665025253355,77.45246333126755,90.0
44,-10.39208762600517,66.769490051901,90.0
45,-4.521835677458858,64.32348449245318,90.0
46,-5.870736797025458,90.23193451513414,90.0
47,-7.812739638861558,67.64513617109705,90.0
48,26.428724399791214,87.5041837821485,90.0
49,-5.619990025239872,92.49755069799802,90.0
50,5.263106957126556,72.37840388008078,90.0
51,23.016716587266615,76.85408860545326,90.0
52,-0.3089496128840783,79.84655864342946,90.0
53,-10.157412663685006,70.81530129092468,90.0
54,16.11705090984585,76.76460664989449,90.0
55,4.096631368811246,79.89002051836214,90.0
56,-13.714902179811183,78.80982436912896,90.0
57,-5.838150271987665,82.13588119908071,90.0
58,-11.241379079849791,66.91147086749504,90.0
59,19.8437721325995,88.07780183345773,90.0
60,-4.88234177696004,73.03636961608836,90.0
61,-2.999886572840923,79.10017012771951,90.0
62,-21.399114786044258,76.57436067713984,90.0
63,6.850305035057484,75.11796541636836,90.0
64,1.9514157049691523,67.13809462009593,90.0
65,6.037149392951202,80.83464037438424,90.0
66,-20.571561212409797,61.64539086188196,90.0
67,-21.02010289243566,74.92681682994458,90.0
68,25.66396114486058,61.58460090567177,90.0
69,12.703376778095341,87.64407043022086,90.0
70,-3.916396811228735,65.10589343476775,90.0
71,8.44998706136354,84.80701778844397,90.0
72,30.669137623269478,98.99013506859865,90.0
73,-9.195079052833291,74.6548662215644,90.0
74,-9.215862526512947,74.13631627647361,90.0
75,-8.465133225251293,83.67517184067106,90.0
76,-9.233596137316681,75.70788598928084,90.0
77,21.34586327220603,76.85271803338624,90.0
78,19.651287373325168,96.02829335412002,90.0
79,7.088430385899292,71.81382015942033,90.0
80,-24.90621367003716,54.89520864319843,90.0
81,3.545631500378289,75.47787107333595,90.0
82,18.223752671009855,88.68794582915696,90.0
83,-11.008876477245334,73.62257077963423,90.0
84,-22.070619836931304,62.382332771533804,90.0
85,24.0372645113585,94.43291399178732,90.0
86,-13.094521059375142,75.19548567997205,90.0
87,-12.450305387227033,66.16389678791231,90.0
88,-12.162125555820694,76.87598576068689,90.0
89,-6.880972857018289,84.32138749470248,90.0
90,-1.4279313139009284,71.86619959075851,90.0
91,-9.181441015610352,84.68748519189654,90.0
92,1.5392401217942302,56.634957123168405,90.0
93,-23.535713627373227,69.85782917993747,90.0
94,-6.19640568472108,70.86353253949248,90.0
95,-7.502858827409513,80.98526597058,90.0
96,-21.178164571086644,75.6216874195551,90.0
97,-3.315249349926688,79.02369810487335,90.0
98,-1.42290995562091,81.76326678587711,90.0
99,-2.6366669081029563,72.70236448998806,90.0
100,-6.694154616688314,68.39582370546373,90.0
101,10.455153124506705,75.10642314144752,90.0
102,1.3539963535574984,74.8822427506386,90.0
103,-12.235982434455714,83.69206915112993,90.0
104,-15.50992707091104,80.92481302038888,90.0
105,-13.491628202958728,83.73825640742265,90.0
106,-23.728003682100038,72.54226852140926,90.0
107,9.53080237299783,71.45179603701764,90.0
108,-8.296128403173476,65.90938625828733,90.0
109,-9.487986415095447,56.833020722445504,90.0
110,-9.909331320431685,71.40649704159446,90.0
111,1.7185239848953777,92.88190474867518,90.0
112,-0.13573060975791051,65.15373847188948,90.0
113,0.13346603175400418,79.11437637073152,90.0
114,-21.61792837371469,63.641408564888124,90.0
115,12.39680879628904,73.61281774085784,90.0
116,7.5555459053395735,96.6398609931074,90.0
117,-5.56128693526219,82.97136976863518,90.0
118,-6.0356069558438445,83.31130173993058,90.0
119,-22.66850719122538,62.2866269478549,90.0
120,8.534230629952175,84.33762584298567,90.0
121,-7.450275050582054,81.36248404686037,90.0
122,0.38120513228950625,80.43611434572233,90.0
123,11.775816407308367,57.386934187469016,90.0
124,-12.123114352775982,53.686188687892546,90.0
125,-4.905966074415457,79.93896664342921,90.0
126,1.1865771356759804,76.1566406913997,90.0
127,-22.494603415245614,60.43703000520314,90.0
128,-14.45047644330178,73.78816539822355,90.0
129,11.571934672076834,100.86776646129397,90.0
130,18.401715458081487,106.00466247382933,90.0
131,-10.861928008791999,80.29540441061052,90.0
132,-14.451243410574726,81.64059711015648,90.0
133,-7.415848025057841,82.33024842954843,90.0
134,25.408606604140612,79.66974908884902,90.0
135,2.9616014925974294,73.20281529843754,90.0
136,-5.554044172479472,87.09815357144363,90.0
137,-3.5464518462249246,68.62805041756906,90.0
138,2.5662202616657557,90.3549292521002,90.0
139,2.2050398157609403,68.59099507458102,90.0
140,-14.50052486753466,63.94487393199971,90.0
141,8.122065015681672,91.56152799802796,90.0
142,-21.776645006503166,63.59314804001963,90.0
143,-18.5391367670103,60.602581234862264,90.0
144,22.020852706151928,68.42334491539921,90.0
145,-3.6350682519149284,85.94889211379422,90.0
146,-15.40694631546462,60.76326582464268,90.0
147,1.059671698139756,91.93990859555679,90.0
148,11.771702837696868,63.958239774327794,90.0
149,-7.947547680507425,54.38173196206339,90.0
150,35.571383449032744,84.77520771241096,90.0
151,-26.901135851724142,60.85184213011346,90.0
152,-17.139038025928013,59.0048393698775,90.0
153,-9.905711994877139,63.49286284190604,90.0
154,-11.215861685965905,65.79868290890684,90.0
155,-20.16074705254966,76.82673130396726,90.0
156,18.60352310037027,72.02939716978395,90.0
157,-15.37437267697432,64.99307271841873,90.0
158,-2.6139051199532632,87.75520166433137,90.0
159,-1.1818844874184222,75.89109528045923,90.0
160,-6.226263338859591,73.73212047294506,90.0
161,-7.721611851845692,84.3028152932287,90.0
162,-19.089830212230215,41.25174286190708,90.0
163,-21.726012516410787,61.216564697448774,90.0
164,4.621211987792983,86.00298893761699,90.0
165,-10.475263301584803,83.08799886008511,90.0
166,-0.43286420868943143,76.40793384167057,90.0
167,-24.9936290750694,62.01809724985867,90.0
168,-0.7824846293385344,76.51794356879752,90.0
169,-2.8868024300434327,83.59087519515379,90.0
170,-8.186273533235418,75.5977645324396,90.0
171,18.665526782175096,70.1234104193032,90.0
172,15.532196950783636,86.42844636869727,90.0
173,-6.295760709327708,93.27236322667099,90.0
174,-13.084182909643548,66.24831556656281,90.0
175,31.436208563266327,79.86909592789941,90.0
176,8.611499608027362,57.511792384903885,90.0
177,0.22602732776017564,94.38726600554084,90.0
178,9.354529839134553,81.45521345125033,90.0
179,4.536603761275617,96.9734603678956,90.0
180,-15.086054435646822,82.14576795667918,90.0
181,-29.354705914192476,51.93518241083713,90.0
182,-7.53433016540346,73.31150529279043,90.0
183,31.887951744630254,65.61248031574831,90.0
184,-13.080467707373213,70.59423840586054,90.0
185,0.39549328185116295,79.46883820927646,90.0
186,23.598562114739064,78.28669936225063,90.0
187,-8.504548969092102,59.33646747874517,90.0
188,-1.5119435650767552,81.47825626018889,90.0
189,7.047821898554852,69.20530402772371,90.0
190,-18.024878480403196,84.28698955260032,90.0
191,-3.2087982560750232,76.2980236467198,90.0
192,10.484770592385773,98.8804701018017,90.0
193,-5.988438859114293,83.22266797391532,90.0
194,-15.519068473363069,80.2158278973052,90.0
195,-17.597326541749133,54.880152613077684,90.0
196,8.241273836283812,70.50638903970028,90.0
197,-11.695934994339805,74.66508231127092,90.0
198,-20.526558871629298,71.5157892325123,90.0
199,0.9925858216392438,58.119006060127674,90.0
200,-16.41789273404003,78.81182694484728,90.0
201,-29.34509536436091,62.346768902239006,90.0
202,2.24083091535551,83.88560742965859,90.0
203,28.36051829048437,88.6524504626385,90.0
204,-3.5637760052377994,65.59990509521074,90.0
205,-9.842753438175217,78.29076357687143,90.0
206,-1.761384293315845,80.4528281512278,90.0
207,6.12239142340215,74.3687871503771,90.0
208,-8.938375947047117,77.34045243059916,90.0
209,-4.457415673183144,82.2401312988158,90.0
210,3.8700460421073375,92.1965712789456,90.0
211,5.5740289456182985,68.96443673088254,90.0
212,-1.2408471267333523,78.26137432040304,90.0
213,-1.5831876943134993,90.88484231765689,90.0
214,38.228604284738026,91.9164750923384,90.0
215,-19.395712936158375,62.75067974194251,90.0
216,-5.983292997266826,73.14735380039762,90.0
217,10.19243808081708,97.85147000397492,90.0
218,-7.989753695218894,60.448100656805636,90.0
219,12.454961544620769,78.05312017522184,90.0
220,-9.843003381960793,73.47453709703258,90.0
221,-0.2701517730824041,86.9129675891527,90.0
222,8.601502634245703,64.10277756736568,90.0
223,15.814798514460403,89.33111487984941,90.0
224,5.480096422603351,75.83575422945914,90.0
225,14.718244576766105,74.85411580285724,90.0
226,28.537247486688187,93.88077483680009,90.0
227,2.9242507288493913,80.63325518780164,90.0
228,3.8716144051727874,72.65281566029805,90.0
229,0.992647738333797,94.38844886067803,90.0
230,6.304040246005341,91.4817694302429,90.0
231,-18.77043429304939,65.12759429534236,90.0
232,-10.55093439125008,79.15723529348165,90.0
233,-23.34284820260564,69.26408499554837,90.0
234,-8.129898855632602,65.63901582615136,90.0
235,-15.994870427916554,74.75648088922192,90.0
236,-12.380437306519237,76.61144939899565,90.0
237,2.4905780547408725,74.56428081562181,90.0
238,-9.703447174807186,67.6657555031772,90.0
239,-8.248380326931132,79.20600675738791,90.0
240,-10.469937180625163,77.491639989065,90.0
241,-2.6047999344026707,59.41014458386092,90.0
242,-4.71758553893991,73.21205499469797,90.0
243,6.747748613913496,75.00132135014492,90.0
244,-3.1903798487287056,72.83898871887676,90.0
245,-3.8767758516245814,77.87722290618495,90.0
246,-16.07454623445303,68.61713055282767,90.0
247,-3.7570198488413853,87.89336284642125,90.0
248,2.466351709060478,89.3256310884782,90.0
249,-20.867485746901238,73.24296319421306,90.0
250,-6.850858638718147,89.69995242807957,90.0
251,-15.793310157726745,56.772665740871446,90.0
252,16.832218224750346,87.69295524073493,90.0
253,-11.229791527352388,84.65886536126006,90.0
254,-4.111705013379483,79.61293970165673,90.0
255,-3.0804673264092064,72.25230504778172,90.0
256,6.9949457852190875,82.47542371760666,90.0
