unit_id,JobThroughput,RackInletTemp,InterfaceErrorCounter,GpuTemp,do_cooling_setpoint_controller
0,20.882696414789287,40.34670665062898,55.32972556049937,36.698314129905185,75.0
1,28.507212417681508,62.06257503367235,37.79390584481411,53.68860880024536,75.0
2,30.448882472539353,52.70785169509275,41.74404767518036,66.18246590033607,75.0
3,50.119289361472134,41.45798145377945,34.74630204852635,64.57914398868958,75.0
4,19.943394628706717,69.2123531005121,35.6816082203644,57.87921361246469,75.0
5,36.79136207432352,41.244371797304794,40.95690256778879,34.362083695978534,75.0
6,24.96035799636459,52.78168889521987,11.997345170705326,61.31630692182632,75.0
7,19.874274257220222,69.34023248744927,32.44679347773857,74.29201993907498,75.0
8,32.28562447704284,47.46338825005006,59.99415761282307,47.83154446501123,75.0
9,43.70793890860884,59.9285018069536,-9.063728088682705,24.413587796702714,75.0
10,31.678243149655792,52.3633520664782,31.132378337813993,58.71598542220763,75.0
11,37.71982368681294,35.71997716692658,70.63218996236688,42.50473689537904,75.0
12,22.224342670098373,61.41105398803117,46.52280411531773,57.85521042310716,75.0
13,33.102902779514075,29.036755916885973,61.094019200919035,46.81321587306846,75.0
14,32.323729959423616,53.6238279267717,29.016012469854783,62.64720047765899,75.0
15,30.669633891938457,70.74638695901297,28.613443066336238,45.37503992715951,75.0
16,15.42279213931462,59.47007121997433,46.353646122549534,56.29659729593936,75.0
17,22.98069754793064,65.29107751678382,20.155394472005227,50.893205068906006,75.0
18,41.58606418662037,80.30056513109089,25.05949084408544,53.953665345806264,75.0
19,17.66003925331106,47.3287707426549,36.026916705406975,46.017334353858054,75.0
20,7.113231436205028,70.89017834863209,65.48577600597287,62.816346762184814,75.0
21,35.47710954164625,62.88067315531333,24.938561116644276,71.11266081041039,75.0
22,33.0739987585616,27.522655995684893,49.878941406476564,52.52821492675335,75.0
23,35.220930435188414,50.879577970993566,39.43719909194563,33.25348398665892,75.0
24,34.28617654669788,49.50313666546564,57.11469293681219,50.999242249761096,75.0
25,27.798263186636895,47.40302067976426,58.39155172818988,66.06206126848387,75.0
26,26.482442141198245,59.187112079152264,38.29004879886342,81.83119583695766,75.0
27,26.522172881361776,49.42953086159793,90.34836943489432,63.491815441453824,75.0
28,32.0789237138998,48.70966374009403,21.366839746883656,55.31809153714022,75.0
29,11.125195052042798,57.371371709047295,67.3309198051434,43.44969064969785,75.0
30,22.625981569250833,62.8599855078774,29.78169708489314,51.04373882178963,75.0
31,49.49614892880756,36.062365879728105,20.659615070624426,48.156905354544314,75.0
32,21.74301600462249,61.94568934523608,38.731786505773705,53.03856583091046,75.0
33,28.841828022630796,67.45881292255406,43.67383175572828,58.69649564938796,75.0
34,22.318993318887937,45.530161975548666,68.38011117417182,55.892150846741615,75.0
35,23.662673278606277,54.81757923043029,18.970834800214806,55.87970839275279,75.0
36,35.13858945366175,74.37335934762993,-4.563299534210753,38.9684296628812,75.0
37,20.70564628076529,50.32001365417273,65.6345664896384,67.77465797844104,75.0
38,26.38035475480624,59.707533167446286,22.406262900263552,34.22969089222761,75.0
39,34.16420670369313,51.07919977836671,34.82928105362166,60.853412072719145,75.0
40,30.83313131407215,47.26061053014258,35.305366679922244,41.38810347787429,75.0
41,14.577167380747115,64.61941990881954,61.92760999852922,44.83654679299421,75.0
42,23.94473689308237,37.214106490715274,77.43258727966057,51.69704174034915,75.0
43,10.897023600978981,53.231698400779074,52.78762650970263,53.51040237342716,75.0
44,46.331167800834706,63.34638789456315,1.5497426761601147,50.19007464269117,75.0
45,12.613588892976752,60.49727785625303,62.22390201458222,54.16903161295859,75.0
46,18.93091199138217,52.77685509196989,53.31878113955149,56.11059369785564,75.0
47,19.972961016493418,43.85230121584466,17.681488977491775,71.21775146883137,75.0
48,24.733647079001333,73.02066863532038,27.630768892290114,59.975830799933036,75.0
49,57.91182976825413,40.85600558554796,-3.039185369105464,53.997270074369965,75.0
50,27.874215413188658,47.67335182920694,54.68469193753745,28.758284929151323,75.0
51,40.29058723733902,55.83041648503697,8.829021780822906,38.141037525536504,75.0
52,36.067866020375924,60.626352474719134,24.184210753775602,29.257980637535958,75.0
53,22.321526010957573,53.106183101901706,10.741803817271908,47.70023695782465,75.0
54,36.65977665335943,39.974886073665076,48.3172273085064,29.81755696651951,75.0
55,20.828427338435592,57.84709340334224,54.62518292185939,60.30676258046561,75.0
56,35.54631617856997,45.04035926139423,38.00316664575004,63.48255263346616,75.0
57,40.67644953230038,49.924244957728234,20.173008188666536,41.90606731005061,75.0
58,33.44420505963173,33.125261008558,36.13009058246109,46.59086628978798,75.0
59,28.085427483228127,45.36040204204296,42.434371534409166,47.70985889959699,75.0
60,26.869140472807878,51.36796446878189,49.47087080539342,53.99206789821653,75.0
61,34.93109625384742,51.97546910342565,28.577149998093233,63.15303672933389,75.0
62,26.142780504876423,50.30338915887802,49.53755015009927,48.52148893469592,75.0
63,28.28200313557313,49.45915679066666,39.56859578526931,50.00946359219948,75.0
64,26.988347847924352,44.03618780216516,59.59230084970918,55.417245085390014,75.0
