unit_id,JobThroughput,RackInletTemp,InterfaceErrorCounter,do_cooling_setpoint_controller
0,18.35118703385848,55.60707536212539,34.3972684366671,66.25
1,32.20355264971852,42.93881104162395,44.94782895029849,66.25
2,27.39759256969655,65.53323421956375,50.166099956949964,66.25
3,32.635323138835574,57.60286462437442,58.40534376955331,66.25
4,26.075249945983277,48.307485442691075,45.79101254082164,66.25
5,1.798907067117761,64.86683207016002,75.0437252344197,66.25
6,8.948209782123367,62.0288018992841,29.58883631682507,66.25
7,39.92495636341254,29.285089502241,29.07047972129906,66.25
8,11.180168315122057,63.206703712110794,29.239905832255417,66.25
9,40.58915140160081,51.41322981177304,26.170656800756845,66.25
10,44.39573983641984,48.88691605274856,32.79077458509434,66.25
11,9.22193433557442,57.7979645006497,53.099115749949554,66.25
12,22.411791227233724,47.709900296648435,24.25884637377654,66.25
13,20.931104586386496,42.81571464151402,55.29305537021557,66.25
14,26.652487481246826,54.967095330035036,47.45747892763642,66.25
15,15.542219872981516,54.0930492365127,60.67596619709558,66.25
16,25.32470388984847,50.196796456237465,50.937030109116655,66.25
17,30.484604484082933,40.48544199765723,48.06621181636046,66.25
18,14.310550026299763,53.127242969032835,40.645353789962826,66.25
19,4.404586696975101,65.90979200284681,74.29538351081831,66.25
20,11.295401215767834,54.09190313905212,58.14208951754072,66.25
21,18.860201037238983,53.60771361500682,44.838466371010995,66.25
22,31.17206348575368,33.73338110806354,36.458001884113195,66.25
23,8.358398752148961,52.55410437705561,43.25811847817542,66.25
24,13.994569081905487,50.355436963201484,46.785773531455206,66.25
25,54.480425135921166,34.52608965388517,21.81601375988294,66.25
26,8.092732270167065,53.724925940845985,73.09217818132007,66.25
27,30.173527682247144,42.61372194236573,73.31828642834077,66.25
28,12.151291723412236,50.03935502771144,55.30731238858759,66.25
29,13.008281794105809,74.70431678382202,64.55017690888253,66.25
30,15.839672389085138,66.5969204099601,52.11766293130223,66.25
31,14.189284401877766,45.01042535478473,38.46304128234249,66.25
32,35.55379907291144,30.810484278176435,91.53011917476407,66.25
33,9.308568702268747,57.212933022241465,42.16218835278589,66.25
34,40.09106737419448,50.705658949106414,40.01605754605332,66.25
35,8.63330615155677,61.84051327158213,53.76900665962268,66.25
36,15.932356981774086,47.01051497647784,62.02818471586902,66.25
37,7.382829783825471,49.850602559347955,42.55121440333748,66.25
38,63.93749330092387,47.41159985423437,12.540549794463438,66.25
39,2.729491910729058,63.95331705035085,68.41267985843005,66.25
40,4.5756417606135456,69.6713409514443,45.36419882633617,66.25
41,34.43848664785157,54.36392096689141,20.448950260188205,66.25
42,11.219497180589704,61.13840491090439,41.917450630323195,66.25
43,33.753640160547434,47.51213255181887,36.08674757529554,66.25
44,37.662013337756655,59.24665564024596,39.923970640915364,66.25
45,21.858956613656815,39.74831236244816,46.063541638761535,66.25
46,24.259456915713585,68.93882117999186,66.73882563451271,66.25
47,23.405114354941343,48.66868049613788,47.11767809397938,66.25
48,9.015475147824658,54.99938005119109,30.179830900922173,66.25
49,24.721799841353825,51.94589063066904,46.73762934825487,66.25
50,14.084935993018767,53.4572654537236,59.82864126329777,66.25
51,40.01798413770039,62.43512670517531,10.463430246494026,66.25
52,20.76346164225714,46.443635209540346,32.75980173536223,66.25
53,22.859935841113185,47.86299510437201,56.08394627557323,66.25
54,9.338725560344802,50.97876137798181,29.773427245536876,66.25
55,19.113568589636905,49.299877726049885,65.55272349234795,66.25
56,28.53453692252008,45.17345585158863,32.99532745649978,66.25
57,22.83726681243196,60.68776002103562,58.155727328732894,66.25
58,12.992930546824967,48.89938555316068,48.14244512704139,66.25
59,9.87848500789628,52.75849009208057,74.17343841690268,66.25
60,13.391248998699194,54.515050809338014,57.5297316319443,66.25
61,32.00254165651029,56.9556514598357,18.12168748781141,66.25
62,31.332893090567303,45.183526005917145,54.744439541678204,66.25
63,11.153232951693955,62.30106285283626,52.73061722205895,66.25
64,18.905066036558665,64.19839179464611,56.626866558835296,66.25
65,46.13906286456438,61.295675443378876,32.45464820039167,66.25
66,31.27123516376206,57.96297587772453,33.93200086249297,66.25
67,20.978261901306418,38.099003255754106,43.03762300469869,66.25
68,12.798842021845449,47.171455220391,42.493981061232915,66.25
69,19.229181968591373,38.47865801730537,76.02348890118566,66.25
70,15.562293416087927,57.70538712124087,45.78896037793827,66.25
71,52.65264717134268,56.436044472242244,-0.19870243955581124,66.25
72,27.87905006816592,37.93891150259523,60.04980155003235,66.25
73,49.25267613052262,39.678724969686705,16.951780139230443,66.25
74,16.443881245375202,41.67700994242895,52.58725567055913,66.25
75,12.636586741871918,67.4056743216322,63.156159816359434,66.25
76,10.177777042468568,73.47364345968052,47.94672370308913,66.25
77,11.696699337204482,66.82319557438626,38.67703618604553,66.25
78,6.481759603453265,59.01340426402842,51.903631907782206,66.25
79,11.791766844642302,62.51087578707446,57.69330424594415,66.25
80,12.21356875343064,57.577776102606194,50.7105806272305,66.25
81,22.88352014938559,66.58199069793426,31.977754148037487,66.25
82,18.746719591800776,50.6828857108536,63.48150136857261,66.25
83,17.24015306041684,62.72738584654796,40.61385127270616,66.25
84,11.559880449461176,57.37141370165577,6.226026720611195,66.25
85,22.646601021376913,54.97186761085679,49.220979351897554,66.25
86,21.35762634745499,38.846024703737356,18.05374569615972,66.25
87,1.4047747963984687,53.586440884369374,35.18709855973268,66.25
88,40.76108971831253,56.13642779865937,15.776539979719773,66.25
89,25.95310626758757,64.6037256987717,53.08258287630527,66.25
90,52.229793448888344,70.4914593824959,3.107184152622666,66.25
91,10.790406646896995,55.96812370401457,62.24789141294711,66.25
92,-6.288490840388823,76.58768201813382,55.72801578319699,66.25
93,41.97478254281635,39.37564596167773,57.468933394852144,66.25
94,18.474202198858283,55.80733887941594,70.19923657708345,66.25
95,10.404436197915658,35.58791767220666,51.10116217557284,66.25
96,36.11383893510503,49.47007519885146,20.493499761246603,66.25
97,15.840677520202433,57.11994152042772,46.45716788809969,66.25
98,9.143909982275044,66.94842703832312,50.825473991893276,66.25
99,21.519945361299854,67.27497418237489,27.69566171185274,66.25
100,23.928612285686004,39.307836610769314,59.151384300960444,66.25
101,7.125504063489372,57.99820884497181,76.25443963041397,66.25
102,9.731543563194329,73.99932946092574,52.76892596100342,66.25
103,35.71179358698352,34.39725613551697,68.59973415528371,66.25
104,28.286832266462547,32.421257081871694,21.67256418880156,66.25
105,10.802145417985562,54.7081267863567,70.79909093752883,66.25
106,22.530176686492357,50.57542991836088,64.28638335159951,66.25
107,10.955752994362884,52.724854749613584,43.61206354233608,66.25
108,20.441560736838657,47.99186768197384,65.90984043913042,66.25
109,17.632962036584175,67.1466825630566,50.91108045027012,66.25
110,25.761145927355724,56.354409751140416,53.75628996678061,66.25
111,15.37885856160864,52.43323653808266,48.243295438581136,66.25
112,27.625652900763306,63.43076951582538,32.84522553596257,66.25
113,25.999426022469017,28.318661967192547,52.41195490199095,66.25
114,12.527210759817422,60.02244981752126,48.39134816109401,66.25
115,14.738795908367702,44.648452467193614,53.41252627815028,66.25
116,10.848859685147845,48.66097341038568,40.446508992662736,66.25
117,24.808164538263497,38.166712351136105,29.659380355787455,66.25
118,8.889571909130607,56.7522539292543,37.2983387114208,66.25
119,37.81367616759646,42.49150479993666,54.11928620327855,66.25
120,36.47575279208541,50.495620716455136,46.59262708257094,66.25
121,21.63402083918787,50.505909271850854,30.934619554021808,66.25
122,39.34009333918161,67.69211830566947,32.87885828237139,66.25
123,36.309653430639884,56.45574578650743,22.501754804171103,66.25
124,14.20966418144859,54.84886602649638,34.09749021273198,66.25
125,19.280134920611353,58.50907883698475,55.56359370967211,66.25
126,19.963169679420233,44.110327074852975,56.18978521372296,66.25
127,26.600801310164286,48.494111172625516,33.069760819811194,66.25
128,22.51695801013874,59.30928356354074,5.62710107983348,66.25
129,31.517191040697874,57.12962804872934,55.34692712871026,66.25
130,13.63429544749323,53.66107373750983,28.926530176921645,66.25
131,15.426358035870152,59.700890615424,61.49431668992578,66.25
132,17.173120038615636,45.97858479668115,72.90673056702002,66.25
133,30.817959361570733,51.922921304307536,48.64983984163192,66.25
134,27.578950591441213,49.601377768441296,33.287706599684796,66.25
135,21.950061477237284,48.6593431189413,46.08804732829797,66.25
136,15.104745119259157,45.25532426055462,58.072385652315276,66.25
137,14.371286150114578,48.22792752747622,45.825033073202526,66.25
138,17.885762576775825,46.261263771465664,72.7242834473341,66.25
139,6.399734927394379,67.37980850838231,61.904433563487,66.25
140,15.32928483688391,55.80135471309579,58.80402478332092,66.25
141,16.064672625462507,50.093703416978926,32.90766636116341,66.25
142,16.741551859150423,68.67829681628007,49.497899253503114,66.25
143,17.98195871350933,45.25014533368718,68.18290996711576,66.25
144,16.833152767613853,65.23457739372945,34.34878562713314,66.25
145,16.38923155447624,54.76722347242835,45.541705775441415,66.25
146,5.615445255969345,71.41946348127955,64.875548765319,66.25
147,44.47955589649342,40.04542670873634,21.376243940198744,66.25
148,21.48024735455422,61.97277272945257,50.11820217972248,66.25
149,12.878203797357092,47.94529935140603,45.33806845753585,66.25
150,11.81826382033389,59.8116916767301,71.7846140746609,66.25
151,13.066688236188673,51.80556053756939,35.830130081717144,66.25
152,5.006748663736823,67.05409887334801,54.40118908893356,66.25
153,36.21344454751908,50.42216623779635,18.860223964431313,66.25
154,27.88788301457311,38.690087663470635,46.91458520873346,66.25
155,18.23529303186407,69.61667614809254,26.17904151531453,66.25
156,32.35563609737396,66.17741606923592,28.171541750118898,66.25
157,18.063404035131615,63.39306235007099,46.641458671692355,66.25
158,27.16608708191527,47.65707327806703,21.69533213994496,66.25
159,25.21227407512366,43.52857931887886,30.065462168107707,66.25
160,26.89570403606179,40.27919760206059,45.58189661623524,66.25
161,18.948207779146284,52.30381349217562,46.337337096170174,66.25
162,12.186854722296296,57.39863398995496,53.35178463358677,66.25
163,26.815585817790417,37.40839530932679,42.69891580007376,66.25
164,17.414499214813,40.19645980476288,57.94295250990673,66.25
165,18.035541648475178,65.57290639223031,33.31540070061212,66.25
166,38.39133947499381,59.52605087726603,26.911686423512762,66.25
167,23.192565473676527,57.55656113882518,10.623693024744806,66.25
168,26.41463835992629,48.108888064950804,12.434455954981143,66.25
169,23.769911269636907,56.87080825445937,37.98387820546086,66.25
170,17.539592654012097,40.01729079574706,54.84746388546269,66.25
171,31.16551791470307,34.97100886015285,53.60608190202338,66.25
172,49.214650128853016,51.513175118420854,33.88619610557453,66.25
173,13.092291006826969,51.23198889034032,40.111504505938214,66.25
174,20.213309792234277,52.647418032104724,34.08095505547409,66.25
175,18.35055205806111,46.84509074385027,60.97140139163009,66.25
176,16.133894485318837,58.99678589067442,47.39027822553901,66.25
177,45.01004007423309,55.28313752463331,11.390213273727092,66.25
178,4.544716287384541,56.6403529599693,60.244950721638695,66.25
179,10.694536943413357,52.559238452592986,36.80479392131816,66.25
180,33.078293313175166,38.98640544740586,9.830275361473202,66.25
181,5.701332096633696,68.36138056301296,38.62093980642713,66.25
182,15.70487449862422,45.947052790998264,86.07701586697405,66.25
183,10.320184796489094,62.14766515670322,69.64864369243764,66.25
184,14.103151605414128,62.600833449082174,45.03119446230886,66.25
185,26.01436899760794,46.13535512819573,44.81262817587027,66.25
186,29.78684746586448,29.407473379932906,44.505209631778314,66.25
187,13.36327812775098,65.74871826170872,29.097797863074796,66.25
188,31.132910248339297,57.470311869167894,45.331467577265414,66.25
189,3.9168284499556525,79.59955399164589,66.86713411821191,66.25
190,20.06363998346288,47.568527431865604,55.82680691511288,66.25
191,20.395023150849628,60.37076963120079,55.903551467198454,66.25
192,66.14808465160907,51.68479846965081,14.903011287021545,66.25
193,22.453610819316474,44.914297320989476,46.20333465211524,66.25
194,12.93358693087304,52.59855725337724,73.34228701806913,66.25
195,11.468313125555317,57.77904450223341,38.3458276511389,66.25
196,13.976908214995134,44.000621359428834,46.910354539003166,66.25
197,13.239737619558468,63.99167153491198,29.916435682422005,66.25
198,19.17971524497293,74.04219499788331,55.31563657378905,66.25
199,24.99240422414066,51.356854114400264,39.10906383513248,66.25
200,12.092978728279173,61.20866441592999,42.251803345719956,66.25
201,26.637588105005673,50.39408587165256,30.16547703450029,66.25
202,25.928119258414803,39.7870313888867,61.14941247802898,66.25
203,47.898080452928106,53.99349435395236,19.32341610778507,66.25
204,37.39117992565266,54.38650813427042,34.20888808443892,66.25
205,23.733393790036267,34.415419343645986,45.92564525567343,66.25
206,22.61193460222009,44.182426408769004,41.88421614075173,66.25
207,21.575992844559483,51.32931071370061,75.49630997995806,66.25
208,24.03122806711365,59.82993661303273,60.5003196542707,66.25
209,17.165419082874102,52.70306433298313,45.4364388290771,66.25
210,20.3299884662692,57.93571479202012,30.548848184988557,66.25
211,38.397606957223424,58.11064274770544,11.565438612499054,66.25
212,10.898484917414345,50.55536343348422,57.280769573744166,66.25
213,9.610686696956916,73.90380200791861,42.19872944657455,66.25
214,27.851750693993292,57.24817894840621,47.194219178865346,66.25
215,16.243528594768332,59.94200817065756,30.2937325828222,66.25
216,17.04319633043266,41.7910972992699,28.669228950251902,66.25
217,14.927999438640251,38.92508354146045,57.313811330803226,66.25
218,23.618224761124328,54.09175200587667,16.972835533678293,66.25
219,32.96478519442917,40.9322705910088,32.861268733816914,66.25
220,37.28220741926443,39.839380859263414,48.9553919801716,66.25
221,31.30523330795021,45.507658755108025,37.65044913672835,66.25
222,10.581192984201707,54.03839976455021,30.850535467439343,66.25
223,12.784976420224522,49.63399975514242,47.52316224869418,66.25
224,27.875202186634034,49.21743768317526,38.36954013724582,66.25
225,-1.827788022976982,65.85013668474349,44.29821859346375,66.25
226,15.81812435734757,56.843795023271404,24.788700121274005,66.25
227,28.069880841365137,41.22919677486462,59.65962871021651,66.25
228,5.424702956689248,58.51494607469401,52.749004792950196,66.25
229,3.141628227052446,68.23420962126991,37.93551969805496,66.25
230,1.4611024196185334,71.50626573943173,44.17990724294326,66.25
231,19.910012652891893,58.591938988011265,50.78192528442189,66.25
232,16.716223734147665,59.214429927364264,47.63357844403762,66.25
233,15.02242039862106,42.584210573268614,54.99359564190574,66.25
234,52.05667281039214,73.45977488750039,-0.49178456934395776,66.25
235,34.63388209716103,45.25551072153975,50.11276678586937,66.25
236,12.651597813679206,70.77203442341344,47.61360457840584,66.25
237,5.897158017636851,81.34589489637024,20.22949190683381,66.25
