unit_id,JobThroughput,InterfaceErrorCounter,RackInletTemp,do_cooling_setpoint_controller
0,9.157871883036693,60.47971321013773,53.39684814204572,40.0
1,22.078781397053884,35.69137207530254,55.160805185729714,40.0
2,15.269699085407625,45.87836176813645,44.61677452828569,40.0
3,16.34416977406067,57.23689560063514,51.79569760050437,40.0
4,8.66335478792342,36.0180460837342,74.4430389319609,40.0
5,22.022617067782214,59.624285211057575,49.33649999247623,40.0
6,10.977424412886194,67.19020520817602,54.75672995302881,40.0
7,-12.900190246779076,70.27318316480792,72.029441947819,40.0
8,19.505935416683858,44.9701166861552,38.822377307262,40.0
9,8.281113726936237,60.416611957118945,47.89874441989081,40.0
10,12.48330759011526,45.08006341045653,70.2603755824326,40.0
11,6.2614249793492505,44.0196500316,50.00394771955099,40.0
12,7.107177999800691,40.258996692940514,48.66154780555984,40.0
13,11.406859160745048,42.97095988362276,44.47229351451805,40.0
14,29.370992851792153,51.443732103468676,31.742411816678747,40.0
15,20.793956507758267,31.843284230601707,62.41074876448798,40.0
16,2.577308430821815,51.443723477924394,72.35472274424171,40.0
17,4.635144537841313,40.9729218278612,68.43908181496825,40.0
18,14.72282533372459,73.68753113395917,48.08537445758279,40.0
19,20.70115227714993,40.673212716211296,34.57153388468161,40.0
20,5.057546672588859,44.977174145037225,52.50237325109744,40.0
21,13.282564169267848,30.976040702454604,61.23112229711972,40.0
22,6.770105780840742,54.023638613024914,32.03142647482014,40.0
23,1.4734275651038158,66.6495494911034,61.39031706004025,40.0
24,12.57522178397085,63.151709688387754,50.285818961081794,40.0
25,-4.267731512383592,40.19096281853939,66.91909872231689,40.0
26,8.71824627408093,45.93433216535471,61.004213939219056,40.0
27,11.40880977503872,40.88116724992278,62.772227652448066,40.0
28,6.166403422293623,42.80445129620911,63.678450793118515,40.0
29,5.370222859707871,46.69304143245009,56.35062213389085,40.0
30,6.446748453604781,28.647498604418253,47.66742262495198,40.0
31,-2.812759633186334,55.354343044092445,67.98404605567404,40.0
32,3.0059661461099507,59.980926280505656,65.15087206447232,40.0
33,6.956637030550693,103.3791879491109,57.98162010203378,40.0
34,2.770133971538277,59.1283365492708,54.3452610149582,40.0
35,3.8707982206910354,74.5713752012066,51.997279368511734,40.0
36,13.044129738941448,44.01278761823525,65.74048544154039,40.0
37,-5.146927884382632,64.82777128975313,74.61915237239982,40.0
38,-5.829423081989717,56.81824723578892,70.33037029368506,40.0
39,12.213452261497022,56.85728782929714,38.987613449119735,40.0
40,3.4308328262702967,38.46380269850181,59.06553663458439,40.0
41,32.44564101898138,58.46099360462082,27.869742087876904,40.0
42,5.182875899591164,57.66155395243566,57.710053942612646,40.0
43,10.882245824017375,59.37647999597873,64.18200740342115,40.0
44,13.620237863396326,54.86456814958637,51.88016956267432,40.0
45,12.943585638995401,35.87141695466971,60.07052422091678,40.0
46,5.634372373995889,58.543681882459026,57.42996308892743,40.0
47,55.44677656746443,6.152082907641971,70.86136914861741,40.0
48,3.3858833167491107,62.24748783953466,48.030429211257385,40.0
49,3.246891911662151,31.203144489744233,59.96386109852111,40.0
50,30.27978230476235,44.13242316269979,42.82907707821972,40.0
51,12.037605112533278,38.59677564751413,53.00165101759972,40.0
52,-1.99878982337413,67.56892824226327,65.78243561131274,40.0
53,2.044831219956208,62.37311129601377,63.42167162117966,40.0
54,6.404701009647617,46.6615312659575,44.225654720336635,40.0
55,2.2455019825234515,79.00200140621605,56.68216020467981,40.0
56,3.2715801061099405,76.28943067769355,51.05619544527046,40.0
57,2.524442551804823,51.165532858409776,46.573259545939266,40.0
58,-4.824466636700575,64.72549028962881,61.244642101672014,40.0
59,7.496573337668787,51.10566183706584,45.854914480786746,40.0
60,9.97401978749164,63.53525591613592,48.00834178235098,40.0
61,12.081584943027682,61.4414697512116,50.36135765123037,40.0
62,41.36680353758889,39.49398193472153,61.75224747276682,40.0
63,0.16961788754103457,69.00721703716519,57.14621725945827,40.0
64,4.851947572024359,52.24933422638122,61.16361959528011,40.0
65,4.304252006320185,45.75525762264238,54.014652592557844,40.0
66,1.9962581786435543,52.81760402480232,66.94441610246142,40.0
67,7.5424550949386004,67.17759369893473,47.44067761654891,40.0
68,9.286279712144596,46.83888980741691,49.95279125936059,40.0
69,12.60371123503166,59.064967440349406,53.197500693714325,40.0
70,9.795413853806528,73.58090093440244,56.20545588931205,40.0
71,11.299846691850867,43.337137620000334,48.0430332229025,40.0
72,-0.6138636696758821,41.60209306790475,61.379394319744506,40.0
73,2.7368688849514196,69.26531750444406,59.179156441012054,40.0
74,7.058292303814539,60.22748595365949,47.71806551598834,40.0
75,29.704301102340246,60.3597972646519,22.0754164776163,40.0
76,14.643788979714023,74.63929717562498,44.89715730330338,40.0
77,-3.1847899632750734,35.76594125878286,73.42111039241921,40.0
