unit_id,JobThroughput,RackInletTemp,InterfaceErrorCounter,GpuTemp,do_cooling_setpoint_controller
0,22.643171649750876,53.30094639136921,36.54791474232635,50.8285130148602,75.0
1,30.009115259524584,68.2956946527429,41.45954890010838,70.02226286782569,75.0
2,34.42527239208128,61.86352120526235,34.07610858043853,35.636767145534485,75.0
3,31.24912230161379,52.929305199726095,20.430316722555663,71.67415103703958,75.0
4,26.027244430247805,60.47369920925272,35.80912806239402,34.514063164150414,75.0
5,32.5294890521605,67.98883792151193,36.626113305182784,51.70926404161067,75.0
6,16.142194957001813,61.62002851218983,32.73831772240532,48.395012753543604,75.0
7,17.76370078100658,84.84051312747732,39.79569615031022,48.49335763919872,75.0
8,43.6349963913112,51.89755708258377,33.64362511273218,50.836204890522126,75.0
9,17.93512271575699,54.77315762035271,29.710290900748824,45.243486181954985,75.0
10,18.55981674268877,63.50073261425461,54.30119625848565,54.1996151937411,75.0
11,40.70539051010341,60.87891719469439,39.10514506768902,41.04078195074686,75.0
12,17.095548629281797,59.82236204071723,71.39585458399249,73.18884444408616,75.0
13,59.73791037299806,54.00300958785653,48.79529518143044,53.956089234084594,75.0
14,18.70439041848651,54.72555673310744,43.114153576038014,57.78132919860146,75.0
15,39.63452768837425,50.679195216665605,20.290163719170025,69.19660650757923,75.0
16,22.126848474558326,56.53396925011056,44.55283270709053,42.62381897002186,75.0
17,42.39062192938337,35.25004596396163,14.359586159917239,55.14309807788105,75.0
18,31.11653201428045,62.67101807923134,15.84799773688859,49.190003604945254,75.0
19,35.09194112515473,38.727761780547716,11.523105933185956,49.10702590723738,75.0
20,19.310930631580543,50.57166464335942,74.61134965343011,38.50228360108536,75.0
21,22.406180271322974,60.07538324012623,57.55637399391309,53.22043896986727,75.0
22,41.65605551230074,43.30883971810809,34.06113081586906,66.07455410351828,75.0
23,37.84117669560313,57.618458439913326,39.59966906745139,44.23697219900971,75.0
24,19.276237367123336,49.8501724431145,47.97880753060826,61.608608824238665,75.0
25,22.511174571258014,69.06272693692071,20.76560735938862,61.80803582379703,75.0
26,31.294071469163736,40.18529597347931,42.16863531151965,49.01329747158518,75.0
27,19.794971980844974,79.20037941929765,46.65705304024614,46.91686636922392,75.0
28,29.790933845923366,57.50955855721051,17.79453440973478,57.1842978203736,75.0
29,25.43970440342122,74.0119642336312,44.45086244844474,45.554591890129245,75.0
30,19.716874214324914,41.07713635592323,60.77635805937398,52.17215186470793,75.0
31,15.904780693604957,55.998886960451294,49.613387412490994,51.237653364514586,75.0
32,18.914607567639408,57.499685148302916,33.89144036842903,43.71319469472916,75.0
33,14.37867036244844,47.243825754838525,68.39865024451252,44.24290269273662,75.0
34,22.430967298378935,63.96978218996011,29.579907801385055,37.735594250075316,75.0
35,28.564954043859565,58.883672391490784,56.17931352187923,56.108212067635606,75.0
36,23.176953863140422,38.55497865746002,77.13841223479729,59.27093957627723,75.0
37,20.55773627991987,55.74958707544744,40.12575940245584,69.79511319486734,75.0
38,40.7159053174389,59.97506205473512,9.515054535757166,25.15102398559038,75.0
39,24.481249658741802,38.86037342775261,57.99782962130404,42.50255913602274,75.0
40,20.86290096490536,64.93319286917722,18.137918050545448,39.46399499410382,75.0
41,5.812170706199932,63.87663357817454,46.36302630644822,39.2192480453539,75.0
42,44.1746161222042,36.53317520714721,35.17355139467813,30.12953623702721,75.0
43,37.10978053925314,31.233041760522774,41.21678537871141,51.61233708861626,75.0
44,40.71650837786839,58.79105008825518,21.57885315172325,52.45938566712836,75.0
45,48.059452522150515,48.4454944009054,33.021160271593345,50.506986266275675,75.0
46,14.065644289253026,57.893575209419595,33.74048847170445,43.38992437021227,75.0
47,41.846994445174,42.15729340952208,43.2681261120359,54.590833793063545,75.0
48,24.583658590479935,36.8804117199764,46.713425336064496,61.937450166397326,75.0
49,13.878480834321977,63.4306849636608,73.27661891810942,49.241355211241306,75.0
50,42.417265837893936,47.08146888110006,44.745443321073985,58.7652502079947,75.0
51,35.76701567811799,38.34880733982792,6.421871485987523,62.04743321798566,75.0
52,20.825654774981693,49.88613811471675,49.4438379450399,29.24952322987086,75.0
53,27.32321914560337,51.01937831342061,46.073121620880364,59.58468977031314,75.0
54,36.50320449030205,39.337457264549435,56.282175119057996,50.21962629327539,75.0
55,27.287603950265826,44.901390831806495,66.15120741218476,49.336984528932035,75.0
56,16.98566301288033,64.79869242646477,25.790714473206535,70.81512128007661,75.0
57,17.210284614009698,59.39040382623249,37.66451702148756,50.089433039183426,75.0
58,33.61113793668472,58.30180762615135,27.130804360154777,46.81185309289446,75.0
59,22.308296778313352,38.890489980082535,48.89324131966971,44.920831226694546,75.0
60,27.85062233793385,60.761222288357416,30.762042324627746,46.13290163344162,75.0
61,21.958159330273528,48.956666661720966,34.537701869974946,61.847769023657875,75.0
62,7.4427287273283955,77.68523160375587,15.210563968414274,33.76549086753357,75.0
63,41.99766242313825,51.675955482025344,28.396653256098244,33.08091394318281,75.0
64,53.81877591006851,54.03677868220353,43.52556151599029,35.88441113011021,75.0
65,25.89986406391005,51.37588201833071,16.272725671341007,49.43738838825917,75.0
66,26.938136890133663,59.34701404969552,23.629318208240612,21.061110082043484,75.0
67,32.97776706160057,63.93015665331631,13.85469663079174,42.98759150927878,75.0
68,67.71575579575756,24.982482020652892,27.936642508264946,64.8065106603956,75.0
69,19.428513721248937,56.247219552318185,57.51847931385137,41.075630133083855,75.0
70,33.442675448809894,53.240750852172546,33.441184648466,63.47252692303405,75.0
71,24.984463756451635,50.24744930202069,44.93066672113664,53.89462530978285,75.0
72,8.650193423405355,63.948445475250196,49.73031475855161,70.23311569107045,75.0
73,30.398975332252473,54.928842412388605,3.89925594005215,52.44899527811249,75.0
74,25.7539131228355,67.0724226444297,16.27475058906104,41.971878067369715,75.0
75,4.537864644100444,77.551766445073,58.14936818152548,46.8145558309954,75.0
76,15.771904760897874,58.89047327468824,33.64145768236128,44.38042448401911,75.0
77,27.91058147180857,47.98813928501267,34.86693167231891,51.297563847641015,75.0
78,20.7895662354953,42.603857353672716,48.16976288603938,36.33123846178367,75.0
79,32.18576901819259,42.0057533576139,45.32882863995499,52.163041321622885,75.0
80,43.82518938899607,45.133230693878374,31.099693830306133,47.331733080825266,75.0
81,24.45668876421061,41.206056176931654,26.658982938861392,49.04773042832414,75.0
82,22.110542900193877,43.09489299683456,45.593814006976295,55.76741268820557,75.0
83,16.287236361407743,72.78596188011667,54.93518398476408,31.077943667202113,75.0
84,28.096488436956434,73.10010996112946,40.66004670149158,45.587046449368714,75.0
85,27.404108002162793,38.40917081526642,55.72717570830441,63.51436549505232,75.0
86,32.26612329525596,52.82558854091531,41.61754476919282,48.02385272286487,75.0
87,39.90643636884959,53.24319393496494,54.52182464962948,42.07860130804204,75.0
88,16.465828007083044,53.59838087491534,24.66445308317114,41.32830985703983,75.0
89,13.615611299391436,62.28040971004055,32.72696151271158,27.314831020691038,75.0
90,29.559332404257418,37.63274020581594,42.99109096972672,42.65234561520612,75.0
91,0.978987289507053,62.48449503125266,71.35746806828986,43.89603469145911,75.0
92,56.798609430071444,46.06545983342997,8.173303820008467,38.56925111197652,75.0
93,14.686235443670569,56.10453091463255,64.730932841416,33.299570762921434,75.0
94,31.71003959257301,73.23610796348531,47.631441095608,38.69215602113717,75.0
95,28.279397691066052,52.841643975268234,51.9312672780181,53.07957372823342,75.0
96,17.21875731687068,78.43909237295112,44.245583339237,56.44273671701283,75.0
97,17.483870337398784,63.43629017593773,46.01905347959074,37.271447398527606,75.0
98,21.7764098112707,53.25920825582838,46.4848300494593,47.60131679859765,75.0
99,34.01170183244983,65.40102659138333,53.24490447187182,51.46332295103895,75.0
100,32.06099439960182,62.285933891106346,24.222761374912047,34.359230320105816,75.0
101,28.118309474107768,43.59242265794658,55.653762128749726,37.72331691193851,75.0
102,31.292123621226324,49.39419674882588,41.983879203119955,50.2485703891318,75.0
103,18.36403593789313,69.89328805677876,48.47090834167857,67.36276344431383,75.0
104,11.19127198155666,67.33520565794271,49.33703741580204,35.30721402911443,75.0
105,18.841625598640448,64.7689385983758,26.649353271230392,44.80495043386867,75.0
106,8.458437388948013,73.7082750935779,69.37594078307387,61.223036098750086,75.0
107,43.0082268307477,49.64717857072114,22.83595301298373,46.55095017159303,75.0
108,32.0974223718787,63.44780464371499,34.93667297383865,50.937000396653175,75.0
109,42.25330493249844,60.170475354210886,26.930805822735298,50.700410408867405,75.0
110,22.73443446348349,57.56706777527526,47.63769326817827,46.354200771304065,75.0
111,9.455957746801145,60.38987366119826,86.7409104096636,71.34334339261748,75.0
112,46.00735869155512,49.528566697017084,36.300238031836976,48.29220477331558,75.0
113,23.656935270215687,62.01493319688111,28.02981527222269,49.57977113613656,75.0
114,26.786214434157756,72.57199293953981,22.24834084050584,61.54879595866528,75.0
115,28.222794231949212,43.79266387079994,42.713292854596546,43.03844553162935,75.0
