unit_id,JobThroughput,RackInletTemp,InterfaceErrorCounter,GpuTemp,do_cooling_setpoint_controller
0,25.85434084861179,46.68185841610231,45.01520520145308,67.9425648258359,75.0
1,9.25757196324298,65.92588234235066,70.40547055255931,52.75163849448201,75.0
2,25.641121294623854,39.01742191923568,43.23495638428482,37.245849188807895,75.0
3,45.54043955483927,57.976233898600505,22.09153059250443,49.112812787574256,75.0
4,-0.20475261875951745,74.13342446469667,46.87726016339905,36.64548821188827,75.0
5,43.61575447945185,54.46663685465989,24.571851179871903,39.46567021443714,75.0
6,29.156851953791662,50.25074828454362,34.693547988963005,63.74507018872695,75.0
7,15.25434008933676,80.30846814557867,30.830382632917967,47.27070523823585,75.0
8,9.03728992573107,78.15425499702168,37.06495609214953,58.75599998242983,75.0
9,14.745458630446148,65.27170689847091,61.99905911973367,52.36902026595467,75.0
10,67.52028778177707,52.905478641645935,-10.394979039509888,61.69504602102909,75.0
11,-1.107342844818262,70.23400072875741,36.21014409171578,54.542515463036665,75.0
12,46.7989103562174,23.073378608735187,27.20454809480821,42.92538281599993,75.0
13,36.00301404494264,56.929994866184984,20.771173831980857,46.23301415137741,75.0
14,22.196640898372443,51.212229042270415,43.232553836807455,37.852774403833834,75.0
15,55.108841134094796,44.53138245920305,13.272845651130973,60.03861680354045,75.0
16,17.47478068724016,47.19260752214854,44.967800611820934,44.33082226678484,75.0
17,13.34334876839447,59.34169325752955,60.3938499938194,52.840251377282826,75.0
18,29.53064751496726,43.84673230046014,36.3237861348389,63.76164566666595,75.0
19,22.205578079565846,67.83542108020748,51.80362070786348,50.07829459530171,75.0
20,46.57416923595862,52.53238998344677,22.950019075085816,42.50287364938034,75.0
21,14.837302358917434,68.44740063231055,49.62081660609189,66.99467471796333,75.0
22,10.19099912253029,51.2212299383225,45.30871977931356,38.36844483771588,75.0
23,24.633822367456816,43.37534088580483,65.15025151417234,48.75285310184208,75.0
24,29.841558312933287,55.75432721525101,64.68821227448026,55.75949686602839,75.0
25,20.074365760548215,54.596912709514186,35.1491382046115,64.95928078582553,75.0
26,9.949618261977847,61.67977666079591,18.512708699990945,50.26265351758707,75.0
27,28.18193187967425,50.9301475221379,49.32192453977864,42.1846876211855,75.0
28,12.696077146826934,45.853459417136634,52.647100895033965,65.35020708125091,75.0
29,20.628656642995775,53.07603065849135,79.41143093749638,75.89025064316135,75.0
30,19.290167026597935,73.05015137272068,51.47632939454003,35.14897255943077,75.0
31,16.076666632145347,67.87915719494585,16.880557682400045,21.40527396417653,75.0
32,20.308185836465885,49.247090673389586,68.6260547224502,48.74671767533821,75.0
33,35.11321198475459,44.48364960622367,12.683780467470314,64.34291777288438,75.0
34,42.09254404798331,23.104049318581886,46.80945607593179,57.29639109409306,75.0
35,18.8669258693143,49.15091088430121,27.862824846508445,57.8976946122471,75.0
36,28.575185161388763,45.16762535269684,49.80136164521635,46.97581191355751,75.0
37,31.568078043989658,63.484862330669614,52.89398200511374,36.36046748580262,75.0
38,18.70575124333483,45.30156287897255,49.926922087299886,61.47605467986625,75.0
39,10.494931067186943,72.85475217733644,51.09458781540796,46.14042432297117,75.0
40,20.557027274963936,59.1682066000659,56.542760236958074,41.55923695139411,75.0
41,57.554224511514995,67.87369909361124,21.205851165265145,56.32417700354535,75.0
42,20.223226309682797,63.32018185261397,41.85764432699218,67.14495082449305,75.0
43,42.95680233811119,80.08019559008939,19.51657428508019,49.85053820395086,75.0
44,31.00334773780473,49.89086526044667,35.4734755343956,33.34939043977874,75.0
45,16.514824208187385,63.00784932657486,41.86333640172407,63.39842043177193,75.0
46,14.37357787189177,51.071858666810094,62.66146529157059,49.81437804818334,75.0
47,25.38137322198632,52.659628481002045,51.543501017166804,50.11275791947141,75.0
48,7.656843066447231,70.65978835695009,58.654480417640826,47.1246202063072,75.0
49,9.343959511907373,49.93397848121104,71.66325047202128,26.154999298817334,75.0
50,24.85212076663756,35.424533932119594,57.61753308991327,48.78336369418859,75.0
51,59.079763220062326,50.819791882701885,7.7819203761158455,55.12778500764256,75.0
52,29.747560767222833,69.79675123240787,29.326643369596145,52.144823382122375,75.0
53,36.517446881309844,62.2172124532005,31.611048821553787,68.49582095172283,75.0
54,27.46928451842072,59.34184832522218,41.87452749960682,43.801513455141446,75.0
55,16.781392621039736,60.07327895619416,45.50160195913225,40.02731064202684,75.0
56,24.868185737774677,62.573761290109765,34.74122672595269,46.7178559793079,75.0
57,44.663108353118794,44.42784662875668,47.82926334547389,52.25526229304002,75.0
58,18.191391069716754,58.41663911848071,54.554543609362085,37.822834343420276,75.0
59,35.30717725890088,42.18352951887074,31.879599870005492,56.1626205996785,75.0
60,19.618739696998272,70.87780209185625,19.593836732183952,72.01955225606267,75.0
61,26.32720092749841,53.295501768075745,37.153405044425504,59.43939655432842,75.0
62,36.98799622255574,51.01631509654005,49.62050522998243,52.5586197906952,75.0
63,30.338795230834773,54.38465839419946,31.88623041774116,25.82246790546005,75.0
64,9.67623653889547,68.5324553523451,87.77276525919729,42.80511929470944,75.0
65,10.641335721950131,54.90521549107596,50.36523086822497,61.44439605903318,75.0
66,13.881338130794306,46.70374800472264,14.382011699642526,75.36906700704073,75.0
67,12.587678808002416,72.9781045039966,33.41282216572574,40.65962226654254,75.0
