unit_id,JobThroughput,RackInletTemp,CpuClock
0,-0.16250213040742345,67.87168808333934,43.76286167814856
1,7.548610965551704,60.24379389296641,58.91266201552375
2,13.10387289851925,41.56512244216587,51.04743175223696
3,2.5115878289920386,69.68758846169999,37.07471234086356
4,14.960781400975046,47.964846749837925,54.59712144412946
5,11.698186948724686,51.967155471152736,46.20610384630445
6,14.575771089885826,55.84392265050256,56.02314404797395
7,21.818842910728495,54.34329225963259,51.05988237396143
8,10.490508806672871,51.28471087754955,48.511429106170944
9,1.9769833979966223,66.69862033941119,58.19913265243125
10,12.653638137196477,49.905461993512546,37.96394353634469
11,12.535089734259412,77.02999509578255,60.96095957690162
12,15.946087746884803,55.524262003546625,68.62871880479689
13,11.415139924183801,48.61633868164845,49.839239319059644
14,6.763607104103189,61.91687686409966,69.71344658319799
15,9.615084302073734,65.54221236205692,52.86819808420643
16,15.306879830124155,73.69207582225206,42.96353566444971
17,9.533903123987377,49.42682679756145,41.42915981998395
18,30.513765608001272,67.64739285555076,55.380199362897514
19,13.374326578916271,47.29698572412395,55.94374810242293
20,9.228596321868874,50.64149507309586,61.868689955381214
21,13.86631641148406,53.25539205142135,28.970318312045702
22,53.468006009601304,55.446286020440695,52.116030262222566
23,11.647654978628918,70.0106527553718,55.36019004506489
24,-1.1144835901248973,50.7557007068435,46.36342253629762
25,4.406799704058084,53.11022370080929,40.68233546806807
26,29.960796910950226,64.1428228824254,43.597318875794976
27,14.048315314691049,50.014769916986445,40.993449365867725
28,-1.818227518853305,62.61795791336178,60.78920825621542
29,13.825981184881096,34.88376221473046,37.89928753547905
30,15.785128763885231,57.57175971393616,39.82661455290528
31,30.9685596207337,49.190672841001714,49.05280108349152
32,11.284107718656578,50.70657315057915,58.87227161190859
33,47.213054246291314,47.901083842328575,71.10569270896589
34,24.427613484523,50.631677141974805,38.61982788662732
35,16.24603833350755,35.46099450598155,58.07249735810839
36,32.837664683425245,44.176779423144374,53.943643119997496
37,30.253262467809343,61.29925692069754,56.107636598531656
38,-0.7229773185878803,60.755742501940574,42.500541295419396
39,-9.650133766065963,76.64453815281769,45.15071968395024
40,-1.7219072611291821,61.30239638573383,44.69487360887396
41,5.813556705123933,73.7745946028264,45.81212860982007
42,31.656932572622765,45.92680108299487,53.43563872930157
43,17.15073089059712,49.418643600543525,41.064091152901554
44,14.621107440855024,60.131498093995596,49.29707139556279
45,7.947284603810495,65.80469333579771,68.44974217040316
46,25.896902798427426,59.06780663574812,60.86403067690716
47,31.437857132284357,50.00346608212576,41.376054756531694
48,4.983517831312286,62.928359502713775,40.6289450516921
49,24.589595175983696,51.02163175757067,59.21534338293865
50,-2.6332685733348296,69.05297821156606,58.573436821164776
51,-0.033968627322432,71.22084622113594,45.2460098114233
52,4.703354283325409,55.67628121527923,47.440816592244865
53,47.92384761121637,44.791835518549455,38.994923337415266
54,6.347720616038942,62.62082979245921,55.217983321454284
55,14.96497613848287,64.69921152694157,46.705051544941995
56,12.024032450697504,63.68146126590707,56.31417019700988
57,17.743170560902033,52.53262491056948,59.41822385300127
58,-1.7051628269651897,67.32442699233361,52.75280804163275
59,20.261036304958886,25.542661998153218,43.39976983764373
60,20.481960233135254,52.7588546690473,61.10534298915413
61,0.17984888022479695,75.1345017146738,43.86640089261946
62,55.463731517259845,56.206731709838785,54.641987937296655
63,12.032610406264155,57.3064983086967,65.79927160154281
64,-6.050794167157584,69.9314416220481,55.68736612668977
65,3.4959091801333217,47.34632798383375,39.456206236574815
66,12.695553490867113,44.37750389229109,51.15911430734167
67,7.033300340837215,64.02545906468367,60.33856942683691
68,41.63342533750988,59.254085169242245,51.83578385202009
69,2.969445221379007,48.691279611925694,49.82832147871856
70,12.500398644790636,38.922635401546756,35.45938152181824
71,6.6193019950043634,55.145907339909314,47.14477306986176
72,16.94593713721623,53.80489993318246,63.740794119312895
73,0.3745684143565131,60.088680344323315,49.095420721899536
74,10.760572213770338,47.51687261276547,52.12228482208591
75,7.241147724175686,59.68748334005504,57.529541838917794
76,11.087276813068002,61.4834046558037,48.6811906160658
77,3.278875796306698,57.29047781789655,58.75486112749306
78,0.8550533104401357,55.038317476087755,37.06620320908478
79,5.818396070900091,54.66945715588258,59.312543627154604
80,41.54154853339031,60.43069674416597,42.30800791533342
81,22.536048888342005,51.76952539017732,45.56414976114709
82,6.787348416678645,52.75220874911399,45.37046732740765
83,51.24007538842945,66.72880936045868,49.174711945751945
84,1.1038408924440741,61.23859589764941,43.05060673786874
85,7.3884518448804615,70.25179286684164,50.69082405144142
86,22.08000486210193,51.563404543577775,45.416142040113115
87,16.841179743297932,57.21208984700286,51.75020072578977
88,4.78717177350174,59.035675494533585,51.18455319403206
89,10.673368211885625,71.29751102243534,62.52597205458439
90,33.911426890756715,48.59851934693967,46.37017519188153
91,20.562397246867924,71.28129807796654,48.57713535894131
92,15.48055526782123,38.937915876819964,46.793338147357076
93,26.67242041279966,47.88623065128263,46.96585091859868
94,22.742763286292124,66.18239820250636,40.0523190054055
95,34.46706501631488,56.14564118887227,50.2778141410806
96,8.649906692391285,46.55879715994908,50.660241225167624
97,16.114581119744308,53.371901533719985,36.97284219873459
98,24.01455643982532,74.84504804654777,56.68439507711207
99,48.967366817908434,48.211884039587076,45.48405360983735
100,11.376024234249297,46.224470125768114,53.573814231913616
101,3.884356783062143,55.973915589986944,49.86743246998863
102,-2.3235791262437218,62.476419670145354,50.152893529729894
103,8.070238555273013,64.06393274576318,39.499354522031126
104,12.68660355021357,56.7006716304006,48.03900747276333
105,7.967596232600638,66.81167866981917,49.399008317658456
106,4.347138677160675,67.67620693207796,53.721066836722414
107,20.664020031263117,57.83749875089533,47.36074898866335
108,13.371917434519695,61.051075699068626,37.13577497490872
109,1.4269038693597917,77.70143969475303,50.40286536811356
