unit_id,JobThroughput,RackInletTemp,CpuClock,do_cooling_setpoint_controller
0,43.38787434925916,36.98143796455894,52.09642302898745,75.0
1,31.5818297332051,41.750455471894995,57.185766566321924,75.0
2,11.225708095721146,57.46357892524862,33.95998385403947,75.0
3,15.339493171035125,68.88258087328529,52.41351851390786,75.0
4,25.663873661946496,45.22069400796008,62.99151362526883,75.0
5,20.12754217416402,58.99190982860743,52.978400014062316,75.0
6,21.224227274606093,63.6781926195865,46.41406227893808,75.0
7,24.389648235642305,32.57453317959785,36.5208738481055,75.0
8,53.85167016956441,45.413624323930485,50.80271043825609,75.0
9,24.24022578678474,47.01488561075903,50.24301418703572,75.0
10,46.14849031811928,55.05492047925045,54.11305005953077,75.0
11,17.543306613298846,57.521629909582046,48.10731916210224,75.0
12,27.77646395721421,48.00178241603326,54.99066365109641,75.0
13,58.26776456571406,43.55211673474424,42.361224076400426,75.0
14,7.134296497756059,73.31003069918523,54.53345430570713,75.0
15,28.75766589327765,45.290197335510086,45.76716571316539,75.0
16,8.428930957467433,69.27837583706534,66.34156295706221,75.0
17,19.978113137133526,52.20839353591709,71.01663052745863,75.0
18,11.59729789943676,59.32259712236614,57.68921785224109,75.0
19,22.393451790565212,49.10646645764691,46.10640523469895,75.0
20,15.564995090522487,75.92162447889184,59.94421670557411,75.0
21,43.920870658774646,41.0302556374373,33.015154860146936,75.0
22,14.848727913943698,63.98080433031509,70.13619676442819,75.0
23,21.606175070230794,55.72792488425526,55.391123879253264,75.0
24,28.76896843477496,46.77187659549787,51.56863991565324,75.0
25,17.464218362442214,52.94423250281145,34.00344055292924,75.0
26,15.188481795451555,57.68819799098677,36.468318088899885,75.0
27,42.12860723035896,55.630526077959686,43.38421141075545,75.0
28,43.785535845415666,46.72188680621146,54.05893331532487,75.0
29,19.63855750361905,51.07996381102266,42.54506329289407,75.0
30,17.131368175206386,55.26585747812139,44.380973901068515,75.0
31,26.372054772777282,78.55325833752057,46.6090908433568,75.0
32,8.059205334953544,80.73120982353356,41.47680263749505,75.0
33,26.904305292300062,44.937406731116944,54.46630818113342,75.0
34,29.130234080510277,55.081431558632744,47.167108087087904,75.0
35,33.51511458063666,47.47559692659251,48.87713383243264,75.0
36,12.937349859810425,68.26084507653111,40.68972996722958,75.0
37,21.767454627103884,58.48682180780093,60.99681430059459,75.0
38,5.689743213785186,60.421186214090305,61.14368910815351,75.0
