unit_id,FanSpeed
0,51.33679755551339
1,52.45874566124199
2,49.423136416071785
3,57.76771573511147
4,80.88814004455618
5,56.93254205994159
6,46.491722042033835
7,89.18159579041384
8,71.69553725564144
9,61.93898124705973
10,67.71618490722302
11,50.06014823551102
12,70.43584104462343
13,42.45428464639136
14,59.65392256653987
15,60.70758005463034
16,63.08212887485496
17,69.26775252375442
18,49.694407605592694
19,59.146661576036706
20,43.52845497003077
21,58.22918256107892
22,74.7540908225149
23,39.12115160976967
24,62.15778303619828
25,74.26793268069753
26,55.24757385955171
27,62.93821065310856
28,68.86451062395912
29,49.17848634665311
30,63.13451493561588
31,46.773379575811305
32,57.24413193419525
33,52.63855778767524
34,68.84070156225049
35,54.9849955972366
36,42.662044146092626
37,31.7846202172762
38,64.75851358202955
39,55.718188296703964
40,63.322104679227394
41,73.18089212169916
42,54.978153941379574
43,71.46292245422914
44,55.80992824798527
45,55.44940173228501
46,58.59340337509875
47,56.976404881370634
48,33.1646743425693
49,55.005305587439395
50,34.852432673246824
51,60.49143576359425
52,78.54396640871862
53,49.50722107470926
54,70.69355213903846
55,62.36612207586561
56,57.09010509793948
57,67.32709595244664
58,56.65694983008558
59,54.282669109362665
60,67.70200393632108
61,63.10059425728043
62,70.46353067459859
63,69.79101524267776
64,54.26141600131734
65,72.79679739023742
66,52.72006246067871
67,50.414331336837165
68,41.68343305377723
69,68.64519560555364
70,66.83248500641841
71,63.1164989903942
72,69.80129062961777
73,53.43243389773639
74,38.40932245005156
75,67.52560754059627
76,55.36253848560824
77,63.55869190086832
78,61.42132459705704
79,64.15085799501294
80,77.34565349816457
81,50.68320508144976
82,73.51925895134693
83,51.10209359595211
84,64.63947425546797
85,70.42102047526231
86,61.42513791310235
87,52.32144188482462
88,62.01149524732793
89,70.89260659480762
90,63.22087353204737
91,65.32207880158118
92,46.47369601367082
93,58.75362870946217
94,68.79614568911063
95,51.328630649143435
96,56.714009412071285
97,56.611497747764375
98,61.23021685931791
99,41.050499024034835
100,45.7752126953366
101,61.82534377645288
102,63.870183150311966
103,76.01220027715561
104,81.37556226167165
105,57.62144029461536
106,36.28185733010967
107,60.43256069570902
108,44.22735518918526
109,45.716811157404074
110,71.50711722194781
111,62.91756144773532
112,49.91102143177823
113,52.30888506563362
114,71.81499793368174
115,51.308770576187655
116,61.87878239909117
117,76.67004149475294
118,76.1769166383954
119,58.250994502283305
120,65.46337240149239
121,74.8280262468791
122,61.895363529419306
123,56.88551698897825
124,53.05785382384726
125,48.66869927348205
126,62.731067513619664
127,63.02678633322235
128,37.7570703412765
129,61.91745503484759
130,60.95736470490391
131,57.14765874322818
132,33.24083233509587
133,61.57613215901499
134,72.40037107695798
135,64.63427846415276
136,44.48179973015508
137,62.816019069789505
138,61.92110267627967
139,56.77855810430482
140,36.10110131995413
141,58.65338220127
142,46.1785383457298
143,43.795278296330736
144,60.06450207597183
145,40.069183567900424
146,54.64252570853543
147,47.3013369424133
148,59.81341931386219
149,59.403991368847215
150,55.013960237494004
151,63.17836686293367
152,49.823081324400356
153,75.43454816828329
154,56.47719030274186
155,67.33535738019022
156,62.21807070730298
157,37.12625636700016
158,68.37902652704034
159,65.87348605585427
160,79.49021666210396
161,51.29105149476238
162,74.95594288292952
163,55.39823094648297
164,59.35891781592143
165,57.20466262314781
166,60.732623180468536
167,55.30528828062625
168,63.720723765900495
169,71.59268791828204
170,85.04509514675408
171,71.21203185013164
172,72.90202080043991
173,41.27645559526534
174,50.1822634673504
175,70.90262670939883
176,51.804477193100205
177,42.149403458813865
178,62.552384619285604
179,76.46227503553169
180,66.21983638363126
181,52.606568032351255
182,55.518077346610525
183,58.15303089648901
184,66.89512155401522
185,67.83990720408352
186,51.491243732124644
187,68.00240233590404
188,50.539566429712444
189,48.117258239936916
190,52.01044633724233
191,76.79506244109774
192,52.52447615745083
193,58.46691141917246
194,58.41522274021192
195,75.77910545549672
196,52.699433096618435
197,49.30165678818593
198,52.999620503792485
199,55.6407721523312
200,62.05884093937696
201,58.696003111124746
202,35.310080709729796
203,47.987958653768565
204,72.4572584297846
205,58.58119993305381
206,59.27240070363386
207,54.28535481026621
208,56.89274869041318
209,64.35133789685435
210,50.284381377578796
211,58.17431982783481
212,57.53113784981459
213,56.81469543462403
214,61.30149853276286
215,75.82170425840695
216,69.5502567847433
217,48.398832585635645
218,40.598109169387776
219,48.05294046513435
220,76.6294631617997
221,55.756917084140504
222,77.75655505963374
223,55.970511810726414
224,65.56627450506248
225,60.09691650842248
226,52.13228506912332
227,44.83366134744303
228,58.88421252929085
229,53.00778050173751
230,59.466117337340435
231,44.61209371128591
232,54.8993381950804
233,70.67728469793165
234,68.25115163964415
235,50.66528555564182
236,53.491643658627055
237,56.83987534568863
238,43.744517731589816
239,73.15479653268636
240,75.29770211923689
241,50.59082277315351
242,46.2876929769197
243,54.73243394948158
244,69.6827154189044
245,77.45911258061855
246,58.008778292637125
247,52.43259057485247
248,51.230284527067106
249,67.19289926050232
250,58.5742853830414
251,63.10746904960336
252,64.2778952506033
253,66.10410521616683
254,65.71749318559719
255,70.20980576966964
256,61.82343832212527
257,71.48979639998302
258,60.378048167994
259,50.66625899114364
260,52.139423642933494
261,52.67848098813914
262,63.2625218954373
263,48.01500302125109
264,58.994613977387445
265,63.72050794527324
266,52.57112066821742
267,51.49952272773912
268,50.61301472565591
269,63.09043124640779
270,78.13120496940792
271,59.744354174367345
272,42.71142325288773
273,62.09961908721763
274,64.07105628642223
275,57.83684123981886
276,69.24785567459729
277,56.8608523827013
278,49.5023654061992
279,78.00051392525319
280,57.71202770379808
281,71.17499012085503
282,61.670009963480126
283,69.19175016243597
284,63.39311033154215
285,75.01665786544146
286,41.803439304948775
287,59.029215332979206
288,59.54184679318366
289,69.4561905893942
290,63.271431742280654
291,66.19671300861722
292,50.848703069359544
293,63.643920281022424
294,59.411540023749716
295,66.64867646219427
296,52.20786607643281
297,53.57917296142975
298,67.76278223455738
299,88.48766775351243
300,57.72770244945027
301,60.46486699089524
302,51.84365498571518
303,64.51714490789794
304,60.02662911880557
305,68.18196647708706
306,72.58470459135822
307,75.02937596907053
308,63.57714639586962
309,54.570007264540315
310,58.07258479388981
311,57.72697792793818
312,64.09353302118818
313,64.12918994335757
314,64.06786620138683
315,48.11295442355161
316,84.10649296457184
317,52.70819028569723
318,59.38881181020433
319,41.50466228261239
320,51.684702979935985
321,60.104218424445364
322,45.07712237361301
323,61.56160509013872
324,50.88427257382057
325,66.41215102461007
326,51.427864823942684
