unit_id,JobThroughput,RackInletTemp,GpuTemp,do_cooling_setpoint_controller
0,25.402947761109502,48.837670562074706,57.552882627970256,55.0
1,41.59255633792125,49.890716610529196,53.02096782788495,55.0
2,33.92367646655357,47.45714489648596,36.01959303278731,55.0
3,35.942601249120614,56.89165358330702,41.7782250555669,55.0
4,26.30087611908478,60.88788485204402,58.90009394247754,55.0
5,40.971176712215204,50.994348441050455,62.691176270841304,55.0
6,27.30249508004512,52.70619269124994,56.960792305117835,55.0
7,0.907508849195005,78.88977498639156,47.381016074448645,55.0
8,33.15996482698324,30.135831881831802,56.276246927918855,55.0
9,23.482546304469277,49.25595058074117,45.338827142284,55.0
10,31.96314039513195,63.00883164267732,35.04555663350752,55.0
11,16.36596996415254,44.770173529205316,53.708106653768624,55.0
12,21.663735086255755,44.999084381823145,60.946167697180066,55.0
13,22.780551691761666,31.746183094014143,61.334318532322364,55.0
14,48.62832701846767,35.582323754967,68.00374975089657,55.0
15,39.012427585313915,65.63092477215544,47.131906373521886,55.0
16,20.28344126889234,71.78953519531962,38.418212298360395,55.0
17,21.787537351824735,54.33933511832621,62.772980941572676,55.0
18,33.123308270402156,53.46359240131846,43.16254525203856,55.0
19,38.90926320662627,35.58225672521576,33.29685765481528,55.0
20,18.62046570062765,49.21464543598995,46.07417925132271,55.0
21,32.39620455231056,52.528996075304946,45.63550735840586,55.0
22,18.67977591080172,33.370878783741816,64.65627869457614,55.0
23,16.18393243910707,62.31558759294843,30.081642671213494,55.0
24,28.7309355836793,52.16071413247715,38.073050223669014,55.0
25,7.094595666731862,64.12562192454672,24.970166713170567,55.0
26,27.47967666560925,59.1234115294383,45.395602502908005,55.0
27,30.34421860583012,59.931221908767,36.0605892751769,55.0
28,18.975123071533535,48.13559072596199,58.58768121831518,55.0
29,20.588330113787443,46.07430265749506,55.627851162353394,55.0
30,16.956047482612806,36.94384521896207,53.159735429545975,55.0
31,9.265592218153598,67.73636494224606,53.71237991803205,55.0
32,16.79639073410271,61.52528623512002,40.07035247962336,55.0
33,22.825787111461207,68.33870340962315,44.55677780127453,55.0
34,18.312696874657178,54.20571359492323,66.35530296367546,55.0
35,15.21250662528768,57.16576855607338,39.27276246486826,55.0
36,31.632774906208816,63.60487643968644,44.346686458211,55.0
37,8.168039350484756,70.50750586715336,45.08329882962423,55.0
38,9.655729848915911,70.99417998141809,42.754247152647615,55.0
39,21.69941720869314,35.35554188156594,29.597355016329292,55.0
40,16.521675318186915,51.62338351713449,45.1978372932679,55.0
41,51.76613485069216,39.23113487640762,61.47861224211274,55.0
42,19.29824652761688,53.15285311222942,46.216981377685926,55.0
43,29.370808277123885,62.85757423803681,55.58305263621771,55.0
44,30.749995380801714,52.18717631514704,49.47028370249713,55.0
45,27.908032228292733,47.5256921532541,55.22295647020044,55.0
46,24.584875983854253,61.94100988326499,76.77745460059978,55.0
47,56.24158409284755,68.64721672643284,43.96359281011241,55.0
48,14.782704896326054,51.63288569120867,61.87642122264944,55.0
49,20.262470828415633,56.428421008211565,41.43097495225806,55.0
