unit_id,JobThroughput,RackInletTemp,GpuTemp,CpuClock,do_cooling_setpoint_controller
0,38.746728645408886,65.40165306728785,48.71584754691153,42.64676554515169,72.0
1,40.666579738726234,36.768150640698046,76.55055173177503,42.43495527938504,72.0
2,28.539750646772532,65.37842753642508,43.69886621487239,50.26814456488029,72.0
3,35.16190215489875,80.48947250884905,53.671385275403544,46.14432214189264,72.0
4,56.55695828474704,59.2633522976139,37.102025915440926,53.87078071462704,72.0
5,47.09287742457833,67.84374395782714,41.59317404384888,44.01929306609086,72.0
6,37.62859244338628,56.66782754875307,49.15572247251118,56.06944378690459,72.0
7,38.06427965267041,34.92155040535502,52.34228775275506,58.23289681677985,72.0
8,46.04635767684019,49.19435952638203,60.34314074893186,61.064946754790874,72.0
9,36.02953189868765,65.95972411289625,66.39206205321939,42.395313819738924,72.0
10,23.95400038461742,67.60955042337696,33.70360859967328,52.1742072468836,72.0
11,31.314807806207412,50.33931299943539,58.492829926914816,46.48893483091372,72.0
12,46.83804316111097,33.787000568956636,34.12212210518737,44.12872474752847,72.0
13,24.630950137571773,66.87909157009466,55.876016537672534,63.39174908440265,72.0
14,29.29971245856153,46.551259023585104,52.26472129469569,53.31433377620945,72.0
15,40.15238320305428,53.35130066701509,39.96877234284526,43.5580523567423,72.0
16,55.87875903312415,55.02272590052386,51.753084632745285,52.13146703997886,72.0
17,26.854169219200557,61.95259904346265,43.29028866452256,38.03504083048617,72.0
18,26.205747803038534,67.46908458625003,34.71569129122424,51.21215206127724,72.0
19,44.59283081035245,51.119674774081936,39.493447037142495,36.357840363313414,72.0
20,41.33272775607145,54.76456408920083,63.81869256445371,42.76474610335964,72.0
21,42.279536627050064,52.07380676004147,48.309300005989726,35.41744904765338,72.0
22,25.784343828140415,70.16219439438,31.831059146506163,35.21734164358824,72.0
23,67.72219481784667,32.54233464689564,49.01776961906249,28.664123302863064,72.0
24,20.557219985486668,57.71532488021552,55.60888721482007,64.34310022999694,72.0
25,34.01201279291321,52.79131292728054,53.16364016704055,50.17643557737932,72.0
26,40.604900022071945,58.17044890880472,45.81359381949548,49.733537171490106,72.0
27,19.51799873841737,64.75665028667628,55.35765469046788,37.68946621635849,72.0
28,51.18706551872645,50.06862056156514,40.99968021077176,46.59865507488287,72.0
29,29.33576649756494,48.18056695168325,41.65172344094425,50.88368863043398,72.0
30,26.64252907050426,45.16570220059006,46.839176010431764,44.61075986435186,72.0
31,31.854144750253184,45.04443248467436,55.852892264050055,61.032203601906375,72.0
32,37.104838633252484,46.848101932775904,59.22133199314087,46.26104955046799,72.0
33,35.206269409228014,60.06571156306939,55.561385752753495,39.71697097590922,72.0
34,33.078943745518984,67.34069250425243,60.35709307300823,52.39896211100251,72.0
35,40.150758054867765,44.083605968474416,77.66152420828249,53.326932821327034,72.0
36,25.15712112571814,51.59723549632825,48.68055535652182,47.94650997523933,72.0
37,28.10430166844222,57.91284238734585,26.425739804005346,63.89734937369293,72.0
38,43.479604665467456,49.52875791841317,40.30083927964203,43.23005035180996,72.0
39,38.17064649313462,49.18037305333354,43.863682056719384,41.63142218529606,72.0
40,29.779393484102883,57.61547541861868,32.14884935427697,47.02232541863341,72.0
41,24.784333239287697,58.12658638614638,46.97572145795966,60.06366057269695,72.0
42,20.632157785653,60.26924480313704,59.98946239427777,41.08659544052128,72.0
43,44.035848866501794,57.50609965578128,30.704542564347424,58.496434095351965,72.0
44,31.158196107458785,54.680609129465154,41.94805470601481,58.63493043495247,72.0
45,31.91801518794744,64.38787216136707,41.75140092790941,51.30989578296203,72.0
46,25.36190085866182,65.02981474410117,54.59386348429111,51.35401951563257,72.0
47,41.47768643435674,47.52420683127266,70.53391295130602,47.63162107889622,72.0
48,21.995500787896813,56.50627928841181,60.580217736462316,45.06367132948314,72.0
49,47.66684826552459,46.45062344360452,46.959713367763065,49.05432364657421,72.0
50,35.668240169351975,58.637306188922054,66.12380707719647,40.81613741203012,72.0
51,27.9983121578912,48.271225084100685,48.72846888340707,66.65421653501757,72.0
52,43.16456916553345,53.75370816518315,80.35874495684214,49.94977814234565,72.0
53,41.92090506526322,44.82656644972432,49.541859905439125,37.8022048627592,72.0
54,40.63218347140681,51.8873060713856,67.44633529072703,57.00577661453093,72.0
55,33.106815664203474,69.55829724973232,71.94217315240387,60.13451652329191,72.0
56,38.395910206712216,76.95720241928768,53.174509029283236,44.10407573212969,72.0
57,52.64956656238165,70.16402715347353,47.83151009883638,44.72786903307334,72.0
58,36.068255405786246,55.56700861089552,52.61503877954374,52.506643802254864,72.0
59,32.7753139132799,47.46428368795264,66.01112175448038,40.10506126339477,72.0
60,28.783492426525477,68.96111971584524,52.98889709929182,50.490725255484314,72.0
61,25.566766679865488,52.29099693694519,35.16073729112363,50.57642738934983,72.0
62,27.603902880147203,52.26438932083028,67.73573215570663,40.00406457778689,72.0
63,23.668945794986467,46.68579986751151,50.764588526631464,56.41005684056574,72.0
64,24.890689843740027,60.06376057500962,51.83444578143285,54.208392823166065,72.0
65,33.43741278015944,67.568357919356,51.58144013709456,48.431573428812634,72.0
66,33.19445799783492,56.194347105468054,55.007078105121494,40.45200840205176,72.0
67,23.818220074707103,62.4920081247832,50.927054465119596,52.47001595400003,72.0
68,38.53624528622938,61.2213984012786,48.60127385452803,48.07188452571996,72.0
69,47.48051711211716,71.62575676073841,53.4402349121795,40.9250408884442,72.0
70,36.7370541914884,60.35444659545434,48.03605102619195,41.65420008163684,72.0
71,51.71141541766076,55.39645962543934,38.18884271652156,49.17599542234055,72.0
72,47.47407342145069,57.120891319285185,57.933646582682805,48.684198631345055,72.0
73,25.67636188522087,52.655025164883284,48.83039185878482,41.61111964360942,72.0
74,28.14751681337807,71.19389024497731,72.45253310451888,55.393512745388875,72.0
75,35.14744223333885,46.56613503295674,31.00311438202924,45.81824340341364,72.0
76,49.32030801850462,50.40818186001908,40.91882357443609,43.849212340926165,72.0
77,26.142720015962013,45.484066763632754,41.94276160385566,56.74365217961322,72.0
78,46.02935645713679,50.60812542565512,7.160800945109925,39.93234081238803,72.0
79,52.10529601933094,33.228713573444765,44.388997051772336,35.79977392230587,72.0
80,44.55465360564161,52.44184469229488,36.088464632102706,69.50941022063166,72.0
81,31.030456360333243,67.69612070637773,34.27332149296893,54.533332491582456,72.0
82,35.07188314658248,56.631665570666215,40.66981487219961,49.746640287382675,72.0
83,26.03215627700885,56.2775808542128,51.130140789413545,70.9763233599643,72.0
84,31.735886233906985,50.44705192655501,38.39107021209414,54.85496334966731,72.0
85,57.40493061690985,52.57222783680646,53.3482578664997,55.51371985486953,72.0
86,25.424143862369803,41.36032783669239,50.681700713896845,56.6350950084169,72.0
87,51.01913255732583,20.58458818138631,61.60174176621183,53.918866336459836,72.0
88,62.81282853609283,56.07214554020969,54.848434239641676,48.149613893533385,72.0
89,23.02957411128744,46.46526532328995,42.305906122897056,53.35861324496781,72.0
90,53.554039326268814,45.756647620987884,30.29071185607261,54.387747496206316,72.0
91,22.603729033972943,47.79182865231916,41.232961707025126,43.52161834414454,72.0
92,54.58835344797378,50.93595475838347,48.63747278416792,42.520060499573326,72.0
93,41.55500457723968,60.95345587846708,52.522011263654235,58.36043921692033,72.0
94,25.332678837681705,36.97961386504295,56.415020576745675,36.53522739948828,72.0
95,44.93693873300407,55.64052807698909,61.51809889103814,51.51278538553066,72.0
96,43.11512133471774,44.72408088076359,43.137531936516915,52.903315935028616,72.0
97,44.239537378642254,50.63288641562461,53.28125349134599,36.91475601481173,72.0
98,39.49140580105812,48.27621898601796,51.405124676672486,48.70607791245592,72.0
99,26.40448767197323,48.06755970496124,70.01534548398816,45.61346690110167,72.0
100,19.82811521314754,68.10798339760342,30.03182049172027,55.24995916549878,72.0
101,54.33211088526867,44.88081268561766,52.3688277588024,57.283331648574,72.0
102,60.3982342921903,49.68629759340043,32.61023166069095,48.523275332584845,72.0
103,26.472509898933048,69.8965789561209,69.64365947083216,64.20874061854654,72.0
104,36.477663245493595,60.16186230286302,56.081999011755656,47.254031810421345,72.0
105,42.08065398312453,35.654534425551475,62.33877036889074,65.66360264644447,72.0
106,41.31015536724745,46.414874077160846,52.572276519979,40.79936475347082,72.0
107,71.29519711699618,29.736019989382143,41.00805678546465,45.92884630237206,72.0
108,19.068194727484034,73.16468983750585,70.17778210475524,52.594779598183315,72.0
109,62.689442585453946,38.48153909832441,69.36996884894302,52.87236777938228,72.0
110,42.65772240376281,56.777027879047274,64.29048478422206,59.78222010539932,72.0
111,31.7676538836433,46.99753381932927,43.59540663079533,46.84409756371434,72.0
112,32.171438744894324,57.208527547978925,49.34128044875779,33.83273224269058,72.0
113,49.05105252191721,54.70214903463558,52.152949916840534,53.20108445404186,72.0
114,17.444579876010483,69.24594360596865,25.360061333699193,55.12851491149551,72.0
115,26.507127537472968,57.5915122276175,53.06917031129297,41.290960024919364,72.0
116,53.83609744628052,42.511355822413734,62.21556976357851,55.40594729372197,72.0
117,30.087341704747512,47.2223042481016,47.68073621244884,65.11429167648737,72.0
118,38.630158503431915,60.58160933973517,58.479243989925706,57.24514115186213,72.0
119,29.96679246236379,76.77306812056312,50.72531612123919,54.85051690623986,72.0
120,24.30389124220652,66.24253660937478,31.03028307314242,48.41253624864271,72.0
121,53.35236179628857,41.95180569282942,62.721453315257705,49.729807125775444,72.0
122,39.31555719967615,52.497568078519656,56.28417228091775,49.72370985263877,72.0
123,28.143848931005554,48.13229141231511,36.65612817998633,41.85317120853104,72.0
124,25.917514045390377,55.78900715457739,44.432754077540174,51.44625624472063,72.0
125,36.55102781764477,41.367639920201505,59.9142444574333,66.1430762794791,72.0
126,19.359965982981716,63.03539802970736,36.1892693049071,46.6455988616577,72.0
127,22.825999348276348,64.09408213689204,60.044156997614444,65.23398639108048,72.0
128,30.08096183177867,46.935692892067024,50.541544803502305,60.26604913041349,72.0
129,48.02836221488318,40.20680928703207,51.91437793388314,39.50715458463473,72.0
130,37.603417886704655,42.06810287086284,33.72969657628033,52.84410340617932,72.0
131,31.93611817861547,46.46790222537129,54.104455926686555,51.70454586789494,72.0
132,51.90827862013423,53.66506628801287,32.18971486358104,54.89337761668826,72.0
133,34.113469553923935,55.68414361224509,66.44555730113176,63.005981447046736,72.0
134,28.422574543112077,65.47016643246423,49.54540393591402,41.9457326657026,72.0
135,19.383071696653747,64.53900852064004,49.8728909117917,48.94416066509843,72.0
136,16.945624302114982,76.66561110144778,41.63677245039536,53.80355945673289,72.0
137,23.444104997159855,65.326558007459,47.021656125416314,45.317331837854944,72.0
138,46.7642622592865,44.11373980330316,66.49156578915621,50.14283546461557,72.0
139,39.36838732588918,56.44988820168893,40.29883117621918,58.29886380435157,72.0
140,34.85098945035494,37.30021284430039,55.432130629742346,51.10158762389126,72.0
141,21.926203286106634,60.85422108954054,66.29875642174248,60.99683206111363,72.0
142,53.584306784943486,60.494152948607876,52.40034324786647,54.762920139597966,72.0
143,36.41294406850248,39.560719293612095,62.256973217946474,43.08459541436508,72.0
144,34.02051804544975,63.23558874205556,65.53544670827728,59.44758482839986,72.0
145,29.078210428702942,38.41590982000338,59.64156401678671,56.99800447450256,72.0
146,40.796512496016206,46.45276555417168,56.804538395412834,37.82156594402391,72.0
147,53.0687882968193,52.9157691973955,71.49519424323333,50.11562585319473,72.0
148,44.04155979222839,43.07885660804251,29.799742516030665,47.32099061371598,72.0
149,20.225340157257204,66.78967458740016,44.167846893908255,44.91077225865896,72.0
150,35.54033872266355,57.55089366447347,73.64057078253241,53.516484038801764,72.0
151,50.35493501315184,51.34136391528243,47.57083627812325,49.8137172120028,72.0
152,42.16604679211363,44.48336800428255,53.8727522423096,35.40529298183909,72.0
153,21.17096498939294,52.99720114652834,42.88831941406102,60.61960935092653,72.0
154,16.95788050097147,79.97287317197882,51.25693597464549,52.25839317079167,72.0
155,32.25642899656218,58.33207132277297,46.889803276679146,50.98136004994749,72.0
156,22.211183317015735,56.74884836631107,57.60911888337939,62.10519735668972,72.0
157,11.350080726091395,68.83737366661214,61.78573198497505,41.02565596186818,72.0
158,47.28022060854859,46.80220395224243,73.2882727342156,38.87520580491907,72.0
159,26.947175105338673,49.091885103389714,34.51522904225909,50.507911732954064,72.0
160,61.10081590965398,55.10685525414462,41.190026884196975,54.90404036657717,72.0
161,29.568597434508607,58.15679472353321,49.83431385751296,51.06551591331622,72.0
