unit_id,InterfaceErrorCounter,JobThroughput
0,55.163147662249244,42.295157421900534
1,51.101563339303425,23.38578433884508
2,75.73948603245924,1.6261185740831956
3,60.582492906511646,23.81925898704359
4,42.400556815274264,35.15387040319532
5,42.71496229709853,24.56943392339954
6,61.5918671470427,45.211425784036344
7,40.447120598846205,23.83733082023955
8,49.36773494038431,12.991742180858422
9,30.44493218142845,21.39989031222358
10,52.861523014900996,1.8265960678557782
11,37.8159722033504,25.231222933212713
12,27.92570415299652,61.43424808810273
13,50.93531455861344,19.416720132751923
14,24.0079678426881,45.653020828757136
15,43.47824329300207,27.061714317095735
16,38.32328358235334,15.285951527433387
17,36.70828019074032,38.48391869476908
18,43.95123390439723,19.830435915048774
19,48.80881466086708,26.24899858660695
20,19.824846836085744,26.78811182912024
21,46.76872166086453,27.111431987532153
22,35.058940561519,31.711578994671097
23,22.951683422844308,34.5047334376615
24,16.233735890711102,8.48988291989249
25,42.713567360836755,30.67346018080046
26,46.2398095584702,17.771256631310077
27,24.91866176560911,24.211691022161205
28,11.15824690368458,55.038967715535556
29,53.667851141261316,0.7762509576291916
30,42.193440935009946,14.128798433615431
31,41.42402917939975,34.22541383609281
32,13.688203435867871,44.951320634314435
33,30.233761434252745,36.9020074871851
34,8.133561219344063,52.342553871770995
35,20.84404872288296,26.80978935420643
36,60.22065539214803,24.203823328034648
37,64.21729710374353,17.55872205338452
38,28.033157033467358,23.44830855484311
39,50.4774490484359,24.6317283884947
40,57.73130814852938,22.583060890927943
41,41.09830727840756,33.74100364269187
42,34.117378728890365,18.517540660610955
43,44.11742403988542,19.950393952793497
44,70.51866908362769,16.505043674414637
45,28.94956624495555,27.02850146584408
46,50.23026791997215,27.678869460163003
47,18.946990804940842,40.77137496987193
48,51.915109454058786,20.986428765541305
49,39.73838597693577,29.545070625841475
50,40.38061150787533,19.68117000207343
51,44.090106175247,27.05836756835254
52,12.820556907433568,54.18515157104349
53,18.785068870860297,23.074111600449548
54,30.0793313676646,27.130736233208907
55,42.695668089954545,25.576886301205423
56,80.42320150623634,10.61821338208121
57,46.87757498453708,36.67205084882584
58,-7.380425671302273,68.20114792538688
59,51.67549983265122,16.995540431284805
60,46.242094277614086,10.514469216352259
61,44.88916442701448,9.719533866601624
62,42.161697061853175,39.181600527563006
63,49.93628149754515,26.755058572170483
64,66.6000347011473,14.023171404453619
65,21.44999053142124,21.356337569742273
66,44.534458160480895,15.358792749240276
67,57.184924675044314,26.974946441348433
68,25.810723320726655,38.75559989709648
69,51.66156175750342,17.855112459638132
70,42.16258560963206,12.093038705643416
71,19.730548006864936,17.754639502587374
72,42.044519198448974,19.507786296770654
73,40.66396669760088,18.458255187716713
74,62.93211820287847,18.427683811507475
75,56.6654569894599,28.55405933250439
76,34.417203196530174,28.21141659404994
77,35.57763655877183,26.130138946744033
78,56.63828496077501,33.122144910519644
79,57.147337978097255,15.371084427291406
80,53.81826013623726,28.503533717781913
81,60.58820822351953,24.47935125964218
82,15.327672766226073,23.60940876969944
83,60.98410016922549,23.529568637589072
84,41.97892326166001,44.782769853848045
85,62.641311992727736,18.044426710705924
86,58.6651876948341,20.09121721029973
87,29.534831535044127,20.33862158952607
88,54.80554910213337,-1.402791344424192
89,16.15967866833845,27.238105172340894
90,16.493586364282528,26.903788689623507
91,43.06037171798134,8.6975803543924
92,1.086554167703433,9.040491527646523
93,8.766773596871193,35.05835117796932
94,46.668394727573485,19.180380307900855
95,58.69808591994072,18.26995991549665
96,36.31240087281917,13.588816469872002
97,47.00780236496479,15.449453049493336
98,49.55747673715357,13.507231152599298
99,50.14351535850657,18.430837231632808
100,71.18440999095417,28.429547794742202
101,37.93220940854009,25.78916543058793
102,75.3280810702692,10.617248736369937
103,48.29181200296557,33.883016899877134
104,39.678706788338054,32.02589967342832
105,42.93416520996253,11.21511655596701
106,24.83237155889876,40.210035756482036
107,50.84312644395601,34.45749825069364
108,64.46777022116775,30.13017080462548
109,23.556316751579686,47.975719753149626
110,47.96739411765355,22.15169479257482
111,38.51112867405615,27.80804665503311
112,16.71454032879274,42.09067258661029
113,54.88764852259445,18.511388489059687
114,57.81641315139903,3.739630106110029
115,16.702508184042852,71.23475647494097
116,64.53497698844039,9.839575541741375
117,48.833916728445544,16.227034130270585
118,47.31594073225463,29.944465781091186
119,27.570875953184284,18.959494632542956
120,28.55928561866233,33.91009949484952
121,47.99957721259076,16.013278827657857
122,15.14710530330018,36.11185380304636
123,49.10100729173179,31.00054019924997
124,19.86715623709065,21.376980226118164
125,64.21892756756834,12.351315263357908
