unit_id,WaterClarityScore,do_LineFlushRate
0,26.42404305127201,10.0
1,22.689335235215,10.0
2,24.577622840591168,10.0
3,9.444178448432114,10.0
4,11.71149605806329,10.0
5,21.613173271151283,10.0
6,32.05500003260709,10.0
7,20.391408315981167,10.0
8,35.06621987621094,10.0
9,30.362995248092687,10.0
10,22.827073306172846,10.0
11,24.994911343062363,10.0
12,18.664600462325723,10.0
13,18.60814008776456,10.0
14,9.8182375689524,10.0
15,12.898296731636664,10.0
16,35.969179081266965,10.0
17,31.0502434729902,10.0
18,29.060038594616174,10.0
19,30.868547018258596,10.0
20,32.337389233939945,10.0
21,22.121656486671412,10.0
22,36.611511302869644,10.0
23,20.316515625934507,10.0
24,27.263944506676513,10.0
25,29.74040865877326,10.0
26,16.723137360203104,10.0
27,33.04158834503977,10.0
28,32.355083825890325,10.0
29,33.25241142695862,10.0
30,19.48607543728064,10.0
31,31.823519539495116,10.0
32,15.027429124844344,10.0
33,20.43263848263224,10.0
34,41.86816514788184,10.0
35,21.982551836393007,10.0
36,34.32731424505685,10.0
37,38.27341645646613,10.0
38,7.919810912928325,10.0
39,9.158130286706365,10.0
40,11.730709466687362,10.0
41,26.913133010319054,10.0
42,25.784049814950347,10.0
43,17.861473128456012,10.0
44,21.938849175972305,10.0
45,18.60051654859511,10.0
46,42.55146713056631,10.0
47,13.134352248614471,10.0
48,25.55336015689357,10.0
49,27.29508451926349,10.0
50,22.601501358046995,10.0
51,21.099899785088375,10.0
52,29.772145000424768,10.0
53,18.497627642836786,10.0
54,25.91015261512779,10.0
55,12.638662448449868,10.0
56,28.393792012104075,10.0
57,22.412985830539974,10.0
58,17.024572194674807,10.0
59,23.851393805822735,10.0
60,21.168347953344547,10.0
61,22.998909856384675,10.0
62,26.760413506577656,10.0
63,14.089548884274446,10.0
64,12.221557119070585,10.0
65,21.232588963176653,10.0
66,25.697142433652395,10.0
67,14.903946461018677,10.0
68,7.099543365716048,10.0
69,34.24969653525461,10.0
70,24.80823789611049,10.0
71,24.550149259879383,10.0
72,12.59679021339625,10.0
73,23.32327323499989,10.0
74,21.293616320586306,10.0
75,19.85496111977978,10.0
76,35.04243714409088,10.0
77,16.34139916098625,10.0
78,26.76792211450812,10.0
79,28.778557345126583,10.0
80,30.725949535872587,10.0
81,14.899564715664445,10.0
82,32.091392694649414,10.0
83,20.311773226471388,10.0
84,16.114866519839538,10.0
85,4.7854602804955455,10.0
86,28.10559327749774,10.0
87,12.551880718286549,10.0
88,23.216472364352647,10.0
89,23.50173956174109,10.0
90,25.682289960333065,10.0
91,19.99654046434156,10.0
92,40.576816615358204,10.0
93,25.777352162215635,10.0
94,24.490736798063832,10.0
95,19.385953213039187,10.0
96,35.50318231634218,10.0
97,14.47164179156037,10.0
98,22.2417993433025,10.0
99,30.64718384997212,10.0
100,39.267091436144064,10.0
101,15.3541239517732,10.0
102,15.577686881527487,10.0
103,34.67859208242503,10.0
104,34.59753811114804,10.0
105,26.537705007418275,10.0
106,31.60496826132038,10.0
107,29.309371806543435,10.0
108,16.26639651271202,10.0
