unit_id,WaterClarityScore,PressureReading,do_LineFlushRate
0,33.796507798655504,65.2382107374582,0.0
1,28.78516758533019,65.49602679519307,0.0
2,30.592533727726046,65.23444905989321,0.0
3,35.52667298902318,71.7599290454949,0.0
4,31.822943963716988,68.16711801326655,0.0
5,38.555696474441646,68.22383871592939,0.0
6,34.55797006996139,77.28462326614749,0.0
7,28.599827146921438,73.28980525911601,0.0
8,32.66878685072627,66.04875169570454,0.0
9,39.4468184650856,85.43857690734326,0.0
10,37.31158473522394,75.23792376532816,0.0
11,33.16519868902927,63.23826800057867,0.0
12,37.38962595483887,91.87467755690099,0.0
13,26.207933025607005,57.645032855868195,0.0
14,35.35718169709258,78.89487434987912,0.0
15,29.01796645879079,60.24656800714674,0.0
16,38.13009297805566,78.59781526711566,0.0
17,30.003271056544342,66.45093832776571,0.0
18,29.397152869792713,73.06251085251859,0.0
19,24.884252505526323,68.00640738703287,0.0
20,44.48996408825922,86.7965654176949,0.0
21,39.11944115182394,82.98317512959433,0.0
22,29.38132033603368,62.953184224397724,0.0
23,33.72849979525754,77.6972911884906,0.0
24,56.5674419693717,107.83057556091717,0.0
25,31.62002611149281,77.69748709745153,0.0
26,31.06498708820951,66.73345664794009,0.0
27,30.74145602121948,82.7245150971886,0.0
28,30.931970081351214,70.37451096795836,0.0
29,32.45165221904354,71.52538084057575,0.0
30,47.88170405011439,94.07798954855375,0.0
31,42.49064176923796,79.78388120680515,0.0
32,39.953816362317866,91.074082273196,0.0
33,42.685901516195436,96.49711242335458,0.0
34,28.927268340276825,66.76813457293588,0.0
35,31.039980788589148,72.17231984852108,0.0
36,40.914051259622696,82.5154234571938,0.0
37,37.25735680731375,71.2218709469142,0.0
38,25.5641261492545,59.035332511499874,0.0
39,44.411710624697086,89.27932872625782,0.0
40,31.383702983732235,74.0955406811855,0.0
41,40.55595968201091,86.6325176537603,0.0
42,26.411359701399753,60.12036852463279,0.0
43,45.36114356866143,77.45246333126755,0.0
44,34.86182413067096,66.769490051901,0.0
45,29.948717636482517,64.32348449245318,0.0
46,42.071368132377586,90.23193451513414,0.0
47,32.8047775429766,67.64513617109705,0.0
48,43.80110805471533,87.5041837821485,0.0
49,41.18305775811697,92.49755069799802,0.0
50,30.593329659063073,72.37840388008078,0.0
51,39.922225632774136,76.85408860545326,0.0
52,39.00707268089277,79.84655864342946,0.0
53,35.97060967531093,70.81530129092468,0.0
54,42.36773657520172,76.76460664989449,0.0
55,34.708322867994376,79.89002051836214,0.0
56,36.54109287269179,78.80982436912896,0.0
57,36.73601545800208,82.13588119908071,0.0
58,33.44836583485953,66.91147086749504,0.0
59,41.91112880995028,88.07780183345773,0.0
60,36.495668561376874,73.03636961608836,0.0
61,39.19416855121408,79.10017012771951,0.0
62,31.313427442311827,76.57436067713984,0.0
63,36.05579222143578,75.11796541636836,0.0
64,28.984300618484927,67.13809462009593,0.0
65,39.49577117023911,80.83464037438424,0.0
66,25.303723884288566,61.64539086188196,0.0
67,31.155480101376348,74.92681682994458,0.0
68,25.250427919577284,61.58460090567177,0.0
69,43.80479094491203,87.64407043022086,0.0
70,30.228703446910473,65.10589343476775,0.0
71,43.44197589245853,84.80701778844397,0.0
72,47.025174527298944,98.99013506859865,0.0
73,36.26607850458091,74.6548662215644,0.0
74,33.89282950430322,74.13631627647361,0.0
75,39.71509401091805,83.67517184067106,0.0
76,39.84991478232421,75.70788598928084,0.0
77,40.29362384907577,76.85271803338624,0.0
78,43.09950105904297,96.02829335412002,0.0
79,38.02304817496892,71.81382015942033,0.0
80,19.363236266541165,54.89520864319843,0.0
81,37.76671525048169,75.47787107333595,0.0
82,40.687009212641826,88.68794582915696,0.0
83,36.33504098261212,73.62257077963423,0.0
84,25.75854122924039,62.382332771533804,0.0
85,50.18493234292609,94.43291399178732,0.0
86,32.30092920410869,75.19548567997205,0.0
87,37.17628449230481,66.16389678791231,0.0
88,38.12279936841122,76.87598576068689,0.0
89,40.46624528835663,84.32138749470248,0.0
90,26.982987534840063,71.86619959075851,0.0
91,41.32145610740979,84.68748519189654,0.0
92,30.91078450275176,56.634957123168405,0.0
93,27.364489174593075,69.85782917993747,0.0
94,38.21393398535516,70.86353253949248,0.0
95,39.053570706378835,80.98526597058,0.0
96,30.245320575864667,75.6216874195551,0.0
97,37.90407450095571,79.02369810487335,0.0
98,40.30170569936069,81.76326678587711,0.0
99,39.62980073063998,72.70236448998806,0.0
100,33.98083563573172,68.39582370546373,0.0
101,33.258305777725425,75.10642314144752,0.0
102,41.36498761090643,74.8822427506386,0.0
103,34.63484251292206,83.69206915112993,0.0
104,34.50887576603104,80.92481302038888,0.0
105,36.52176527715066,83.73825640742265,0.0
106,30.056512690629248,72.54226852140926,0.0
107,39.007497614860114,71.45179603701764,0.0
108,30.267104243476595,65.90938625828733,0.0
109,30.162365719398064,56.833020722445504,0.0
110,36.17648067792333,71.40649704159446,0.0
111,43.49133509775058,92.88190474867518,0.0
112,35.70968311557324,65.15373847188948,0.0
113,40.34652445948432,79.11437637073152,0.0
114,31.503109028912853,63.641408564888124,0.0
115,34.920248817249124,73.61281774085784,0.0
116,50.02874867416743,96.6398609931074,0.0
117,37.524086829268896,82.97136976863518,0.0
118,43.1430517044629,83.31130173993058,0.0
119,25.079122687914477,62.2866269478549,0.0
120,35.306394234578214,84.33762584298567,0.0
121,40.864163587677766,81.36248404686037,0.0
122,38.194773133070065,80.43611434572233,0.0
123,21.347701515111815,57.386934187469016,0.0
124,24.992567915375762,53.686188687892546,0.0
125,44.39854047254293,79.93896664342921,0.0
126,39.79736577552634,76.1566406913997,0.0
127,30.240381629684357,60.43703000520314,0.0
128,30.68565596112858,73.78816539822355,0.0
129,52.181604902597755,100.86776646129397,0.0
130,56.615006531801,106.00466247382933,0.0
131,37.67117038272708,80.29540441061052,0.0
132,33.19635428373506,81.64059711015648,0.0
133,38.141759597037904,82.33024842954843,0.0
134,42.3083781841823,79.66974908884902,0.0
135,34.24146860850813,73.20281529843754,0.0
136,39.456165648573595,87.09815357144363,0.0
137,36.37411047871564,68.62805041756906,0.0
138,45.870054371200645,90.3549292521002,0.0
139,36.157391682860435,68.59099507458102,0.0
140,26.866295344404175,63.94487393199971,0.0
141,45.23809427397754,91.56152799802796,0.0
142,22.937824407066053,63.59314804001963,0.0
143,24.757479078139514,60.602581234862264,0.0
144,39.31127981741691,68.42334491539921,0.0
145,37.443644303278795,85.94889211379422,0.0
146,23.315613136167283,60.76326582464268,0.0
147,41.93359133966028,91.93990859555679,0.0
148,35.21965261538012,63.958239774327794,0.0
149,25.012120303509093,54.38173196206339,0.0
150,39.408429239454584,84.77520771241096,0.0
151,23.453200933373502,60.85184213011346,0.0
152,29.327024259136362,59.0048393698775,0.0
153,31.684721134027683,63.49286284190604,0.0
154,32.03276082673406,65.79868290890684,0.0
155,27.190659337945007,76.82673130396726,0.0
156,37.17792908995528,72.02939716978395,0.0
157,34.04976081145506,64.99307271841873,0.0
158,41.648236309767086,87.75520166433137,0.0
159,37.86164217989204,75.89109528045923,0.0
160,31.742315099389028,73.73212047294506,0.0
161,38.80916012202009,84.3028152932287,0.0
162,24.708511831043776,41.25174286190708,0.0
163,29.020602383891617,61.216564697448774,0.0
164,36.924517920198035,86.00298893761699,0.0
165,41.670130079799286,83.08799886008511,0.0
166,40.98224938551176,76.40793384167057,0.0
167,24.787617151731837,62.01809724985867,0.0
168,34.644279628484824,76.51794356879752,0.0
169,44.49933778601157,83.59087519515379,0.0
170,27.136979255827708,75.5977645324396,0.0
171,31.787551053081604,70.1234104193032,0.0
172,37.30888173439788,86.42844636869727,0.0
173,45.81545711559411,93.27236322667099,0.0
174,26.897302150072335,66.24831556656281,0.0
175,39.39661008849824,79.86909592789941,0.0
176,29.047569246569598,57.511792384903885,0.0
177,40.179034758696915,94.38726600554084,0.0
178,44.25134947156279,81.45521345125033,0.0
179,50.050860778972435,96.9734603678956,0.0
180,37.24179459109136,82.14576795667918,0.0
181,19.629387277187156,51.93518241083713,0.0
182,38.88053377364486,73.31150529279043,0.0
183,31.47441851934696,65.61248031574831,0.0
184,32.86525211678329,70.59423840586054,0.0
185,35.993219148175044,79.46883820927646,0.0
186,42.4058118194649,78.28669936225063,0.0
187,24.89525189276576,59.33646747874517,0.0
188,42.51648522078117,81.47825626018889,0.0
189,29.919226783397537,69.20530402772371,0.0
190,31.623732532713568,84.28698955260032,0.0
191,32.190674375219594,76.2980236467198,0.0
192,45.205999456918555,98.8804701018017,0.0
193,38.42423895699097,83.22266797391532,0.0
194,33.079406142128875,80.2158278973052,0.0
195,27.843499158924708,54.880152613077684,0.0
196,32.80721291651973,70.50638903970028,0.0
197,32.67076679486877,74.66508231127092,0.0
198,30.61237430560756,71.5157892325123,0.0
199,21.383610433193898,58.119006060127674,0.0
200,31.361322143264978,78.81182694484728,0.0
201,17.3130727155,62.346768902239006,0.0
202,39.699680049555774,83.88560742965859,0.0
203,45.94348950473271,88.6524504626385,0.0
204,33.675820030149055,65.59990509521074,0.0
205,36.163039990332294,78.29076357687143,0.0
206,37.29472402221388,80.4528281512278,0.0
207,32.399155158738836,74.3687871503771,0.0
208,38.73074995289298,77.34045243059916,0.0
209,44.12097561579759,82.2401312988158,0.0
210,43.60487848378528,92.1965712789456,0.0
211,31.147273980249967,68.96443673088254,0.0
212,36.19027252499076,78.26137432040304,0.0
213,45.5892247596113,90.88484231765689,0.0
214,45.72477128622528,91.9164750923384,0.0
215,27.857184046740407,62.75067974194251,0.0
216,34.23114851025234,73.14735380039762,0.0
217,42.27220569417537,97.85147000397492,0.0
218,26.788431569147598,60.448100656805636,0.0
219,38.96607562138624,78.05312017522184,0.0
220,33.77020982803941,73.47453709703258,0.0
221,47.21392733297113,86.9129675891527,0.0
222,28.12649174762266,64.10277756736568,0.0
223,46.510674099128885,89.33111487984941,0.0
224,38.32465164469431,75.83575422945914,0.0
225,36.761521920566224,74.85411580285724,0.0
226,46.10615631589469,93.88077483680009,0.0
227,46.42798411562074,80.63325518780164,0.0
228,43.18959584069593,72.65281566029805,0.0
229,48.94784649924032,94.38844886067803,0.0
230,40.870378643398254,91.4817694302429,0.0
231,32.4142599784814,65.12759429534236,0.0
232,32.395636914470884,79.15723529348165,0.0
233,27.094313542289353,69.26408499554837,0.0
234,35.929791648830964,65.63901582615136,0.0
235,34.93369014826068,74.75648088922192,0.0
236,34.199580975192475,76.61144939899565,0.0
237,30.474488484668967,74.56428081562181,0.0
238,33.03973609623415,67.6657555031772,0.0
239,41.01752113039805,79.20600675738791,0.0
240,36.09762607074657,77.491639989065,0.0
241,22.786854604995476,59.41014458386092,0.0
242,37.6540819999985,73.21205499469797,0.0
243,33.68855938938995,75.00132135014492,0.0
244,34.21442561974838,72.83898871887676,0.0
245,35.86358215729172,77.87722290618495,0.0
246,29.049035371667955,68.61713055282767,0.0
247,41.12087422886008,87.89336284642125,0.0
248,43.95217313359893,89.3256310884782,0.0
249,26.90735936096071,73.24296319421306,0.0
250,43.07250038409921,89.69995242807957,0.0
251,27.460004185645253,56.772665740871446,0.0
252,42.0701098105067,87.69295524073493,0.0
253,39.299705243093484,84.65886536126006,0.0
254,35.113062922042616,79.61293970165673,0.0
255,36.41922736086758,72.25230504778172,0.0
256,42.58044822852615,82.47542371760666,0.0
257,31.810421632453593,61.36082242288072,0.0
258,36.46533184047016,77.96720295692771,0.0
259,35.95925414455261,73.01688343496606,0.0
260,23.785174107146137,63.58505550059393,0.0
261,28.2772601757695,71.26687333561907,0.0
262,42.30044772018867,89.53711547253997,0.0
263,30.00718948615036,72.78117926498862,0.0
264,38.93977258290845,83.10045665246308,0.0
265,29.41919932680786,73.04883239871702,0.0
266,36.7481776807826,74.7793264319746,0.0
267,31.60544811990887,78.99898885902384,0.0
268,32.03548919345468,61.043859012382505,0.0
269,17.327757088453634,46.519586408752524,0.0
270,45.47490685712447,85.90670996076041,0.0
271,27.254462234422306,65.0419311409964,0.0
272,35.933358138865046,79.06537662773121,0.0
273,28.824527306847735,68.29339105446527,0.0
274,33.32069584238353,61.66061983860495,0.0
275,34.44599106534238,84.84552841817087,0.0
276,24.753496388734593,54.824444614171526,0.0
277,32.0385420593921,64.06525930584137,0.0
278,31.660200836754036,69.62582961570497,0.0
279,32.69841293817153,72.33486688512008,0.0
280,29.32080858314484,59.323416049655336,0.0
281,43.76853388404419,85.14038788293239,0.0
282,26.061811117395514,64.89961795559492,0.0
283,38.5401827344784,82.5181252172707,0.0
284,25.150099994119337,56.05104742397642,0.0
285,43.13849292972337,83.54009484411226,0.0
286,30.839898966220805,70.07154708282638,0.0
287,18.28273062105128,47.13749197617773,0.0
288,34.46303950774076,81.53484173377716,0.0
289,27.36797851671453,67.20720746528323,0.0
290,32.346746050475204,72.02680781270077,0.0
291,38.60753380885458,74.91603161361556,0.0
292,37.7891873359391,81.43548841283862,0.0
293,24.632358707554687,62.19455499797091,0.0
294,40.62766153687288,74.2732055406405,0.0
295,31.974582477733648,72.65194001169006,0.0
296,26.518143229281396,65.94351037782195,0.0
297,37.74182239971067,88.75045386644237,0.0
298,29.91024686660229,69.29227182295713,0.0
299,33.132998803091944,66.39353618584981,0.0
300,48.38981684268261,94.48998003024269,0.0
301,34.071364845098785,71.10829500481859,0.0
302,30.550621627404027,73.3643033847995,0.0
303,29.519616748311883,62.32144771292784,0.0
304,39.00319245699016,80.77888228656798,0.0
305,27.73075483594945,54.400800332839445,0.0
306,35.13305642332968,73.89337279792157,0.0
307,30.013114214840396,67.06441854535338,0.0
308,28.378712848327297,60.95890107584421,0.0
309,27.63788003125189,61.94849607305813,0.0
310,36.44723637298527,69.52187073527546,0.0
311,33.93971297426433,75.90644944863118,0.0
312,33.15817390695195,71.72887828110866,0.0
313,37.69841138684011,85.34869699680686,0.0
314,36.55349937135471,76.73586750058463,0.0
315,39.01066766152147,69.65200463797616,0.0
316,32.19665769979507,58.53297942019546,0.0
317,38.01728098025491,71.19479434771485,0.0
318,41.56885389874113,88.32101073713173,0.0
319,29.53761189790006,61.92326492131861,0.0
320,32.661448568933906,57.10925497382145,0.0
321,35.49949533047447,69.88470687697972,0.0
322,32.68765368201185,73.91513409615652,0.0
323,35.75112999319592,68.3941930385272,0.0
324,32.01686620835032,57.593838284877044,0.0
325,41.30765211194729,72.30008238677344,0.0
326,26.60268768310437,58.63123380987324,0.0
327,38.92797173583979,80.9224745504638,0.0
328,33.49028646905286,81.23696269743276,0.0
329,26.48514736054055,62.830122547946914,0.0
330,41.14287564464945,82.3417190739435,0.0
331,27.797722303536244,70.4085537687396,0.0
332,28.395297537285177,57.260289513610054,0.0
333,37.58758480586046,68.3327780441113,0.0
334,21.568436253289704,59.21901533280292,0.0
335,41.33703018062714,82.65628643095235,0.0
336,36.302403627541416,71.17819706745456,0.0
337,34.63365692009119,74.40062160058977,0.0
338,30.14982546904151,77.64332874438301,0.0
339,34.0100834265096,70.0102135211737,0.0
340,38.744540857867385,76.82715603494732,0.0
341,39.855100730103516,79.43300538466765,0.0
342,31.217495680616906,78.55515613081437,0.0
343,35.32291124279194,71.23769726342225,0.0
344,26.02898052760574,68.98526974870313,0.0
345,29.354398409420753,70.72129950591568,0.0
346,32.8986216507852,78.513186396746,0.0
347,34.00401972842585,71.66764733739278,0.0
348,43.717618720685046,94.39435279509635,0.0
349,47.798900001421025,84.52798371985874,0.0
350,24.514812474125147,67.82632417735161,0.0
351,33.889587318083784,79.46190677778125,0.0
352,36.42251654375054,82.66724222101224,0.0
353,33.640437292887825,72.24020189791203,0.0
354,33.41615389916495,71.5423160832823,0.0
355,28.97657077093724,56.275648009231865,0.0
356,29.248752058376905,68.8710169586506,0.0
357,28.847829207531973,81.06577848812049,0.0
358,42.69327489280043,80.88005477902759,0.0
359,40.11355466143737,86.30593983381242,0.0
360,39.21414486599588,91.25219438242979,0.0
361,38.351143892055035,80.80207795796224,0.0
362,42.39204309237167,83.70800019344027,0.0
363,42.02383373119637,85.18146551981634,0.0
364,50.0029185132532,89.93139059870964,0.0
365,36.556842963534145,61.1812210675599,0.0
366,32.50542872337316,64.99440798277841,0.0
367,46.027567828072,91.3957563239376,0.0
368,42.03446950059974,88.16236214338228,0.0
369,47.622874466414515,96.16257660369888,0.0
370,43.38684837307243,93.62987259353079,0.0
371,24.384598282199835,58.4900592504109,0.0
372,33.16349770642149,77.41973395022862,0.0
373,28.255569482997373,69.57724379037286,0.0
374,37.17637001966882,71.01055592243472,0.0
375,40.66701416101671,83.60496800976877,0.0
376,45.50453539779777,82.92437116194249,0.0
377,50.74290871019441,107.59199186965483,0.0
378,34.15062216842305,67.6940556462442,0.0
379,37.221030465122595,89.89484132471594,0.0
380,45.08197107864157,90.64349898684462,0.0
381,33.571033396656865,74.81857871947227,0.0
382,37.20521756063774,78.08800522536751,0.0
383,34.246211090005716,80.63483091900642,0.0
384,36.14188601411512,59.65354624162916,0.0
385,38.164081804116705,77.2338520712171,0.0
386,32.76224947177782,75.43832648517899,0.0
