unit_id,ConversionEfficiency,EffluentByproduct
0,-4.7868721134066305,55.22713957844017
1,3.8809053442762758,52.75360466168196
2,12.880470402974225,26.294826010317433
3,-1.8784701089587905,29.669999256858702
4,19.840091503524356,40.256050482738054
5,7.734821220919669,51.66857228891698
6,5.8284958816573536,55.201380903090794
7,9.754674783236023,53.210897848096785
8,7.29411357370702,51.98141605854385
9,-1.1583361439972406,54.17111960893394
10,-1.337034260397505,52.34816262945158
11,13.391862138464276,58.40992022859976
12,-6.2418081596323525,49.327717233496664
13,11.965215553012772,53.972767683597105
14,6.310524031777024,56.48982862088399
15,8.29813011676995,57.11599227804943
16,6.56897159434795,57.76607323352098
17,7.399622635896579,51.575792550921584
18,-7.409139962249128,47.65660843823205
19,8.918632871542542,37.55161595506265
20,3.2677247835086085,49.93559556332947
21,4.29486780753032,51.7025944048145
22,-8.920088227667556,53.94885556019417
23,7.660293654584334,57.6895857963096
24,8.999502766678614,44.9169301542195
25,-3.876338913152046,45.22739791209238
26,1.4312258760064884,56.99619619804304
27,3.0853432586470464,48.51220219801179
28,2.500114976562679,54.90086989960862
29,23.169255010624205,31.98455556584914
30,7.297086150552503,54.86345581943506
31,6.2313481945647835,54.2525510396909
32,9.061592526563217,53.78524919997258
33,15.453228382816434,55.8205019653314
34,15.871629365299954,51.441482771723074
35,27.705198237298813,26.611559578089967
36,5.745983526638062,48.15781410727501
37,11.41341290763535,57.35392876551267
38,-2.408261719277552,48.69409701047583
39,2.349061312173391,57.949076940543996
40,-7.269373415005948,52.32014229797893
41,-16.237815054407143,51.67443404998223
42,2.2418444002242404,41.8633434800932
43,5.286080973625965,45.88126568889696
44,15.60931044976896,55.95200324177813
45,-1.4478280536376693,52.27569281142213
46,13.512112904998219,56.11127118141782
47,-2.6080944960968546,50.71954293346088
48,10.433146650054958,56.81937744727028
49,3.883898380277901,50.489120178923564
50,-5.587075631505221,53.899297514006726
51,18.949883975074528,58.376659136400235
52,-3.27085901371579,51.33392894410816
53,-2.8984806936788114,46.72491875408588
54,15.864336231737568,57.33361266782778
55,-3.358596545734192,35.32629994680019
56,-9.405672842574718,49.73779118303003
57,14.18685289304946,53.82940458376341
58,0.0480566831863527,53.234000959168085
59,42.02638350649052,13.652771645628613
60,7.68480550609788,53.82390184669407
61,-2.50263375858019,37.2731321537678
62,16.891223355008425,57.40267362410109
63,8.282318613981104,53.13376874829097
64,-6.42116443289337,46.02936706920693
65,15.820127900386623,54.42150590877285
66,2.824188407815826,44.46244846690129
67,17.749437463875765,57.60063050393349
68,9.229865615489441,56.90718489101169
69,-3.888998478197654,51.184264504780685
70,7.113361312524356,43.28467441998906
71,-1.2619681297961227,38.724488699882336
72,9.20006592774537,54.05126086581125
73,-4.039783205142001,50.736593706305904
74,10.178016980564124,49.75599445810895
75,-5.741606600297388,52.27659362969905
76,6.349363699240898,54.34538956130483
77,4.436566819943922,49.57019088896499
78,11.089317120071836,53.70091525693176
79,-5.512410730233944,49.747863761888986
80,-5.297854636825939,54.99823801365699
81,8.960646142109542,45.13355806980532
82,2.8948652928301932,52.06621147435633
83,-6.758901080779969,57.12898418460107
84,0.27624842414837103,51.841229308573574
85,3.3936488995125353,56.525011190793364
86,8.55073838442931,55.244187058329295
87,-2.537956817331125,52.342601337453175
88,6.319573934257986,55.64188772235086
89,15.462396183600848,58.120524739350046
90,0.23297620032898547,49.92412862479819
91,0.23234611234539382,57.13072047939704
92,17.67434992288838,45.63050423079665
93,15.922616106868121,54.75052325938922
94,-8.709971859682447,47.23223869061868
95,-8.77335577304773,52.11390245615297
96,14.502069299002557,46.649506328953414
97,-2.9666660579887574,51.89281722020204
98,-5.667112538138353,56.85341777639177
99,2.5183064500442462,49.82939067396245
100,7.024134653042742,43.476334870818846
101,6.493970366098264,44.82708292179994
102,2.4874690193475515,49.5061932330243
103,13.007173509692258,57.318528295643624
104,-1.544034869508648,54.57116491206004
105,11.760672008859054,56.566649642290365
106,4.381081006332237,57.33735205988749
107,5.314533593509677,53.33566671773167
108,-5.790343964318238,54.17362255375379
109,-4.022029555677301,57.39976789706095
110,15.889472741451277,57.001183844444
111,0.06933871362651356,57.38830785478258
112,-4.188895144034251,54.91219496604165
113,-4.163401384946881,46.85113860393241
114,16.679867994829863,48.799284596863096
115,-4.490267329084233,47.91209875247462
116,18.261562371914955,37.42275524322502
117,21.721681361453996,24.975353894881287
118,20.44236284003623,46.66189251863483
119,-3.315505155501171,54.40914993419454
120,22.963718011074473,47.35842037960768
121,-3.9519577974198734,50.1108720754175
122,-8.229296617167822,55.07069317907246
123,13.850287007105113,45.87792657240721
124,-2.4192260163052364,54.31591826321004
125,-5.799350556371503,54.349216821062036
126,-0.1284419215150776,53.59356469055785
127,14.462586065274854,42.9804952249509
128,9.43866343361511,50.95722522449225
129,1.688682232168023,55.92518705414823
130,15.510014064180572,42.96014878933183
131,30.9150069464902,24.56132356611919
132,4.2752272199821135,59.14303145059729
133,-3.310437301713363,47.52492854912178
134,-10.592712042078364,45.14665381982712
135,16.17368646005844,46.108482964014215
136,0.8363506006593047,52.58616233831419
137,-8.478936600683069,56.388411004907795
138,-0.7192844591661496,50.88706608297381
139,10.699178544270096,54.21157240051557
140,17.1450362495665,52.373738528588206
141,11.656044952323267,58.19132191206739
142,14.719978858952004,56.128712181353315
143,22.929494337607355,28.124794211610048
144,-6.635679912230545,54.249914816884456
145,14.92586495233433,34.126658681731286
146,-4.385465435552807,52.52244693935111
147,1.8949105626383207,46.94512293054094
148,9.450551627155972,37.446706009750415
149,21.341352048967998,56.85170147090538
150,2.4862706515299164,46.60158412726767
151,19.59224560550808,57.853999114256055
152,-2.0471401452668614,56.15368704205273
153,8.286526896706572,55.6940019424761
154,-7.937261249838899,51.32630916882995
