unit_id,WaterClarityScore,TurbidityNTU
0,6.122351293415694,57.07970315796731
1,7.624912303441637,52.48951365455077
2,7.279259572913176,46.04820824038678
3,-15.855279224178513,52.572239046996714
4,25.301848860120664,40.84979006810261
5,8.09089674658942,47.72794554142773
6,4.4134955615643,49.989133001581294
7,13.049996258389339,49.88062382835294
8,17.45599173763786,54.569581691130196
9,12.110002399418482,57.21104960945305
10,3.6708979666374657,52.719739083018546
11,12.833234960862104,57.65095900817036
12,1.4929922259325004,52.79397634547423
13,19.438771349740694,53.97494470025523
14,6.894907204750374,55.59536713732721
15,6.330775380858568,54.864273484508395
16,5.341340263596496,55.527967564889245
17,15.198945244824015,28.801196628098452
18,-1.0436444599077817,54.57026590886871
19,10.42985619668126,46.87935156424983
20,16.519573635991307,54.597142124373704
21,18.061295336402253,54.83696028021731
22,-2.8324605957631017,51.56689285227694
23,5.613934960529606,38.60471353495436
24,23.24195744256904,55.69420869094616
25,1.777159347845676,53.91553765103016
26,13.164755283414094,56.993933093218665
27,7.455964434446335,43.90412613517503
28,1.6658621511666083,53.55099733822857
29,26.412490100520124,31.17928815875735
30,9.238204031343908,52.117860787641895
31,10.066293788188162,51.76365787400405
32,17.125076569849895,54.232323490390264
33,15.242792797425807,51.806947930321904
34,19.44569070280017,42.016339515020256
35,27.941411666311712,33.090849271305416
36,13.484478349381005,47.608196598483644
37,6.385170895375457,52.28695536992579
38,3.166529630372582,54.73812811101074
39,5.128738446189268,57.398372752536375
40,-3.6155901140912974,53.82613627337832
41,-8.963133856365161,55.934855235482296
42,7.794192031238321,37.46686613398568
43,11.06539757132893,36.45557621880752
44,13.927563617084347,49.205319917989605
45,2.481806740719082,53.76666872428729
46,14.199483222598994,37.16609167828959
47,3.401112536364482,50.515122938118296
48,3.3173775431854686,46.70916149045356
49,8.02446537847596,41.1578689500415
50,23.29122156749029,58.026270178878534
51,13.859955785251664,55.903894372408395
52,6.931539843541713,54.926089217369
53,5.8938943697054995,31.883207009101653
54,12.564064177266129,55.38446531308873
55,-9.585027857910346,48.86684177960884
56,-6.9785400921694185,51.64596697667033
57,13.305408455032756,43.54753643724742
58,-0.7281930758463417,51.57897969379963
59,37.16442874342414,13.027268511135553
60,11.810902176745195,51.93255998515166
61,0.8136830427740938,57.45056210531238
62,12.684356630409525,54.033768973773306
63,11.62737376962168,51.360811266983916
64,0.2185339439055105,56.56694900577918
65,24.50955612228249,54.852283358901595
66,10.440046169581917,51.35909428001897
67,7.902575315944903,45.17015704201105
68,9.469719561901348,35.605553569171875
69,5.2751925207868195,54.23186902124433
70,10.998413291433549,49.05234369336517
71,4.622078833406799,53.69988915665578
72,11.550896956120837,35.7023437203394
73,-0.46036501039118294,53.855566520922416
74,15.061644687707297,51.207814939137485
75,-3.76057324246381,48.618720502438656
76,15.022871028966465,55.9097640786694
77,5.543122950501731,53.21048402570958
78,22.13433989111803,55.526347670645556
79,14.78316959754771,56.24018838388156
80,6.629554449152739,55.93432301479882
81,16.356450560163765,48.1950241976585
82,4.359475877257491,40.96846023437391
83,10.220472721645782,57.62673477370798
84,1.423496131339839,51.48152985616118
85,4.27141474773443,54.58612586648119
86,9.84312562285776,53.326367439385066
87,-0.3748928124249957,46.14581859831828
88,6.4884357884889825,53.34737719985493
89,21.045572152320762,57.75087794204113
90,10.149991653643266,29.98724823791405
91,-3.2817747676281526,51.62809105829742
92,23.104403015793103,46.5416692916646
93,14.446069164008462,47.83797039195225
94,8.493658608433755,57.355534493327596
95,-3.9035196707704642,47.46778900529198
96,16.81017473071581,48.10094173770693
97,14.121922216709635,55.53585680631564
98,0.15843501219891257,56.45778576757668
99,9.208658661640058,47.2297895270671
100,9.238353305296169,42.66495795134262
101,9.114109191984676,51.07030717713317
102,5.080701818428677,53.62383835206079
103,7.077084493590468,54.123395090435004
104,17.359788647440404,56.65332222804718
105,22.745092642726625,57.18601187286431
106,0.7750714109350829,54.334545677410546
107,22.707211766307598,56.11153361283514
108,-3.4166234262404473,47.104560682151586
109,1.286183276932706,57.28961750721935
110,9.29968717025604,51.8455119764993
111,20.359072269125512,57.96476300087882
112,-0.4556953665636627,53.623693926365185
113,5.515605760997107,51.677688998302486
114,23.464355524814565,51.84773461377741
115,0.7788117177532924,52.338713872055116
116,26.107286034178607,20.491915809736952
117,23.358921974363284,41.950458174781915
118,26.006185473983738,33.25642099196799
