unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,ViableCellDensity
0,4.304755344758256,63.2745194182073,51.95191628827953,61.6919299696095
1,14.25457177777238,77.6708233099464,54.2502440670023,44.95588663896483
2,21.518226306329204,38.21956475501737,67.09544003550828,41.33234237157089
3,28.133080395973018,34.96708958742863,41.47051414551145,61.84468037306055
4,23.315391662536825,86.82380766461515,69.31225145117719,44.458655193811765
5,14.7199955909461,55.66193048977322,60.578927213173664,31.159315984535436
6,6.867117423426336,53.276227669762996,53.25306861353948,53.733354208764375
7,14.999499312608823,77.51142397049112,62.49655149573861,37.92988423064529
8,9.539279776063887,53.91878175857459,60.11320613117968,37.407417620104255
9,10.977935358529406,69.59693817522695,37.94855548612101,56.55449169335151
10,14.318964946487949,22.641869912307165,43.767729208785425,40.2881500215798
11,-2.0930283175676077,52.44131048552272,30.755457507410693,41.125756615837474
12,27.587252622725018,45.32166873742992,54.43965863162025,46.31655067873445
13,14.878514177525062,30.102200862551634,51.1131738567758,56.11925162425882
14,-1.5575275836564382,34.250923685724906,46.27715962713546,59.221982394841376
15,8.407958742375286,49.785407076282866,50.00558783104474,53.2004162966599
16,14.720811018976107,63.642638824739514,40.58278298959931,37.06497040763338
17,13.24624728633359,41.36712721841673,56.965825907459646,51.320896291759865
18,54.177966224990755,37.77607223155328,45.02264512554202,31.80163596488239
19,19.612589653641113,61.83792897005671,71.44308191213631,52.162556425715835
20,19.176207788489048,43.446109700312846,60.76097109919175,36.97205489701602
21,11.255580303166841,71.27173874118546,60.579382503191745,42.18071025999626
22,52.80732615750643,-4.902132305731659,53.08334413033464,51.19020618003878
23,6.604790682181442,61.68302999483046,40.9669349049168,41.85976274698591
24,14.585117081546471,45.132639040604985,51.87898071338795,62.91147521837113
25,8.696718504904787,45.48647601731573,53.37301810129725,49.82381560588255
26,33.461395075658935,23.923775591321203,46.861144830931195,44.20663207894908
27,22.54749569101149,50.67604696485653,55.42077896499445,50.19761677759917
28,5.126712219519961,28.846461038389087,44.27393276303856,62.95722187215375
29,24.143512466830764,44.480340039853225,71.94327138400263,51.95714968467951
30,15.454637615803247,70.42097960113692,58.89559075327785,43.533383573802766
31,35.047463209665366,9.175884534631852,51.64102565898462,40.90320674805117
32,6.425866826557255,46.99408569997816,57.275578911490854,74.7857363067883
33,27.54557866498108,28.86458849141148,56.97565160625843,50.839287688499326
34,32.190974706446276,62.71807970847675,58.261024361683326,41.51972841521608
35,24.58316208036121,51.54323985185604,75.72761793133998,56.11978563393186
36,34.3056339954107,29.54059084824036,68.384004366208,65.87313945141534
37,16.061134035404862,49.93406627976047,52.14899364502489,60.890439683664916
38,12.560659304282252,53.08876270389901,56.34157367786433,44.35693922198666
39,-3.475279478985338,61.99659977851434,40.79606771165154,59.590123203980305
40,4.749141040394598,44.17953571641176,46.27163114003401,53.08237972204968
41,26.305562146056694,33.166049095036584,35.7485972860874,41.09288737826809
42,53.24177089503548,15.448518043637616,63.674321705427715,56.27599688375347
43,23.56152616131703,58.96758276431254,65.66015499088671,33.953114936732106
44,17.45406957040867,78.79674372038828,51.77091905387708,34.810323850016665
45,21.753771393808876,65.72405198678183,39.80241101168032,59.71074119354101
46,19.501290574447925,74.29671084831828,56.537226517654624,44.90104604802997
47,37.196775565827465,20.035468888578016,58.09005290840147,47.42186406991349
48,3.8160226301895683,43.51687625902294,38.69738090149287,54.177647824835965
49,38.72351286706431,33.7787191622182,64.84518012030189,56.805802921682414
50,11.922028890133738,35.7448620554518,38.290769718798295,52.851314427424235
51,1.6062983074271098,91.39953725481655,45.20639163474757,37.38761604699341
