unit_id,ProductTiter,BrothTurbidity,DissolvedOxygen,do_chelator_dosing,do_feed_flow_controller
0,72.46837609177886,18.826465334504753,62.291326992789585,50.0,0.0
1,72.71218869539001,2.8236724510881377,67.89481404059681,50.0,0.0
2,70.91583288863089,-13.860462872518578,59.80328735561091,50.0,0.0
3,55.545452868938426,0.07325503266139588,51.038712647693075,50.0,0.0
4,60.872047011862534,20.936719636019333,44.65725763404387,50.0,0.0
5,62.631357999480585,-26.873630861748104,55.030790055399514,50.0,0.0
6,77.11010101520941,-16.240216460089993,67.03425116817544,50.0,0.0
7,58.77347837201816,7.423417797582849,35.70057610903807,50.0,0.0
8,82.65113789750023,-2.5684875609114517,72.72183452767847,50.0,0.0
9,65.75125538430984,-23.215767813636738,64.52532208226563,50.0,0.0
10,67.68187461075958,19.914270461994757,64.32060146266569,50.0,0.0
11,52.9181356530744,13.812188937060267,37.13032564659775,50.0,0.0
12,59.44961540346491,-2.9943725580131266,47.21523607652904,50.0,0.0
13,58.08608922500877,14.216684680695955,52.12563088114835,50.0,0.0
14,53.83795695336445,28.848495440457636,31.351575142552118,50.0,0.0
15,50.789899227018445,11.022675510173714,41.17185090513061,50.0,0.0
16,61.70823992593328,39.435855787821765,45.19201674169292,50.0,0.0
17,68.73411945023992,5.69983721386728,66.38203588757878,50.0,0.0
18,61.901042035943114,-10.149501655586294,47.94797963861697,50.0,0.0
19,72.94826519944128,28.94464127529151,76.59756891196476,50.0,0.0
20,66.74092954502946,-4.923907103177951,53.81039837231164,50.0,0.0
21,60.669686596557426,23.46407926347357,56.21836580898886,50.0,0.0
22,76.24230670119381,-21.22561790427891,71.70617128851093,50.0,0.0
23,66.44661968418619,5.815071123890295,58.51336478121726,50.0,0.0
24,73.81803922932464,27.443914246677874,69.42707226138751,50.0,0.0
25,66.46908803804094,3.1612370928142832,60.80131139002568,50.0,0.0
26,63.36316630519694,8.77754860063891,54.2722643890954,50.0,0.0
27,71.724391709458,11.767208067958016,67.09919045631635,50.0,0.0
28,71.57641105802824,2.3791472425147404,70.86839403103087,50.0,0.0
29,60.73349955076081,3.5320554017197106,51.78827812955609,50.0,0.0
30,69.29566552466741,-5.658381247914302,56.14557977972861,50.0,0.0
31,62.867719288918224,49.683116369843106,42.80145799001881,50.0,0.0
32,63.060448114992624,7.83793107685654,54.611849489011774,50.0,0.0
33,52.63496793692702,-19.474628542572386,28.25341115050487,50.0,0.0
34,82.09868475245008,6.134960500014418,76.58847366695905,50.0,0.0
35,68.58552365693527,-24.541166113862246,63.50794360851999,50.0,0.0
36,70.36140201988151,16.970787087891324,52.53818784205136,50.0,0.0
