unit_id,Temperature,AntifoamLevel,ProductTiter
0,31.344680531412294,51.755933640776504,10.282287208845151
1,32.02988846483303,51.2385622090107,31.376480422946543
2,30.04801388012314,24.884154948495823,30.688612187370413
3,35.475057704794175,43.33238627683999,25.713975558118786
4,50.6907636167843,82.39111752509403,26.11154979309588
5,35.04490095807745,35.78714528941406,4.63468411513152
6,28.12508049182848,44.77113411213267,7.803891335495461
7,56.06006609957117,35.876894908180944,38.78731720570803
8,44.70727019792059,46.739485701539614,9.061858392619069
9,38.19852442963484,53.679612055949306,45.36005935312596
10,42.1244143175429,53.82709829603744,53.137506480567204
11,30.531258374759982,56.25762563211158,6.925565881737056
12,43.825219583229426,47.31687018564401,13.127572650646538
13,25.518342568842943,47.24593747175183,23.149211657366756
14,36.71772270203179,60.15113884711759,23.948925304607904
15,37.42522642543894,67.13645108592023,16.062437817529382
16,39.02371254525523,47.725460111595034,29.490643964363443
17,43.04510886593311,33.71072428620395,34.66781544606857
18,30.267282987655943,74.37990209552775,13.203628757893874
19,36.51291933049199,60.321575067067954,18.152420129848025
20,26.236041191199792,60.38866218941923,16.346446526822334
21,35.865678618132826,54.980228844203864,13.863340093115971
22,46.64187560867515,42.028512180580265,31.871842366386367
23,23.330605163307826,55.292429185923915,3.851862274463751
24,38.47358418623986,58.87011925141883,17.138835708575357
25,46.365424725246385,53.66120772788507,61.08321262179092
26,33.90010248691279,61.238737317694955,15.543428234639538
27,38.92244567603307,57.94331638584951,31.580568658840726
28,42.805479997515704,23.962313708360313,19.357429616267805
29,29.876101043209655,45.42214638901624,22.447001654053842
30,39.06204264002137,43.8314359148167,23.330959609664248
31,28.38281351765216,26.57026869160754,14.379947730035493
32,35.14711987138219,39.007330530145836,47.493326789504515
33,32.20492290623928,58.72923864721158,1.9641826835659777
34,42.77683949422678,49.37958061331881,29.301650137692317
35,33.74897057032584,63.953073778263786,13.006845638206132
36,25.68877078603032,34.33497399447533,19.866406074776144
37,18.60701422318809,57.29945197609899,5.83422986136714
38,40.10211337825422,35.678556972196084,59.99876824768841
39,34.21549308021093,32.893872661511395,1.7100171966697806
40,39.22825524508709,44.01115616000482,10.058901959356408
41,45.62575509820024,32.98670664484951,43.61326068588337
42,33.65366761965847,31.216011198967095,0.6856121688525598
43,44.41441913888595,49.041726393165895,25.410420205780888
44,34.248769521156774,40.880391094209365,32.923418687806326
45,34.14291140879823,40.38290016356349,32.77369743522973
46,36.01236928981886,55.0918282253096,20.546083580020053
47,35.03967663852803,55.74445787678509,24.76944348941001
48,19.479066632046887,34.67715730711885,3.1071314585094463
49,33.7647872468619,46.17614117656344,33.18630647739604
50,20.5277137522799,38.83629096806018,22.60213719958193
51,37.326636094683586,48.36449688513565,33.07794268149138
52,49.121468448400734,50.19973478681973,23.23411287902715
53,30.248094775713863,61.154409796431565,34.940170622832056
54,44.05174343604774,30.084710656215243,12.868912294725362
55,38.5489456667629,64.58887899789241,20.904380725526718
56,35.13356544593916,41.55153313521124,39.79871447235864
57,41.758626877641206,42.183816471836856,17.317708845097446
58,34.80273829154228,56.76553450721958,15.224625131150349
59,33.32306313995664,47.98135194517896,13.987959004616421
60,42.096961340483276,62.163362362618024,15.510215644287465
61,39.08480168155572,45.85916786002725,27.83591925825387
62,43.796373605626556,66.78166439202923,28.600478933932305
63,43.36857527877214,56.12324980804801,12.934588681327186
64,33.17836413569303,65.07313921256005,21.949137029197075
65,45.409693279738946,47.66935177869484,53.258045799528084
66,32.25587033866053,18.544884891493517,42.62705732526325
67,30.74995655706665,25.20319325266737,16.385201376475177
68,25.053903118732613,51.85809257952529,18.38040701025978
69,42.64295119066433,56.053141829097626,19.34831706515502
70,41.48154125791015,46.380785076761605,10.817447040328407
71,39.06058237095361,38.73182242007519,54.14756021741926
72,43.409346101253334,36.383376686921,34.236817808909684
73,32.7772342715196,45.08911250707007,53.978724786353546
74,22.893211375507224,52.065343881523695,14.428754684810766
75,41.88465132371905,59.746267886925914,9.383683485117214
76,33.98603328716574,29.890605889555545,24.479807209215252
77,39.36834763129669,42.79345025318014,16.436406848719713
78,37.934928281427496,68.90085987339658,7.252435158911458
79,39.782139895109445,50.744455926900784,21.94346219448027
80,48.354814845260954,21.23854374956569,12.74302090398215
81,30.79357563544823,39.31143398045072,12.057423384108178
82,45.754940793870034,28.819048034367498,13.748788883821751
83,31.1419579173488,44.31749499631842,25.010596532840857
84,40.07936500568182,44.55288406760466,1.524068409843757
85,43.86048108208123,52.75083869674006,21.128785435764332
86,37.95800030644021,52.10542616572059,13.079505643016821
87,32.116682435716946,48.62336850457851,5.905230419170511
88,38.38464589673468,56.691765768268226,45.645517683274164
89,44.152308296591094,74.8606299232401,32.78166677882311
90,39.11380363249053,59.767609750975474,52.24301051145785
91,40.528255288755346,42.47781402382483,9.689854886381541
92,28.12590383766237,38.13869933253261,-2.822030999060713
93,36.130131940523775,27.77560835538075,39.042157656203344
94,42.71415037106076,49.49385395126223,16.745385949424232
95,31.399139910685605,48.26011874123854,10.093797948797626
96,34.8718874004988,44.773727368857934,34.94845778071813
97,34.73735069245491,46.56238971891854,10.813314548269643
98,37.7899763627729,61.8282170432237,5.291184191769453
99,24.663703713269104,57.86532749064456,20.19798091046279
100,27.708386856399436,26.959588331674713,21.024613166188644
