unit_id,CropYield,LeafGreenness
0,20.293136855142407,9.97518699959016
1,23.992184697435572,10.26473647276165
2,17.831502665787003,9.337416926776697
3,13.577242061213553,9.626821073890989
4,24.884595898746724,10.552504896920176
5,25.36002182444101,9.604500695883429
6,22.216262625552563,9.372382933417587
7,23.363832764359213,10.2329120085677
8,25.392690884477414,9.794383682025899
9,24.09186379501572,10.225258243642466
10,20.90322234885657,8.946428134420357
11,26.187340321272387,9.601740827576583
12,17.146124599902425,9.752500425037796
13,29.049431795358725,8.758161167123014
14,24.295414786217858,9.045461919126465
15,26.184340976228846,9.404014771252893
16,27.37963755405989,9.957087193296445
17,24.799714706920522,9.020837300444159
18,21.88301711507189,10.140533817337658
19,19.894656021771468,9.901753309170436
20,24.422728627066107,9.489556933388181
21,21.17149313603866,10.306462420425229
22,17.03705370205578,8.868479181040378
23,24.684135298121408,9.72180392120313
24,29.222276034314884,9.902798802001602
25,17.34881819018947,9.602672595210917
26,22.219325649392875,9.416499838397794
27,20.93892481174476,9.563552456091164
28,26.836899411139225,8.723217112309769
29,21.175001684090446,9.333369071684576
30,23.742736763909537,10.176011488534938
31,25.76847968311691,8.63781827966956
32,24.887484046839546,9.099061783497824
33,23.518581906434058,9.194472045503193
34,29.279942030695018,9.974377838464626
35,23.432597738721952,9.949186834486996
36,22.535835023290808,9.15077863502843
37,24.280760622146204,9.516979321869398
38,22.199475284317085,9.588928407486824
39,22.114964139282126,9.688650560248366
40,18.210771167371565,9.208621123983791
41,16.286964593473726,9.560327040244282
42,20.438066591854454,9.220565178584208
43,20.249627249867064,9.82311395123215
44,29.984941066914544,10.210142500784439
45,24.463021997355202,10.159074586393857
46,26.336533827006345,10.191913033119196
47,20.070232663779795,9.14794630422577
48,26.629146654502136,9.027326536757956
49,24.318282450366993,9.418143414237873
50,24.65738790756667,9.146262185207874
51,30.257855107553286,10.402942573797457
52,23.52806790342948,8.757793134875344
53,15.488975605621986,9.121535934748469
54,26.26085702870703,9.723503096511719
55,15.61453250741951,10.210152832156945
56,20.091298064260307,9.120918640775965
57,28.678093866271432,9.604822806758733
58,26.088712561329533,9.351400247627135
59,21.009833536166102,8.853982559663967
60,25.850957482788775,9.48979150303373
61,21.63400157361784,9.665802523364448
62,24.60496186652733,10.168444135167382
63,26.802844892501057,10.11059523808742
64,21.89066970839157,9.268114045333855
65,26.63885030357086,9.362452727660731
66,21.27173822986933,8.932109189313291
67,27.018458775265586,9.995058270703396
68,23.46985519088145,9.35816016836775
69,19.971871079777802,8.358853092382601
70,24.11195803151552,8.36226765919679
71,16.7322692119391,10.011234994243896
72,23.560450014779146,9.740452492200466
73,22.87485574410879,8.844910979748839
74,25.710792837209148,9.331871536781698
75,14.726334000228487,10.143971537061702
76,27.102432260465477,11.239618018490425
77,24.44820404924421,9.660713589015703
78,31.827916853679234,9.164087797621919
79,20.70472501065778,9.338913083534614
80,22.368564104377946,10.142993659219554
81,22.85046240592836,10.550135976231104
82,21.151027002303334,9.371737411227675
83,17.015203848775954,9.938807770853998
84,24.041400322300877,9.605725299096951
85,23.849631462045178,10.635427780621685
86,23.624747560759147,10.389988697564645
87,19.59441292211669,9.661449276633588
88,23.4017900163566,9.462478977435902
89,27.744204078254352,9.382630489561503
90,20.093744644294663,9.231313621534898
91,23.25912404485872,10.040967247920626
92,27.871622503595553,8.934707181813069
93,25.409767328221097,9.159357150832761
94,19.99494482949842,10.764261899018562
95,16.52344069553168,9.364006619518156
96,28.950578805882838,9.293107582917287
97,22.317630395654096,9.009963991848117
98,21.245760657061467,10.076047401190786
99,19.665497625947413,9.751748781996364
100,20.74700945498879,9.68624328883546
101,22.269446220635515,10.391414005601767
102,25.782211971637267,9.871415851109061
103,25.689279209778412,9.588946479828763
104,22.08547201718303,8.796491464086415
105,33.557458302417785,9.835775029911217
106,21.880591264755196,9.522372846006641
107,23.965009331278218,11.075339929859382
108,18.748707139740215,9.484875575960327
109,20.87837033890325,9.739720838723652
110,29.885876388140318,9.477228651628014
111,26.474863713476136,10.777322174487434
112,20.325014902896417,8.620118767892327
113,17.73977227620295,9.393583308322741
114,33.18937321685608,9.860413483401622
115,21.19533717914193,9.298458941958895
116,26.92601502493309,10.46890363177015
117,22.698133722094276,9.135397291430007
118,25.546937926456476,8.55395747786852
119,20.83223407482003,10.53421586714499
120,26.40488895178942,9.935490445329286
121,20.576898844980253,10.288655054675104
122,20.186861083669147,10.09855611036027
123,25.29827634219757,9.204629235996743
124,22.16700343237176,9.438558109545928
125,21.516549101676418,9.674886537406946
126,23.9525727357181,8.917687833732527
127,24.09795792182867,10.169600530316107
128,25.56369486710757,8.621068261926746
129,25.24751975923134,10.296314485099943
130,25.68103334875616,10.00559642045474
131,21.59253890404911,9.995100627551688
132,22.458592604488718,10.34369985355378
133,20.26251712207205,9.425654137019226
134,16.238238247731996,9.49304075263822
