unit_id,CropYield
0,24.416527541738162
1,25.757640855801586
2,19.672430141481126
3,24.028963054538522
4,17.811710609660924
5,20.144590560671173
6,19.17610009198221
7,22.165781669294404
8,13.910068357286745
9,16.434838123983234
10,16.127442293724883
11,15.676412866210766
12,20.89369846919684
13,20.77361548951699
14,22.831609681396547
15,20.39725026313583
16,19.17907130195753
17,21.617953552517818
18,23.18977768327914
19,18.52895375552011
20,19.53979598177938
21,27.944824935858676
22,13.334938132246036
23,16.062477096734895
24,16.055474888124458
25,25.980734000407576
26,15.547618464679086
27,18.747423290904667
28,15.119324406118626
29,18.41206554532912
30,19.17637238924513
31,30.05679206474565
32,19.38964895324123
33,17.30201694274882
34,16.315419247269837
35,21.92478736193578
36,15.886672235821898
37,17.5205623617424
38,20.93713612172083
39,23.689822776652793
40,19.601630007400303
41,18.54965155940296
42,18.312075823602356
43,22.310558752186097
44,22.891808359733716
45,18.367173094405384
46,17.43516292685027
47,17.65758750099323
48,18.060738156221433
49,17.428154118317877
50,22.9875424931863
51,22.28544801471154
52,21.130276355966664
53,28.331112983504852
54,19.827083857378838
55,24.036599818782566
56,15.183770463599075
57,15.43474489304208
58,19.592440512981813
59,21.220559844732968
60,16.614524000215642
61,24.75855494904244
62,16.83511655326264
63,19.14022768990213
64,23.826581379321524
65,27.88996229890216
66,21.705102390575455
67,18.004784309400975
68,20.93006657937045
69,25.33589619626938
70,17.530204263424295
71,21.874824337879943
72,17.201766459395422
73,25.940901424743245
74,23.91316403472308
75,19.618885037026594
76,14.937897972518389
77,11.172383606602489
78,14.392794114744493
79,20.19578425479733
80,21.547597686761733
81,26.25723812610387
82,16.23043509520021
83,17.619598298831175
84,15.056081818647044
85,14.312288763506444
86,24.357068296756907
87,18.754197878333443
88,19.812718633528885
89,20.577058468629815
90,20.15146964277754
91,14.002920971557664
92,16.458581654877477
93,16.651994246199695
94,21.77872360408572
95,22.547888779913354
96,18.191369800944894
97,22.3042049146175
98,21.514663201790118
99,17.53601696897947
