unit_id,LeafGreennessIndex,CanopyTemp
0,6.90857769443307,44.904330555165885
1,7.996461638469653,45.16300782342948
2,7.207705807652,43.32356520896887
3,6.5370572083067735,52.12722027952323
4,8.14872272379804,54.35316883064938
5,8.1037719512979,46.93627924911676
6,7.377895073463143,48.489897715651566
7,6.421577908900724,70.94244280681878
8,7.8727574747466855,28.14704789041258
9,7.077239167023149,45.20922167014548
10,7.473850141196119,56.76610411413116
11,7.676148183775232,40.54395490416088
12,7.15899981178885,40.73565597410341
13,7.133435347547443,29.374038015700044
14,7.805004296722945,33.453514778641434
15,7.154992762135375,58.91440675927811
16,7.738522989917218,64.31263819039248
17,6.904440344817401,48.902201356336946
18,7.101618659887707,49.5446102552629
19,7.361418659851079,32.893793477736196
20,7.304830006922779,44.49727288641929
21,7.412371867201899,47.14389767224177
22,6.136488252508369,31.21969186056056
23,7.137466241695256,56.628376789600956
24,7.747505151737922,47.85356622459353
25,7.678662962176347,57.017576675711226
26,7.1506306450692,53.338148299617416
27,7.694654653986757,53.85341358864088
28,7.5851325368334015,43.46020365733131
29,6.64697654432499,41.94014386537905
30,7.307284951643303,33.238530930550326
31,7.7470996175514095,60.73364132622868
32,7.691197733622859,55.650941381909085
33,7.372596417378531,63.29649454824367
34,6.579362740778099,49.41668007549422
35,7.46680065357577,52.4109707820451
36,8.459562873109892,57.083369491067984
37,7.159479288973109,63.52442282467745
38,6.828107224102083,63.71273116185026
39,7.518345813812355,32.96615872451048
40,7.520752808813609,46.28765383039949
41,8.402101082266784,36.87178779157508
42,7.252349668486744,48.395197242454685
43,7.683416075991234,57.039655258630525
44,7.836773352077201,47.60536687208979
45,8.395195583787292,42.74502641282211
46,6.440930487066922,56.27667322203851
47,7.386262663328263,61.687498299856024
48,7.181598114096438,47.18275130442146
49,7.174510450441563,50.29770578369144
50,7.7341101157036425,40.29087378687058
51,6.538632314262346,40.576201263366926
52,7.187416831155002,60.91056666181586
53,7.8578506950539735,57.09105769492631
54,7.627120930794441,42.109327188835245
55,7.724687470976221,62.45879426438573
56,6.899317366424334,47.62395014272979
57,6.562337186884951,41.252768727984524
58,7.443681209335861,61.05927491194934
59,7.052136865276992,40.69094598599926
60,7.344453748018042,45.9351258540634
61,7.883113022796007,48.62124000536401
62,7.454255222319497,58.125749829358845
63,7.248583521131232,54.04750080089092
64,7.85260350004949,54.59089211615137
65,7.862398981282678,50.94962378694295
66,8.20447839222082,58.26464923927618
67,7.703820080100779,45.481874045683675
68,7.335253409391974,45.69314693571977
69,7.95626421369417,46.685872358663424
70,7.765086389536275,60.324594124840374
71,7.16649456960252,37.48407964529903
72,7.161675317993527,46.32171569166766
73,6.964342332934424,55.452130283174384
74,7.452945287465191,47.63240465990671
75,7.844833358931554,21.811950581902362
76,8.202090555495538,47.01320023537575
77,6.78114777670795,60.37019366710362
78,6.989687992471857,63.06954831502689
79,6.779337649459242,34.03619352523156
80,7.194805590142372,43.28045561050554
81,7.161547531374347,43.267640255881886
82,6.9651895150752,33.27561285661559
83,8.09172751822989,60.01693519569639
84,7.632410061004951,52.976709300058786
85,7.365837262579087,54.62740393519704
86,7.830105972157726,49.84549499988548
87,7.578588133688006,47.15792682751727
88,7.296995111907968,43.51463526145453
89,7.8607282547479675,51.20349197063594
90,7.183419752268482,44.31511411669148
91,7.462412628385741,54.9661966335717
92,7.256487510139373,34.52190848188789
93,7.4685211399154054,40.251328249149125
94,7.914596032280721,55.149544910426656
95,6.939711045348814,40.53645266691258
96,7.102711492027738,56.70098247378086
97,6.155437320845714,49.06953452541355
98,6.235296714452982,49.17454171435627
99,7.603776843782784,52.025269886772485
100,7.758757295111339,55.42928040522982
101,6.235056195811284,62.44800636056003
102,7.568810197082828,55.183685839466456
103,8.296697571266428,47.5751440938897
104,8.109426147304866,72.26631918357513
105,6.9023386470670784,50.08586186971135
106,7.7911183662365735,46.49544415148401
107,8.106609592939803,61.2613188833383
108,6.886081694279965,38.79748825488959
109,7.472068413657771,63.94437111090774
110,7.312360122216222,56.51773734273533
111,7.33916772201389,52.091493960320875
112,6.730888510154067,42.57169750822886
113,7.599678853925404,48.044425209640714
114,6.918829387881892,45.500979519560246
115,7.283249852822365,53.5427342602111
116,7.5357120980226275,39.702437435795744
117,7.271584023479881,35.153625276564775
118,6.979920228746372,67.29506302850653
119,6.986873052029237,52.23032701180537
120,7.197837701984513,29.80221787206476
121,7.981693919757787,55.6892050212105
122,6.850580300189693,45.68557614913056
123,7.3924608321552885,61.85273890012123
124,7.5492079807209596,40.513242767629336
125,7.004045603097923,53.95195250303482
126,7.269705607895397,56.04763480929139
127,7.408336194829097,51.63616760722246
128,7.074464141448025,36.767174909688386
129,5.987228253342257,55.75181004215269
130,7.0651751906173805,45.498732178064486
131,7.824314753290808,53.22551831286326
132,6.550080419896624,52.500511739909705
133,7.772554665667445,60.748789623974496
134,7.073156991259021,67.03093949050263
135,8.080200240292152,30.892116500947747
136,7.126652315659322,45.36509050280862
137,7.68390052669011,51.981966990400466
138,7.017863283190577,42.81814670599163
139,7.326723244617545,40.52118748723983
140,7.4933818927563935,49.55719460738898
141,7.192781814971147,60.30514640212864
142,7.200961454395616,43.34822097273498
143,7.786812370911722,38.82693678079012
144,7.5650011158316035,50.7689604116772
145,7.522796434924903,53.557380219152925
146,7.490416112114979,40.28069155408748
147,7.703189825624941,51.85835255223402
148,6.066057729654874,37.2348312782505
149,7.844795086012116,52.620894287941034
150,8.1009227951455,28.072659586398167
151,8.219877666519485,28.535293080423703
152,7.850362599434384,46.989888643491625
153,7.880531528617704,50.96678751583385
154,7.659291263961917,49.28842011319796
155,7.476010904705,66.21953955058919
156,7.272730099834223,39.93141283554371
157,8.083003119286875,53.586919648267106
158,7.887438769971205,62.47306102103809
159,7.887915511309133,35.342752543073374
160,6.443699455012217,50.96247063719467
161,7.903505948041717,34.66345130375808
162,7.3731654534621125,53.0764773143763
163,8.142611786204215,60.84326724211818
164,7.351232939888059,44.70914163499743
165,7.858488968121541,38.114078433734676
166,7.0483254053037685,47.497921747741934
167,7.223845216735793,50.67580925346947
168,7.407012660813474,49.20005826376043
169,6.9390873071023496,50.560663958648036
170,7.168932266736282,54.49746478152062
171,7.54373056830704,28.381907574395186
172,7.149095349165129,44.08476639575754
173,8.043191900925411,55.37765210500802
174,7.001209298185067,61.00856477199139
175,8.170863502894033,59.874512387932725
176,7.714442705912284,45.13176168161858
177,7.476357353723508,43.26545952187721
178,7.455573012896645,52.9498025468698
179,7.91241083005212,61.959474422575575
180,6.267747214563972,56.691222694149985
181,7.74606781387477,36.91199976314025
182,7.7948906895889545,54.61515786495653
183,7.785388547684948,55.92906392217095
184,7.904353290007854,52.99932494330097
185,7.510824325562493,75.84238350580611
186,7.7237149224435715,33.759689757522125
187,7.349639486171353,48.16019006441099
188,7.89107756442799,59.25960497461585
189,7.538818474992098,36.61100505164362
190,7.283959652121123,49.515448726736395
191,8.703385439979508,33.959015670848395
192,7.405761578212336,59.96753219780215
193,7.867391988109286,52.43350731038707
194,7.359456893910639,48.70248978516085
195,6.800123158998764,64.20455802082695
196,6.49884141305238,59.339640894649015
197,7.663187775931446,38.2720495126686
198,7.067985510444135,46.527996918082465
199,6.852428184843547,49.935617932332555
200,7.549409782384562,46.95624800759116
201,7.912320371968742,49.08876820193433
202,7.523272316871333,39.90034313100097
