unit_id,CapacityRetention,do_FormationCurrent
0,10.707795006164268,100.0
1,16.311848835827156,100.0
2,0.9192408298935677,100.0
3,-6.497170968618238,100.0
4,7.593531407665406,100.0
5,-3.359826313179715,100.0
6,-8.492790549894748,100.0
7,9.972944619151985,100.0
8,-1.6645342151140365,100.0
9,10.423057898630336,100.0
10,17.87977138549153,100.0
11,-4.332379270498995,100.0
12,-0.1908137389734188,100.0
13,8.244703073155799,100.0
14,-1.5152844217349672,100.0
15,-3.787874187753734,100.0
16,10.879745496449255,100.0
17,8.563603668962218,100.0
18,7.564024301051467,100.0
19,10.67042991011309,100.0
20,3.587295091649913,100.0
21,12.785874657086556,100.0
22,9.564886887499895,100.0
23,4.416373523374329,100.0
24,-4.028927693278992,100.0
25,1.9050783460583647,100.0
26,-15.368255597377434,100.0
27,10.016526861594048,100.0
28,-22.706407469659023,100.0
29,-10.34243758507312,100.0
30,8.391231597990254,100.0
31,33.28124873478881,100.0
32,-5.221405074857866,100.0
33,11.070301825461929,100.0
34,-8.29038169153432,100.0
35,-2.835861734106768,100.0
36,25.01253063100435,100.0
37,-15.119331892372546,100.0
38,2.9808581629963924,100.0
39,13.356838429665697,100.0
40,-10.857745906953596,100.0
41,-2.2949100505759734,100.0
42,14.24429810162744,100.0
43,-3.360175135778413,100.0
44,22.203473039752723,100.0
45,8.540584121670108,100.0
46,-4.949523953014323,100.0
47,-4.356513960794356,100.0
48,-8.36142346422063,100.0
49,9.810776025418454,100.0
50,9.29256673937886,100.0
51,-4.58034888702654,100.0
52,22.747597211084656,100.0
53,26.05039432194571,100.0
54,3.817992184648381,100.0
55,-5.669055729328733,100.0
56,21.442041556358973,100.0
57,-2.43303434812951,100.0
58,-9.047830103419985,100.0
59,6.855893561133766,100.0
60,-9.933742849773552,100.0
61,11.008393715131216,100.0
62,12.823739085258143,100.0
63,15.119643523989422,100.0
64,4.294740848967181,100.0
65,4.434010469354995,100.0
66,13.77651422468808,100.0
67,7.293621821296448,100.0
68,10.475163448728406,100.0
69,14.161291450577925,100.0
70,2.244933013446845,100.0
71,-13.74241802071141,100.0
72,10.950792330829872,100.0
73,10.6641136355159,100.0
74,-0.5735062241938187,100.0
75,18.624499246168618,100.0
76,-9.57053348921453,100.0
77,14.802906816992449,100.0
78,13.062408199449212,100.0
79,11.406013241312484,100.0
80,9.995751629437875,100.0
81,13.776766772034252,100.0
82,-1.9931614385262093,100.0
83,5.68358979321912,100.0
84,-5.862909411003383,100.0
85,-5.577416760795578,100.0
86,16.725973369527942,100.0
87,-10.211720945478723,100.0
88,25.887584700703798,100.0
89,15.429441769837574,100.0
90,1.6210762906977267,100.0
91,-2.8959412429816664,100.0
92,1.2761247934186866,100.0
93,-12.791327482954072,100.0
94,5.925567873165004,100.0
95,-1.3957825392418988,100.0
96,-5.790015648708369,100.0
97,-8.777910331095333,100.0
98,21.391011860624243,100.0
99,28.923163857945614,100.0
100,12.581067869935556,100.0
101,-5.970941261720614,100.0
102,6.893383000094255,100.0
103,0.9075004823669761,100.0
104,-9.026859836290235,100.0
105,7.52473603858594,100.0
106,3.8414389914395133,100.0
107,6.704002438044305,100.0
108,-4.638578805473619,100.0
109,58.23876412989172,100.0
110,8.112136488214714,100.0
111,0.49265621009612737,100.0
112,9.192553908032373,100.0
113,10.55945342878707,100.0
114,-9.21328523670923,100.0
115,46.402568477544406,100.0
116,21.865649697125285,100.0
117,18.225847560376067,100.0
118,17.038659558948048,100.0
119,15.42361620816198,100.0
120,-2.860601367987276,100.0
121,-0.1328007439273322,100.0
122,-3.995776772828555,100.0
123,-19.51315343732809,100.0
124,-18.59010001210099,100.0
125,14.356788259494099,100.0
126,4.297267498502499,100.0
127,-6.990152793060949,100.0
128,-1.0052773056719815,100.0
129,-1.882732295854118,100.0
130,24.513090636654642,100.0
131,20.409044255187762,100.0
132,-3.234034082726388,100.0
133,6.928607508180448,100.0
134,4.405132054622288,100.0
135,5.967995969256192,100.0
136,4.054998312050378,100.0
137,10.454114685241297,100.0
138,-1.4512123576536031,100.0
139,-0.9181651535904375,100.0
140,12.862520751714557,100.0
141,-8.451515758937473,100.0
142,34.069340511909395,100.0
143,13.06632404871683,100.0
144,1.339963640113723,100.0
145,17.78598808146071,100.0
146,27.55368930869981,100.0
147,6.204288366181005,100.0
148,18.06811139252155,100.0
149,28.696258474644043,100.0
150,27.63585710058789,100.0
151,13.164478131213533,100.0
152,1.6602768912139163,100.0
153,4.404926628956922,100.0
154,-7.7086239669262815,100.0
155,9.948261945197064,100.0
156,-4.402181241555661,100.0
157,18.2938217595782,100.0
158,12.69742692345621,100.0
159,-4.016578975193559,100.0
160,0.46367793706172516,100.0
161,13.842285463224137,100.0
162,2.678334824449336,100.0
163,0.4203390275565364,100.0
164,11.336047319198247,100.0
165,-7.5767964289417735,100.0
166,-7.797029397562358,100.0
167,3.224160445013239,100.0
168,7.488324559007309,100.0
169,20.406842877530185,100.0
170,-2.1497900038507822,100.0
171,-4.013241767741622,100.0
172,-7.131015842663528,100.0
173,11.09172847666304,100.0
174,28.66141155672711,100.0
175,16.996890628120774,100.0
176,-0.7183949106084189,100.0
177,-11.11683803578935,100.0
178,-13.579112622371072,100.0
179,0.8814674413697974,100.0
180,19.282800111235712,100.0
181,20.948306332786423,100.0
182,13.632040674605404,100.0
183,1.6953714390863421,100.0
184,31.017811099308744,100.0
185,10.930928201026589,100.0
186,20.38462018761951,100.0
187,1.9654965066733379,100.0
188,-15.012098370039272,100.0
189,33.85150222868027,100.0
190,-15.09455242897676,100.0
191,-7.204308174939957,100.0
192,1.1331155164266757,100.0
193,7.251609898200218,100.0
194,17.891101907800824,100.0
195,-7.561811615170532,100.0
196,-4.247899064057837,100.0
197,14.441510664489131,100.0
198,4.372389544520354,100.0
199,-11.602476869150648,100.0
200,-0.4376814044301316,100.0
201,-5.539354825797744,100.0
202,-16.223238126141666,100.0
203,-13.26362288202219,100.0
204,4.271667609809447,100.0
205,11.29789841232977,100.0
206,-8.719974482667663,100.0
207,5.508597315622635,100.0
208,5.778922757940558,100.0
209,-10.307654361374732,100.0
210,13.161848632104755,100.0
211,7.0621056701204274,100.0
212,23.65869594696598,100.0
213,42.17513707517039,100.0
214,9.92295020805178,100.0
215,27.74337853585914,100.0
216,-22.773388130536453,100.0
217,14.750224978918288,100.0
218,2.372051548492644,100.0
219,-16.771643561808315,100.0
220,13.549618105201818,100.0
221,15.139563981815675,100.0
222,18.543711744962312,100.0
223,12.747829140416735,100.0
224,28.36156333079992,100.0
225,26.534770208356885,100.0
226,4.271415687408926,100.0
227,10.944677438149425,100.0
228,1.867362991890813,100.0
229,8.47423786042954,100.0
230,5.794490107242632,100.0
231,-13.392572768780346,100.0
232,-4.009701199799535,100.0
233,1.6082979554790904,100.0
234,-1.0177026376743823,100.0
235,-0.7677477633470757,100.0
236,-3.053698810040296,100.0
237,-14.176927424240834,100.0
238,12.851492484754118,100.0
239,-1.9947371424411937,100.0
240,0.6726868597605196,100.0
241,5.999508080656037,100.0
242,16.828511027511635,100.0
243,19.379154962739626,100.0
244,-12.090163845416136,100.0
245,9.274092559092523,100.0
246,-6.631379203016767,100.0
247,-2.891795115693065,100.0
248,-4.918456131308478,100.0
249,14.078357118083218,100.0
250,9.91739285975175,100.0
251,-17.34267779724228,100.0
252,5.765916114573589,100.0
253,12.421192414390415,100.0
254,3.4871231811856154,100.0
255,21.325835260820927,100.0
256,16.177840985430038,100.0
257,3.368382396916476,100.0
258,1.3727409594632558,100.0
259,0.4354056248712461,100.0
260,2.1304499525403027,100.0
261,-12.23870868446097,100.0
262,8.734476128533784,100.0
263,-7.359873961788715,100.0
264,2.8718383635560407,100.0
265,6.971306390126511,100.0
266,5.650801844956641,100.0
267,2.7685993816155197,100.0
268,17.304794394554587,100.0
269,3.640277105914435,100.0
270,12.99661292720099,100.0
271,10.99085883665302,100.0
272,8.01657626664068,100.0
273,2.940328066358165,100.0
274,0.660007332574077,100.0
275,10.014775605543308,100.0
276,10.677080913197006,100.0
277,15.447520101600656,100.0
278,11.6240997883239,100.0
279,-7.739660067690938,100.0
280,3.042804594852279,100.0
281,17.596720500100833,100.0
282,34.644230492101116,100.0
