unit_id,CapacityRetention
0,16.665337588654644
1,11.974609553337183
2,13.361554321987871
3,-4.260145556593951
4,5.728542052349579
5,0.8370806811557058
6,17.914766161752045
7,-0.3751675297164354
8,24.92507903095977
9,16.91161946195173
10,6.9058985295235855
11,1.1904969329375166
12,13.646579546763316
13,4.883853329250807
14,10.50680253686715
15,-9.419200530055466
16,5.6856745153052595
17,20.451806768647362
18,5.628121777839688
19,16.82794957250792
20,16.4454319595919
21,1.6478517038096978
22,32.92492167881313
23,-3.7206718084140564
24,21.669424880124396
25,16.588240584437767
26,2.9406109411360943
27,13.499409687630795
28,18.990942003448655
29,9.050088377847857
30,21.092699822843855
31,22.89238454478053
32,19.454414399354274
33,10.687551705237908
34,39.02802981986111
35,11.381233711429998
36,18.172387229166034
37,30.83620475868562
38,7.24563129824074
39,14.055978699211671
40,-1.544231436369702
41,14.624370283329464
42,5.99512726769334
43,25.079885578921562
44,12.245597057970222
45,6.327842058312141
46,21.742298741497226
47,-6.622282801469426
48,6.417205062582952
49,12.860840533747677
50,3.3184934072821473
51,14.655692347960654
52,27.055805853119125
53,-3.2450867515937523
54,13.571943773043603
55,-1.55720103505994
56,17.08787141259926
57,8.13379294641288
58,17.591780880809768
59,12.53304051811067
60,4.996050179566406
61,4.98590849474315
62,10.237351546414525
63,-3.7389589098572324
64,13.10321802356177
65,16.403309145511216
66,7.198121389112948
67,0.3859531642951488
68,-12.588363149106907
69,19.984709245101524
70,6.3373611361271545
71,15.022077448562705
72,1.0094396950907898
73,0.19649097644368396
74,1.560905975916795
75,11.177426020996725
76,5.166140319456352
77,1.6986154639457332
78,9.77270689320353
79,11.27809993301723
80,16.54265349922151
81,5.3624252746442895
82,25.14629219107574
83,13.18612420678347
84,5.450818641989377
85,3.8330528521077456
86,7.7564336146133614
87,15.751022954175108
88,3.886739717970099
89,16.541529807540623
90,15.95948722912324
91,9.274820000580181
92,42.98639210482879
93,19.30497362639541
94,11.913398560335253
95,-0.7369222617994478
96,17.345012268621012
97,-0.31594407529252067
98,2.2690780045489483
99,11.219471903953128
100,15.264937659314334
101,12.348833757676385
102,15.895811252991333
103,26.54803229296325
104,22.68904660562509
105,22.05225522070571
106,25.159787104341618
107,19.21317207124791
108,7.414414532821194
109,6.715315456031166
110,-0.8659153102034078
111,20.88597495067618
112,-1.7774682286512142
113,8.888900108970025
114,7.000556846491747
115,9.024796174101574
116,13.160374395662275
117,24.744753786387655
118,1.4425843918092287
119,24.142514638970784
120,35.57730239462816
121,4.044286617136699
122,7.858529201914948
123,9.915931458032931
124,6.6059534933151065
125,-5.515040686069618
126,4.301467246045937
127,9.526141279777574
128,19.483247174412437
129,0.026963037833201753
130,13.588981669304083
131,14.306217512130562
132,11.705750639840733
133,10.729401254106202
134,4.911031822469077
135,23.474875098090276
136,10.265775364674417
137,8.395260142627121
138,6.857301917543495
139,3.7333679508286775
140,8.36649703731155
141,20.47523732876644
142,27.18543754601921
143,11.665735663465028
144,15.007675395441618
145,23.016800052880857
146,7.361822921562682
147,13.959650134060547
148,25.59365445793015
149,23.510761026194753
150,-0.22722828132955286
151,11.497882067824657
152,15.043366843413914
153,10.344571875713427
154,10.987383853030147
155,1.233567690917619
156,16.933879249306514
157,6.8919186091362805
158,-1.6266790769498103
159,13.004186294429104
160,14.20398765943299
161,14.58164691891087
162,7.610426446798513
163,16.53170512717247
164,9.403103288294984
165,-2.6172068393518932
166,17.11453964873914
167,10.090928314824128
168,9.838082535414735
169,18.121672867279596
170,11.916372302952244
171,20.438129901939263
172,30.540161171049746
173,8.513606358563287
174,17.378530724458432
175,17.480299630898262
176,5.818116433644414
177,18.864431310844925
178,-3.9980308557204784
179,9.857577771811748
180,-2.8814814838901013
181,5.9232758351110055
182,7.7593694295207065
183,13.044011518186466
184,22.8323803744687
185,24.150324103163506
186,10.201160492348446
187,12.36663660069381
188,4.513537526520583
189,5.104484474837285
190,9.288554529819134
191,29.15276566776031
192,28.95430563013006
193,4.593998188992688
