unit_id,ReactorPressure,EffluentByproduct,PressureDropBed
0,83.61432881113076,0.20670013650197916,62.04651147200038
1,80.19900119591084,9.644692145754323,47.245039416871684
2,65.59128985971432,5.109593373121961,61.790891706703235
3,85.81508704504155,-2.8993641376781767,43.62078186545784
4,68.54550157887039,25.262935020108046,43.92994708684157
5,84.50988164960071,23.068459576840574,43.01271414771236
6,66.0146324900567,14.16945890397566,69.34362701080964
7,71.5971665187661,16.562717635638826,42.94030068437077
8,63.586733113778536,8.712821908872595,48.774238505882906
9,55.97408920643282,13.455573202938414,53.15854617733092
10,85.4471902385048,8.217065321654742,36.900376572537255
11,55.638530921246144,5.308493465717292,50.32781141340348
12,79.01549774062117,10.303975458051664,54.14976040959274
13,87.67968310558366,-2.1682142763673635,44.29871874287726
14,85.59164352040821,10.585208018992944,56.346902338305746
15,84.2768325352945,22.04594059826955,60.316378995153464
16,67.13231614172685,8.825159686574374,38.115089452149704
17,84.28785371776624,0.1544962641204659,33.93249082405334
18,93.56271518742834,21.766191007553587,61.01192970696539
19,65.42653834088324,17.952500630928824,41.5730432692159
20,67.07980485829921,12.286130831251866,70.12371486554007
21,77.00042089970536,19.849329888966935,28.222063890660074
22,44.65270176588054,1.456516154666824,64.44628677820127
23,104.47685374878635,10.265606069301526,41.927650791091814
24,67.12472651309751,30.218819542761267,42.046689627258694
25,96.36840363808065,13.55734347766607,44.16458938568674
26,67.04631560117089,16.839709573561816,31.3679655753529
27,78.45402765145565,5.97254832191368,46.42617931836325
28,63.459175597187546,19.200674142603592,59.46936561637036
29,76.09874419939464,15.366215507362082,49.876257279286804
30,55.17055747389673,15.712553493921074,57.886143905612805
31,77.96914446940514,36.78000849948094,37.413258844043284
32,75.61282795100033,20.59821239471365,32.42689786316967
33,62.067601331729925,28.38716288643237,42.489167888867726
34,41.02520676008183,2.6665446689592773,29.418523918407466
35,54.442373911650165,12.038814580526363,43.778761873468966
36,65.57405504555115,23.713224265105353,34.566104716893044
37,61.056376457262814,13.0356311226606,75.54054522817202
38,71.6884431985894,6.303107805394717,67.5103128509126
39,87.44455398408202,5.155125430151407,73.2396990874919
40,77.63380533991706,5.3920140181838025,53.790995607565456
41,65.87831846409732,26.866255359310532,52.87219440262662
42,83.98318056829542,26.405314092067883,58.364076088207426
43,71.13089573209056,12.924685047330247,30.44946163742849
44,89.65472196376152,20.59590383239116,50.06523259982733
45,67.24475343706094,11.85215898506519,58.24016956539527
46,75.76953761267613,13.891041986500188,62.546949613884806
47,87.78042910138821,14.46040448163335,53.83638967892498
48,93.81158733241462,14.619453391376489,25.518315296621026
49,82.42149310460107,35.05027369953433,36.12429815314522
50,81.32145414118439,10.036693907741517,51.17700294937776
51,64.35487769103678,11.6565261579964,27.62729017182507
52,69.78305392070988,23.960966832624635,51.30400162850456
53,81.07810455228666,26.10216143948656,50.7622419695924
54,81.20300449422699,16.804877204162196,20.74026067097929
55,77.88165904570748,33.94567152244804,50.51703517412081
56,82.57268539889937,11.254444102014842,31.99974967479791
57,63.67930854628269,2.3096902386139826,46.21710496541634
58,90.75418351298286,-4.761858679622616,39.060479374275204
59,79.95361785502357,22.004186882952787,50.451994529698425
60,61.582837933255725,17.53046759499493,82.42099402026103
61,67.09018018548115,10.694874333555749,56.035341161977115
62,74.24724683199223,13.356585102259126,59.34060738478912
63,55.033988192281754,20.36542087196407,43.01289074063165
64,83.78049152692606,4.737437129637697,52.10239719578895
65,81.62387329921624,19.007606400477144,49.88615843015804
66,98.22404139930347,7.127625313556967,52.04886545048051
67,70.13639299413644,6.08443725423744,51.31866935390038
68,89.12988127368341,7.068710593720537,52.58016867741657
69,90.58399088573813,15.179443983976634,36.19036632890647
70,76.48001893757645,19.734120209423114,39.40826604596074
71,90.50528414400205,14.709997900046663,67.08123104423605
72,53.11252695414093,13.051905578702645,52.439301382375255
73,75.35229215199983,21.131725285360616,31.01697732992447
74,68.2734933128167,2.182706906415868,49.608967833046506
75,75.51145240695074,13.993407485601278,31.9340911306795
76,75.03919377571384,2.814799399720311,70.07862403781124
77,82.74214612604928,12.658632096978714,46.97618599648244
78,81.07680969305383,14.49934213715863,40.64587925640582
79,77.2967388002794,5.5201680578160595,52.45772469144844
80,71.66648619412189,13.275323419641701,50.61202546440724
81,81.71305812182509,17.79258849567552,42.348881963468315
82,63.06486794046285,16.070317980101237,53.74746855550613
83,62.276948418246846,30.978072310213754,61.33008103878261
84,82.25146840351906,13.246459507572903,48.49808452420365
85,56.22960177967317,0.5382681482559342,21.472684715379465
86,76.05241269616073,25.254070026464518,41.13437191122512
87,75.2753059210974,12.730591348452876,49.35336372859251
88,70.01686524379528,21.4096496928586,50.52462067307085
89,77.69730299501047,24.519755989839084,44.87403198377176
90,69.7931186211875,13.376661892770493,63.2636979204371
91,63.41826707453003,9.412919098954475,68.68501479636365
92,80.74295649728185,1.9248582507175787,42.48565856237305
93,46.73545380624096,19.696516189897302,42.56859752798038
94,77.00555740837001,20.21486286875291,44.69872511824673
95,70.12323681471547,12.520222333930624,52.714048443492395
96,91.3149868307755,17.696493489596158,53.754499026513756
97,62.685279285130214,26.401402339355585,48.02570334221079
98,68.98014386452336,25.21916403279151,63.308305090451015
99,74.06449806742698,10.558212091313251,55.7575387992566
100,69.63369875914695,21.718394683564146,44.25578721575399
101,80.44517095808764,9.19576208870269,61.295186704393714
102,63.727333022332616,22.347859885370042,55.56026115210893
103,65.72878735388373,15.620846192408408,61.84625961004386
104,74.85475586330305,12.664286573028026,44.818301267385216
105,81.52884715281746,19.764179156841102,62.30424628529805
106,82.41634476538788,13.797855343568202,58.516311865881434
107,77.5221524660025,3.507676793902144,32.1502667636791
108,89.7906474908662,24.970566631185065,23.386523624821404
109,77.66249660697139,23.75090344950472,64.5493812249544
110,66.51038068342326,37.70870332912463,74.80933069228803
111,90.60948611447648,11.29752736942837,41.62929001848254
112,78.39865080404523,-1.3187148758053109,54.78082658205277
113,82.27346894770078,6.261129722364851,41.205304208896955
114,99.80168117270047,1.5732939196091529,39.56569175483782
115,93.59574961955816,20.95291840582449,70.33291133664069
116,57.6931063519858,16.740871344199185,52.44054815741371
117,72.11193409906015,33.25089455107363,44.20132154255303
118,68.11109964084021,-2.6480771112873764,33.01688135345452
119,65.76613295104453,7.114217524603207,58.07129157231085
120,79.60106239361983,8.462216937703962,42.593205436395834
121,56.17090521781586,24.763222200153848,44.903252121560016
122,72.70820256973367,13.579934415844061,30.67397006035996
123,67.090608195713,22.955066262519416,43.320777626542494
124,68.37615638742291,10.791049760276731,58.6216336499399
125,70.12054916405553,16.319326015423105,68.70027643576834
126,58.02851224680707,14.89860783326793,58.68443190310491
127,81.45663888041412,14.873845440480856,55.619002595765004
128,75.09312761445823,11.224866166157412,54.27617112333509
129,95.73138261504688,6.366024438747006,58.73134427553296
130,86.55330507232513,8.910761898615585,47.490319242370354
131,62.5925918042929,37.331565782695336,62.97194609654305
132,68.43167889940472,10.596109960549974,48.7213606023373
133,68.94908719499348,27.245459910277038,46.183370846968394
134,77.27919239030729,19.007134415226183,36.93231789464374
135,77.55280008179133,12.543797709895674,25.948035445921377
136,75.66764581838062,1.4301258502963439,29.566711010218484
137,92.50717062267742,8.016177719068153,37.56183735659806
138,56.07067882849964,9.984375704439195,49.41368927380468
139,80.91899714784613,5.265286682707582,43.230651251844805
140,79.9778781542304,38.57716390922019,47.34486764160411
141,71.53966637474497,15.71652208528262,62.19533407444421
142,96.52634726146007,45.97434937083905,35.635585875217494
143,51.81436893972309,20.41332646008052,44.39998979830197
144,65.91785657115355,-0.587504501095097,52.79829197130532
145,78.53436305113844,5.634257179898923,59.86325974290166
146,88.31421756972318,39.835868938675375,38.440359125791545
147,81.38660029701296,9.52745880019903,63.899674953897936
148,72.33818239898736,30.358484351065268,41.017006291868896
149,81.23160072622646,32.73907311681956,46.65269312412903
150,57.047410698996686,40.600358440783445,48.30712820128873
151,77.64802312379781,16.01501630226799,64.96321265759718
152,80.15562708206447,28.830079428957443,56.837653665924265
153,71.87747556290348,-0.3022366850966449,32.06605677033753
154,83.69587357290598,23.046796671453883,47.7261264310924
155,83.7750977739425,28.153428320770665,47.97525353269809
156,67.79380312737183,28.63522283422236,62.39876376953804
157,79.57354075361805,6.732345974838985,52.858635796862416
158,80.58911166420806,13.490573969116838,49.32698812512781
159,89.67610629867873,5.928800400800226,63.13893328681884
160,85.95475955203959,1.0883381114191604,43.19856467208731
161,61.77254544577037,13.997440739781904,39.66644547903582
162,75.09506817898695,12.40556154082105,71.30130079082365
163,68.27894479614693,11.059188173805506,48.70383991353219
164,78.38481002835779,36.756540188819486,49.02674044729031
165,69.02519380441514,10.196465439855887,56.8726622121749
166,64.8088328125003,-1.9159953476632232,55.78629929063372
167,69.24782596954103,11.202226631279977,49.29025645062387
168,68.0782765394258,20.581761733020716,9.012221661452523
169,78.96966486350301,31.563402193265848,31.542197381963025
170,74.51242141094542,7.583051916583424,62.2481548801671
171,91.30533468703231,6.840850118546832,69.80399471038616
172,78.75413203614212,-0.8654464759565759,49.48475521991879
173,72.03824305976607,6.876206841722494,44.09407479318188
174,82.05861484980117,13.31097306627937,50.556360083306075
175,78.05897337841448,55.62163338287524,60.06637559967562
176,78.3972345388134,15.0389650818439,67.21165455724605
177,61.882128926362626,12.105612970632883,46.118799279563206
178,75.24675149455604,15.001274273471745,56.49291061540005
179,72.89542831533053,13.630200176417166,60.51318494629922
180,96.37558168547866,11.529409184028118,45.598865509909
181,75.21891713783477,16.29867849073665,38.0975122726131
182,91.64659711505925,6.468322043845461,33.23061816106053
183,70.13165911183748,16.046764060665495,38.99750427121225
184,73.80975719116742,9.070548310135354,62.95451980801755
185,65.88387697376783,33.06696159621133,48.56955261866692
186,98.15694782755101,41.36816651280181,41.427971413437895
187,65.8471676380877,10.756053722637319,62.710203730712315
188,70.77003143788855,3.2045884558725266,56.35783564569434
189,91.44705019792815,9.07593156546594,57.650817180321
190,85.56314907758399,18.780063168305368,36.838459673288675
191,86.96008048781415,14.92641531064996,34.71386976885796
192,80.18299896812645,5.998206443988575,42.85332789632612
193,75.57263450721453,17.49641352378404,52.833797781501104
194,69.39877657463697,0.7711537173839194,29.13921777520066
195,73.61744819809716,3.311264948146672,47.60511615435686
196,59.98014419604786,13.676540043729386,50.79825314855356
197,70.88463666029733,14.971740169110305,58.74312369522539
198,85.93368475983836,-4.535080439933354,55.711635335503985
199,72.06268996023756,10.023468791017136,43.29328622608398
200,48.55911234587965,13.77496941993425,32.575023047991664
201,80.16740183955538,12.016168292046634,52.75809963696058
202,69.90798417911401,5.861922539183429,54.50331812533935
203,83.58853472067126,6.591640004502227,21.346156294709175
204,80.23043538828755,7.589699584718687,54.9626815897151
205,65.63498338642812,13.42381915799281,77.13345338469672
206,72.4875747482718,5.283167318515207,41.99853425529538
207,71.58816745211848,10.729721924003043,52.17588715526798
208,54.05654604941387,28.75036388487027,49.545567838656055
209,70.06655747116771,4.866183379862761,43.86017480893834
210,55.957895888838095,24.540429204099354,25.741185375094986
211,83.38085586578403,-6.462872464550086,41.01538854937557
212,80.83159961263854,42.068290879484266,38.99887887246035
213,70.63325064858712,9.982415764282997,40.34684073433696
214,67.73310255315072,9.536154452570933,53.264285798133606
215,73.35975736668337,16.543979004075624,45.040842692548644
216,64.86418211555483,15.323519757588269,49.59191540744475
217,65.29865596949284,18.931255158027366,47.65609419394838
218,65.13126215011775,21.661204681399603,51.442237582640914
219,65.08128155889747,18.278169262250753,53.182354141195965
220,86.19160768151288,11.911605083734381,51.36846922081874
221,82.38914096932265,5.994891509963693,72.1901205914306
222,80.28372782071831,6.87893606697331,36.27104884003036
223,55.90454763062074,41.515742620355624,42.71174725182379
224,62.6240614797615,46.448110034357256,48.69034450401619
225,82.19458205439119,10.937838685450835,41.93075556750666
226,73.56125489938363,12.254027999423776,55.061549872577594
227,72.62459290869597,3.7655061795318883,59.55263726290831
228,65.74604309417285,13.229911145855661,34.16354344076589
229,70.0297773742052,24.66587383356348,41.909716298439875
230,72.18119681405078,0.9846894740430443,61.736281143352464
231,84.67681153108353,10.51976175377925,62.07731411569902
232,86.13906220252831,5.446176534112883,52.31842115804585
233,59.49150131971808,5.812351944738759,70.71674556990668
234,96.37166667193631,10.821215055662087,34.52618776371906
235,73.84899534779495,-0.1073313745465363,38.39342283763666
236,84.90822296910737,8.022894804424897,35.62258968647374
237,82.3946654618995,14.563592416086456,38.88427982329953
238,75.7025674604169,-1.840733089498082,49.77087304451692
239,62.839066662582795,12.951402317890349,55.002004307171234
240,78.5869922750954,7.056455540668158,36.27333437801378
241,87.8852489587025,24.259476679197725,35.25260916879398
242,76.99838744308273,7.749903583649373,57.93216503221322
243,73.88277100274493,47.76459272154427,59.175115655700395
244,66.80082537961484,17.609166658060644,29.265270434378426
245,82.2186927627212,25.60798925543572,46.78917402115179
246,89.4398636377448,3.934668874295867,40.27332297134649
247,64.84034953873872,7.803190985754092,39.889676368309594
248,79.90610158918173,4.2048867444925,57.16062345471268
249,51.642287107679266,57.28004548357717,57.256679415056404
250,99.42179728867627,-1.5471905186572013,44.796543936710016
251,50.886736180904016,17.22461468809402,66.97773071852832
252,64.30583251022401,26.97275035329327,48.19222839591677
253,96.64744176107625,10.541123605563012,50.327648694344504
