unit_id,ConversionEfficiency,EffluentByproduct,ReactorPressure,do_RegenerationCycle
0,14.710612075027923,-4.397164195122839,73.86147960710898,20.0
1,15.350484187272523,13.16150685853134,68.26088687798405,20.0
2,17.238889042920444,10.003648036190029,66.95331143958691,20.0
3,21.633039850640987,7.131527601620448,68.27013534501513,20.0
4,18.254627184190205,6.948200449541273,70.19010464375208,20.0
5,22.808099197663754,14.92845116479699,68.68506693079603,20.0
6,10.4572622878772,15.094452359658519,76.12377490902236,20.0
7,14.35669930130511,21.459343647360548,70.23047131807425,20.0
8,20.547622120074482,12.200376475676793,66.32192684396885,20.0
9,21.049476743984293,13.646768424013537,79.65261526528468,20.0
10,12.476711131578922,16.718734252507517,80.37123377146138,20.0
11,21.0933868604533,8.099653849031183,67.36593599515435,20.0
12,19.46487999403341,21.990283692758272,92.7314466639849,20.0
13,14.022092457469302,19.887327135850025,63.73397302360159,20.0
14,11.956643753556905,14.372976517522035,80.1407687606823,20.0
15,17.635224256754654,2.9134699559051507,61.718825346874,20.0
16,20.948821650261,8.86798234024917,80.1057547618002,20.0
17,17.801693451862135,4.4981311147983085,63.52650799440406,20.0
18,13.767356110980195,22.9842305154079,63.41609280670464,20.0
19,11.777233243009189,5.222582231430778,63.7597431926835,20.0
20,20.34992376002111,10.708980330712802,96.28516623810795,20.0
21,5.880089922919095,32.629140804388335,84.04386706978961,20.0
22,17.191732811881227,4.793955600602823,66.78820012454113,20.0
23,18.857865843067433,28.18862228249482,71.03022182307706,20.0
24,33.671820359384974,19.652334028215215,101.53545878853186,20.0
25,16.6326212383934,22.391878683287104,67.66673414408658,20.0
26,16.858685443970572,0.3677711906227419,73.29849089718482,20.0
27,14.42544532797337,33.66325115753048,74.900220861524,20.0
28,17.12673571409771,12.365923794947685,64.98195113365948,20.0
29,17.389976131719802,16.563190865393036,72.1681521022048,20.0
30,27.747044371325092,5.95004763141011,98.41305191694212,20.0
31,24.154685516600242,1.0050809917795327,85.57879425700034,20.0
32,22.154830135286858,23.00859157385549,81.33640802274212,20.0
33,15.355355073480853,20.1478395429166,99.66734281788051,20.0
34,14.310952043000771,7.143550514332746,67.85569946196718,20.0
35,18.22287579496978,15.500660107115074,75.46194842396962,20.0
36,23.55920368466501,4.298679280489827,93.65953381796905,20.0
37,19.110822284368616,2.9315035590495686,76.13043869667742,20.0
38,13.435210143481,10.173633752363374,56.25204367316415,20.0
39,23.529378593143917,11.055675221919682,92.23586492258214,20.0
40,16.31413908604995,15.897957300351212,66.71367330285138,20.0
41,20.652164468739265,6.437374106210798,88.37369855452108,20.0
42,14.938862769661112,2.167467196520491,66.0029010938593,20.0
43,29.696222074943176,1.9218334364180745,80.28258404144609,20.0
44,22.540782403746682,14.185622088653826,62.887206964793094,20.0
45,18.449776092663775,13.800408434718719,64.53330641384305,20.0
46,17.772648987472373,14.616715611327209,86.17998649950917,20.0
47,12.813457382956635,17.008361357734472,70.80452404493131,20.0
48,25.6860663377825,5.938785386196783,88.65697143609584,20.0
49,20.39537655995154,24.305522177385107,93.90698651485945,20.0
50,18.221208986556967,19.277442025788183,71.14730780931598,20.0
51,25.115570178126273,8.381199804675045,67.69419600332931,20.0
52,22.437739132384486,4.149867937621417,83.8089843133313,20.0
53,18.234136879971558,3.700958610991698,77.10962925132074,20.0
54,27.242055762904666,8.305017757621505,81.56796225218517,20.0
55,19.236526776724716,13.936203496747638,84.65227249174919,20.0
56,13.271318930568171,17.76575955729278,74.05988153068301,20.0
57,20.572506444655797,13.805256393683843,78.62343944391982,20.0
58,20.39272659191336,8.946649203092067,66.25604100198196,20.0
59,23.458725466119486,6.77400067461236,89.50849934254352,20.0
60,21.994977201453192,12.090134378424768,70.55955948684104,20.0
61,21.668176570187626,4.28434851311045,79.43234052233096,20.0
62,5.358566867377981,18.390272686653773,70.27551029447383,20.0
63,23.68971135527393,23.644764910113693,66.9719707238288,20.0
64,19.678556341359787,26.32783359157138,64.97327599338759,20.0
65,24.235568441363025,11.585636579366291,72.24559424049771,20.0
66,12.48774748099933,2.299999309823944,64.03636302831194,20.0
67,-9.376222728850712,51.22467182915385,62.90178433145051,20.0
68,16.309852070474793,15.108393221412786,60.55695429717545,20.0
69,25.424774224363635,12.431565383749524,89.42628715552965,20.0
70,17.467209289852473,6.8523623814638785,67.45385464460924,20.0
71,26.73281002019011,16.32833268779574,81.84250500069466,20.0
72,26.28608434355511,16.943716339889644,95.17520896698971,20.0
73,18.728515561123046,14.878034117958702,64.24772450673082,20.0
74,19.22794391210176,16.157499770439166,66.01527030617945,20.0
75,20.24395281372731,11.129289000582201,87.52921574274013,20.0
76,20.895524036697633,0.16164244622969903,78.71077690314789,20.0
77,24.80934534586881,5.005001543311392,76.95746076983673,20.0
78,24.14682980197326,18.001671674082722,91.33953196282548,20.0
79,22.888926003308665,1.849827033327264,77.33729141202899,20.0
80,4.599226743590716,2.996170983588538,62.610639228654136,20.0
81,21.757062243945878,-0.5373530653365908,75.83157767232386,20.0
82,22.508151816765466,12.124165516128407,86.95001299112094,20.0
83,18.917769304873435,10.770237728022567,78.99810587325058,20.0
84,13.873515916007209,11.497811322524342,66.30230672347466,20.0
85,29.806716993989074,10.14603633857784,95.75629894439611,20.0
86,11.864497442609691,21.066118424541692,73.96623778235909,20.0
87,8.093285085028981,24.985919160478677,73.32663127773064,20.0
88,5.773544569574402,17.735222469356263,75.52365520915842,20.0
89,19.862149053922312,8.987240179759834,82.16472007223867,20.0
90,12.293570664167383,7.184545036570361,74.82202481348641,20.0
91,17.961998241533333,0.16614248138303545,97.47211593020515,20.0
92,20.62922367789418,7.980695282494047,54.6644072889632,20.0
93,-2.7592477599332907,15.312674004126979,81.83927929099362,20.0
94,24.429355594326736,16.660342105754392,72.23051937555458,20.0
95,12.782931470468599,27.207958597632363,80.58217714632883,20.0
96,12.397303699046184,22.99415652047015,73.54081002600893,20.0
97,21.061950554478813,8.024983418618836,80.99089688327024,20.0
98,23.33641572949664,7.927849102339047,83.16561142448349,20.0
99,25.968132361083285,16.389233499975667,74.96225492418269,20.0
100,21.262011488371165,12.045570036752675,65.3228845034083,20.0
101,18.310688941687665,7.075943088114288,80.61471665902117,20.0
102,25.783387692577588,7.247120324575681,76.83119616927479,20.0
103,17.76232897193727,22.729511828051645,79.8539209230768,20.0
104,14.621837561908166,13.585447752366159,82.36408224988216,20.0
105,8.773884654626967,32.1319462998383,74.30598412096141,20.0
106,-12.158028242525525,30.86296632763288,83.72885490190343,20.0
107,26.196770502822478,15.51480826507728,65.7815641577494,20.0
108,17.9575337722153,10.504174838145115,67.14303882020138,20.0
109,19.077845730993513,3.4874258440828587,61.400316510390226,20.0
110,20.712388082280842,2.7787280676891735,77.50073172717,20.0
111,22.231960232928465,8.818753121943963,103.97766715316698,20.0
112,24.400690871834797,10.585832045533582,66.77080698437794,20.0
113,24.4156093107026,15.431143393888492,73.2115807359704,20.0
114,-0.685979542223023,24.59980111734848,63.9082274430822,20.0
115,19.89733053257334,3.243284596651396,77.33172887430413,20.0
116,28.90377014563806,11.001796863092896,93.63744204785903,20.0
117,19.991848904439028,14.920960535425978,80.48412571550851,20.0
118,24.533035105412058,4.207164569249144,92.71076910466884,20.0
119,11.656242872293372,7.75122347940978,69.80576651855682,20.0
120,19.095767903224015,13.959400965888845,87.58322306621977,20.0
121,11.347565038669758,21.799731064934218,83.27995878363575,20.0
122,22.3364923682034,17.421373855329083,76.54252406586407,20.0
123,14.517341341693593,26.423311690763846,49.1513674935972,20.0
124,13.567539499122791,4.940646019523624,56.580841372005686,20.0
125,25.838659055326325,13.110388347590836,76.7021357354033,20.0
126,24.894844925435184,13.787939626161718,75.61941964290327,20.0
127,16.160615944050573,17.037443945522305,58.260502889355394,20.0
128,15.4577066654988,27.837128964864114,65.67624872933276,20.0
129,31.131612338273957,25.690042143111913,98.56874128087502,20.0
130,34.698058918851,22.783120174322896,101.48778016126201,20.0
131,19.317037010658083,6.279255352811157,80.96974909791165,20.0
132,14.064388665061593,27.61962632247381,77.21990949680254,20.0
133,19.13342143957384,10.967033346514803,79.52901528501002,20.0
134,26.563969385221302,6.791656516427064,72.5173788465533,20.0
135,23.71827832410739,31.177905811964557,57.20568178634256,20.0
136,17.729398172313616,14.460071928470404,91.44925705884637,20.0
137,22.05385676951927,7.086182672957847,69.31570580896661,20.0
138,26.735629754022813,16.930789400338238,84.34228348121738,20.0
139,23.633491754735125,9.493347332490183,63.0626380806302,20.0
140,13.803194380197057,17.843520636910558,57.908204029795115,20.0
141,25.46474280695892,9.751753074670122,84.89949974476201,20.0
142,12.927179727978707,24.521826668250945,53.731901620060526,20.0
143,12.785699128702264,6.7726623341171255,66.43179022477904,20.0
144,24.72943955419874,-4.168636375326882,79.76963812695656,20.0
145,21.030773562858744,26.76512529814691,76.04335004088917,20.0
146,12.156045885446932,9.655944439111234,63.96464235168464,20.0
147,19.365942863110924,18.161924769717523,85.79653128958573,20.0
148,24.457362314809647,19.434568658527287,58.382640627950344,20.0
149,14.347661595812657,1.4666113952572903,57.9797095197167,20.0
150,23.61549858917168,14.391192751250832,82.68817728590696,20.0
151,10.040694574656309,13.232555117115519,62.434227342783316,20.0
152,16.376429516034914,1.848094525892412,72.58697550551416,20.0
153,20.369225710313525,14.872034205419926,59.18189989856643,20.0
154,19.995689262305852,10.994129711891008,66.15222475854162,20.0
155,9.682533393796701,11.023318958564385,77.16758285011842,20.0
156,23.478102224921198,8.509002608576782,74.63226196504758,20.0
157,14.302076335110225,7.738896179953512,70.37025913567801,20.0
158,21.678404921596936,9.738919444485013,93.41806603644837,20.0
159,18.456642814619258,19.642763190295472,77.66496669962295,20.0
160,18.769551435186155,20.79579446843598,67.8952920336612,20.0
161,21.821997868015405,21.59182424643842,79.50063506289156,20.0
162,18.001777588423774,5.231483872042262,50.678003911659026,20.0
163,5.159595530119825,25.405505628476895,58.433803189481,20.0
164,19.954488518959945,16.979769846124164,80.66920245909625,20.0
165,15.733980976768661,29.723259319713854,84.07439475400487,20.0
166,24.67461390990674,8.624439377307795,77.83612151716788,20.0
167,13.731617273627117,22.786292365728915,55.620203300055266,20.0
168,21.858931709109257,24.759642765960486,61.26638410561199,20.0
169,24.606695249667542,3.80650734492761,94.88031091232757,20.0
170,13.55293061588577,20.77111543257056,70.02032642506649,20.0
171,16.804047875369054,-2.531606816824139,73.34613384782664,20.0
172,20.444470244848436,18.65489737086108,81.62058706557598,20.0
173,6.296288450005136,29.09408584781505,96.58884617541298,20.0
174,12.507670791962997,10.502137471830824,70.35157752107065,20.0
175,22.96582469071766,4.265651337976612,76.00618453246797,20.0
176,17.12294911340744,-8.215854179719578,63.62820141267427,20.0
177,20.185202613126084,13.33451961522374,92.45594964711339,20.0
178,24.662757549967235,-1.6825766167742877,90.14894590981568,20.0
179,27.298299352441596,9.241990910258206,96.89069782939393,20.0
180,-10.830274148866469,37.55048826332087,84.90511122666435,20.0
181,7.055771889062484,15.0320142096634,62.79354775513926,20.0
182,22.771295349903042,18.847585216117068,78.36071471274747,20.0
183,19.333324441888347,1.0983184582129928,69.24171574264068,20.0
184,18.734520087120867,13.026011814969095,74.45278750757024,20.0
185,19.31427002578739,10.403778507522885,82.25586530299802,20.0
186,26.267599629966583,0.4077661953349132,81.5478228234676,20.0
187,14.375970350089181,9.317582391367335,59.15367467221279,20.0
188,23.08134899754926,-3.608857862393444,84.26056775469091,20.0
189,16.546161936106817,4.562979277790246,79.21747026180896,20.0
190,11.275626006716378,33.20814517832114,71.03461629021093,20.0
191,17.86857886356548,18.023857267959663,76.85558524353097,20.0
192,25.19727094430451,18.939031196245793,89.18426680976991,20.0
193,21.218546788218667,15.082549526545517,82.67640071990903,20.0
194,14.282029221156082,16.874107825461547,83.07566677154539,20.0
195,6.322902149591604,5.438509467606645,66.53079656418066,20.0
196,20.02658949500388,9.966229061978932,70.85466395120406,20.0
197,16.738916439782884,10.678965043385798,75.47772482060493,20.0
198,6.80641370535582,26.30049264145628,72.18583747935871,20.0
199,10.83969374295702,7.736791718583088,61.809834151787,20.0
200,10.937530428310765,32.518189515454374,71.4937330065392,20.0
201,-0.9868715585466767,29.664618841776807,58.01173610644985,20.0
202,23.6097401722588,16.424320374448676,73.14296994067148,20.0
203,26.07045798612981,-1.0555791675534678,90.0182339260896,20.0
204,18.56080650976244,1.8275098090539945,66.28079616554066,20.0
205,21.848553385658917,23.890119149826987,71.81461254321266,20.0
206,22.814788285661244,20.53270473718349,70.68031572321188,20.0
207,17.526516191818224,1.6505935083797576,82.00216638027801,20.0
208,21.882473076334502,13.276634228510472,73.21913736908553,20.0
209,21.25944011461772,17.57240624225504,78.3213548775283,20.0
210,22.11866591646314,9.297131687716412,91.20690982600189,20.0
211,18.916482328622806,11.58370883614268,75.29907840303031,20.0
212,18.675690629001682,3.016150916407512,77.02525624086852,20.0
213,26.497937305598242,17.14953273249857,83.89099585106855,20.0
214,27.21737548507935,10.076793950387131,95.76501982128099,20.0
215,11.402898289022975,2.7787945458316887,70.78182736516948,20.0
216,20.64008333148017,17.227899913947155,67.62741280218194,20.0
217,23.71874099399219,23.35801565428968,95.49774516838943,20.0
218,16.12925697990281,13.442323015427197,60.87914806488523,20.0
219,24.21135968613356,12.549471669903468,72.55995833203366,20.0
220,19.303326726239636,14.590207744548533,70.22442819580506,20.0
221,26.779007116572146,0.9275975539126886,93.24216986154386,20.0
222,16.18355156776341,7.123017623286495,69.78960219918325,20.0
223,29.57145597558608,22.324239809695964,79.478287290789,20.0
224,22.655847507602267,1.6072600725963326,78.2088467445942,20.0
225,21.98221754776011,4.9772003118781125,76.08993460307197,20.0
226,27.438126205639364,19.638782853564262,89.97561335538485,20.0
227,29.494667105352367,4.773392258477477,77.3383862490485,20.0
228,27.261270455581236,1.5730637471935829,74.17843687459505,20.0
229,27.329552341939547,8.74809546738263,95.59241659241691,20.0
230,22.004020496511146,14.762545734236435,90.73314137213897,20.0
231,1.4413549427820345,18.90388710369867,66.61295500478549,20.0
232,15.818003730671444,8.747694173516098,76.60759357735039,20.0
233,9.204865294870096,34.16799964314173,64.74770310101883,20.0
234,21.712736509921736,0.833761404959855,69.03507000186168,20.0
235,7.125977057765469,22.620391362106208,72.69273378205806,20.0
236,17.77607046947809,9.128902511350997,80.88803563840796,20.0
237,15.725793395729177,11.01439065611675,71.30485324151853,20.0
238,19.117527528422233,9.814211834772095,71.68586101147515,20.0
239,22.43304331579401,11.846836812739747,74.30293292841253,20.0
240,20.068931873589065,11.593538733695334,78.87004633971009,20.0
241,12.618183662840448,9.2708603644767,60.584953915165705,20.0
242,19.33287325150337,8.101519672966276,77.17796463270734,20.0
243,18.587539653485024,6.563704742913744,74.32848757709972,20.0
244,15.272515577976565,-3.507925540545802,80.10372647026837,20.0
245,21.5843877117763,23.815037130391858,69.48444117118679,20.0
246,6.417413188556462,16.19285987422958,73.58166874442709,20.0
247,19.83969271278924,10.442345147660056,86.99393693805334,20.0
248,25.90955670893472,18.447698055521172,84.16939463431237,20.0
249,5.13249159105918,12.38945197928217,76.93191956527093,20.0
250,11.241941148245962,27.999088062973303,84.52029288294531,20.0
251,16.3480853294581,2.8420161122087846,60.34092873046551,20.0
252,23.916208033714675,13.99722796018334,87.85163111679779,20.0
253,12.313620878287626,26.083114412243653,85.2813726566589,20.0
254,18.73784288003997,7.504272033210021,82.29299305097332,20.0
255,20.288908871615686,-2.6440011166757493,75.12451967958926,20.0
256,24.146741193141064,-4.034392886785456,88.58048164340902,20.0
257,20.07194985314318,0.05507830326193819,67.58395341093923,20.0
258,8.532349286883846,14.769644616573943,82.09024052916038,20.0
259,20.865916636228803,2.2466375503023945,77.56881047063884,20.0
260,11.182508400938104,9.78174861853755,63.374891092902324,20.0
261,14.99893161229475,14.821304364111068,73.56073942889411,20.0
262,22.87967025637154,4.092394984634531,91.06416526185258,20.0
263,11.317863864102808,24.930894957864005,69.6653214078794,20.0
264,19.81731155705349,10.531282141858448,81.30210736362764,20.0
265,17.728253544648023,23.244867288614223,68.061143799823,20.0
266,18.47703877696058,19.15447642808747,70.38162402496505,20.0
267,17.68780955726368,20.18132299108734,69.86731536275963,20.0
268,17.01710427956023,6.29079380110152,64.82754141614528,20.0
269,9.92961933747635,4.69019290960302,48.42335770427718,20.0
270,27.469426566877484,4.165227504606029,78.11385682591717,20.0
271,15.86729842409063,10.625445219049304,63.4523115314098,20.0
272,20.431523248433788,11.774957411698068,91.93229028687847,20.0
273,11.448338239019659,8.203497142178723,76.14368978275037,20.0
274,20.914901304794267,9.960177339379277,62.149393271461776,20.0
275,9.607269140515536,29.985930353640462,79.55369119956609,20.0
276,11.1939232757349,-4.916549061382458,65.9416519592449,20.0
277,17.735460357416382,1.9699229146104411,72.94271528673534,20.0
278,15.232801217158183,15.866182685892273,67.88564409090223,20.0
279,18.266231768999816,9.697152448221447,79.23433775872209,20.0
280,8.429686571587203,6.334878621079261,68.32896810280995,20.0
281,24.700062108086957,5.546386007513499,92.93818741866234,20.0
282,10.00142988003622,8.34330177258026,66.90533941798452,20.0
283,20.27702979014633,18.236904416137214,77.00872653791335,20.0
284,14.173858386944836,9.789665710430773,54.28753407715813,20.0
285,25.123956250487346,13.360715010193736,82.42366293338175,20.0
286,17.828847170551963,13.140125358463392,73.90755380855902,20.0
287,10.523888313664889,8.032536104662528,49.97200476552758,20.0
288,19.4040706754149,13.709374723429182,81.80100697741662,20.0
289,16.01153985799362,13.86794218829096,69.55722805277298,20.0
290,19.538405486450177,17.963264530729433,71.03421028491357,20.0
291,22.825636395306773,7.16796235546703,71.16239602960601,20.0
292,15.862062211917905,15.86798364853375,85.88731225730197,20.0
293,14.243815588438999,14.407543174944664,66.03944047468559,20.0
294,25.531561439732748,2.9673519278028184,73.78001535255886,20.0
295,15.501450057322067,19.34853171887059,72.18824182185527,20.0
296,14.277589212652089,5.979131126951667,69.29070982995759,20.0
297,19.73928741670528,19.93832859138412,86.50569245139856,20.0
298,16.883411857911852,20.79070677103571,61.435756178813655,20.0
299,21.450467058155173,7.796193419852869,65.8444803931173,20.0
300,28.180959768618518,28.182667268197527,87.36829196979534,20.0
301,19.77921830548216,15.585315345494784,68.96527280206351,20.0
302,-9.70066636393852,50.99998536643547,73.05073908994335,20.0
303,18.356370771303933,4.267225911286822,66.28284051667764,20.0
304,21.561293824743505,18.026557549479797,83.36991805747292,20.0
305,17.559919676486306,14.849150427296019,56.02086682966606,20.0
306,19.069729742480188,16.386289382812027,77.27966428933631,20.0
307,17.176671462642805,7.853676871997003,71.7454733829979,20.0
308,17.505732372736347,10.008741846370466,60.50167834009083,20.0
309,2.66744222809944,19.222817560616733,66.88657026165149,20.0
310,23.32722295998135,2.6795202838391328,78.65772805708825,20.0
311,18.54730529217404,11.887672777114368,71.60905372817777,20.0
312,10.349755638771779,11.70862085507222,67.36325048581206,20.0
