unit_id,HarvestBiomass,GillHistologyScore
0,-2.6831762988263392,55.22713957844017
1,5.360301106309021,52.75360466168196
2,8.933226343413656,26.294826010317433
3,-5.208422610582936,29.669999256858702
4,18.5875944380861,40.256050482738054
5,9.138608695860396,51.66857228891698
6,8.011050600342635,55.201380903090794
7,11.338345089900809,53.210897848096785
8,8.79807222480238,51.98141605854385
9,0.6722649315572783,54.17111960893394
10,0.3983382483918203,52.34816262945158
11,16.263908975242742,58.40992022859976
12,-5.379780708628385,49.327717233496664
13,14.038832926892308,53.972767683597105
14,8.912052140895252,56.48982862088399
15,10.89635374373037,57.11599227804943
16,9.179010950469902,57.76607323352098
17,8.880193725677417,51.575792550921584
18,-6.9950745409202,47.65660843823205
19,7.237490800152023,37.55161595506265
20,4.35635676824236,49.93559556332947
21,5.604818931717599,51.7025944048145
22,-6.8992403610363695,53.94885556019417
23,10.298208880885685,57.6895857963096
24,9.043670439516706,44.9169301542195
25,-3.7967401845908233,45.22739791209238
26,4.022293471184719,56.99619619804304
27,3.7959200383100398,48.51220219801179
28,4.779591567640255,54.90086989960862
29,20.417104979775544,31.98455556584914
30,9.267644395012901,54.86345581943506
31,8.377607372141295,54.2525510396909
32,11.005725792896854,53.78524919997258
33,17.83612129815897,55.8205019653314
34,17.123559067788413,51.441482771723074
35,23.768027863384663,26.611559578089967
36,6.473774455230375,48.15781410727501
37,14.024536028431749,57.35392876551267
38,-1.6471507597063826,48.69409701047583
39,5.059461704278612,57.949076940543996
40,-5.664737734241559,52.32014229797893
41,-14.846349188413186,51.67443404998223
42,1.6049342996940958,41.8633434800932
43,5.378121318435896,45.88126568889696
44,17.773724422483852,55.95200324177813
45,-0.04327493694466744,52.27569281142213
46,15.712428043321317,56.11127118141782
47,-1.317406466942644,50.71954293346088
48,13.033961126113688,56.81937744727028
49,5.052651846886934,50.489120178923564
50,-3.6151842799349074,53.899297514006726
51,21.594306229755986,58.376659136400235
52,-1.764356061613097,51.33392894410816
53,-2.4743586175409202,46.72491875408588
54,18.44139475281726,57.33361266782778
55,-5.60111828177657,35.32629994680019
56,-8.335950628840928,49.73779118303003
57,16.030907540779673,53.82940458376341
58,1.8127297299256497,53.234000959168085
59,35.44251845475076,13.652771645628613
60,9.566886391654236,53.82390184669407
61,-4.192622183458022,37.2731321537678
62,19.524844716678462,57.40267362410109
63,9.877761771537799,53.13376874829097
64,-6.160157485724099,46.02936706920693
65,17.943020820527558,54.42150590877285
66,2.827449124358645,44.46244846690129
67,20.312569969307035,57.60063050393349
68,11.777836848649176,56.90718489101169
69,-2.2934221959385512,51.184264504780685
70,6.9972352786161895,43.28467441998906
71,-2.7233466993259148,38.724488699882336
72,11.057736296724684,54.05126086581125
73,-2.6897711645736284,50.736593706305904
74,11.229323454913441,49.75599445810895
75,-4.3482909418026665,52.27659362969905
76,8.176124233181257,54.34538956130483
77,5.3861264407927525,49.57019088896499
78,13.013325324135447,53.70091525693176
79,-4.4547324514299955,49.747863761888986
80,-3.109231777995582,54.99823801365699
81,8.766300470818646,45.13355806980532
82,4.407081508545357,52.06621147435633
83,-4.181282135717032,57.12898418460107
84,1.6930365075523928,51.841229308573574
85,5.5950764520549265,56.525011190793364
86,10.796440498605572,55.244187058329295
87,-1.0269140774090353,52.342601337453175
88,8.578147873558432,55.64188772235086
89,18.273125375041484,58.120524739350046
90,1.3168766547392121,49.92412862479819
91,2.7187541363391405,57.13072047939704
92,17.921033683460625,45.63050423079665
93,18.054455156576562,54.75052325938922
94,-8.42896053559145,47.23223869061868
95,-7.2500933222838135,52.11390245615297
96,14.880337365913135,46.649506328953414
97,-1.4061223421057858,51.89281722020204
98,-3.2776388075206584,56.85341777639177
99,3.4928862405374907,49.82939067396245
100,6.654788964959819,43.476334870818846
101,6.257843529473565,44.82708292179994
102,3.3521437883953467,49.5061932330243
103,15.601699744841234,57.318528295643624
104,0.6540923638521452,54.57116491206004
105,14.15775223274953,56.566649642290365
106,6.98830491303439,57.33735205988749
107,6.869857399100053,53.33566671773167
108,-3.853747955946224,54.17362255375379
109,-1.4354119612417064,57.39976789706095
110,18.43969543255922,57.001183844444
111,2.847406278614222,57.38830785478258
112,-1.892374133425082,54.91219496604165
113,-3.75517377351676,46.85113860393241
114,17.422785099639,48.799284596863096
115,-3.8203055610216197,47.91209875247462
116,16.407746213973596,37.42275524322502
117,17.534464479171973,24.975353894881287
118,20.97284896785776,46.66189251863483
119,-1.2995465067340888,54.40914993419454
120,23.412021336361764,47.35842037960768
121,-3.0441400621601966,50.1108720754175
122,-6.160828829651177,55.07069317907246
123,14.073712925027028,45.87792657240721
124,-0.42804259596730365,54.31591826321004
125,-3.8559575206867462,54.349216821062036
126,1.8118244331938471,53.59356469055785
127,13.931580251377119,42.9804952249509
128,10.922169808246847,50.95722522449225
129,4.038318564368783,55.92518705414823
130,14.942091224363443,42.96014878933183
131,26.43390440595149,24.56132356611919
132,7.0916981530911585,59.14303145059729
133,-2.755199430298773,47.52492854912178
134,-10.585169633347714,45.14665381982712
135,16.435161165745804,46.108482964014215
136,2.5759538814881857,52.58616233831419
137,-6.106455116255757,56.388411004907795
138,0.420601994153853,50.88706608297381
139,12.712014563496195,54.21157240051557
140,18.825752337664984,52.373738528588206
141,14.421559681482481,58.19132191206739
142,17.12727775197949,56.128712181353315
143,19.09370959300841,28.124794211610048
144,-4.524358370129763,54.249914816884456
145,12.580342470933076,34.126658681731286
146,-2.684682840699492,52.52244693935111
147,2.0711916409547135,46.94512293054094
148,7.848869268314101,37.446706009750415
149,23.85341909540928,56.85170147090538
150,2.816802855936717,46.60158412726767
151,22.26368657015009,57.853999114256055
152,0.351329466727063,56.15368704205273
153,10.489874560398764,55.6940019424761
154,-6.521465048580447,51.32630916882995
155,3.3118775393606734,48.168628480265426
156,4.858231143467536,53.922085841469396
157,4.283785424330269,49.56983317621881
158,-11.604113190023671,54.97385629146951
159,7.052933743306831,52.866146963955565
160,-7.502153825882812,50.82922331487074
161,-2.0632982788341536,43.52730128436926
162,5.8733531417388525,50.03110941348771
163,0.6987697150737437,53.258802642302534
164,-3.5387474206344773,46.2281100209308
165,-1.7344695855302397,54.13835853473079
166,-5.662635103614315,44.637298724496304
167,1.8167717897095015,54.71710825956793
168,-4.391108859647074,54.786226675497986
169,8.056718349403365,42.93337778231059
170,-12.384744842314232,51.72943198013818
171,9.72634937202722,31.83112135424617
172,12.290157197495374,49.737487390208884
173,0.08434912771301817,48.01416131088442
174,-11.564862739877288,55.872622834975644
175,10.081261056323061,53.97860501463153
176,4.55798910185084,56.15935072100624
177,6.174156711892266,54.59143836761321
178,11.30915730318866,57.641077103674455
179,11.922495529760779,35.84874150802065
180,0.450627620033738,52.17773411370695
181,4.611473739957659,49.28707196597384
182,6.606029851814622,55.499594266962966
183,4.746900245908886,46.37820606989641
184,8.529154193382912,35.16660340885203
185,16.69126065491128,46.12640996362193
186,-4.653245202976047,47.897743351349085
187,3.3721148062625654,49.74923026288289
188,-1.7166889359063147,51.691013745210505
189,14.229748853312422,31.68660674275845
190,3.3924177923688306,53.87662741117525
191,-0.7839823305794877,47.44648437638764
192,13.690434917808961,39.901884862478994
193,2.4656222349686745,52.16980663232468
194,3.2208073817967326,54.66921161551513
195,11.121529263926966,39.23229165301148
196,12.644145007177606,49.289633385394595
197,16.32336643653025,55.32864185221526
198,-11.571882180996125,48.38787358686372
199,8.54619356070786,55.02343566264439
200,18.33482455096227,51.78555611062005
201,-3.063245887416344,47.393017560712025
202,9.19288908047087,56.83318725989888
203,4.082720224785073,56.10520111586813
204,10.841230332958663,48.44316465116952
205,-3.9592459245777563,53.49016103083408
206,46.591703485891934,13.202817518025196
207,26.217627066318872,57.79217763956919
208,12.85061858865091,46.937899607776494
209,10.237582638644616,41.78130394456977
210,4.304018135944897,46.33391110156229
211,14.683448428289726,53.838752219158465
212,6.757140941819254,45.416705727590596
213,10.119111980179468,55.59611796859804
214,6.19510384408944,49.66969944654486
215,4.009064366641351,52.33642776629104
216,2.7566952704289895,52.15883277073247
217,7.393963299611225,55.45937192442064
218,-4.3740711832041015,54.401553446521106
219,-5.350457213392457,51.66066215603776
220,-4.4006737455091915,57.448320173172114
221,15.276359434800472,36.47117254460634
222,9.150311289702417,53.11798778735935
223,8.69705734403158,56.29255551085714
224,15.861280708773014,55.93999822529681
225,12.828061401776639,43.61347041880863
226,12.416358884854414,30.840523318598773
227,-6.09202338412015,53.2032619493764
