unit_id,JobThroughput,RackInletTemp,CpuClock,AmbientRoomHumidity,PduLoad,FanSpeed,do_cooling_setpoint_controller
0,12.440661832641215,65.33921505617549,42.67887620022252,62.62369454380685,63.766751323168684,44.74201573464108,40.0
1,19.203785978608078,36.74651298159742,41.859017138366966,60.58729423794129,59.25555555595812,58.13798976117689,40.0
2,1.6097178487940784,61.84157434057307,48.860515634965935,67.65569162482888,38.44417642447824,78.8671552995173,40.0
3,7.6243866098903545,73.63347243981634,46.033693517306745,33.99966964177192,43.24934008504595,65.23851195991183,40.0
4,38.21347787181851,55.00625094203412,53.632186840396855,39.28632275816241,48.14804368864148,67.7226021927464,40.0
5,27.70738058960635,71.22419800123751,44.97290988953755,23.428196949316778,70.45775787324628,76.07942529975885,40.0
6,10.883980821702776,48.86994249050117,59.05345008030333,49.02958579060922,64.11135350976268,70.79647411976201,40.0
7,17.200474341741266,35.436645248657044,58.29751716408275,70.09555983892444,41.790462146029036,66.29138175080301,40.0
8,18.538601696397794,55.70124443883625,63.377614415065906,59.331663983704715,45.58763632956894,72.00266295986438,40.0
9,8.897112886008207,67.83372213668324,43.693488511593706,49.22415467331598,40.40453130590283,80.18097099251207,40.0
10,-2.086146402994421,67.15259918319806,50.52780954484415,57.84446556866765,37.690073293958875,55.50820515035042,40.0
11,7.817814237815497,47.52959731842934,45.33332274960855,60.14123198680599,51.54000878045075,43.51366620764869,40.0
12,19.771367202509662,41.044182049566864,44.32506972893784,50.21433145624665,63.345393021928935,68.73523714786161,40.0
13,-0.551586020897928,71.14991199660524,63.26040688389376,55.19263710056558,52.14834962145815,65.084730064705,40.0
14,5.78577431321812,45.206112539496715,54.1341404740063,50.18989927150069,34.70570927969877,61.80717686727837,40.0
15,12.62226552930621,55.41973736749324,43.74569571455595,44.67029910637247,43.58511123078777,57.31998488094589,40.0
16,31.02914663112552,52.70960821574472,53.04914978205559,44.10586718278424,27.987863734849213,61.16953205399512,40.0
17,3.5019417819519476,53.5823459185656,37.78697145672581,58.5214410094138,50.84373080485028,54.21278635309728,40.0
18,1.1589856620058683,61.003027205716464,51.32940895471328,54.538968750871085,32.83303205020474,58.02425000689298,40.0
19,17.092655802524163,53.09768192870554,33.606232149643844,47.37394023866111,41.37561626105068,61.69114848927667,40.0
20,14.770361724070934,55.72829826182008,42.405864411244174,42.147746721792856,25.58012959209785,69.0163161309148,40.0
21,14.95754325162241,58.477209235156664,37.64211446942306,49.20233816631236,66.6346024149143,70.02690146592619,40.0
22,-0.1006511967677155,67.33754648238056,35.54434397440662,40.18665809426139,52.658528572189205,66.02424228449061,40.0
23,40.86611706145763,29.357523570485426,28.352494506249734,39.00405582727937,44.78631337182786,61.657366876116036,40.0
24,0.9476759814210918,58.061966721459655,66.0443158533494,51.471631981817524,49.82318339246863,52.9520830022201,40.0
25,9.247919541973948,54.71380818255813,51.43309233173402,56.84788050388495,49.10658309697139,80.57748319421603,40.0
26,13.774927956043488,48.60956415820326,47.3053401586495,54.992596635423,70.50447702389793,41.01581955878838,40.0
27,-1.4252463985604173,63.65884136276486,35.86579978235239,61.46275911065225,50.541864390495945,72.94163714055469,40.0
28,25.083819115037866,47.7098411301979,46.624375173604676,52.050350880361485,38.465529786882776,78.1010399693898,40.0
29,7.406597452483481,49.722772735805336,50.548388968859484,60.87252670011801,36.97005241555458,51.1847760261051,40.0
30,6.725231735183763,44.04587498344108,43.68847953356467,62.80375385692553,47.133827623355565,60.75726857144803,40.0
31,9.81861108746164,39.02406210758294,59.86388783907711,54.79215016157189,55.75750913676563,61.22546687757059,40.0
32,12.143223135742197,57.14498975364763,46.29167841866115,45.415899871914164,41.80498865180946,74.56499556507828,40.0
33,7.87853182906408,45.74181042451427,41.55783036765684,40.84348754762081,35.2902109531132,58.653287458043415,40.0
34,5.6770414603694865,63.681250134403754,51.48085159888421,51.7755631366602,44.59691364414525,36.607686835725275,40.0
35,15.099020793792866,41.430839737172555,51.81761486112616,60.79048382577236,52.874882877377836,54.58212960733389,40.0
36,4.430217653525589,56.7148209774123,48.27590722481411,37.114937482781315,47.393958706890196,58.607709178832344,40.0
37,3.492616890335455,51.04238439764333,60.176565880723345,56.531961877956654,37.09736320116708,53.396973637577766,40.0
38,16.900237620814487,47.48000055158848,42.65036641564328,34.83816315842749,32.53342610003616,60.479367585753934,40.0
39,12.66288413620905,49.13846811246681,42.62578572813485,68.4788072502173,65.3615080918585,45.42682215792269,40.0
40,5.6369821391699455,54.4224043359719,47.507829548261434,50.582850217547445,44.66126434488831,65.88888407440471,40.0
41,3.3141065226254787,61.721793066945665,60.96320622143539,49.70596613457956,58.74571023001243,42.42299354491229,40.0
42,-0.06058218628570744,58.26714043274201,40.667675145243486,40.996238148986905,54.72596813647015,56.32405001041942,40.0
43,17.076820266555988,63.73382485215427,57.44352798247912,48.893178226414086,41.036456282181135,62.20600561078923,40.0
44,7.004989888536996,43.11683133526177,57.65913351598155,41.34644644442409,63.465360012201415,40.8453816898173,40.0
45,7.419703160241176,66.80285423903729,53.1003520466328,35.77596939280244,53.99141405595936,71.2942203635741,40.0
46,2.711897618247435,62.544147900835014,51.78140503407055,46.22962734711004,29.37451915005576,67.92441603871012,40.0
47,14.06419837226902,59.53525175813124,47.98365700268118,56.8602788606744,46.08611626230739,59.081389130054205,40.0
48,0.028550675182321517,68.54868660934892,47.05543683726401,43.76987023071407,50.53200191635403,47.92184397759663,40.0
49,20.509764889673715,41.598179867382534,48.94811841170364,42.99087829968673,43.2025435424564,54.264549713844524,40.0
50,10.952839511069415,53.57582641041635,43.06986382176903,48.43523645202622,57.478104994068886,46.01144175414004,40.0
51,8.029917662444221,50.0217057122213,63.81150428624685,59.82742109636765,60.311936206182914,40.97011922415643,40.0
52,15.62213960218448,60.92153017997616,48.52557300892977,35.89227737687035,55.382880472650655,60.807311519704,40.0
53,15.357551583075226,46.47337027565311,37.2552530833725,39.551286734550914,64.9502460812486,63.68145982449133,40.0
54,13.294236799880677,53.71546950074788,58.126763759703884,63.54063073592126,41.17806303843371,62.74682038457101,40.0
55,5.932031198853464,72.18202360128497,59.55200427868869,37.68847811397339,40.30209949080337,39.76316180505209,40.0
56,12.613447543408924,72.5376367592883,42.28977180581991,53.37327401196284,65.2188116292537,50.12730559140682,40.0
57,33.74616409549981,63.32920927824976,43.65970605452275,58.34136962164741,47.75850127686128,76.54864432020379,40.0
58,8.755847122713215,50.57226147115028,52.978233502316776,48.063119910177775,54.2110871172497,56.15841015456314,40.0
59,8.68790220577259,48.37603932090566,42.08358534629186,55.649907779906044,35.445539824871474,56.52338520635799,40.0
60,2.4955308733060573,71.39517776835454,51.3678085692352,47.6067407936979,76.19573018541213,79.13763375989394,40.0
61,4.414417834984334,51.01703209664261,52.48787871086959,47.8579186016007,54.472377203654986,67.46548901103779,40.0
62,7.797008769268986,53.637358176856615,40.625950676679864,63.1065232529584,45.57651764792868,50.35652197592658,40.0
63,2.444067752448137,51.9593872044572,55.4982066656649,57.4050611567267,37.13098715171344,54.42857923961756,40.0
64,0.6430416113174273,66.53848117024653,53.102624181835765,41.96611469900715,67.39753017445769,65.68092929967905,40.0
65,6.1221023661227125,61.52307649318685,47.32809515557126,52.36218353440891,41.87850732366713,61.38677976939062,40.0
66,7.229560891970275,48.024626906920524,40.496682517982435,21.229584732402838,76.3959541094547,45.08856800288204,40.0
67,1.8957430961985402,64.67683855875438,52.83664763544059,60.12737203842681,56.49039399902067,78.24266453934017,40.0
68,11.212111914003184,63.625442601190095,49.40015460480012,50.605486844847064,65.7305284897968,67.2025137197723,40.0
69,34.37441661075024,62.93551937121441,41.53903312415057,41.214751538945215,51.494881967109606,48.82367426026617,40.0
70,10.161061364584288,64.99312667820222,41.66458829198757,49.769371870869406,39.910716855703505,47.74911403275678,40.0
71,26.509300579309993,50.67550157997712,46.77763784454924,50.539341833785336,68.37077367276487,70.73444970045888,40.0
72,21.224104444069617,51.530986833552134,49.771245703490074,62.063638592006036,59.381771223632704,41.51715638003919,40.0
73,2.1351143218823063,52.72429248854008,43.007402849650035,48.97638827747947,55.913063153503245,69.75171980879733,40.0
74,2.8629153757016663,75.35609909471988,56.61810797481089,58.18528353366319,54.74729961421707,72.58110288471357,40.0
75,13.24084381872223,33.7278914214478,43.58421027593373,37.74747510834004,37.24005596938985,65.2126119996946,40.0
76,22.0493443168835,47.28219345513981,44.23027556683765,52.63686465886388,63.79500353869867,78.22393420873333,40.0
77,2.5846619208563535,41.45492045916825,57.313291487827435,63.65717558957186,21.340524030019424,67.53801793273826,40.0
78,19.64236050126408,64.49596157574068,39.0434928131369,42.1591874157409,43.28341727813126,65.97390175452077,40.0
79,25.807001995309726,33.07048240100316,38.30020438850569,55.20214101088446,34.82806094583596,61.27783810922219,40.0
80,17.305543534744896,45.46534094080972,68.63761459310082,57.193896132625724,80.65992266996695,48.79701287593922,40.0
81,5.5088677078615715,66.06083996638397,55.683221820045475,36.422026701740016,44.79343314380527,53.098350507327915,40.0
82,8.27008081940124,70.27264320791852,48.732774598268655,44.547715406077224,36.76962512144823,56.63867645503637,40.0
83,2.005695434599322,66.70577052373388,70.80803190122761,48.77258112640859,25.812961545713602,54.64648500648606,40.0
84,8.89902445247356,49.46850684557611,53.917596583123824,55.780415840751104,53.74646456525033,56.52349565782961,40.0
85,31.66416084752363,39.85618743815414,54.37152361554293,45.824526400498925,47.04563212728172,58.067799373212026,40.0
86,8.169956172634436,43.23683341004852,56.639048979478694,49.51651993212013,33.553997772209854,57.33928846152724,40.0
87,26.036317707834176,23.88025725199229,55.262518971274396,41.37852872859188,32.26860305389097,64.26972350461428,40.0
88,45.42428972761102,48.36993437948524,47.064615296958664,64.43107515918058,44.09857161496802,57.02232280218414,40.0
89,2.6916325103137,52.22821895549542,57.33745334778106,47.6103907201065,53.21252266372877,78.796709241411,40.0
90,26.39652507120434,41.27032664799593,55.060195994589584,36.6948511109496,40.59299749423877,56.77998731624116,40.0
91,4.862243397227079,43.14104370905674,43.501893099600274,68.24376885102873,38.27994872344935,62.37312913955315,40.0
92,27.15895201288948,39.45538360206455,41.49906427940008,40.49259988308694,36.10195220970227,48.669700175299795,40.0
93,14.279391702357668,57.550975805774094,59.6202896378423,57.54852412902255,49.77877818617546,49.40810020678863,40.0
94,6.643399042906241,39.62506210214025,38.818586604035836,39.69519499748108,78.61471240430845,57.363784459674875,40.0
95,17.508630471607624,52.57462544862999,51.75035679570796,43.27400486657845,51.28224834986388,45.248871200549374,40.0
96,15.961925444343997,45.58015953087266,51.67316167779908,38.673149525730864,57.489590323641174,64.92591738262,40.0
97,16.70740487017508,51.60464976573823,35.97411481357768,61.30945644863918,53.33201095838861,64.1145076706382,40.0
98,14.61760385104087,40.359503937196536,48.51475613606611,55.43597001158556,54.175568972068774,68.80688836827201,40.0
99,3.4032870861325932,48.110951651438604,44.559442498262584,48.75174943979987,45.040223368570466,50.158907328890706,40.0
100,-1.060449323052418,68.56794699909324,55.56444106084026,51.4358209997719,60.74303297081253,68.99572946005895,40.0
101,27.726974534699,49.90679105484499,56.43990462057504,48.08771095066286,61.86543967530405,64.61176664951952,40.0
102,37.916319700632926,49.76996110237714,46.62507122881438,46.79749114080868,53.16784749104059,46.00016160132408,40.0
103,-1.061697155202145,68.12457970528249,62.10223936646377,63.050945599079235,54.18442890286761,63.855152457953466,40.0
104,11.231188570449184,50.571909960952524,49.03999384679676,36.64790711094544,71.77511010824777,74.56686050670102,40.0
105,15.84736638238303,32.25512313016649,63.50311862496249,73.46882710407155,50.137280602731735,53.48800822059179,40.0
106,17.90837567931652,40.15089061712998,45.199046239661946,31.648196584555993,66.83324922843747,62.65799826025836,40.0
107,52.42017715006606,30.08326915242087,49.760017920944314,44.79329486112087,37.65863625818558,62.09634006717057,40.0
108,-6.484504284624953,69.23855140874208,55.44248493898302,57.97183065133379,53.12753323496118,59.40575469340821,40.0
109,37.24469184223193,37.546411017714334,52.139491027286795,55.79631359214422,60.596948115333554,53.30794125364195,40.0
110,15.425759525504889,49.91847666050008,60.834573100619245,53.11963245501186,53.89483843960191,60.261567649659916,40.0
111,8.948596882626903,43.20801453016306,46.23593147349368,60.318008512032044,48.386991623347264,72.58282497156077,40.0
112,5.19094680908102,59.76580749427275,34.39075613213422,52.178818855588474,49.85364653607621,59.594440644740494,40.0
113,22.701206699827814,46.14001167725643,53.883625541408165,64.39604020914145,23.381858144870773,42.22501391955757,40.0
114,-3.245898172971787,65.21465708361654,56.85599670512301,29.71444621839544,36.497514151317176,50.71905227872501,40.0
115,5.59189326854869,47.80172252938663,40.71236583996204,38.102428922092734,44.06736700205967,67.96009065568994,40.0
116,26.591233650861604,40.38960161830773,56.32365190198959,63.112531005367565,40.275848463395356,59.18081453847231,40.0
117,7.164903445305967,45.015630632531284,65.35743738536218,38.479930119877714,59.33660408674464,62.80478089313842,40.0
118,11.477294929592873,59.654412506850065,57.21614524189773,51.273866372529284,46.60859673214186,42.47411417214528,40.0
119,3.608240137359125,63.680943056492694,54.117024805887404,43.21022420204286,32.954070047401906,73.62777697102328,40.0
120,2.125233802892577,68.44735418890605,49.47154385778378,45.395444114933156,34.88485219000935,74.77889862875257,40.0
121,26.614942992270933,36.62132605469596,49.60824731547344,56.432702716951276,50.40290656592848,47.263249738069895,40.0
122,12.584887326705603,45.50826278456392,52.425392785213134,38.80254480946062,56.87559287769281,67.5649997064403,40.0
123,5.593257303578045,47.87327474298859,41.520873867939784,60.719531420091336,58.410701681278056,51.39651352088059,40.0
124,4.34325839147708,61.733881790319586,51.48974159335536,56.01740913797442,30.54224968857194,69.80315758622181,40.0
125,12.982991241852332,40.75509103729548,65.04100285462125,49.2125878572483,66.60097493346858,53.72110161647771,40.0
126,-3.5411334778972305,57.1565675162155,48.1919222956235,55.70818891487323,40.25593691192213,66.09266744214621,40.0
127,-1.3197365329654644,60.76463597128697,64.02870633109399,75.3242067360821,40.65212220926978,63.33132720215632,40.0
128,6.116336558545189,45.09698394313013,61.96261794605651,53.85221600071737,66.0935242622513,63.23350085171993,40.0
129,20.486971897270855,45.95424886908753,39.41055598004108,54.255092764791186,48.59024415517335,67.30761677345295,40.0
130,13.3075820897225,37.163127445822084,50.728439086723135,45.13981459814917,46.109942546583305,65.60901960797989,40.0
131,11.29999849867821,47.52363337612723,52.43674152745203,60.11033989277553,55.97660844384772,64.47716229920495,40.0
132,28.56529488350423,45.00865386336721,57.022037139951244,34.40010842781877,49.8780806028039,50.28724158970598,40.0
133,7.368797609131727,61.621952704095975,62.57936428395876,67.71541407720804,50.05446097391107,71.51013723429362,40.0
134,1.9309799357743298,55.42816921511431,41.904531130208305,38.30886420488365,51.03031892995709,55.85572979580035,40.0
135,-2.8915189623021105,57.224558222738,46.93873404694577,65.19819408066196,55.99384844637891,50.94787018576524,40.0
136,-8.721844144813712,80.37641879213751,54.388415954366366,54.342649980866284,61.50516227705069,55.33773489309013,40.0
137,-3.27778017355981,71.13615945642168,42.95182403716723,60.54295412530452,48.275377233140446,70.91727384015874,40.0
138,20.157927597842658,43.45164587037136,47.26166603989367,42.578882983413976,75.49969206553862,62.49556055475359,40.0
139,12.334636392855984,62.433960972861954,56.64530361308982,58.1952369407333,52.26286700578751,46.63275455655855,40.0
140,10.913554461071236,40.755278213085276,51.21354762758688,42.629783634840734,28.607803361451328,48.83227503423813,40.0
141,1.520391691733571,61.343169497736305,63.384980554501716,37.23055338957916,48.952750998596024,55.42338994078463,40.0
142,36.513829075457785,62.629725686458706,56.35234258318825,40.78018032895294,60.158562257364466,46.09293245191661,40.0
143,12.900079585862372,42.00878569269948,42.3674477445794,77.00745214002798,63.331726809254924,65.78701454449302,40.0
144,8.205506938861916,55.54893100774583,59.17694732468814,70.51451288175831,27.673579743904313,68.51545901476621,40.0
145,9.280392623470213,35.60235110188173,56.32671615866787,46.72951710455561,56.61365411986437,57.2554089520748,40.0
146,14.932086246074725,47.51689150975348,37.580576952060085,60.28687987529628,29.932101163203487,56.63727817236241,40.0
147,27.59466211502447,45.34942482960414,50.9834354324779,34.42654226537529,38.538259581596954,46.87021508170522,40.0
148,17.078096238861587,46.59896958183587,46.47675754147051,52.58087746701937,59.68722301083362,66.97928057767984,40.0
149,-5.288343000199577,73.21756688587818,44.72444621911887,61.440028998774835,32.547426572412945,66.8384482169331,40.0
150,9.091616130080787,57.34924077859912,55.249723371730674,48.376516602274464,55.1757287867213,41.85167971353601,40.0
151,23.488556430265692,48.15405133095046,49.918585525988476,38.100010685626195,41.186805005605656,62.47127782201923,40.0
152,15.540065976046646,57.02121752663771,36.964484207821535,32.8978619140406,39.44849905379826,53.91379552140901,40.0
153,3.0019301471367656,47.530009378011684,62.426911639270735,49.878440561955365,25.830173077922847,41.51141949697124,40.0
154,-3.1605553354055917,68.59968205240729,54.1270137231493,49.61926008464542,52.91105381588115,67.36940040351912,40.0
155,5.716062603785887,55.347648908060826,51.59009197762658,58.09033221055768,57.116309777340525,61.48928410634657,40.0
156,1.0026134178742625,57.47224893142742,60.855149804660606,38.26407697819779,65.84574526088109,79.14926638995647,40.0
157,-13.139397856231849,77.89515750573132,42.63640471213899,46.48006270251942,59.060040326206675,75.10597939960329,40.0
158,20.18795928715385,41.610936439982396,40.336686970722845,55.715007824142674,33.546416577010035,70.42803282219099,40.0
159,4.822330736724674,55.724342262248136,48.72222015049861,56.29415476805888,43.234881552931206,64.33190857322958,40.0
160,49.071758599267916,62.173722435423706,55.6999418398796,63.96134278498553,50.34128075675369,49.292743394579375,40.0
161,7.5646539280220555,61.16951120254379,51.45857438205932,54.456347982091096,62.08290834628805,53.02775274658788,40.0
162,27.458782225406335,60.56088748409335,53.07410546023157,49.02059280091111,42.933427802647635,56.77637464063892,40.0
163,12.418573030091864,44.295991556382894,44.60047465086863,63.53529581124832,43.91541537267176,60.85451594356958,40.0
164,0.1841142895888268,60.10176218923767,47.64523017171904,38.91104290844149,62.62055265303887,50.91861330751061,40.0
165,4.738606393357391,54.59200739239952,55.88484288632288,51.88044606961675,72.58926778799862,67.90267367503084,40.0
166,2.768354693623441,59.881843733837115,48.997332775891856,78.37416677344463,53.980305363666254,49.395612642732935,40.0
167,-18.87354577295034,87.58146112355011,48.374812096091276,40.09479967978808,56.212844311503375,54.53254617978514,40.0
168,27.184141264436665,30.313844000385615,50.659531159339636,68.1418768552126,38.19701032954793,70.7787859728409,40.0
169,56.126187556815196,33.87240793193657,42.815496503203626,47.247032198949356,48.149772920863875,48.47247068718553,40.0
170,14.666166310973844,41.281459564245914,58.51475730976924,65.98466556930778,41.30566255507402,54.371416076964266,40.0
171,16.76669122156143,42.47659012611209,59.45590736699944,43.00756463730582,24.096378564142466,64.65192299223641,40.0
172,15.05116561704131,37.91101227391248,51.88136693798102,63.09391198028358,16.132864693077906,53.78440108761395,40.0
173,-10.296751569615914,60.95384153912616,40.79420973238724,42.242307869589595,42.070302097554524,56.44926373131482,40.0
174,14.354379944757039,53.133628229983486,26.073379528980695,51.177030610177354,44.360900345921365,65.90157828062269,40.0
175,30.685105619194744,54.672744361709896,39.94699779852639,62.38675773106278,51.44726989747523,73.16499152417303,40.0
176,3.3876164587176674,67.28996977381088,48.56451843534354,38.21793566258376,24.835789282338204,58.94742675580868,40.0
