unit_id,JobThroughput,NicErrorCounter,do_FixCoilCondensation
0,6.239414852562021,42.82237476785982,100.0
1,7.1138811035492235,43.849033992051915,100.0
2,-15.189451862955204,45.59008928567493,100.0
3,5.714099398424279,51.20415666815054,100.0
4,-8.324811689332398,59.18316413862382,100.0
5,-4.7611761405657544,47.740102159919374,100.0
6,-17.995611222545545,45.37436367351496,100.0
7,-6.352345891132449,17.57425777555399,100.0
8,-19.327869944979764,48.16120826511876,100.0
9,-12.23898527420161,50.076892177479344,100.0
10,-1.4838761440989519,43.25222210848225,100.0
11,-2.4955625005157636,38.85236204568242,100.0
12,-0.009176553238812057,46.547030600417635,100.0
13,9.333423750213166,36.79477645990114,100.0
14,2.8845814895384914,54.63264930077984,100.0
15,11.203038759825109,39.30090236611062,100.0
16,-13.067123170741176,39.12982704851388,100.0
17,-14.576215504785438,34.48957148780212,100.0
18,11.795009095711027,20.64116827965465,100.0
19,-21.467253667056898,68.33525686408937,100.0
20,-4.210330364040063,39.45935505699899,100.0
21,-4.28379623700558,49.081818710776126,100.0
22,26.096791717940686,24.62857574023603,100.0
23,-0.9714306271511539,36.39405723105311,100.0
24,-8.936186953871657,58.10410348086472,100.0
25,2.0585931110856936,20.246551695610567,100.0
26,-6.010208784574573,43.10970434989884,100.0
27,23.30683922921337,36.534774718784334,100.0
28,-17.742845746249188,35.291230793637546,100.0
29,-18.438472992996687,55.53713412572197,100.0
30,-6.480486811069223,40.497550536557654,100.0
31,-14.63906447344157,36.898758526430626,100.0
32,6.660515086653184,8.293824291617916,100.0
33,11.49369937035108,46.494601730490196,100.0
34,11.086147645280533,45.20228238322792,100.0
35,-15.219947612603377,47.18718637747701,100.0
36,3.04230711907846,39.015558099226006,100.0
37,2.826284535923037,50.69033068388853,100.0
38,-2.3666812247368854,46.19147640213522,100.0
39,1.6003575507754222,44.13842204519089,100.0
40,-23.865205541776255,63.56270741466721,100.0
41,8.844388234720382,26.217724269595614,100.0
42,10.011227267240303,40.99313213577864,100.0
43,0.3016703038048867,42.02864648449179,100.0
44,4.654579027145108,48.59917799606582,100.0
45,4.180890513688267,16.435425613798735,100.0
46,0.09143391710997761,77.3347788101123,100.0
47,5.125559387637769,28.303684485758183,100.0
48,-2.2719601752791423,41.97585428664135,100.0
49,-1.568481851101592,31.560762229822558,100.0
50,-12.995560938085367,50.20164842210242,100.0
51,-10.712575893216776,42.7544072095895,100.0
52,-3.768559594226833,33.90410171182986,100.0
53,20.78108718706835,33.64681827274409,100.0
54,-14.611683425968184,28.14562237409711,100.0
55,3.4466836058445263,47.88796485728797,100.0
56,-14.310285824500061,27.673509153151127,100.0
57,-1.2034368866624932,55.083935698407124,100.0
58,-13.479699647328431,48.12408924473815,100.0
59,10.957830851256702,47.169645209328905,100.0
60,-11.774718821110316,51.286113999263,100.0
61,-11.371410499130231,27.496658590605858,100.0
62,14.096431239912748,45.19318290323292,100.0
63,-7.000684303480192,47.45989072124823,100.0
64,-9.540727047156889,58.12038590066362,100.0
65,-4.713507654578529,47.895492099586114,100.0
66,-17.733798724438675,48.76129897833049,100.0
67,16.259935807406734,28.117119599660388,100.0
68,-7.252458504565189,27.058250944852674,100.0
69,-1.2230231447063935,27.047425083484192,100.0
70,6.229139235089808,44.56424431386783,100.0
71,-22.5338696539242,55.76118739745439,100.0
72,-6.1137876650286636,30.126805663761807,100.0
73,-13.237161840961148,35.96298696534146,100.0
74,3.467628606434828,36.49442091289913,100.0
75,-7.516075825812715,54.47633142700293,100.0
76,-10.932194595025232,50.6976536125874,100.0
77,-18.205403337360153,50.238469289616965,100.0
78,-7.1311284098663,44.63218120605081,100.0
79,-16.001091319965642,54.60746124840902,100.0
80,-15.770057280434859,43.54006993622199,100.0
81,-4.457364417106559,55.9108284930129,100.0
82,3.731281313066331,30.62176697942366,100.0
83,-13.747413539853223,39.31991787428539,100.0
84,-7.251373507467019,32.6448426516219,100.0
85,1.3341329226106566,61.59242513906853,100.0
86,7.90886286292207,24.61295690474171,100.0
87,9.453286229104508,27.874517599424003,100.0
88,-22.76471470303595,60.028866932476234,100.0
89,-5.324788663844375,57.928955922106965,100.0
90,-22.09137556560034,52.49071802102363,100.0
91,7.066802357855055,52.97064462420441,100.0
92,-17.738498396076153,45.14432200001089,100.0
93,12.045959345558302,22.989698859221313,100.0
94,2.795004372893785,43.0761786197677,100.0
95,21.086750265098914,18.3807741098787,100.0
96,-1.1914140255055874,42.660104521982234,100.0
97,-4.530326337073713,47.300375924269225,100.0
98,-10.764331472859993,57.04033888215913,100.0
99,-10.824646425862861,56.81154931775321,100.0
100,10.12210210550002,26.31587163472998,100.0
101,0.0468068641114161,51.44511520938701,100.0
102,-25.933230697485154,48.69891920617868,100.0
103,2.4544674687565875,29.458145640309446,100.0
104,4.271917265202008,19.182822704307746,100.0
105,-4.3607660405717805,41.77141363277095,100.0
106,-12.501885503468195,52.61481970611143,100.0
107,14.248578592416775,37.1580474578094,100.0
108,4.630835621022662,41.11357694540968,100.0
109,-3.473964812454262,58.12639637472769,100.0
110,9.831126612203732,43.19053014290043,100.0
111,-0.9649800501752441,33.82072003167171,100.0
112,-10.80299388284906,36.69882390448299,100.0
113,24.71097297656634,9.54636757205401,100.0
114,-0.31059018518028214,42.0077634554206,100.0
115,-10.22729720545314,35.430645141553406,100.0
116,-4.55121645229981,40.195867362856546,100.0
117,-7.611176308807632,25.01848409244707,100.0
118,0.46026957581085304,55.09811843880024,100.0
119,13.916238387394346,28.38290942999226,100.0
120,-24.11327551804353,43.02431201129722,100.0
121,-5.90106433524935,33.54819047518409,100.0
122,-13.861514525784255,75.53514825475217,100.0
123,-13.713813264680025,34.71741613477486,100.0
124,-10.855899085607769,53.35870616259809,100.0
125,-3.8846127658134737,53.710943886451126,100.0
126,6.322542697036996,30.383673915029867,100.0
127,6.544398461188739,48.59318435418683,100.0
128,-21.59663643286643,69.36288691087441,100.0
129,15.116534920272931,29.49893436492625,100.0
130,-8.824434860624727,45.33296826184689,100.0
131,-14.624758384673463,61.90546264467129,100.0
132,-16.11884786471619,33.69355562841456,100.0
133,-2.758527573486152,48.2692999386022,100.0
134,-2.636083084622327,45.18527905141731,100.0
135,-5.4003850882070505,31.03480244859599,100.0
136,17.51331635432462,19.306455230239415,100.0
137,-1.1348006276298288,43.50454672012478,100.0
138,3.345649095352704,45.23484327340145,100.0
139,-9.67413892141884,59.87315637183704,100.0
140,-12.483518580274305,52.369326192875896,100.0
141,14.257528654603696,15.154897193153571,100.0
142,-18.471521474442156,67.61941331458056,100.0
143,-3.7015717518754903,32.00492334997909,100.0
144,4.191235064313595,48.43666458339191,100.0
145,-12.162607714608907,56.901159582146505,100.0
146,-0.42881275502643446,59.59800912636459,100.0
147,-1.5043271834461096,32.8443485653414,100.0
148,0.12385026732105775,43.53095188129391,100.0
149,-1.4913991596305882,44.110871877347186,100.0
150,-13.293250698931104,35.57686479530056,100.0
151,-3.275546040543447,45.31984065398984,100.0
152,6.743060752807367,54.06249301840953,100.0
153,0.27287489245449015,50.30417720924466,100.0
154,13.198653051312572,19.469390244444728,100.0
155,-15.143290527743218,56.90769315682709,100.0
156,-11.560416805761298,38.518645598942825,100.0
157,-14.652430002263626,69.82298410759071,100.0
158,1.4816616677037286,40.59850527658106,100.0
159,18.366575754124447,36.734565801101546,100.0
160,6.533528025159107,34.33214775980129,100.0
161,-9.620119840091675,41.86049781544702,100.0
162,-8.878229840261262,46.89155890908278,100.0
163,0.3801020631693488,30.996820154030523,100.0
164,7.3971874805567595,36.134653702048,100.0
165,-29.79240041710398,50.41289497379326,100.0
166,-12.200332032702441,61.97800227373315,100.0
167,-1.038488230359047,29.84915267478319,100.0
168,-9.793470610630056,39.750044191945726,100.0
169,-21.373790937783525,45.65470270602047,100.0
170,-3.8115598537686446,33.50774925186471,100.0
171,6.249457167914948,19.726896468600188,100.0
172,-3.0995872411111076,46.173537887129015,100.0
173,-2.431132604119786,38.63423803254802,100.0
174,8.079171703681359,35.10076094703106,100.0
175,-2.874896918749009,33.27285416146848,100.0
176,0.3390370652626358,50.095577817158066,100.0
177,-15.309329397582797,40.805562045676915,100.0
178,-12.679205175706084,48.82527931670248,100.0
179,2.1714274519322285,51.51077074552843,100.0
180,31.63355285657454,12.687228102571327,100.0
181,-17.85279165852718,61.16575589828687,100.0
182,8.621981741120697,32.62008803527206,100.0
183,-9.286025984733886,63.65254329324141,100.0
184,-11.06098358771751,68.28612711002523,100.0
185,-14.18473463025523,40.1603265312233,100.0
186,27.533310277502967,11.103695472975904,100.0
187,-14.901838478403587,50.32303907292566,100.0
188,1.882942177778335,22.271994426060495,100.0
189,-3.46355997587543,61.75006530514699,100.0
190,-12.84326820026153,44.947953670410655,100.0
191,8.123174007806636,48.358038482192995,100.0
192,-17.25163133145531,39.527995648010425,100.0
193,15.894838709125048,44.509582667397744,100.0
194,5.576610470899004,40.12698093704408,100.0
195,-13.997861753632604,53.751483543046,100.0
196,10.769980812163407,28.853687283765897,100.0
197,-16.797780999724168,48.62205055634671,100.0
198,-22.72878702398677,61.575253775309605,100.0
199,-3.4548959707848503,40.08125209319492,100.0
200,4.620909661410488,63.68009887756192,100.0
201,-3.4785159597263777,48.163971670612966,100.0
202,25.20969255570976,18.67555708106636,100.0
203,-3.703778357193729,49.64869615393365,100.0
204,20.93240061281275,33.47107804283976,100.0
205,22.113033944277987,15.822486212543401,100.0
206,-1.9117911384572936,37.99384155441054,100.0
207,-6.843531957181237,41.85972685295235,100.0
208,-5.02200168220407,48.03577838467256,100.0
209,-9.022730745177245,51.498391940190885,100.0
210,-12.765088837731383,55.64216000778331,100.0
211,2.699008990438644,44.66288744634824,100.0
212,-13.598637933079734,11.97178325072489,100.0
213,-3.6296776985322112,64.76688510586024,100.0
214,8.237223718599669,56.15057110524157,100.0
215,-11.760692292107837,56.819048071610055,100.0
216,-7.589364158449705,29.254789082280972,100.0
217,12.474834851891181,23.38089430469146,100.0
218,-20.082310907242416,37.894770687652574,100.0
219,-15.478330911433773,34.306570122399975,100.0
220,0.6743309896359742,28.978213112627444,100.0
221,13.256477341943194,37.267603473394075,100.0
222,-16.186027287584114,55.92886848966822,100.0
223,-2.3838474781698995,34.98235966648457,100.0
224,-15.665791516579313,57.49561337146287,100.0
225,-15.665694306837626,42.95786532567774,100.0
226,-10.344778429275559,51.88774937405939,100.0
227,0.3521340702049054,40.22865516641892,100.0
228,-14.171821608467184,51.0627270436608,100.0
229,2.1130207342876046,41.65077365437628,100.0
230,-16.774855975760424,69.51708596101867,100.0
231,-18.427959288608854,34.74975641628134,100.0
232,-3.3363030005470935,46.50282461864715,100.0
233,3.647465543583227,36.89803855432078,100.0
234,-11.92676053368267,63.70351629016233,100.0
235,-6.569783357248642,40.53298669547515,100.0
236,-13.90503007445033,61.35369346125236,100.0
237,-12.157017977678152,60.99403469839009,100.0
238,-23.33087414913553,61.638893105169835,100.0
239,-1.6315298474329492,24.517418626971377,100.0
240,-2.7749313160624105,30.381763861960394,100.0
241,1.6535989369142379,38.02875116576649,100.0
242,-16.68304238590069,49.03059723788414,100.0
243,-7.9232031787881665,56.6859768720292,100.0
244,12.639384261682629,28.381579852124275,100.0
245,0.16748207943571147,50.369834750733744,100.0
246,-19.232155316020716,41.021008709971156,100.0
247,-17.84852764978671,62.3756122791526,100.0
248,8.811790731459528,48.06795408223539,100.0
249,21.686170483442964,14.975461391257609,100.0
250,23.758384159450664,49.56035111378366,100.0
251,1.3794086676012594,58.219828352782486,100.0
252,-9.2156252754121,25.32475980657904,100.0
253,12.117274495271792,40.86268038151239,100.0
254,-2.3555137785102307,42.254323169497184,100.0
255,-3.0961427701567388,44.93130283340269,100.0
256,-2.437346888753625,49.747408698890084,100.0
257,-13.30037946988974,57.74910490033873,100.0
258,12.355590455444473,19.263910041952904,100.0
259,4.843265509801963,49.523264432108725,100.0
260,-11.372544111907041,40.922536039004534,100.0
261,-3.5815601915722546,17.989635961387943,100.0
262,-13.421478994667451,52.42925321597442,100.0
263,-9.87010134224502,60.985005115766775,100.0
264,-3.611199390505539,40.97838876665805,100.0
265,-9.652732923858723,24.99976978120381,100.0
266,-20.905355262379604,33.114600142253906,100.0
267,-7.330835980952493,48.27941529090058,100.0
268,-7.675164754967141,37.461706451738365,100.0
269,-9.477366480748373,35.106308294715376,100.0
270,-6.13521460092606,61.65584386171308,100.0
271,4.818331216218638,40.840520901774475,100.0
272,1.490886754920549,39.146834144231654,100.0
273,-3.2402941228523447,44.26087635291857,100.0
274,-6.118780373269427,44.78189182601597,100.0
275,-11.76053473913518,52.757196678148176,100.0
276,-12.805277578312186,43.41053826382034,100.0
277,4.570716214415917,51.306282440923766,100.0
278,-6.819823475300908,52.537314748011816,100.0
279,8.623573852670965,70.96999354130489,100.0
280,2.586886156049216,46.12246288239977,100.0
281,-0.13930477406330877,41.468947786021154,100.0
282,-8.04161320147194,51.59445600095638,100.0
283,-13.782361799378195,49.00826546762579,100.0
284,-16.235933036072534,43.05469910465329,100.0
285,6.417677927430244,41.321960467262315,100.0
286,-1.8199470312131023,21.742705085051597,100.0
287,-27.541203373168226,37.638048829235366,100.0
288,-8.73862198761784,34.25608711999163,100.0
289,0.08087242689741503,40.806740816955795,100.0
290,-3.0096114031477907,38.75672034988968,100.0
291,13.431518096496967,36.233484817570094,100.0
292,-15.266788891038637,53.56768153809734,100.0
293,-3.18571700718808,48.42443948152719,100.0
294,-13.846815698620716,56.13399678717876,100.0
295,-3.757215359112454,65.64296234781706,100.0
296,-13.113605308746658,54.62488725343216,100.0
297,-15.992999845453465,55.295149246391134,100.0
298,7.142257470937771,26.74411201878971,100.0
299,-19.938804914566933,54.57062378659306,100.0
300,-10.223632666136542,35.0784930025075,100.0
301,-11.968451211905599,49.07836921755322,100.0
302,18.768381570115096,31.89065075801627,100.0
303,-14.301840801885486,28.042319066762175,100.0
304,18.137742620395656,36.79566537804931,100.0
305,-9.759374600266726,42.46135427473747,100.0
306,1.3406666616372602,53.006295112315385,100.0
307,-7.966089592920041,63.310866464825395,100.0
308,-9.940044425790095,55.42321442357655,100.0
309,3.068805579775946,34.57188714932108,100.0
310,9.867287008083549,46.84940305600061,100.0
311,0.7255404329921182,53.63025544646033,100.0
312,-15.908743880808835,45.37934021936863,100.0
313,-11.520133075115236,45.27337005519035,100.0
314,-20.9404389247702,55.098783074402206,100.0
315,-15.251795877575061,37.06765143864151,100.0
316,7.553705820825371,29.477645861782186,100.0
317,-18.39089680738084,65.35303682261923,100.0
318,10.126062483514369,60.760029010716664,100.0
319,-11.754536257629912,61.119881084381745,100.0
320,1.7811273842747837,48.45203341112604,100.0
321,-18.486478978847508,42.6373565314361,100.0
322,-12.126380924173798,60.911145339379786,100.0
323,-13.59381081511043,49.45433621295096,100.0
324,-8.453303066965265,32.87748927137176,100.0
325,7.937320789020783,34.42986017714756,100.0
326,32.500103293414575,30.86859388144741,100.0
327,-2.0641274954637128,58.64458421889411,100.0
328,-12.195824924734605,35.305960440997225,100.0
329,23.90565100612248,41.90377906760085,100.0
330,-14.293500898224345,45.98409579584189,100.0
331,-6.8730514192291166,31.715652518110936,100.0
332,-2.4322502402038824,34.336243810355725,100.0
333,-13.370523937759476,55.70504923293721,100.0
334,-8.408314778151153,36.90326809604653,100.0
335,-5.8123385083917025,21.333948470314517,100.0
336,8.853390624344701,21.95540767647855,100.0
337,-9.515736525257628,44.55684846177594,100.0
338,-25.914461149934414,71.1110752349265,100.0
339,-11.991792923358714,44.85250311036878,100.0
340,-8.39054407888865,21.651407083271728,100.0
341,6.397327251704967,42.18077980180563,100.0
342,-11.382472311843385,32.90827062677103,100.0
343,-15.470609019413484,60.16450805623546,100.0
344,-19.81043552837344,54.17886328635455,100.0
345,-3.438757603465071,39.58410009460404,100.0
346,-3.778778331391751,44.21336899723529,100.0
347,21.547304759576605,22.873812937737696,100.0
348,40.416305958068705,7.090625039366273,100.0
349,7.851898005562671,47.269997563733945,100.0
350,-10.964910523039016,35.39036256091366,100.0
351,-8.023097828298244,62.87548605547289,100.0
352,-2.6155313114227763,43.592240096625346,100.0
353,-13.156450224940166,48.35352815598545,100.0
354,12.857437314496128,30.342881215896526,100.0
355,-5.667350202972638,45.054053004837165,100.0
356,-7.0830840960771075,46.616526692845824,100.0
357,-15.666686155096654,56.17174604303923,100.0
358,19.92671376265267,31.46566026204958,100.0
359,-20.94689598649341,57.59651216375139,100.0
360,-16.0875505307452,53.30893481877864,100.0
361,-11.056407224605483,48.421770900085015,100.0
362,43.20854679441265,-6.7685305453242215,100.0
363,-16.76595616633482,36.46871330038448,100.0
364,15.607725492579025,-2.9343968466558508,100.0
365,21.50901822359593,31.48261501163093,100.0
366,-0.5557189139915759,53.640921854257414,100.0
367,5.779342198613756,45.99088173608845,100.0
368,-7.482002684564777,47.24623040486256,100.0
369,-5.884921129815015,32.73188516788131,100.0
370,16.07170345918715,21.711539058717026,100.0
371,3.3113832851608835,25.47898721215502,100.0
372,-20.754301839188532,58.551570621429605,100.0
373,-14.588709785858299,49.06226790839269,100.0
374,-12.811340691241453,71.12529758724328,100.0
375,6.078560113036953,31.598183591651615,100.0
376,-8.103441739192363,56.70781488549644,100.0
377,4.056334917332579,37.450888927162794,100.0
378,11.771110792020195,31.595809278818013,100.0
379,-2.109268473058985,58.49741879639234,100.0
380,37.07747486486625,9.808259521596653,100.0
381,6.097195524910996,31.93065013987481,100.0
382,-5.956974873103427,40.36987514590017,100.0
383,1.486626189247323,31.321774611542352,100.0
384,0.8821204344960563,37.70662842121854,100.0
385,-0.3741329893072276,28.112447373086745,100.0
386,13.833282274768324,26.03287100846205,100.0
387,4.9803568983789095,42.53078144109169,100.0
388,-8.119289592099223,63.16308303982775,100.0
389,-2.176708388649189,24.811167448837587,100.0
390,-4.792654739626879,42.49492684768651,100.0
391,-1.6574670091242032,54.18097583914384,100.0
392,0.4980559519019021,42.58652692138192,100.0
393,-4.56920852372521,48.324981003358864,100.0
394,-23.77385949149865,39.91492359095218,100.0
395,-7.512995329130298,47.33994298487528,100.0
396,-9.888498385139975,53.346902955234775,100.0
397,-9.238154644246805,56.68686169139622,100.0
398,-12.949691970806931,49.291026327281,100.0
399,-10.540063749146796,34.920547020477855,100.0
