unit_id,JobThroughput,InterfaceErrorCounter,RackInletTemp,do_fan_controller
0,15.514603697042382,61.51242855096716,45.56812873949394,20.0
1,15.601454539179043,57.11164126783747,45.058063066695944,20.0
2,5.658826574863212,46.0609307582048,78.16857225342027,20.0
3,0.5832651000804892,45.463272018251004,73.74724846609676,20.0
4,33.87741105509455,43.910977482776346,33.69622433388952,20.0
5,3.1001089185181367,61.39664202575175,69.20117919169002,20.0
6,20.80518658739183,49.84627787051591,53.141723961422144,20.0
7,16.239554050328138,38.539426110779964,54.25471121031986,20.0
8,10.473842339162877,53.79529782815231,63.00387631982098,20.0
9,17.56373385153431,47.52304011813156,34.25402684437068,20.0
10,25.80930372812659,51.62881597846851,42.132191029771484,20.0
11,14.131797882395926,50.690606381897815,51.37657465945406,20.0
12,17.86087569241582,30.920050886947944,44.68510359748368,20.0
13,25.619197104778603,64.02644033228029,37.21545950225836,20.0
14,3.4467672579372746,38.057851427656274,58.956069411278264,20.0
15,9.676666491121354,58.921667569600935,60.09993762414827,20.0
16,15.94617690487219,41.720412757396375,50.873204870198954,20.0
17,4.221188485330689,61.2831691703796,65.42381943635104,20.0
18,16.102363466758415,49.71103868533606,51.1994403525625,20.0
19,19.531531506445297,49.09563904538262,41.71924968450919,20.0
20,10.221871165354607,58.54440351227009,43.17288364814478,20.0
21,6.617745060237615,50.10297957432648,66.11670333845032,20.0
22,9.859343934039527,47.41427812253323,55.87832654982978,20.0
23,18.506749121704146,62.00593369250333,29.39443757204735,20.0
24,13.64422768315842,52.42049366611281,38.21177899797581,20.0
25,14.530599384341743,60.19053542754028,38.923768779053844,20.0
26,11.152113623586214,42.82964534125114,56.70828114892025,20.0
27,13.59812404837012,24.780992074594966,50.61617965517888,20.0
28,25.208987477328886,37.42596979915086,53.882829824139165,20.0
29,15.84470060256752,47.702914876591,39.93676942714306,20.0
30,4.2351070141894445,56.83119215591956,63.37802672413401,20.0
31,33.45250097778893,21.164844642998577,42.52900458805534,20.0
32,9.803779508074191,70.17830249767766,55.961286632944905,20.0
33,25.930577970400854,33.07197213128565,41.4773101931845,20.0
34,1.705402192626174,43.90601363067768,76.97092056427263,20.0
35,19.418220109972047,71.73537733687901,53.830052010336736,20.0
36,23.54413488976072,65.82516553272546,53.91293201492399,20.0
37,27.566178071086842,50.94068185897257,41.28340345759423,20.0
38,14.963987972241464,57.7733132423522,45.60565385299948,20.0
39,18.008829029886513,53.77768964848198,42.90385626169569,20.0
40,20.883826466816604,52.276759715161695,62.47238027750293,20.0
41,1.773912835797769,54.43296670766439,67.16350739251642,20.0
42,19.413585225382377,50.28675652520311,45.72092327802384,20.0
43,6.338298798327518,43.086157622196815,48.12970906654152,20.0
44,33.120774722398316,54.887224525635105,54.31415208533747,20.0
45,11.740247238193863,50.407334698314536,51.448343088292695,20.0
46,20.449871920358046,55.005955534547546,57.200357650386984,20.0
47,16.277093000994594,43.620891531531,50.63140335575701,20.0
48,17.927509505590034,49.546122978705284,40.23674170084297,20.0
49,31.303761286803578,57.19893247594209,39.78120147637489,20.0
50,27.46723807605898,44.14089748242773,40.71700717915581,20.0
51,3.8535971149182107,59.645719238613246,53.09037725850211,20.0
52,14.975509526996037,62.40508551014013,48.38848719327268,20.0
53,9.479254185400334,64.81284007782006,72.40891548188027,20.0
54,19.803708811769,66.26871746279782,48.589178363129356,20.0
55,21.295980476549094,42.01304866436611,39.83791721440879,20.0
56,23.775738655065346,50.51811900003142,42.31701923206743,20.0
57,6.6142476080465915,50.596478914098505,58.54335565710298,20.0
58,8.085356032139876,70.84263241935872,42.682133825329444,20.0
59,19.327014993160674,30.78002984317054,43.398706926860456,20.0
60,13.37655855098441,50.14764543055953,50.00944746662533,20.0
61,24.8646900141062,49.557994212891444,51.81647938387909,20.0
62,51.621138806239124,26.2323894214324,53.16115741063516,20.0
63,14.47933672795337,74.08050456167182,55.325094905290435,20.0
64,13.148581922265056,73.01173176096508,62.93875535277013,20.0
65,36.28384061663195,38.16366479316882,36.94575011530451,20.0
66,10.93867407824464,66.79082016581144,61.59143917554682,20.0
67,39.536898896283645,20.563677246349137,43.059198140327794,20.0
68,6.152322104078822,58.24962890803144,62.29384412343381,20.0
69,15.348590257680527,64.72092184577585,65.52324570589786,20.0
70,29.37000151512248,41.207518181519916,45.089156591416184,20.0
71,17.625967340492505,30.151163818768914,51.65706708436777,20.0
72,39.93301113940256,15.79019128736999,40.136907016119444,20.0
73,15.097866206754132,54.59596719661737,52.19240297820009,20.0
74,7.932787817817915,54.17570126629151,46.54339677759171,20.0
75,21.27487987660267,37.7753935274429,39.335380159276404,20.0
76,23.398676059657078,33.74565821407654,64.83827121904623,20.0
77,7.665548886996162,67.53724669418479,67.70802798947355,20.0
78,9.532937847416466,62.247132889721144,65.86423364835517,20.0
79,17.334927670649456,56.28721437843362,38.40398062926289,20.0
80,20.878710527411208,55.94737859520822,34.93601777608965,20.0
81,7.963958502776798,56.207679793152344,55.06255037239075,20.0
82,11.403123262670766,48.02754878857041,59.51241216461737,20.0
83,32.46760311828589,34.18946785769218,32.633253952594366,20.0
84,3.0012314569479104,69.69830811001808,57.339978709163084,20.0
85,6.909436951720674,55.41125623642629,50.35965966668075,20.0
86,14.194952429078404,65.48023312976477,58.381073635153165,20.0
87,6.48523764420161,47.54108903720943,64.57411938875237,20.0
88,13.112587274294759,47.21104484135921,45.76411259846603,20.0
89,-5.2785802781236715,40.84514677484877,69.18141233632572,20.0
90,19.9541161458749,53.75394891367897,50.425424684648576,20.0
91,1.5657095538259114,28.78653053157144,61.940506178702755,20.0
92,24.205356355905447,36.853479159489346,39.0393647419562,20.0
93,7.559415846134575,52.00384795806241,84.64950544865098,20.0
94,12.60655859441115,68.0338032740198,51.28106891507262,20.0
95,52.53469981295944,17.238167181656777,44.25888428724833,20.0
96,9.037336242182239,20.95134246757305,61.374752461345395,20.0
97,7.801726704562495,70.59399333737782,64.75360804802291,20.0
98,17.11765334205861,47.82799250119178,54.1068596322509,20.0
99,11.826476922891365,39.02539597696429,62.54258166942461,20.0
100,9.319226972357361,69.25100680659591,59.349787773358635,20.0
101,11.59170947318921,37.062199227983896,67.6678269399243,20.0
102,13.60121506867431,45.63153263476829,51.80654831391691,20.0
103,6.186483994440001,57.11341002694578,57.11766944070974,20.0
104,12.0119532842512,33.195223608000205,60.90489764114756,20.0
105,23.472056346499862,48.61035009625281,56.50722935919588,20.0
106,14.823253091683956,56.94546917365497,53.82875443750822,20.0
107,-4.249032601987591,64.1941300384335,88.3750633958111,20.0
108,21.532859851481952,47.146897031189226,46.223079433141166,20.0
109,10.724038761651462,64.26350621070321,59.90120585416719,20.0
110,12.575916343284312,55.98180081386068,67.32654592386737,20.0
111,27.014399244032365,61.84867743322077,45.7368330740799,20.0
112,10.451653985717286,45.79252070133823,54.944732802307804,20.0
113,13.791496992278056,27.546941406268218,58.23510187269135,20.0
114,34.309864823777595,18.257231825225475,46.339598749465154,20.0
115,2.31843485590605,51.47002097692861,70.8021300129282,20.0
116,50.12607847817747,4.89037522098786,66.57777200112005,20.0
117,12.751739162161282,53.9805189125707,49.718922721989045,20.0
118,15.864797928968713,38.56968911040465,63.74317009325877,20.0
119,27.940073271097535,29.947543880036527,40.104726615262194,20.0
120,-4.322113503818624,62.183655777980015,74.22594482115325,20.0
