unit_id,JobThroughput,RackInletTemp,InterfaceErrorCounter,do_cooling_setpoint_controller
0,15.93117098812305,47.02811449821783,57.806600554981465,48.75
1,20.188223546338257,50.44736901532999,65.67829621475228,48.75
2,15.905007954350236,54.32236088537111,51.806435014253815,48.75
3,14.386587828212065,48.33518134056914,62.31759219880096,48.75
4,2.15651854064528,72.81369141915293,76.69988675207563,48.75
5,-1.2086896991820077,74.8016295123794,50.287778849274176,48.75
6,16.721176653327596,56.401197878799046,64.05464522058472,48.75
7,20.93881599077114,54.42966429154237,49.35273556497667,48.75
8,4.371003731745779,58.58724716171811,73.02787068281809,48.75
9,33.20588652771543,43.734551303728,28.583836978923642,48.75
10,2.5714443444832917,51.779077721968925,44.51324211494139,48.75
11,30.537837003405198,41.2660692837419,49.97247034261322,48.75
12,8.363661894104307,58.97541816939441,54.97018755358129,48.75
13,12.805891067832741,44.357976955168326,52.63349166320081,48.75
14,9.224509014690799,59.28409156190527,62.334723011041284,48.75
15,14.06621446814573,55.5233853566858,69.43520350688807,48.75
16,16.558001764363347,51.3667808095913,27.334052746340912,48.75
17,1.3733220067164296,62.54128049416877,62.04060756242738,48.75
18,9.271007844135099,63.66267283610058,41.12136067246627,48.75
19,16.560264827379903,56.92043243898235,67.2599938647072,48.75
20,17.090628982811033,54.93563420125382,37.54919851375957,48.75
21,25.550060320504855,59.75334376094571,32.30075475090934,48.75
22,62.43888045969318,29.720556388313266,24.75681920433574,48.75
23,-0.2463975741741038,58.1987697110747,51.29788397737934,48.75
24,6.232164008816755,67.99492614967014,61.748675077314104,48.75
25,7.259399998487532,65.69259321427967,58.05296608022236,48.75
26,0.28237289753976125,67.19637048268105,31.091745408153614,48.75
27,24.840768402107944,33.39697458844969,40.43360726406293,48.75
28,2.7947131330711157,67.86689783566698,54.15633525786052,48.75
29,7.196275593879803,60.81993106083768,44.78680468971953,48.75
30,38.79005367364558,52.8152115550453,29.838953929789938,48.75
31,24.682111547715074,60.542658074211445,41.239255488904384,48.75
32,1.0227696143748162,71.85974801776413,61.31939200171923,48.75
33,9.519211279169564,60.41920095185422,57.469652252775475,48.75
34,53.828164746704175,54.99864083223664,12.83485620189176,48.75
35,39.93169037617099,60.37297167294847,29.070580568118373,48.75
36,14.344686652745537,44.606686381969304,41.08961466643847,48.75
37,8.288688851969942,65.80507296224033,50.20318954178207,48.75
38,8.020404135581005,61.47522577667675,37.29545739416731,48.75
39,19.639276389960656,43.71163405230642,63.324889856119476,48.75
40,17.46566069031989,43.96550102919775,59.60474982654242,48.75
41,16.616141869763588,60.89083862848444,73.0440436678888,48.75
42,20.705190280314895,45.82716887979047,45.02258937480934,48.75
43,4.652874250106922,71.99564019603235,45.529584117609566,48.75
44,14.04626568361026,55.055601298400404,47.210380005481284,48.75
45,23.469943510819814,44.765583666371995,59.40045817201053,48.75
46,13.852210272311828,48.98529673949046,63.66445812886663,48.75
47,11.62507995658334,49.37219085926927,46.9237258667585,48.75
48,4.713710113452634,57.888488933672825,72.19513753554838,48.75
49,9.464704255368199,62.56374648064204,33.89078627621187,48.75
50,20.257984491023915,48.010025351524305,50.674424922685034,48.75
51,12.165084863705742,69.11416577040862,48.81747386732164,48.75
52,31.193454467232044,43.663707064824564,22.449567562980842,48.75
53,13.488401899962499,62.322787555550214,43.19609018317195,48.75
54,-4.462753104783745,75.73244300493768,58.801074449142156,48.75
55,2.8695567348941395,83.67049768748016,43.5253849271884,48.75
56,17.4514151857108,37.4741260574807,61.57458513321096,48.75
57,22.533272513897174,37.74760062985696,63.7516258927978,48.75
58,8.599249722199678,46.67201453079656,48.759435247254046,48.75
59,7.371557228671425,66.26287632672131,53.189618691312674,48.75
60,25.010846816705456,47.555323505558675,41.40208168407499,48.75
61,20.26340217291915,61.980011920089794,49.758880952203555,48.75
62,10.704692353042052,49.7611267662375,48.67586770372985,48.75
63,22.03533890328592,59.35183815066493,30.99245898284955,48.75
64,15.79133085250723,50.333473103499095,72.5430594034875,48.75
65,5.435225013745789,78.65575115855842,33.712912445793464,48.75
66,12.374859933074449,46.08002488202401,47.07756976551818,48.75
67,11.680670394867612,52.27930280790338,54.33708136166695,48.75
68,13.811367022987866,48.20622263859172,46.967867463709226,48.75
69,12.046345671438454,58.69529043997198,52.694443555647766,48.75
70,-1.5395232583777787,70.59269460204449,51.89597212158363,48.75
71,12.230671986736516,54.980207932381724,53.87284208446699,48.75
72,34.676216041079186,49.25683542922726,49.64524964344302,48.75
73,17.519287985261286,64.7945569006196,49.09784175831198,48.75
74,20.821872734497582,55.112001226823494,76.19249182747885,48.75
75,17.26753246127969,49.447862000124275,40.54126076443478,48.75
76,15.798996926603738,37.401318501416085,56.64554884361614,48.75
77,-1.8108767937080312,49.140694888675746,70.72096891511183,48.75
78,11.812516943468783,44.56454601851966,54.23955222104956,48.75
79,17.545694249145498,45.165229230330894,42.9344749461286,48.75
80,21.346465833097312,50.93093550261492,54.49305080667082,48.75
81,13.35419312789823,63.65665687265179,57.197977666267676,48.75
82,16.10296794433951,54.2681699932387,47.930894319145835,48.75
83,17.43710649604538,61.969550482654256,49.47264946451396,48.75
84,9.654428395075666,48.44617774113431,76.41910298641571,48.75
85,20.508811228833803,43.81574896603531,37.662799915488904,48.75
86,5.8140608595258225,69.19297563540923,38.94030722265286,48.75
87,11.158423779106279,55.386313538923254,53.468869987887764,48.75
88,26.015135256631492,45.558667031494274,42.31384810379681,48.75
89,12.68436748285685,57.99211974546857,32.91467079731687,48.75
90,23.553367700054018,47.160278929429396,39.957780302098065,48.75
91,10.606838786305403,51.34107016064973,56.54592027083568,48.75
92,8.921033690057959,46.59598892045268,42.56117408336783,48.75
93,46.36752862730692,57.80664647309995,12.792173471311074,48.75
94,-0.9159476804557971,76.9215384720661,56.209046139344814,48.75
95,9.880231452426266,67.43498614325304,46.02100070862234,48.75
96,6.807289480856358,57.86048285315467,59.115254440563,48.75
97,22.592909793836903,68.46013711802401,50.20969556719287,48.75
98,25.912457552259884,51.00080648463171,67.77313890196248,48.75
99,23.74720519116982,34.7871529327341,55.605092357984844,48.75
