unit_id,JobThroughput,InterfaceErrorCounter,RackInletTemp,do_fan_controller
0,32.61380709057165,18.917850088640385,62.85188113749337,25.0
1,26.52768238913585,61.507433448763685,36.04205034362705,25.0
2,2.823721128558917,55.54840174796362,60.023931542476035,25.0
3,12.152229242536858,64.92497016810762,74.86437692687923,25.0
4,47.171123105067025,12.5741315452134,58.18387054043953,25.0
5,20.28155007061098,28.70801063159344,71.76259269855446,25.0
6,12.927749651581932,71.0341408020377,54.51513231345618,25.0
7,26.598848034513605,47.99985389414881,33.88487874557734,25.0
8,33.17354355834644,31.261679050854532,58.59257593878099,25.0
9,6.887953501810939,35.0167522440777,72.21034232330581,25.0
10,1.061401746924505,45.91508330077355,65.39680117696601,25.0
11,13.729413754113004,49.11876086566737,53.086052558704345,25.0
12,28.702899435593988,30.113667679887513,36.28750997382596,25.0
13,2.3325321717335337,51.72657940289049,68.38348966046964,25.0
14,15.577135918931823,46.49857644492786,45.862476496996926,25.0
15,21.228271701355048,29.14971209413214,54.69831595035226,25.0
16,33.63227440604148,49.452868619284594,54.547262040332555,25.0
17,7.526238424622525,72.6622481742721,52.334148922068174,25.0
18,5.138898295504305,69.5820352719092,61.38559560938692,25.0
19,20.536740583217323,53.14836219936105,43.47683454317558,25.0
20,27.06037136136207,46.56584095115503,54.93061619025563,25.0
21,19.321681845266724,51.83876939547336,48.48010663421406,25.0
22,9.989470040959835,49.53399673011944,69.47752756287842,25.0
23,45.62854825722232,43.858811354398384,32.35233922071938,25.0
24,8.823718685147547,62.00325609873148,63.03212350864521,25.0
25,12.947463116420634,48.764728102601836,59.54989642472347,25.0
26,27.037427009597923,58.498366345921454,46.94941714952222,25.0
27,3.489935347777192,66.86341191672119,55.58022224330334,25.0
28,33.800019840094954,40.82232811722881,45.33075488548366,25.0
29,12.853787223536443,49.78355471629437,47.38920092242626,25.0
30,11.554915631059702,49.93403753324772,43.19620356880769,25.0
31,22.21834951366838,47.069097369868125,42.74502402179767,25.0
32,17.597987304389676,38.77177431362598,54.320603409102354,25.0
33,14.146430761862632,66.99085857711881,57.575708768723835,25.0
34,20.82243291543869,47.492274711884164,64.00702912626639,25.0
35,19.612612466401654,47.68889045125271,38.96680080173071,25.0
36,16.11797891880729,46.664926697599036,54.00096333304169,25.0
37,8.360154024757051,60.943072338516416,46.0217675796709,25.0
38,22.71437495556062,63.054445812689124,45.10688930777947,25.0
39,22.526147763734215,31.37531258988783,55.167315119331136,25.0
40,9.438255673197979,63.706002391778696,57.85704381625902,25.0
41,10.864249642120328,54.74012591328613,57.68653790984442,25.0
42,6.085566524880939,68.65238897453864,57.410089196241415,25.0
43,23.799765636007972,27.005906254279328,60.68497062810739,25.0
44,11.456959807387399,59.20671378614747,46.595700033197254,25.0
45,12.803542224609501,71.4164868555269,60.10194411401049,25.0
46,7.759536666339181,55.35084847141393,64.83409695598286,25.0
47,18.986996125384504,32.51118874528004,57.59432576711599,25.0
48,5.4829280373657365,36.41581567334697,66.41658603020193,25.0
49,22.262883712366456,62.355509559498465,39.87636782010734,25.0
50,16.87841830611599,66.94417819022142,63.73427083701412,25.0
51,12.720524063350299,51.35062479235121,44.40222125114616,25.0
52,26.339703295953804,25.492273409339035,52.65689753066411,25.0
53,22.457864588503167,55.02080072675801,41.875021284801434,25.0
54,19.617187418107903,42.68124295925627,55.27277766215434,25.0
55,20.20670871501609,34.83980778801249,74.4951248890477,25.0
56,15.919388328407543,46.75082560336282,70.85313145182785,25.0
57,31.936567238115174,37.187834788584496,66.76400396705291,25.0
58,12.786554801578804,56.469559703080634,54.885217120348784,25.0
59,14.079783863939136,44.58045358861316,56.24418141408003,25.0
60,6.157843638219182,31.152755715911994,74.7640153289189,25.0
61,14.557809309156568,54.6872185181985,48.8947447550186,25.0
62,15.744550225337585,56.52217464842514,53.79604615061114,25.0
63,6.807162705354865,37.14267700294734,51.35215997710175,25.0
64,3.5599633886703668,47.77672901566528,58.84602827738711,25.0
65,13.020423719650987,46.60238746678882,68.32090863866681,25.0
66,14.804264279506357,64.75588743442293,48.77222549827347,25.0
67,6.9035341996830475,65.62941990124995,59.81866466275684,25.0
68,11.007661038288045,40.79199697581956,67.34556723306022,25.0
69,38.80422149875688,27.761068939555862,69.99957166633332,25.0
70,23.067129252858447,40.98413001614955,60.4043824219155,25.0
71,22.440984518054947,49.0426782841018,47.728611413754706,25.0
72,24.611509782745266,60.26067345636662,50.071371602055315,25.0
73,7.729245682704126,62.6333432701183,47.214109023133474,25.0
74,11.046059822069301,52.32339877873789,75.71475255273103,25.0
75,22.589586851545114,63.868463322445244,34.496524036373856,25.0
76,21.925548241990427,57.662330642331824,53.723344111329155,25.0
77,8.667170359093388,40.31172948499121,47.67526707035439,25.0
78,20.33147545865399,24.132007852385282,52.802604962712586,25.0
79,34.679969256553946,53.31810553538933,35.882939866907975,25.0
80,39.99833507681961,31.32547270309804,46.1317234882368,25.0
81,15.181339472623254,53.48466350813571,64.7875596539492,25.0
82,10.531631608873166,24.429590746234247,65.97296928530156,25.0
83,11.446126081461541,37.96392357042555,53.17762851704971,25.0
84,15.652724782282453,61.712427534545725,45.28030962693227,25.0
85,29.487619159869798,59.827366951292404,48.648861965161984,25.0
86,13.827640015257735,56.63284007127439,38.17417619708127,25.0
87,29.416993449742858,20.908106320877067,26.173883421002227,25.0
88,50.09631354514443,50.14362421196162,47.37160738400707,25.0
89,12.618872497243135,43.81955633611478,51.12788798606749,25.0
90,25.442777013339093,66.32375205193586,41.63486458991268,25.0
91,12.500628184459703,64.72954103824868,48.93212393130014,25.0
92,34.878628952607436,65.04780737530993,41.94568064630445,25.0
93,34.740924955171835,46.76308472427902,58.17574080013611,25.0
94,13.110043533138674,33.8679398918669,44.982669572646635,25.0
95,22.375861193701027,55.65855133863954,52.13706169183654,25.0
96,26.75647580616927,35.21042536517176,41.06487974095911,25.0
97,20.544479103523418,34.92368914657615,54.62642876912034,25.0
98,16.879154128117577,73.94461378206003,42.137616258938095,25.0
99,10.187589129360205,43.59671635811134,51.205638302068934,25.0
100,4.851645339832607,54.26300396107609,66.85167625894374,25.0
101,24.94219245073418,40.60581363752306,46.266993906312756,25.0
102,44.137467181512015,41.70652360008356,40.70440489313653,25.0
103,-2.0325818693740185,43.088776226163986,66.18418271527307,25.0
104,15.194397184779923,69.40967712321097,55.39232986620417,25.0
105,18.93906743177004,46.0037890685582,35.83621402873658,25.0
106,21.791718180336012,51.359470545175675,59.38355352916213,25.0
107,52.10643370305119,26.366453268571696,37.603554102952586,25.0
108,6.138907310862323,44.33503965047516,77.6052379026491,25.0
109,37.07515961240753,44.53822568208035,38.517898631363686,25.0
110,18.641556695951934,57.873877416688636,57.40077666493995,25.0
111,14.238152073267765,56.40929271195211,52.22531417697048,25.0
112,14.11383251507062,36.10213234771603,61.079124121052075,25.0
113,38.209542821747796,31.41698047944846,54.874482088428394,25.0
114,3.3970980401605053,83.46856660157091,63.61235537888851,25.0
115,9.890730230159798,76.03892423031823,47.90540600789951,25.0
116,23.92684638884944,44.73537031544675,45.933520159101306,25.0
117,10.520682756265316,60.367565790291636,47.84272568380998,25.0
118,24.717171304288186,38.21779909397917,63.79405752929366,25.0
119,6.694030910933378,77.3962182205372,68.8741146200289,25.0
120,6.373152615942548,62.71691904063348,68.96489072853474,25.0
121,38.95157865681444,40.33725632964515,41.99061758872868,25.0
122,21.743631666409375,48.391931630822675,59.29043224559385,25.0
123,10.96838402720029,46.21454156052063,50.59732217367099,25.0
124,8.568238661864662,33.28737441006882,62.08318043899845,25.0
125,21.44717608792046,63.512848794310365,38.09066728634226,25.0
126,0.897552977897699,63.62868229353292,59.2453400323126,25.0
127,5.128339947371593,62.91764781569539,56.39497275702882,25.0
128,10.10999074977595,34.98324272100325,57.18733109610038,25.0
129,29.54395142337357,19.23982894294092,46.93712041093848,25.0
130,18.998067210275504,51.37616165884603,41.297760635817106,25.0
131,16.742165135457785,62.15602350682258,46.201211945973,25.0
132,36.10215596716629,33.897955632260064,51.14030755074569,25.0
133,23.906914868612457,29.872615772913214,59.136616129296556,25.0
134,3.277074147510275,63.7516453452063,55.032146854368904,25.0
135,2.176637272877241,59.00850513654793,58.39595589870565,25.0
136,-7.244023324401457,43.40738368177035,80.99048113818262,25.0
137,0.29619255428340985,30.43432223798239,70.0387446922448,25.0
138,26.12084494275146,46.41983917405584,38.23100685818209,25.0
139,15.218065606166732,52.67861549033484,55.979020192863075,25.0
140,17.74021181735068,43.13551410211379,38.45553780575097,25.0
141,6.736744470558057,60.85662522443311,60.48693566559259,25.0
142,48.204170275534004,15.936481020702423,63.68842189387695,25.0
143,22.35156569012117,33.01263903010742,42.82486706405304,25.0
144,17.85183228662911,53.98340657361853,64.84414451399894,25.0
145,15.723341302144192,58.55030300906049,32.149055901870376,25.0
146,19.707923305186753,62.18887679411229,41.69291080308557,25.0
147,39.568975807151446,42.94535666935028,53.309115495802935,25.0
148,22.545665612870874,48.19405164521571,39.634776932122854,25.0
149,1.8930260139515744,33.33410902012342,70.10646330392115,25.0
150,17.829310532085458,48.478641631421866,64.15833568924309,25.0
151,23.372901103474685,40.766339018491024,49.23011601740406,25.0
152,18.933365105142848,30.734647008158607,49.38500569073407,25.0
153,11.994319138978494,60.211317179629184,52.96083727559403,25.0
154,2.2689888117966586,80.73370854061973,77.40512058922009,25.0
