,charge_rate,cycling_temperature,capacity_retention,coulombic_efficiency,ambient_humidity,cooling_plate_temp,calendar_age,depth_of_discharge,tab_weld_quality,anode_excess_ratio,stack_pressure,vent_pressure,coating_thickness,surface_temperature,rest_period
0,1.778327670414201,30.0,84.50977869921158,97.07452714273926,58.512544663802,28.011854442987566,1.9654242014907197,57.44947005376646,96.53445884352179,10.49639539775367,3.9618554366481344,0.9690092853126071,46.05863133395586,36.91690646150519,3.8529384161103226
1,3.3538762493995824,34.41550499759833,64.97236747272386,97.01801406903041,55.223479937491746,33.60393293880152,2.625712498682077,63.28162358203201,97.5372833034578,7.109697989297825,2.7346699169943607,0.7875660430455107,49.356765269404,45.5424630823313,4.669076524218759
2,2.1122296345086906,30.0,83.8627940781021,97.18460799225609,60.87470798212004,28.878391634418662,3.2207048463274432,57.111814272183864,95.21931045495063,11.15018780746422,3.803392424849309,1.1115251605640228,49.004498163160875,49.20662936629071,7.4726621252096725
3,1.8488448213128597,30.0,84.51016489139374,97.2762625483725,64.19664007366072,29.944996352542418,1.9612957444968622,52.98190197569235,95.93946677749427,8.979028704556837,3.2896536195080555,1.1587909081965608,45.7864708748286,49.95746169448805,7.359673978386784
4,1.7562379404287687,30.0,85.06180396114338,97.21489335644038,59.71922891880443,21.259211932430002,2.904372443136659,89.63142831162058,97.78734535230218,7.040489828807451,2.1211001783332177,0.7960557990347183,53.70524416195411,48.686719781874864,3.4396500570774466
5,3.3516693616691895,34.40667744667676,66.12917566345575,97.02091442908443,58.177014899968434,26.42919154491642,3.8473696258908907,79.75220186597024,94.01892653738875,11.325336988486331,2.5517628817231737,1.1410905696805007,52.45804826464603,36.40179447599033,8.856814044237346
6,2.8634163343708745,32.4536653374835,72.24308829641576,97.18232575766363,50.67572809986055,33.00277033392695,2.792698198346283,91.21201506600046,94.35907246996548,10.89155807885039,3.9364137518727738,0.5360122559806633,47.21572058894252,45.056840601199085,6.498804555663267
7,2.9762312811225993,32.9049251244904,70.09978211712955,97.46654400526033,58.27707672609998,22.725935397701484,1.0689730373934907,96.0596264483819,92.99195960139674,11.868014084139624,3.8980215765242754,0.701340585353129,52.791178686032644,42.627327296342116,6.752376490198429
8,1.579456698704459,30.0,82.11894308698635,97.48609813250863,57.38521610724751,23.90234470878957,2.1769423252819893,71.95767243368687,96.86585409857982,11.553084768593553,3.648382163863143,0.7187142293613578,45.76379377473021,35.27345806687299,7.423684594091997
9,1.734238099653981,30.0,84.93926980827965,97.01994743905561,46.867744001511255,24.910290004126015,2.6176045147117124,73.4348985138081,93.39489048792497,10.72586077066985,2.1833468476350415,0.5725203961472434,51.332246669681865,39.63299105095821,7.025332202714435
10,2.081652233476849,30.0,83.19014217704537,97.17890461612521,64.0399932490495,26.820489875247233,1.9732206555070286,65.20455952723833,98.39567030143735,11.16419449836594,2.424211630846626,0.8551887828776028,50.306048207726484,49.26753970394201,8.029810294546468
11,3.005046822624951,33.020187290499805,73.7938318002262,97.34103334415529,49.69737197053368,25.06250822110806,3.655840086387264,70.12542595814028,97.82641514910662,11.514674592248877,3.2789858370594076,0.608311123100783,46.939037062669,40.125985176973224,5.038903914426805
12,2.9031126573465325,32.61245062938613,74.0693464497554,97.33346670531778,51.208389285898306,33.194599790028434,2.476081802644148,63.61230965721316,98.82697168199334,10.878704898016904,3.9421866241299726,0.837532577343072,52.76228229324335,46.49234311501729,3.010950351533793
13,3.2900490323060088,34.16019612922403,67.76777095304351,97.17683931730731,61.131257891525316,24.17384923458209,3.2138918200409985,76.9990781299007,92.14924989749625,8.150591954852082,2.101157021325746,1.0930923936944668,48.51099734957361,37.880078504965795,5.469712277382237
14,3.25331243397559,34.01324973590236,66.23899247230585,97.27994175957194,47.94707924491546,34.26806179790843,2.37502957658481,71.8879431785799,93.44673764036642,11.009659787726438,2.667018312865032,0.7450797959548338,54.5822334899715,49.99964931654543,6.994646012157002
15,2.548799552404147,31.195198209616592,77.99210678657816,97.43735636177054,45.92427436185517,26.323472401381082,4.986525855837328,79.90183310205518,97.7041167838864,8.095022694640527,3.9776418078828435,0.8893858332730288,51.454429761695636,37.32417759416607,4.311197382588677
16,2.623022615709634,31.492090462838533,78.1090527366371,97.48691851131865,64.67872045563703,32.52366372368182,3.2015538910267143,94.47114446462268,93.6969758599462,7.950659946385441,3.5739561999526317,0.5804197194712157,46.476898359974385,39.43688152481933,7.677504320437444
17,2.195476770576657,30.0,81.5609305570049,97.37473880557177,57.2254794612136,27.054602543195703,2.4072421104566732,86.72669616428077,92.8635869451042,8.25313400021808,2.4104111502857526,0.6949977487464994,46.02804527777763,46.821802605071,6.664391903747479
18,3.173250801982335,33.69300320792934,67.74229508305332,97.46288191128478,60.369786780003935,31.23536391624276,2.814981051412714,80.18568204729553,94.25678625216374,10.777886618708386,3.659635674434265,0.6583113660294933,47.5596822200173,42.615345690869695,5.5242263039481285
19,3.3970184178244183,34.58807367129767,65.7083298312383,97.11836866611468,54.108323367601784,20.78128412364883,2.2264919653953217,51.293244619416775,98.22087151037664,10.83735387247732,3.1084155769222583,0.8003786876172468,46.73499022442095,43.09656137620507,9.673825745898604
20,1.8991482909422253,30.0,81.31200372405465,97.08125088355023,62.72273818101963,34.27879538572881,1.922152165194031,61.446220786091345,93.43108032252422,10.404275470910115,3.1727661671631235,0.892675991223623,46.5286978900593,46.07966004502201,6.808573719496234
21,2.556535995383756,31.226143981535024,79.53253079827869,97.39994351495345,56.51341798818636,23.36333248579622,3.8851373253042785,83.71491835860856,98.89572601745427,7.6838961924704945,3.626105962242118,1.0372027722962112,52.591523800455704,42.897974443183934,8.504886350917223
22,2.1946783541791044,30.0,83.63877863219585,97.08852618516019,59.36691830997977,21.029275556791543,2.262191776023946,93.02584364086356,97.13154294629938,7.48581964907809,2.465997358092063,0.9352066638283527,45.75353273579077,44.92893856057127,6.553358121805367
23,2.038284405268972,30.0,84.40104544563366,97.2061472051769,52.67956934785503,34.35928404164552,3.971524254556416,79.35614658548917,95.86817101260546,10.137290539083653,3.54873715560964,0.9724836979053124,54.51292140579582,48.145891588141126,3.1423401440171608
24,3.4087353225163097,34.63494129006524,66.68116372958912,97.0896803317091,52.99305725753075,20.6038720631115,4.803510241573739,51.037272810776685,91.36894788189201,7.197112869804087,3.577287508555219,0.8897178286193137,51.27948772118367,44.27047198240262,9.113320069692623
25,1.7555256912996218,30.0,83.66540008364663,97.46224364762077,47.95142690182596,20.465449983210682,3.7606542165622066,88.23801900158881,98.68341994533819,10.943052420050769,3.19196327034884,0.9262964408871457,49.6395306851302,43.95869661607443,3.3047409761674365
26,2.4498182515933435,30.799273006373376,76.711701355891,97.39119324807382,58.75244826161039,23.709249555993154,1.766163892042179,91.07106226291918,91.1362164282845,7.166822656228162,2.554549691951366,0.9604818595992218,50.63735483287849,37.31379141981682,5.708169250691503
27,2.397448451211571,30.58979380484628,78.64807397015426,97.20585658327578,62.85319652422733,32.588432694268974,3.9544186140358026,78.81234923013734,98.68818231159169,8.82430616514235,3.9680562636954777,0.9854298314989611,50.7946808970649,37.71268950753045,5.613116709705828
28,2.3598893061974278,30.43955722478971,82.2480459141525,97.3349535646441,62.20881130845043,29.320034848792368,2.105998507874757,88.15545020858528,92.98795233538227,7.657059032102428,3.9750546087323446,0.5202672267428878,51.81133478314834,45.3926846129184,8.231216140938518
29,2.1613021680550326,30.0,83.22736318371048,97.36752876941394,62.70930411019732,23.578174128333586,3.3583476238431635,58.75953639689863,90.90328141948368,11.548139061596633,3.080430913726303,0.6912892720989073,53.820481565929335,44.37110719930869,5.4996571356031305
30,1.608626107307743,30.0,83.15413101515158,97.12408362055871,60.5684081353465,27.10341591419192,4.040831581492331,75.9481920493802,97.60535480799344,8.633595628570053,3.5970276471152474,1.0336866625866985,51.42991830671566,48.53983974071657,3.4729169041932924
31,2.6485621991796062,31.594248796718425,74.77304937290128,97.07959892149037,49.37682273624639,21.7158416916396,3.387162962049207,72.11147022101014,90.89740527967781,9.077515467093887,2.2198526957788713,1.1450762647232207,54.8653194773586,45.81774496708141,4.687881470699512
32,1.8120654071330233,30.0,83.77645768277944,97.35063909406996,61.08219712346286,34.21635533324978,4.922042521850052,63.907828622121045,98.1939750992682,8.003973973250382,3.732895777013602,0.7457163945158872,48.232082416433606,35.655386419317715,7.59973080007582
33,3.3057384300703996,34.222953720281595,65.41918565054164,97.19127086129846,58.918235528164765,26.97550975152831,4.330513453308272,99.84727374662818,90.13812838123735,10.932564055152525,2.263606459123795,0.626983890748798,54.7097306420816,40.46449121196154,3.7256470724978263
34,1.6970004951961455,30.0,85.17453549824242,97.01936230383289,54.290997691485046,23.8436554484328,2.184985853060578,71.79424935385015,91.29739874370253,11.382302983533203,2.7164845584330655,0.6002760432394204,48.1613889449058,45.79378510685975,7.073323250906981
35,2.232945703517732,30.0,82.91538774951178,97.235345010543,56.1481158806679,25.533427614844122,2.443524276597546,90.71224722703016,97.83839674214298,8.82928765307562,3.576863068907434,0.9601412443857569,49.39762816341864,49.54382905112938,8.2967524850937
36,3.0715994987361084,33.28639799494444,72.95912898481726,97.09978641501287,63.3494002891088,29.08839038840467,2.2090703551217423,98.45276180328518,98.72961114636996,9.5089738113242,3.1777058441008847,0.5487097948738355,49.68921083526374,44.15893133188724,3.9338671290155482
37,3.213629369842017,33.85451747936807,68.88634903970136,97.45922595061475,47.42717198378769,34.45602116151813,3.8320739428441253,73.50051974801758,90.67345423419339,8.362636753561818,2.0315621670223205,1.018678341382894,51.31385120025429,46.28586747667229,5.466093322799327
38,2.4040875654174414,30.616350261669766,77.37566420717548,97.17482921222296,47.66678211114058,30.775358428940123,1.5063318393919265,70.41740467150076,97.03372762145722,7.822722101843732,2.5307350166499467,1.1802672231306133,52.96329679151428,46.75700539152264,5.369830807257905
39,1.9807214756416498,30.0,83.39514673552858,97.41026819048578,54.292864749964735,31.666878292631488,1.1820628039328733,66.05291279782858,92.38520501589068,11.57024476769156,2.2535170874255606,0.5642303781381117,50.91419756831021,38.51004416503137,7.499569313419043
40,1.6738878720593524,30.0,86.36480403822819,97.4356615179315,55.62263771711177,22.456487152507986,1.2181040809559511,55.22999422912787,95.60933460469798,11.720939080485993,2.8419211138201583,0.8713378820612505,48.51942222620077,38.58752745868279,8.812685597345219
41,3.1531582964192753,33.6126331856771,67.83457694142007,97.1114617736029,56.17850580743735,24.665583793978996,2.16854657821111,58.041242632941774,93.57734991497196,11.836920380834062,2.227298613573093,0.763336083992442,45.741906561732876,49.48394955791055,7.792777964862885
42,3.4326708519717295,34.730683407886914,66.0136478614588,97.33001659137432,51.34595914930695,28.680270987638654,4.776358459182962,70.58225448938968,90.72283788521504,8.47570724586246,2.1271160762942722,0.8175520534711122,49.61742486446454,46.765553593898076,9.865734300521945
