unit_id,ConversionEfficiency,EffluentByproduct,do_RegenerationCycle
0,10.079536960629325,-9.897336921642744,100.0
1,7.8722568277295055,10.473336349438021,100.0
2,9.363648278557385,7.7075895318572485,100.0
3,12.239469487075034,6.335053886623859,100.0
4,9.453675265613084,5.566424566654482,100.0
5,16.89469345048714,10.69477782867513,100.0
6,9.622965372982128,5.84437523856723,100.0
7,6.662476815313269,18.984501658216686,100.0
8,11.658966233977598,10.905221795278655,100.0
9,12.98621443648833,11.536410209194734,100.0
10,13.001223855584735,6.126622920156094,100.0
11,12.35772650273158,6.653392473941524,100.0
12,10.407508636943202,20.861761576304158,100.0
13,8.250227535213835,15.513860392398641,100.0
14,10.014723720841845,6.216848154771478,100.0
15,8.402040824862588,1.9585893948108977,100.0
16,12.941147436187268,6.702722304766432,100.0
17,7.927909015798591,4.175942903503046,100.0
18,7.536049678424334,19.06453316484579,100.0
19,2.3978339035726064,4.412112443219991,100.0
20,16.621530685251805,4.317269787275076,100.0
21,13.810483790525467,14.722578959838827,100.0
22,8.221096431310182,3.579769309808791,100.0
23,11.44345789463983,25.437420256250473,100.0
24,24.68620744644689,18.452939374326903,100.0
25,8.602009654380385,20.249272840337,100.0
26,8.1612847708179,-1.116277527251162,100.0
27,7.697654229513682,30.233909032552393,100.0
28,8.6518710289387,10.662086446956584,100.0
29,10.24949404761865,13.541444775616398,100.0
30,18.088040906523524,5.41573006578203,100.0
31,15.888160677555211,-0.9045241054599416,100.0
32,13.314072037017363,21.66613043634388,100.0
33,13.16473490935442,12.23734093958468,100.0
34,6.804668757876089,4.483089561369469,100.0
35,8.81871812447409,14.714642991555259,100.0
36,14.155125036055324,3.512584118622849,100.0
37,13.063653001585374,-1.170057643139824,100.0
38,6.0605828666037675,7.383142173970514,100.0
39,16.362626194709538,8.059875121607956,100.0
40,8.453689867399262,13.587289861981517,100.0
41,12.717790838142939,4.199718432725688,100.0
42,5.723603927354175,1.1948833370705536,100.0
43,19.783915339341505,1.6376919407160226,100.0
44,13.892931651838234,12.65263517695847,100.0
45,9.64601831811351,12.421403767607867,100.0
46,13.806597227471247,8.459729695278938,100.0
47,11.027118433435241,8.69857266590375,100.0
48,15.901590520012357,5.5283911321426045,100.0
49,13.98124989030459,20.566388023949997,100.0
50,8.843090700327764,18.465706999841718,100.0
51,15.400889108646886,7.901872465889256,100.0
52,12.995044805789476,3.401911716974512,100.0
53,12.024443847951343,-0.2400853080006815,100.0
54,17.820330000956137,7.536351843496595,100.0
55,10.0330022914712,12.952030148849875,100.0
56,11.65657701164733,9.286492316720764,100.0
57,11.396660031124014,12.793746678653504,100.0
58,11.704449287406714,7.453589750752949,100.0
