unit_id,ConversionEfficiency,EffluentByproduct,do_InletTemperature
0,23.26698461812686,7.460558684164892,0.0
1,26.400646051913842,28.094949106814262,0.0
2,20.183911539776886,-2.9861293237209328,0.0
3,24.42387171957629,15.772803056235997,0.0
4,24.301035505354854,30.281058531934764,0.0
5,27.237265173357784,0.9677475378549243,0.0
6,31.688394402452865,-2.7210483927078837,0.0
7,24.376033846719167,-29.357390070141395,0.0
8,21.093714404769113,-3.3553024246950702,0.0
9,23.793004905777195,19.844712838874916,0.0
10,11.14506958797579,24.74629805010472,0.0
11,24.362329974495946,-8.740044500005027,0.0
12,27.049824298944568,10.982704770924276,0.0
13,29.499977089942604,21.460346648808134,0.0
14,28.641219858889396,32.686671154218516,0.0
15,35.47925352420828,23.172594813025157,0.0
16,21.540647832181623,-6.757286842214587,0.0
17,24.182865457688184,-12.690887637074098,0.0
18,25.734190116767227,-5.2974972390245725,0.0
19,27.620436504315236,37.79371386621837,0.0
20,28.7156567159277,7.641179545105835,0.0
21,22.82945248086973,5.9401803630298255,0.0
22,30.296919661896162,31.16998075165958,0.0
23,33.19323332856055,-7.2386718309014135,0.0
24,27.37969010556838,31.972108696288654,0.0
25,13.657265343849405,-2.112878783984721,0.0
26,36.16674305248863,11.932858530308044,0.0
27,24.955860917942086,30.31013739381257,0.0
28,30.224073170803777,-13.661879779193747,0.0
29,26.308348265347497,14.233760717418555,0.0
30,22.238954472850516,7.288929005808442,0.0
31,25.2226889685083,-12.742207274983485,0.0
32,25.544797879335896,-26.581462723228153,0.0
33,29.435861997989516,12.100187121368112,0.0
34,18.50658368255479,8.791069373285053,0.0
35,25.360501412699058,2.928936272443879,0.0
36,26.372259975248795,13.252666274687869,0.0
37,29.83066078390121,19.404606533026886,0.0
38,12.000654059255771,5.509395024694829,0.0
39,31.14013590052523,-1.332690591948273,0.0
40,25.35937621876907,22.682901783893982,0.0
41,19.57817878406018,16.861771528007438,0.0
42,34.90033481551173,3.710590323430292,0.0
43,28.492516376270675,3.352074155023402,0.0
44,17.467630611817736,15.58035734828466,0.0
45,14.6104350410683,-6.660974916711417,0.0
46,28.43885193636333,54.42281825254153,0.0
47,21.761480585668302,-2.059719445411286,0.0
48,25.077503361303542,-1.3349501274914797,0.0
49,19.12737819674245,3.724445940510602,0.0
50,31.368191309187488,18.467526177261103,0.0
51,14.187644013611045,-9.61605905784819,0.0
52,29.660802552388787,3.5527862995790294,0.0
53,16.016224445028516,43.94144496682509,0.0
54,25.401951650631336,-19.58291388915732,0.0
55,29.5187820287982,23.883484395867583,0.0
56,17.80960673271638,-12.50300521193666,0.0
57,25.91253310580344,15.423857645063446,0.0
