unit_id,ProductTiter,FragmentedProteinPct,do_ChelatorDosing
0,26.443045139792968,7.914144071371252,100.0
1,26.026640558261736,19.663312890225768,100.0
2,22.97801190492452,1.9658267967389031,100.0
3,29.287582313221783,12.647114631230291,100.0
4,23.97502818529313,20.908077972504945,100.0
5,26.992715996992647,4.217154109254337,100.0
6,27.27119146090139,2.1167631968621095,100.0
7,24.725450318887116,-13.049901224750336,100.0
8,21.607287144869098,1.755620582846385,100.0
9,23.768633255315184,14.965649585325979,100.0
10,15.527359400724746,17.756599593886754,100.0
11,25.84301915584489,-1.3104377010640231,100.0
12,27.516988130247658,9.919644991455641,100.0
13,26.362633148933526,15.885587320027287,100.0
14,28.459341340912054,22.277827610514855,100.0
15,30.807456758575807,16.860537019490064,100.0
16,22.47379861892566,-0.18146059192268282,100.0
17,23.635813320957666,-3.560037618650407,100.0
18,25.356828462686263,0.6497398524123206,100.0
19,21.984381788124573,25.1857645914166,100.0
20,25.215726662710196,8.016989124892804,100.0
21,25.314596446895415,7.0484445669199385,100.0
22,26.949319031501563,21.414227997412574,100.0
23,29.952550917177433,-0.45555996598200643,100.0
24,23.58373796234055,21.870957585383497,100.0
25,16.9826502775948,2.4630534073808494,100.0
26,28.511577049433182,10.460660097509635,100.0
27,26.658445794539524,20.924635401644576,100.0
28,25.345152855606248,-4.112918046221582,100.0
29,24.865146836935974,11.770787883129092,100.0
30,22.458815902309045,7.816418574080951,100.0
31,23.235415399805547,-3.589258888441739,100.0
32,25.575716469518067,-11.469295335275703,100.0
33,30.493271993659437,10.555936566759138,100.0
34,26.633571354414375,8.671733434641432,100.0
35,23.518880732983078,5.333849929016904,100.0
36,24.587563206281935,11.212155231581018,100.0
37,27.148978906336502,14.715054187073985,100.0
38,21.213959626200843,6.803156503589043,100.0
39,30.437454666587847,2.907290556671745,100.0
40,21.98727599461273,16.58170706857651,100.0
41,20.33018522212839,13.26717047737774,100.0
42,34.15928742780588,5.778921734622573,100.0
43,29.99697508121235,5.574783550715874,100.0
44,24.207954243423497,12.537536540243782,100.0
45,15.576177000529245,-0.12662082933083063,100.0
46,30.184176446538686,34.65433384591746,100.0
47,23.3218729553093,2.493322197997138,100.0
48,25.533685386028367,2.9060039829467366,100.0
49,20.07170781689791,5.7868110873406104,100.0
50,25.69946465399538,14.181483043405045,100.0
51,21.220648162887468,-1.8092381365048489,100.0
52,25.99658356512995,5.6890685294371215,100.0
53,16.713616105192667,28.686266863326043,100.0
54,22.16701376104589,-7.484339634900909,100.0
55,27.55962203589322,17.265315718996142,100.0
56,17.83785990926507,-3.4530578491577977,100.0
57,28.7950538499527,12.448426011869344,100.0
58,28.39594790775606,9.35009055222876,100.0
59,27.020841138735538,18.809847740596563,100.0
60,23.34585055889194,8.430614897159993,100.0
61,19.064158648079275,-15.250925171581486,100.0
62,29.207898083510912,22.42069612545827,100.0
63,29.42300188310399,11.386200915044764,100.0
64,28.18804959728619,18.5405578197756,100.0
65,17.771291571669163,15.577721889539509,100.0
66,17.898409250276416,12.353676492745521,100.0
67,27.229258328947694,6.299826891277066,100.0
68,22.098836799395823,-2.555147661338946,100.0
69,29.644055610546374,-10.294337548613626,100.0
70,27.47954051147887,11.500016740088782,100.0
71,15.383614445503484,15.374131388294295,100.0
72,24.05086591169711,-0.7925949556571883,100.0
73,13.753621952518253,3.698232633906553,100.0
74,27.157500647320752,3.5795878614904906,100.0
75,29.784853932009113,8.796234219045855,100.0
76,20.854143654410098,19.75630512220479,100.0
77,21.078389050112314,7.899701946512092,100.0
78,28.694736938105198,7.569092074813167,100.0
79,20.085789599908892,15.42256344444894,100.0
80,26.055231859936377,-0.6458895249570098,100.0
81,31.494607359581963,12.251727981826264,100.0
82,34.196495105184425,-4.185093772382103,100.0
83,24.017193212923953,3.172225442248056,100.0
84,23.83420944650992,-7.677467381915239,100.0
85,24.082204756309242,26.312794232312346,100.0
86,25.67427267713117,-1.5461984542182314,100.0
87,20.55181708058752,11.301486745510275,100.0
88,14.56928704116484,17.771008767425606,100.0
89,21.33787996888264,23.481940436023717,100.0
90,16.163481552206928,8.251565884380291,100.0
91,28.448026749695806,16.978751484190504,100.0
92,30.478629427358218,2.13141645259899,100.0
93,27.043453489508444,-3.06442919696088,100.0
94,30.313992404847543,6.743702403170148,100.0
95,29.526345800544295,-0.4954217440343154,100.0
96,20.51867887949569,12.242946489229876,100.0
97,29.86273245988994,7.02482747493015,100.0
98,28.554194016669513,10.490017183623735,100.0
99,18.829652278267616,14.391801982539045,100.0
100,26.066655535623735,-3.082280826633651,100.0
101,33.229478437485255,11.713465255787526,100.0
102,21.70191921079088,6.088094176144774,100.0
103,22.469783625907237,1.3267361205017867,100.0
104,24.007376990345087,-7.545047286034787,100.0
105,24.296332957189634,7.923702820958584,100.0
106,26.801930156138447,9.87379802404481,100.0
107,32.51609745017698,12.863472337360397,100.0
108,29.43174318125453,9.236879713936958,100.0
109,24.54326130054483,20.79993326902741,100.0
110,30.319664906970136,7.068494563979531,100.0
111,17.024604227103147,11.312636412744148,100.0
112,18.864600293737233,0.03586402201564454,100.0
113,27.51368101381428,7.7231826425388945,100.0
114,30.861340755035933,7.029288541842437,100.0
115,23.542615706790965,0.18032922070845991,100.0
116,29.354404108718043,3.6029194192646354,100.0
117,25.093677048211692,-12.533836675790095,100.0
118,35.60681109789719,12.754779253449058,100.0
119,24.576662449346596,5.40017148888294,100.0
120,16.59265336438048,4.68999951401929,100.0
121,29.286740118371796,-6.969529844334016,100.0
122,22.646711940911395,35.53453306178646,100.0
123,19.819948762996482,1.7726307289149643,100.0
124,24.71699460023613,13.007915328836432,100.0
125,22.07098977822845,18.949585650572363,100.0
126,32.07212937393714,0.3621893408511774,100.0
127,31.059173189058626,20.34372171638745,100.0
128,14.912399341342933,30.250978342605514,100.0
129,28.18020766860191,12.731897012456148,100.0
130,26.27978384965555,6.96735345376881,100.0
131,31.39326902762675,18.238460055455615,100.0
132,23.657027173658573,-3.898366385988325,100.0
133,28.706253530959263,10.833324164268852,100.0
134,21.23435782606044,12.91916577376425,100.0
135,29.555021089514057,-4.9083767858186,100.0
136,24.617154591826363,7.428369896539337,100.0
137,29.385018736067444,4.88170308630838,100.0
138,32.157850811130665,10.066425854892257,100.0
139,30.914458068680048,13.32624473276488,100.0
140,28.851413680934172,11.196235990618927,100.0
141,27.44275155567644,-3.167344757265589,100.0
142,21.942479517556198,23.36949923460351,100.0
143,25.48156647106563,-2.012317725281692,100.0
144,31.683946527923045,6.031469554197431,100.0
145,25.582521301894882,15.806403278099843,100.0
146,33.43150529382647,16.575631081513354,100.0
147,22.262073825167352,4.719335399315463,100.0
148,27.583446099695596,9.657918754645218,100.0
149,31.59923550123063,10.757251795888187,100.0
150,23.27178153811558,5.080752420903245,100.0
151,28.304099962593302,12.725132750358592,100.0
152,30.01626652135371,22.777118933197723,100.0
153,21.31303573996293,17.719447123764123,100.0
154,27.989151300737973,-0.04030567088783599,100.0
155,22.06806835982361,15.009643064152076,100.0
156,17.95683046281024,-3.4001869671707965,100.0
157,24.84260108292037,24.41047766533282,100.0
158,24.80182531666713,6.25522657343972,100.0
159,31.64625876680655,11.401263354989238,100.0
160,35.33851952683544,-2.777639454235958,100.0
