unit_id,JobThroughput,InterfaceErrorCounter
0,3.291180654872349,62.94255369227605
1,14.502412365295353,74.78666489256607
2,9.893167932932108,49.31626234236006
3,0.29320028468366033,58.91773157225382
4,24.294442582069237,82.38334537546241
5,16.99066112925936,53.319895504564386
6,14.811540608078126,46.244602673248174
7,23.312597256083766,67.55587891303554
8,12.051931799271971,51.860186273436035
9,8.54061481978008,69.82135235827262
10,14.059748213875498,25.338010117113424
11,17.50882832670012,35.10241775531457
12,19.325057790629785,51.722353058361264
13,21.451223575071317,26.590564442904046
14,6.180722750683201,29.551880920668406
15,18.63681076842711,40.81930182780421
16,22.255378244857475,55.168084789391855
17,15.842337653402728,40.1822299680082
18,39.80000964542273,48.25420522158727
19,13.115638265803817,66.27985094421615
20,16.713696861204365,46.13875092611289
21,14.210222052352574,66.80805262264
22,51.98947720158012,-2.5578643680801463
23,18.960064631451534,49.58548608431469
24,11.297202638163185,48.982276803592555
25,2.5029498655775564,51.45602830268137
26,40.884357120514835,17.728010990555326
27,20.427267799627636,51.9595215419066
28,5.4261897852292,31.022972582862568
29,24.224177998276204,44.85628129491206
30,23.586162850486485,61.13065355290249
31,41.90776846100768,5.600803642660988
32,12.01889054921169,43.0148646107714
33,52.34279693410161,7.870728906272532
34,40.51356494904096,53.44981625122065
35,21.637448264566085,54.06222781472044
36,34.07104776951787,30.539690287019063
37,36.79649628751317,31.060559299817715
38,5.6288245429119135,58.82369285651961
39,3.840381532865469,54.63349818858661
40,0.7273541609661649,48.35261807299588
41,8.919042864396957,48.093845794490036
42,42.07685887195405,25.875156744481053
43,20.883251829198603,59.90613478905531
44,28.823982411501035,66.04666678707302
45,14.624757968604817,69.80596375844809
46,36.29704939289675,56.75147004850007
47,33.15464593806607,24.648516636325
48,14.399029122111063,35.22392148002875
49,36.435265638869076,35.744660047000885
50,5.140784863675564,42.81559511028901
51,14.025884871595949,77.1436070489257
52,12.948802319269014,29.024113091770047
53,47.917453616919836,12.833378077624067
54,8.760355120170704,58.04272228532719
55,17.961987179170738,66.71699341390858
56,13.18896794399509,38.06778853817666
57,25.883242907654207,50.89939961928575
58,3.00191818073775,54.959759608042546
59,25.50138712500377,34.97098636774162
60,28.961805125867702,40.957131754523644
61,8.625909465901884,53.98834197955088
62,53.85746767959999,15.939975351356477
63,22.32164452241068,66.50420858227463
64,0.4857330410486269,49.362256502554736
65,11.484799947642806,37.637031638440725
66,14.377598422072216,36.20248131677465
67,14.564364720626372,64.0733961530432
68,44.47319898776702,20.325627939858304
69,4.536001453862787,16.40827612666743
70,14.72729662413161,20.068997807024665
71,11.819855170094641,67.56866777662128
72,23.6757236022242,53.09365721322602
73,4.254470844521951,37.57914734306001
74,13.130874286415246,49.624882929306324
75,7.049026127683309,71.46157179572303
76,14.415130845485601,74.25127718867716
77,3.468249110496261,61.2793741944411
78,17.352927702054984,43.78387266730209
79,20.24193753001701,38.51045931427887
80,48.36715538116408,10.303085002457397
81,28.509558219778235,74.11017579340803
82,11.800381643368368,50.28419502203024
83,49.70801615697406,11.418424659425213
84,8.064605582339535,59.96827292003339
85,11.42853693022211,84.64178056354893
86,21.364409174486887,34.13814154293687
87,17.985245917755417,52.31395337035072
88,9.440613580887721,52.63547662463025
89,15.47363550416237,40.762656824683496
90,43.79861281596618,21.63838047602894
91,24.2112730939964,49.86976546561037
92,20.289616974711464,37.84244566736105
93,29.770626769678113,31.980760737528964
94,33.64851989260439,58.68688345036367
95,39.69593540520509,23.529419605204428
96,15.913237789563851,52.14761665509845
97,25.774603726861116,28.533496274521042
98,23.662119092557482,53.90567877947321
99,50.14369620931306,29.325001196948374
100,19.66836277377217,54.84017721366223
101,9.325711590722841,82.91126786632537
102,7.88121974726152,69.12364446018363
103,9.607069071437113,53.88626823941764
104,10.62410674697143,27.894099383943786
105,23.86220239408965,55.864109060116164
106,10.481686805097269,48.66396760111525
107,27.95012681739904,71.74879404545719
108,21.192085895318677,42.071522517951976
109,4.727168428973497,54.77078357788707
110,20.448130464959924,46.56446420097173
111,21.665385971599456,14.363151979037227
112,25.790694683907304,10.107042700375132
113,31.76240183422295,33.5377895953466
114,23.66014118355657,62.37979915309275
115,21.64199348603794,37.19487255280875
116,33.511019989936116,76.26845544729483
117,18.629517046352873,42.609062978181754
118,30.196055251354064,19.61848627875055
119,4.575899949435101,51.495745333739
120,39.19304732824234,44.569247711440916
121,20.398916134296726,69.28345866092879
122,-1.9651223175973027,65.01187050580363
123,25.587125949252332,42.1282290034502
124,11.657892528601478,48.45045028336162
125,-1.8426990599558115,62.38587376450057
126,14.12277849803485,34.71237840700627
127,14.36170926754966,68.48981204065693
128,21.59036786555214,19.365774466273287
129,39.762714868126935,24.876285795581097
130,40.01691358006399,55.27872066215188
131,25.390615171442498,65.1104837939736
132,35.94376659892664,47.2189003142355
133,65.42114767025409,7.198728812069821
134,23.295621445283818,40.60518846962498
135,48.789219985027806,25.150721814842203
136,28.397871092965,21.27617294008173
137,53.05979079422911,17.666143478165182
138,10.522963077202256,68.95308332305032
139,21.0943633191974,41.88182290566501
140,43.694807046004556,19.14064065592782
141,9.291102635594257,53.83051606024736
142,46.066245032062135,21.99590077277504
143,64.10001154142107,46.724698387717325
144,5.625392131430539,31.48089593948489
145,47.957704346912244,33.03916437837977
146,37.180202511349805,14.806542944388367
147,15.001536735525255,84.25769522228829
148,22.186125813913595,47.776103878274306
149,15.597310959159602,51.93011291683769
150,24.9801641651443,46.52370350098352
151,26.596393561015947,46.5254316326519
152,11.43595226453736,42.648536855749555
153,10.183144681357636,63.505772558427665
154,12.715786859048977,37.26746460182103
155,47.83836294228904,46.86423968691705
156,2.5620104676548445,65.3352328961758
157,32.887868699504644,51.90975773593637
158,2.628033485602753,60.37198215299304
159,5.061205550462098,46.81125375493048
160,3.147623567165776,36.48668182227459
161,14.736214428946994,47.20968234232336
162,24.622792955396328,49.85685819221029
163,2.6025801217234337,64.72401422763235
164,2.6279303356356873,40.453875538975794
165,11.007069511927204,22.127035738080924
166,22.578052791551368,44.71414602842528
167,19.86788046535303,54.55245212287663
168,48.07887664266932,26.022713760158023
169,21.442902125086135,48.49173667068469
170,25.511786024385714,45.6508430132533
171,24.553789491011692,56.994485950720495
172,13.130008258788088,60.00196025284428
173,19.067302572340303,43.457943637698804
174,38.75602469586844,38.02885141484366
175,14.221556152746928,21.17120113793827
176,10.960368895037089,34.47908462877267
177,20.880876216276405,53.088255055084666
178,15.595928550449484,59.33289151350066
