unit_id,HarvestBiomass,PlasmaCortisol,do_FixChronicHypoxia
0,6.3497470370079085,42.69842450727913,100.0
1,8.565659955471231,45.066249256572334,100.0
2,-16.128103659002775,44.78713966913145,100.0
3,5.468389165771532,51.62047415280941,100.0
4,-8.443766428343023,60.54246911527124,100.0
5,-5.662530428837466,47.19414115455483,100.0
6,-18.891277145455977,44.58864342012466,100.0
7,-6.0012294080952895,15.057265483549191,100.0
8,-20.58183907155522,47.334263646751644,100.0
9,-12.070370268270672,50.75787001361643,100.0
10,-0.20139633921346878,44.251786390305234,100.0
11,-3.08249041466183,37.67542742106631,100.0
12,-0.06917768954746861,46.652007912165246,100.0
13,11.110352881990748,37.580765024375125,100.0
14,3.4474143254023852,56.14831095429878,100.0
15,12.818926547347615,40.198181264887126,100.0
16,-13.545268037694392,38.08176495954292,100.0
17,-14.951289233138212,33.05584543383013,100.0
18,13.499910654569081,19.68798757315237,100.0
19,-22.085367894436562,70.18285900532123,100.0
20,-3.7089052474741364,39.34714454093444,100.0
21,-4.985001837481965,48.8590490061677,100.0
22,29.92799288328799,26.045657651950194,100.0
23,-1.1757908527461147,35.3147067474214,100.0
24,-8.814346289659563,59.573320993583884,100.0
25,4.0327474629540365,19.500360407986978,100.0
26,-5.616422592999982,43.27643843950755,100.0
27,25.737881490055255,37.89596972301487,100.0
28,-18.27666562045652,33.79439353746956,100.0
29,-19.280311353410532,55.85341906838593,100.0
30,-6.120730268971233,40.36244492789151,100.0
31,-15.28879530270469,35.46169686972384,100.0
32,8.25168204495489,5.95725787998121,100.0
33,11.518499285309332,46.67221161207031,100.0
34,11.022684456911946,45.16481081334156,100.0
35,-15.920623946333095,46.7686960007655,100.0
36,3.9898732879851,39.26807522435297,100.0
37,2.8948128375937543,51.34270310001113,100.0
38,-2.773140056162538,45.94070710884693,100.0
39,0.9417637436152348,43.44294034892512,100.0
40,-25.013346896539666,64.42815792427879,100.0
41,11.486541152321353,26.704821018499615,100.0
42,10.062572791857542,40.62544662629441,100.0
43,0.21120647982308682,41.63765863772451,100.0
44,4.688340755787078,49.00298716118282,100.0
45,6.262666166929206,15.393623473946464,100.0
46,-0.3649845361785218,80.26321644293998,100.0
47,6.197039756620922,27.56094837518473,100.0
48,-2.687424650098757,41.28022572821434,100.0
49,-0.45501639949404815,31.19397728854396,100.0
50,-12.93822092434822,50.79311378734248,100.0
51,-11.80033721816093,41.52053460423342,100.0
52,-2.930840318301538,33.52615947499985,100.0
53,24.49949915101498,35.894002123967994,100.0
54,-14.759692660859965,26.263937944905088,100.0
55,4.146721106420806,48.83144917241714,100.0
56,-13.905286603568497,26.251994820785907,100.0
57,-1.9102604759047268,55.47757291260386,100.0
58,-13.787747001908969,48.16405201883323,100.0
59,11.930207710804659,48.289437579242424,100.0
60,-12.552512768396522,51.22111879132883,100.0
61,-12.409500237221788,24.728419807642926,100.0
62,15.738920335931303,46.725152972250754,100.0
63,-6.98152316547349,47.73227513009995,100.0
64,-9.833701586273047,59.20943887414573,100.0
65,-4.2235856268933185,48.646337880080516,100.0
66,-17.741075017363872,49.14412055181868,100.0
67,17.8244271496198,27.8088953209001,100.0
68,-6.6668981350666865,25.739232900276527,100.0
69,-1.5959366201073357,24.844979893630555,100.0
70,6.588174229900976,44.84962077884824,100.0
71,-22.95408441668866,56.48879335854387,100.0
72,-5.65487583066572,29.008982696171923,100.0
73,-12.877939092387832,35.35779116612033,100.0
74,3.752352590362917,35.87568183406808,100.0
75,-8.607430916203407,54.453071599450496,100.0
76,-10.239354026641154,51.92548392380222,100.0
77,-18.931172670198443,50.11287046305949,100.0
78,-7.267187333297223,44.46884332160618,100.0
79,-16.28550611443904,55.34059572007025,100.0
80,-16.801945592771073,42.438993367380284,100.0
81,-5.281604820067889,56.282012662163105,100.0
82,3.713826027539552,29.11669087698765,100.0
83,-13.831072599392318,38.6546784479546,100.0
84,-7.929493667952226,30.74111272455428,100.0
85,1.6143436301399703,63.568677512792654,100.0
86,8.894632712572296,23.409110232203126,100.0
87,11.665296933738157,28.137231900932907,100.0
88,-23.36782064336414,61.03007601888867,100.0
89,-4.983475321345589,59.58206683989326,100.0
90,-23.02689028806977,52.40528440021567,100.0
91,7.159503226939451,53.88141768304185,100.0
92,-18.606467566023376,44.36027441314941,100.0
93,13.02607879479001,21.61254641818892,100.0
94,2.7316439861016724,42.818622651520776,100.0
95,22.90394136426434,17.296873411392024,100.0
96,-0.5260369233539639,43.030286285318816,100.0
97,-5.034048241762352,47.07491033282249,100.0
98,-11.934101265310787,57.21042407791166,100.0
99,-11.48483983914691,57.427022552383114,100.0
100,10.725813441114234,24.936681433354437,100.0
101,-0.3417876125653774,51.754856784363945,100.0
102,-26.710447548852432,48.366525675750495,100.0
103,3.251409429247734,28.582243937061133,100.0
104,5.124694991773149,17.294208507566555,100.0
105,-4.131015403698802,41.648554501750766,100.0
106,-13.250198128928236,52.71456359470632,100.0
107,15.609884901906051,37.59906213603366,100.0
108,5.097432285017462,41.14061672250594,100.0
109,-3.4874435713249237,59.47335665276174,100.0
110,9.79517725869107,42.97004914188026,100.0
111,0.5794654859692425,34.084707065706716,100.0
112,-10.98070173952794,35.675569381431266,100.0
113,28.541175958638654,9.400619098431815,100.0
114,-0.2183399962606467,41.78280709396623,100.0
115,-10.24442066544195,34.423881295165785,100.0
116,-4.6800119837287095,39.57979157718402,100.0
117,-8.033541134637726,22.56040047666128,100.0
118,-0.2101604948156841,55.52672582088241,100.0
119,15.3392673596913,27.97198964751041,100.0
120,-24.42546861655788,42.53232622455031,100.0
121,-6.593023924992911,31.72527149176428,100.0
122,-14.006326175691132,78.56406047107977,100.0
123,-13.45324644768795,33.89241322154755,100.0
124,-11.299255348334023,53.816208982536615,100.0
125,-3.6308039250557957,54.84668731386486,100.0
126,6.895754911779273,29.39766936892013,100.0
127,7.546833923480361,49.888068164856506,100.0
128,-21.702251455399878,71.78868229837754,100.0
129,17.323175564844796,29.92492974328034,100.0
130,-9.113950421105194,45.100942021135594,100.0
131,-15.381015437510122,62.96003121223816,100.0
132,-16.446323984064737,32.22120940599497,100.0
133,-2.8989839904419306,48.47857356496345,100.0
134,-2.170934111519805,45.632651125473636,100.0
135,-5.553996967777612,29.447163719180306,100.0
136,20.208951467421315,19.127053934243904,100.0
137,-1.4772480901083322,43.0344438619626,100.0
138,3.4514704712592263,45.35657559453065,100.0
139,-10.810896661801971,60.36699643645705,100.0
140,-13.040225374033879,52.620026139486384,100.0
141,16.106301333485295,13.765996959268318,100.0
142,-19.234327765520682,69.25968908927965,100.0
143,-3.605198856780617,30.74786924578522,100.0
144,3.4365001692329784,48.097807362467954,100.0
145,-12.657465834824126,57.67810930235766,100.0
146,-1.1316790000381398,60.46276606313663,100.0
147,-0.6676366224261956,32.35571146466873,100.0
148,0.3707028443200402,43.60605318979086,100.0
149,-1.173465709965689,44.31146185642598,100.0
150,-12.719150998991061,35.12948338318012,100.0
151,-2.849596150142248,45.74506389303197,100.0
152,7.431950372357407,55.635148687359575,100.0
153,0.7574026875911044,51.29950054322963,100.0
154,14.949811122471615,18.437440964533632,100.0
155,-15.737685257526266,57.59369284072554,100.0
156,-12.368939225581512,37.10316646832642,100.0
157,-15.534052349892674,71.58208738448958,100.0
158,1.6364664962376976,40.28518987949451,100.0
159,19.5942037508863,37.008669584786404,100.0
160,6.273185094709845,32.98773231674938,100.0
161,-9.285837791505664,41.84308875943441,100.0
162,-9.268781585263604,46.727933054573555,100.0
163,1.155311966790154,30.260258326497276,100.0
164,8.257760887801012,36.00874510396641,100.0
165,-31.03725160675351,49.82752809387584,100.0
166,-12.823128890702066,63.16293744034809,100.0
167,-0.015329301525155103,29.2219836090343,100.0
168,-9.344350979675259,39.619788522231474,100.0
169,-22.21496817480977,44.94817291549429,100.0
170,-3.887724349163508,32.24750138287017,100.0
171,7.336493985747361,18.110269513047445,100.0
172,-2.79440770378506,46.57599690440619,100.0
173,-2.6286558636390582,37.793174030032546,100.0
174,8.476982163562715,34.44179436308328,100.0
175,-3.239070884486651,31.723158600955912,100.0
176,0.04004184257488519,50.34804047133314,100.0
177,-15.416982377083944,40.27208856190561,100.0
178,-12.33929609186249,49.53432199841766,100.0
179,2.1823727699458186,52.19510083859819,100.0
180,34.592024896528535,12.06429035205812,100.0
181,-18.86667136098508,61.90657059099251,100.0
182,9.263682540821518,31.928732192550907,100.0
183,-10.140222552347293,64.797882831308,100.0
184,-12.010555379403863,69.82352402515295,100.0
185,-13.978952580470308,39.84855957273416,100.0
186,30.577150236202666,10.395351204902651,100.0
187,-15.61506923416535,50.21774044590389,100.0
188,2.714718219363898,20.683961726011756,100.0
189,-4.541542227935461,62.492382544488464,100.0
190,-12.540854150311024,45.22094562472621,100.0
191,7.552996348815125,48.18092962777131,100.0
192,-18.188221187701306,38.09915448103352,100.0
193,17.330427065382146,45.78030039491617,100.0
194,6.109647110970327,40.11300909542282,100.0
195,-14.014603262129745,54.64237494852769,100.0
196,12.058861989035332,28.368033831956012,100.0
197,-17.56132921597394,48.29427893701137,100.0
198,-23.06297776198597,62.984151581138875,100.0
199,-2.0749812903477363,40.842123069375845,100.0
200,3.5284913976677017,64.6090013304768,100.0
201,-3.5608800702034222,48.41581335285507,100.0
202,28.365242765233408,18.854186701968064,100.0
203,-3.742980848738869,50.09402737075398,100.0
204,21.629701513499462,32.9190322974589,100.0
205,24.69878925243107,15.181137639398628,100.0
206,-1.7563253137699606,37.411395987661095,100.0
207,-6.104689882161533,42.21464848031686,100.0
208,-4.927855946073058,48.43682738117781,100.0
209,-10.001781910548306,51.27011646209849,100.0
210,-13.417546104261405,56.14365280890691,100.0
211,3.155697480321594,45.04837256632259,100.0
212,-13.612694796199916,8.538445604777777,100.0
213,-4.3776521265484885,66.1254066358013,100.0
214,8.309981005850165,57.37229822989847,100.0
215,-12.53049450822245,57.334399445709415,100.0
216,-6.575871611850566,28.557169583895753,100.0
217,13.92090790043055,22.473179297144505,100.0
218,-20.616064348863837,36.667616839214276,100.0
219,-15.352059891784933,33.315396445863556,100.0
220,0.921000195977191,27.546065879499153,100.0
221,14.191701016723327,37.32774098068448,100.0
222,-16.679722825840162,56.60619806431366,100.0
223,-1.9197144516595321,34.372183518269566,100.0
224,-16.14347072608593,58.34993838931413,100.0
225,-16.016670200011294,42.423297518151884,100.0
226,-10.268077095057473,52.67164985422027,100.0
227,1.200919810862211,40.51586990356791,100.0
228,-14.301577221444823,51.57113805385553,100.0
229,1.6470244340865206,40.87496361624093,100.0
230,-17.828682038989633,71.08599140327203,100.0
231,-19.255371242935666,32.926583185361665,100.0
232,-3.317192693772174,46.67604859402082,100.0
233,3.639950152505758,36.05208231645169,100.0
234,-13.120617856613658,64.5414659287324,100.0
235,-5.960018774164528,40.63169129849284,100.0
236,-14.209598146051654,62.7669151273945,100.0
237,-13.210816683984085,61.680319238121534,100.0
238,-24.41632497435837,62.36282230391792,100.0
239,-0.11193854485650512,23.79507784997154,100.0
240,-2.8555042824328005,28.793731211236334,100.0
241,2.7680529578693887,38.33270033131339,100.0
242,-17.926775920589925,48.30310862073425,100.0
243,-9.193539085757653,56.72679003898444,100.0
244,14.786522008415794,28.63708780935142,100.0
245,-0.304459016086692,50.491497175643474,100.0
246,-20.250362814795736,39.67165211579915,100.0
247,-18.587289356761858,63.494974510918,100.0
248,9.357883280377894,48.88836677584014,100.0
249,25.415365672010093,15.298968246135004,100.0
250,24.997826456788403,51.173567008049865,100.0
251,2.0326437911716564,60.19019601978773,100.0
252,-9.225650879190587,23.277965588176244,100.0
253,12.517101055629942,40.80227331369234,100.0
254,-1.8926410752492888,42.39607045218802,100.0
255,-3.7133833971067745,44.35599870216496,100.0
256,-3.198445912719608,49.53843358343788,100.0
257,-14.463240181007187,57.99894984490431,100.0
258,14.15488904156613,18.254996152184425,100.0
259,6.039690433779679,51.09304075782978,100.0
260,-11.858399889867728,40.05302851928283,100.0
261,-2.6321888974817007,16.06637298754815,100.0
262,-14.128319517147728,52.54795626834807,100.0
263,-11.011087553104892,61.59009564922221,100.0
