unit_id,ProductTiter,BrothTurbidity,FeedWaterFlowRate,do_FeedWaterFlowRate
0,6.89367312542044,-3.0003547871823386,16.21196500068651,15.0
1,16.67993485574037,11.346699964805632,18.645334809040094,15.0
2,13.477989547410989,15.651889305019255,16.155094972058414,15.0
3,11.939524146705141,0.5329196263752003,17.1201435001592,15.0
4,10.519973394211725,52.26113646788717,21.178048024163495,15.0
5,6.36929475804982,52.30563068664654,13.846759359343862,15.0
6,19.878923553518618,30.318391442900584,19.03401593539639,15.0
7,24.04162814988177,31.715495169699786,15.255731970499516,15.0
8,12.498430232371868,24.593035261876334,20.415831219199113,15.0
9,12.469378134644593,17.43362612772543,12.808351599864942,15.0
10,26.828680514114915,6.045547372319323,12.28935399189593,15.0
11,13.200611371722335,6.914911157059645,17.715657342253234,15.0
12,5.170024767731756,24.345389359545624,15.439267315683306,15.0
13,17.180390607556717,-1.5705352967762316,14.469361075516188,15.0
14,8.226622824734385,25.659135381003367,16.99215936823044,15.0
15,8.423060202977549,41.476284839889544,18.72738545588694,15.0
16,13.600697057336179,15.083795882942816,9.892034621183463,15.0
17,10.064516568501803,11.753583912886029,16.820808139393638,15.0
18,10.976047397920166,45.62308713719298,11.500122447777516,15.0
19,21.89078933564304,34.61686788305773,19.792305095477158,15.0
20,13.769961934485714,26.786409028936507,12.471832905051468,15.0
21,18.295874935418173,40.35246140125689,11.387772091647815,15.0
22,24.079866815222076,-2.242295387626495,17.322848766361396,15.0
23,23.174803253554945,24.64771950874079,13.560596291697209,15.0
24,7.281512206153965,57.97078167059819,17.586752547453365,15.0
25,12.066122187185051,33.40480181930551,15.624751184058685,15.0
26,-11.650362673365404,36.33052892513919,9.912765855485478,15.0
27,31.611768471375846,5.536060504920975,12.077586491808555,15.0
28,-13.89443592252308,43.90729307015015,15.911400647549474,15.0
29,13.368645233971218,36.20974327982898,12.948820380090527,15.0
30,22.155141726816826,31.683195654005786,14.705129115710173,15.0
31,19.613679510219228,28.12801707612871,13.738817816035784,15.0
32,7.475495553081412,45.98851212917815,16.979870738827337,15.0
33,-3.4292134656697666,22.974525064974156,17.427955127554426,15.0
34,6.071698480286507,10.643622109295492,15.996049658511547,15.0
35,-0.11447829420996491,26.285269712014077,15.903027523241922,15.0
36,6.7580916031807385,1.701727492952184,12.918421967853366,15.0
37,8.982092841969925,33.23366090546881,15.797648119801355,15.0
38,6.830531555580117,20.252834953663317,11.724536240227726,15.0
39,15.107751710533483,7.100909586956785,17.331975934174356,15.0
40,14.472345395082385,9.714291797517625,16.74350087773412,15.0
41,9.01378438005387,49.76626005021642,21.14669765058024,15.0
42,18.989247416602772,42.47430332071668,12.755077550526874,15.0
43,-0.6590167267316296,35.20749778514067,13.857276919123388,15.0
44,29.165412196675504,32.299106658525304,13.16957854207381,15.0
45,13.490007995038539,20.14188308899125,17.85253353859212,15.0
46,10.539689101440215,23.569556268331315,17.632342180332373,15.0
47,8.039024225095025,26.315338822192082,12.934747401694658,15.0
48,13.991123565574943,31.057138618104084,18.901376209956673,15.0
49,18.037534776621218,62.076430179042006,9.924184070502175,15.0
50,29.0640883963845,20.739476503224946,14.612822821421398,15.0
51,-1.528455139387388,31.765543740531275,15.951108113747022,15.0
52,17.9173992260441,28.926579246168046,9.220908099233185,15.0
53,15.215592701406095,15.47461089175637,13.15938845736342,15.0
54,6.217766644334342,41.50462028248334,16.012599014564756,15.0
55,0.5963536500338049,71.3867082205341,12.860893433203797,15.0
56,38.81967947244839,15.050806486245268,16.668945469516373,15.0
57,14.181233355868091,2.8435157520967707,18.944385731299185,15.0
58,7.460897918648711,-1.9055545682144626,13.328010152808762,15.0
59,6.642391380648356,45.733599908345425,14.949550139671672,15.0
60,15.032194563436104,30.004060917122345,14.168193542965364,15.0
61,10.582655460810589,22.17374608650556,16.59183277876577,15.0
62,14.377040692195166,16.23091174779784,13.972429493722466,15.0
63,8.367207785454056,12.62927174079542,13.62994369256804,15.0
64,16.097604869002996,11.503183236248613,19.754994747516847,15.0
65,10.838766592155185,46.52686052247065,10.549136076661402,15.0
66,10.387336896259413,4.77435100336897,12.801043640445666,15.0
67,18.2322277711996,15.708755573232725,15.826088410754467,15.0
68,28.188215787383857,16.14812266931323,13.04404779579816,15.0
69,13.311297051141073,26.31319573340726,14.561082740534966,15.0
70,2.520292831713764,42.5633665706287,14.471662418811428,15.0
71,17.459486385165377,30.497527889829545,14.701277374088802,15.0
72,16.838472419356386,17.50312825289281,19.169085791034377,15.0
73,24.511817657204645,41.02551422340294,15.105179414994492,15.0
74,3.4334231050000494,10.910867534714786,22.66288921105081,15.0
75,30.982469080654045,25.26903613138614,12.253315782920748,15.0
76,3.8646643751128975,2.1681336298446254,15.823491293379774,15.0
77,12.30578127997479,0.9107451441800265,18.588026472280596,15.0
78,16.539320992624567,20.94775635086248,14.84230081474043,15.0
79,18.552958095992707,10.546646715178074,12.747879950590539,15.0
80,19.756916863294386,24.984075519934677,16.426661650364352,15.0
81,10.942382389385324,33.240810901180446,16.31017639360535,15.0
82,18.76187960878728,33.072881759187744,15.040671929140526,15.0
83,7.577458222046337,52.29865321253703,15.839091769862971,15.0
84,9.651496368620657,24.097977507998383,20.220318486076675,15.0
85,7.908137828560119,1.8886285180922968,13.593147445374013,15.0
86,7.157322946285712,26.54925781227933,11.995743433494699,15.0
87,12.55361446630187,28.642988408927774,15.227143045547098,15.0
88,34.386880970518526,29.04435574323969,13.592920415437371,15.0
89,16.702498371144273,36.840258274749786,10.19911213758379,15.0
90,22.027193319642834,23.47088841719054,13.011897177198056,15.0
91,8.17039610892422,19.772234011678158,16.597609612236344,15.0
92,16.418171442874517,7.007268898399083,12.064686332305858,15.0
93,4.1630315355107825,38.19418604223104,13.337086156662593,15.0
94,0.0653572849117805,44.75247097727047,15.773312846784341,15.0
95,-5.673461524032899,33.845703354760396,14.298721600924534,15.0
96,12.144025417820185,37.35044123890296,15.785094123982029,15.0
97,-2.4609258412675623,54.27016093153206,17.247909179776954,15.0
98,23.07855442896929,32.804798206906035,20.25776592023466,15.0
99,21.591573710731048,6.450238989416591,16.019649331487162,15.0
100,-0.14553515135836648,15.007876743978457,9.921659894869473,15.0
101,-4.798280750298802,23.994487221099845,9.823977155099696,15.0
102,2.590579593014139,51.60567719257084,14.559086217805497,15.0
103,7.511281480787912,37.010936069725275,12.089169986021407,15.0
104,21.089405292941226,21.843811985544814,16.323907406339682,15.0
105,15.797110326725633,41.950436129466624,15.005290382848825,15.0
106,16.156861374905716,22.47537144693758,11.61548387455759,15.0
107,8.290137093727289,1.6842754564555946,14.328757017563307,15.0
108,0.4480506141416165,53.73053373349383,13.083718855093426,15.0
109,30.80631812226487,34.291320670429776,20.425781090764797,15.0
110,2.834526689300537,57.05076127719606,14.499840116097399,15.0
111,25.682211179989416,22.750254315469533,11.582257173101791,15.0
112,20.11652945663865,4.6572072980124055,13.874041350012202,15.0
113,19.1289399770614,10.798076516390186,9.200262632628437,15.0
114,11.627765741911956,2.9411515469724367,13.452792792066248,15.0
