unit_id,ProductTiter,BrothTurbidity,do_FeedWaterFlowRate
0,22.325632686298068,24.35580435104767,7.0
1,17.686297965230068,9.808996235911092,7.0
2,22.17241728036301,-1.1116987851542195,7.0
3,6.475677177482318,13.332782681065863,7.0
4,14.935583705390398,30.7994529136429,7.0
5,19.468938543463885,-12.196209801676023,7.0
6,26.150890344013163,-7.03676006940969,7.0
7,18.741870521059504,21.675634480529954,7.0
8,21.447270495118108,3.6916936846005735,7.0
9,27.590887752368396,-11.756777445947138,7.0
10,17.840602108314187,26.54392506564061,7.0
11,16.604879150111387,29.343119672182894,7.0
12,16.510662097635244,9.91881162390181,7.0
13,15.330077250245136,24.645225433658176,7.0
14,4.587355614849552,42.41008648570893,7.0
15,12.790593137088782,25.13812556566414,7.0
16,25.28437782555657,47.58810705004773,7.0
17,23.690269732276928,13.375581479581847,7.0
18,18.662279367968658,3.609524365134,7.0
19,16.17237219339993,31.920849655669684,7.0
20,32.19837018512809,6.076650055645327,7.0
21,11.694684931210974,31.10348446106495,7.0
22,28.88384860736522,-12.18956797425256,7.0
23,5.871066592017772,15.122949689904859,7.0
24,25.350697541875387,31.926722374934087,7.0
25,29.91209335838835,13.051541073570501,7.0
26,14.64174564360079,18.49618458495882,7.0
27,16.77503821936254,18.70789141800582,7.0
28,24.787061065860552,10.309667833913295,7.0
29,25.51860645855612,15.624910446536035,7.0
30,16.608074432986136,4.3646024659523786,7.0
31,18.67089492281314,56.65894239458231,7.0
32,24.273326954240275,17.86690020551677,7.0
33,35.0554618058053,1.4576409135484667,7.0
34,22.06625794650963,11.222403915729597,7.0
35,26.68630030544234,-13.013661997693278,7.0
36,28.73536475756285,25.846037066912675,7.0
37,35.15879667000604,0.19954067395852348,7.0
38,24.230643422704688,34.63330162086481,7.0
39,15.099913813350437,20.28632900758711,7.0
40,19.657694956040636,34.291366746432416,7.0
41,25.096082144321638,27.515995047841873,7.0
42,16.909950929382376,37.061129599142234,7.0
43,19.366847904547548,34.07250278080625,7.0
44,18.975109867718768,4.546246871502488,7.0
45,25.71512502681572,11.803630865314885,7.0
46,22.83272111736767,11.256327377056262,7.0
47,13.693855570917217,44.828597455767024,7.0
48,20.111420318727735,8.157611416773134,7.0
49,29.79132136299816,22.18761734147427,7.0
50,13.568399090484542,0.9884096049161588,7.0
51,16.746906281929434,29.664902272620797,7.0
52,23.748137223749456,34.926549977541264,7.0
53,7.22022357665806,7.4428198563476595,7.0
54,35.862085702901055,15.490463244555253,7.0
55,15.280490360249484,26.044353248701142,7.0
56,33.675825966894564,13.79578084997625,7.0
57,23.13281932136544,22.765722481715567,7.0
58,22.405254465005473,27.324767013785127,7.0
59,27.159927374054362,41.56038239130842,7.0
60,24.66520473375873,31.24642028867185,7.0
61,22.415572159843812,-0.9546824611411537,7.0
62,17.621879490813527,22.808004473472195,7.0
63,15.94528171750268,35.358350204178535,7.0
64,4.988967193523869,16.841756383136882,7.0
65,19.709056769440103,-1.8808098078426916,7.0
66,24.95017348132343,17.05464209460802,7.0
67,21.282770498646485,32.391410437676385,7.0
68,-1.0111873998321084,10.247646207115277,7.0
69,28.67018727099599,16.810103980890823,7.0
70,15.228550443400978,22.220104632127903,7.0
71,18.63109558235564,22.162770024318135,7.0
72,11.128197547641744,10.346853253949375,7.0
73,18.60020891282619,28.592788956472837,7.0
74,6.771572529728356,32.044856266772555,7.0
75,26.076293367344874,28.19888181121859,7.0
76,21.441919368661186,-7.201466736499047,7.0
77,6.5203071701340285,35.2676472530981,7.0
78,27.997898614170477,23.63677415612563,7.0
79,28.55384430706996,34.425147085359804,7.0
80,26.700957941261187,9.164490829333236,7.0
81,19.28313726213757,0.5613263906504855,7.0
82,42.350272969250476,16.25540281207184,7.0
83,18.880868589437114,10.558200517619188,7.0
84,17.522763009021354,10.45062611430047,7.0
85,13.554461277701126,58.63685236976619,7.0
86,21.062911557961094,37.479968450298145,7.0
87,20.209277246610288,13.293233304076928,7.0
88,25.0434847847057,2.403688783785146,7.0
89,30.56677243819449,5.278332268025981,7.0
90,13.42190219171696,2.223328587422605,7.0
91,21.0294651649734,18.38239889450139,7.0
92,43.96011910853432,18.269452476578554,7.0
