unit_id,ProductTiter,BrothTurbidity,do_FeedWaterFlowRate
0,28.051883304233804,16.28499650886254,5.0
1,26.961242930709837,1.2804471250061429,5.0
2,22.36384725462829,6.686734269637226,5.0
3,19.44390558260826,25.113282432623393,5.0
4,31.67006041989725,-2.1724875346347297,5.0
5,32.16183363692906,20.946516246432523,5.0
6,23.70119791315433,23.251502849712246,5.0
7,23.317740670588908,28.543512225266326,5.0
8,27.249347206667366,-3.3731649193560607,5.0
9,18.70465650349763,15.082069759468133,5.0
10,34.98118079711665,12.108629092502397,5.0
11,34.5862528262637,-4.976825919330047,5.0
12,24.262159307810066,-5.046684425727793,5.0
13,31.674407293453342,-6.88366416598161,5.0
14,28.166138426833925,12.478584374920704,5.0
15,11.090888809488476,10.329412014318077,5.0
16,39.74079822359285,14.398157375502883,5.0
17,18.66164699007777,0.33732338479949675,5.0
18,22.872258910111956,32.94224831320532,5.0
19,25.002466855010944,-0.9121213075503576,5.0
20,31.67135460063445,-0.8614711136550461,5.0
21,25.299714378263793,-4.830839462669035,5.0
22,23.759404765589274,4.141012170371244,5.0
23,22.05225680678451,22.625822751435642,5.0
24,19.129780121458907,19.185427986085497,5.0
25,25.587240012567367,-4.077865643750021,5.0
26,6.501562665759217,9.074758266258119,5.0
27,29.847688848858926,5.096887778423664,5.0
28,25.702347032880247,-3.6809230949876017,5.0
29,23.660341273387857,1.79509323437785,5.0
30,30.55038119783959,-20.277348785951222,5.0
31,22.000017108661943,11.104871835431862,5.0
32,24.4667223546382,15.467303899209607,5.0
33,16.333440841210127,58.97197878667663,5.0
34,16.703678414740608,15.060676271668761,5.0
35,32.05236563624694,26.306623327066355,5.0
36,28.043873204110987,7.719105283059097,5.0
37,32.808772408743934,21.33628396481971,5.0
38,17.536369466933014,16.12614234584056,5.0
39,24.970379639504372,5.435808340074069,5.0
40,26.425857959419908,-6.869652623309959,5.0
41,34.896962690658185,19.82582469107765,5.0
42,25.368610218299303,12.083907647437254,5.0
43,20.824948275215277,21.484389267745527,5.0
44,30.436573778706034,12.811668021767177,5.0
45,34.38956478345368,-8.306518610864568,5.0
46,3.7222498174702956,21.839049475960707,5.0
47,23.713884203758287,15.316873513569737,5.0
48,25.189656897085488,13.955281426643994,5.0
49,19.24917994600298,-8.492918584312626,5.0
50,32.6381090544948,11.753071678763224,5.0
51,11.937040980035828,-0.3628777674409154,5.0
52,23.50182746146224,23.685078935433417,5.0
53,28.65444806683578,17.01046255716224,5.0
54,37.86808827227404,-1.5376097105894644,5.0
55,46.510891232270815,34.48783483080107,5.0
56,39.81088968891145,26.527880072413204,5.0
57,22.077280068669133,3.26041806684745,5.0
58,18.274055761121506,18.529413856324656,5.0
59,33.54602764251377,4.322785359777917,5.0
60,20.16276471757043,18.094850286739785,5.0
61,23.466553986832146,17.40854799174251,5.0
62,23.440558691917463,28.879187729049036,5.0
63,30.126323290022235,21.350657000995177,5.0
64,25.54082843255016,9.285079207700235,5.0
65,29.348073145272796,1.2468764673486028,5.0
66,38.26965753535113,8.815530278576098,5.0
67,27.69948662658388,17.475984724423075,5.0
68,28.003989491879928,4.257911690044983,5.0
69,23.952124905573992,14.296483593690652,5.0
70,29.557062061825533,33.79678637506759,5.0
71,24.60940984910683,-1.7257205140141423,5.0
72,22.86775651881627,-5.673105551379441,5.0
73,18.002159209107617,25.499966878463184,5.0
74,22.71501402505957,14.06377785987485,5.0
75,33.51933558109685,13.260173588195038,5.0
76,26.413307001145576,27.310166531052854,5.0
77,17.925173555704472,-0.6621161488534675,5.0
78,32.93000875730874,48.498012100482505,5.0
79,17.3179840321774,-5.448268161242826,5.0
80,23.428623778877675,15.764317617910443,5.0
81,37.7915927606071,21.91781626701038,5.0
82,12.68845636975026,8.516561745426868,5.0
83,20.49704250862051,19.03403585525174,5.0
84,23.673359970584126,24.303074349456438,5.0
85,20.212337031088413,26.565091064414915,5.0
86,22.389386595895022,14.146975419439697,5.0
87,20.317643663842706,14.106802440737406,5.0
88,27.250142934148304,10.328059239226278,5.0
89,27.011495798232232,8.77382562889764,5.0
90,21.231987541528998,25.39660798348264,5.0
91,26.31862862164637,15.041778512234313,5.0
92,26.780888360710247,21.47442783799322,5.0
93,21.153526562724323,2.5369150564674854,5.0
94,16.687335393767455,4.3169343059433665,5.0
95,23.804960324210516,0.6845572387977832,5.0
96,26.209402255542262,23.954653704658874,5.0
97,21.80892315719181,16.854363781719545,5.0
98,3.9435053168781904,5.160684889076267,5.0
99,31.308099278873996,18.288688549977408,5.0
100,32.64868253607732,23.954508192225834,5.0
101,16.152282798433856,35.99990955123006,5.0
102,13.812925662674687,16.995052793028076,5.0
103,22.97357798295803,-1.1268710233523098,5.0
104,24.6536586348921,58.241027059411806,5.0
105,10.5395805928761,14.348848620779194,5.0
106,26.690895478144085,22.56038158347971,5.0
107,33.8343404513018,19.29222235544153,5.0
108,23.60926618295989,4.656298934354177,5.0
109,22.129809615606128,26.59199210547382,5.0
110,22.113752753249063,6.425101676424067,5.0
111,24.8969848061927,14.287842488991057,5.0
112,17.70004146658733,24.541270013935474,5.0
113,24.603949756121136,20.376131832433426,5.0
114,13.552118834528521,10.997581087759379,5.0
115,22.872962354464622,-4.635100588930719,5.0
116,28.760209880191947,12.178342470383267,5.0
117,25.419821149232817,13.032474807656374,5.0
118,14.368883833596811,31.530593890573737,5.0
119,9.743581324303092,18.145142434984177,5.0
120,25.277297528015286,16.42037036690893,5.0
121,26.98485900914745,6.9323996540310855,5.0
122,25.265243311264538,19.559768036710302,5.0
123,26.69654945445854,22.97940197425763,5.0
124,37.98170471100944,3.9852887289347363,5.0
125,21.419661920800824,30.852446121171305,5.0
126,25.40045347941428,29.720972472390905,5.0
127,30.39230197755836,24.413532654563596,5.0
128,31.801775556435764,9.579409284493634,5.0
129,24.41835974973667,4.911376155636228,5.0
130,15.934234713529726,5.758985970669368,5.0
131,28.74621029387102,5.288175358384059,5.0
132,18.957389943556112,21.754654823249794,5.0
133,19.735147820171306,35.91735969012056,5.0
134,16.907599064181177,25.29245553343253,5.0
135,24.32325184275647,12.109041313732021,5.0
136,18.466325642917656,-3.4131177927564593,5.0
137,23.849582857065094,39.831137466304014,5.0
138,24.058988500905617,-3.387760794010921,5.0
139,17.18875352354564,8.771714825283969,5.0
140,17.070339981971077,4.934584681230895,5.0
141,31.833785469838542,30.22389828766974,5.0
142,20.827797814957208,12.860960035639824,5.0
143,29.62296788727685,9.45301404960679,5.0
144,22.2226768510793,13.478382525756608,5.0
145,37.054543846764766,15.674995411491818,5.0
146,27.992281762236196,23.83376198819091,5.0
147,27.364691610804275,-7.469975033180685,5.0
148,23.517213877436426,12.660564222625851,5.0
149,28.197301782269953,-1.4434463108504083,5.0
150,38.17984702182147,-17.46867241809358,5.0
151,30.022816579496833,1.8948980411301548,5.0
152,22.998245374102936,-3.5660008968064307,5.0
153,22.716783004494587,19.51015595076731,5.0
154,20.90803937605158,3.3701221236839434,5.0
155,20.815704691948564,16.952975903213375,5.0
156,23.936302125862,15.364558294090113,5.0
157,33.94408550118194,9.421744134500369,5.0
158,18.151190471789157,27.368756114449937,5.0
159,28.46428068073286,0.8614297710053762,5.0
160,9.074411135412017,13.380255205268904,5.0
161,31.660829919417367,4.0946465795279785,5.0
162,14.405915712616327,12.836923782774797,5.0
163,30.587692331673694,8.741095936215675,5.0
164,20.589735673399332,5.800802110309913,5.0
165,16.84202634595577,8.687609893781424,5.0
166,21.464989558334356,12.307629816423626,5.0
167,28.153185586793455,24.471268185319907,5.0
168,17.640989221883352,13.8144589720674,5.0
169,24.521992619391064,-0.5160027606227118,5.0
170,21.351476841246303,37.924038963805344,5.0
171,18.15829239539491,10.765244058594334,5.0
172,17.09524749953676,12.088818809952167,5.0
173,18.620544654683318,5.47431591263957,5.0
174,26.97024572748181,21.361219707617728,5.0
175,37.468897955497525,17.25951333344772,5.0
176,28.03976284000558,21.55847212785337,5.0
177,30.55400886992581,20.915355627419643,5.0
178,18.53116768228203,-19.762002814562273,5.0
179,21.762273243310787,35.227789895286094,5.0
180,15.21399670535423,-8.472711387753908,5.0
181,30.306452322566788,-14.989422526097897,5.0
182,34.79239520236307,18.862886714277295,5.0
183,26.0073283161908,8.418427906619502,5.0
184,21.273993575827692,4.338859594618592,5.0
185,17.540686088566407,33.22608483532927,5.0
186,26.05021652238301,6.438127498973607,5.0
187,22.411518787638585,14.337832856121675,5.0
188,18.577359190965296,22.707189165016405,5.0
189,17.314072916048087,24.609404866578195,5.0
190,25.84808342481597,12.4404439038734,5.0
191,39.484198499446464,15.271027194506015,5.0
192,19.657797433963378,24.72634134748347,5.0
193,26.2162003706235,19.66388614744349,5.0
194,22.876848673671994,-10.159403234973452,5.0
195,30.344303399805522,15.858950962721321,5.0
196,12.444840532986058,1.0951025452523862,5.0
197,35.54757354651498,17.903788892941293,5.0
198,24.846187487896103,20.75220484087741,5.0
199,22.922022177580384,31.665152686495667,5.0
200,20.749508083880862,6.486947076920801,5.0
201,14.852887979816604,24.183259928927356,5.0
202,19.835269844189877,-14.767466801806044,5.0
203,22.659939760786685,14.466481861562537,5.0
204,21.053402056480273,13.690770447553017,5.0
205,22.38070199797994,34.04549129653095,5.0
206,32.62073977547048,9.614561230634205,5.0
207,32.29276800084526,-11.487903082028717,5.0
208,26.251934868715043,1.9947971060832224,5.0
209,15.356017762195536,34.323101508375395,5.0
210,11.2680473870331,16.156961350153765,5.0
211,29.309980528227257,14.342710237720654,5.0
212,13.404361597944343,2.1550965887213653,5.0
213,30.700497187275527,10.045489617691116,5.0
214,27.7236339675495,15.835625892477356,5.0
215,19.783028696817713,17.908302593002347,5.0
216,27.224364073843574,13.124916438543204,5.0
217,29.584733197155337,18.055371155209397,5.0
218,32.88750233896146,5.470964588763195,5.0
219,26.028361631363204,9.241947000660996,5.0
220,21.491830395795752,15.950911495694093,5.0
221,16.401303366498674,28.363053924929034,5.0
222,33.16647452180522,17.8782214686669,5.0
223,27.348365971784087,10.647621038801764,5.0
224,23.764811553264423,-0.8123002975586804,5.0
225,41.524255786301346,42.931988935268606,5.0
226,38.51417222155558,-0.6920505771064569,5.0
227,22.759336469336823,33.395739616040196,5.0
228,28.147418415255185,31.37385119636609,5.0
229,22.166071441956856,11.796062857920273,5.0
230,35.75477428916055,-9.069505475793289,5.0
231,24.61613597329646,23.129370415769905,5.0
232,16.819488105500092,13.195904454736626,5.0
233,20.001863292661756,10.82607743932278,5.0
234,17.62567784715454,13.609498787577767,5.0
235,21.47394396180553,-4.4934160173207225,5.0
236,27.034473954559576,19.505715111957954,5.0
237,37.82014112436262,16.349868291563464,5.0
238,22.141497374772463,-2.4929225796592274,5.0
239,25.869179601426364,17.505185221409228,5.0
240,30.788072354298233,20.863641600258585,5.0
241,22.542914055385662,-13.612387628688392,5.0
242,31.7548585279712,9.720324609917185,5.0
243,24.089238082548178,-2.3855598379602725,5.0
244,19.99765908115616,16.149653429125358,5.0
245,20.62182578323994,-0.6609958890130656,5.0
246,31.97816534560913,5.810807425520774,5.0
247,31.85209792090591,-7.413845360006167,5.0
248,23.67709079905347,11.552611956321876,5.0
249,25.90365727200122,18.194526740037475,5.0
250,24.58876498861693,11.646929805501955,5.0
251,15.736243708784265,32.64121739597364,5.0
252,11.731030649558571,18.912546958590244,5.0
253,13.590356892856219,23.20220387072505,5.0
254,38.01266872960821,13.529708038809009,5.0
255,25.367782291867023,33.575339569926285,5.0
256,37.571674713061846,48.79211819743094,5.0
257,40.76287076059857,19.430731818966883,5.0
258,37.672827120531,16.737521914642393,5.0
259,23.43711520623942,15.28963434398451,5.0
260,14.205516172928494,4.40828958850141,5.0
261,25.6586389458369,9.98043031374381,5.0
262,20.674832063111182,-4.8498630156863065,5.0
263,16.503408314408446,12.35088326818314,5.0
264,12.634898454680489,2.773831424632011,5.0
265,26.733101018431558,-1.569296533539303,5.0
266,26.495760431748312,4.917859994497106,5.0
267,23.3176335964338,15.032925957104728,5.0
268,20.782257933859086,20.486286512320035,5.0
269,27.03875082223564,40.252319843042265,5.0
270,21.527712101758546,-5.459777076075792,5.0
271,27.978352521483163,8.792146614215625,5.0
272,29.696951486611376,15.25002983897732,5.0
273,27.510105886985045,7.1848649288978255,5.0
274,29.287715078830193,7.320345116666541,5.0
275,28.228494768470856,3.2205490434841764,5.0
276,29.01154621235917,7.1018169414641745,5.0
277,36.92106304180847,4.924220060516163,5.0
278,40.21962518431893,16.15268237642056,5.0
279,27.541875170098848,5.246122568452522,5.0
280,32.876638001877566,13.792987322064516,5.0
281,18.596395091531697,20.994320295786956,5.0
282,21.77661486744757,1.5813830390514312,5.0
283,24.40419014574761,6.758234358986242,5.0
284,29.189742328959287,12.947071657376924,5.0
285,24.515018283150013,4.758362541905992,5.0
286,22.47178550140506,-6.779687349343691,5.0
287,39.38983514881709,24.132728741270363,5.0
288,33.579936994733565,-3.4673764012406103,5.0
289,34.240068159003016,-12.74116257437907,5.0
290,34.76272588706578,1.5836663953923917,5.0
291,20.602205503894726,26.721948109838408,5.0
292,24.356038370651476,17.700418395271488,5.0
293,38.5270856330715,26.126688204687174,5.0
294,16.276390840593397,12.557487846939292,5.0
295,23.484804618154293,16.764566215051218,5.0
296,22.234567408915066,5.872295449430263,5.0
297,24.73692419015726,12.358548969289494,5.0
298,36.73336220100091,25.42863283863958,5.0
299,20.736037342930977,27.801301461191287,5.0
300,23.689902324396005,7.816558720790244,5.0
301,21.095634480770034,17.964554381461653,5.0
302,34.83804631463188,19.651142721030617,5.0
303,27.0688398954292,20.352282640685672,5.0
304,7.893803028401679,2.8065247557728394,5.0
305,27.26103934187917,-2.262920377458542,5.0
306,13.314896291194193,14.744879713401783,5.0
307,31.171364394074867,17.108729871750278,5.0
308,26.382913250816678,38.77452304902871,5.0
309,31.516526545425336,-11.839033364233728,5.0
310,27.4408445823381,24.078072296880805,5.0
311,20.972277117947677,11.291056057768184,5.0
312,25.558762029764758,29.628910837265185,5.0
313,32.3748681520515,31.49345313756036,5.0
314,6.2652333218209115,13.4452233189104,5.0
315,24.143333778591586,-33.235567136089806,5.0
316,26.132434597614505,-4.759109152867996,5.0
317,28.308839217019834,13.964221140760342,5.0
318,18.64843346482599,14.82954309877745,5.0
319,21.331688875979715,-18.130980874383262,5.0
320,25.307269185409115,33.11491607174912,5.0
321,15.779519014058355,12.411280678818258,5.0
322,23.9979757041041,26.502220051301457,5.0
323,27.082989092194772,29.65295136979629,5.0
324,23.322509507501838,13.194457037098093,5.0
325,19.948898025798584,4.442918429907608,5.0
326,15.410194345870831,-13.138440222658309,5.0
327,35.36671848800316,29.211132273098265,5.0
328,27.53256188178427,-30.42429416690446,5.0
329,23.71108295918658,38.99824105535957,5.0
330,23.12889608615806,3.8629313265868443,5.0
331,26.118599538436186,8.764516092599315,5.0
332,25.591175301225256,1.105251704972087,5.0
333,19.116743292634713,15.604644585487682,5.0
334,24.666570392349016,1.7619123977796285,5.0
335,25.917343444170463,-14.034954586233066,5.0
336,16.81978496877252,11.139069683438095,5.0
337,27.298214424819,14.189164787436326,5.0
338,19.50449089268893,22.518330094851308,5.0
