unit_id,ConversionEfficiency,ReactorPressure,EffluentByproduct
0,23.120537448357407,88.11596620273696,9.247774533622525
1,26.63651881107675,78.77779239863905,9.446304669609757
2,23.062294937874952,86.9224881635239,8.465703441304097
3,20.076067374271066,70.02518708746179,9.09396959687296
4,27.396243178443278,78.51671051043365,10.120602849609506
5,27.519787127646484,84.213069478883,9.310807555622052
6,23.47472439351383,79.76357914381045,9.98023225320102
7,24.621047367883964,77.24529219386811,9.581226163747486
8,27.46499349981732,90.95422065324884,10.52425690797688
9,27.192743893101227,70.8822534874648,8.799927116033798
10,23.164486630054565,64.88306480823576,9.604005892153593
11,26.100475640558777,72.38010965211242,10.26087739735087
12,20.625582581429803,64.07502596032633,9.922821529317028
13,30.66815575311771,75.5648489421798,10.18808039354177
14,25.238350489470147,89.21708615062418,9.997621972684387
15,27.12872873450541,80.95411271529466,9.90660947654577
16,28.752691226349405,69.87875990494625,8.997493879706859
17,27.012440754593378,82.90002739204458,9.149407617902186
18,26.696670938707957,51.62239166063582,9.080355643436642
19,24.001599780347554,88.91337328512618,9.267959265229056
20,27.385689268950063,80.3135542984737,8.96403366150656
21,23.33246844964812,80.2405585275907,9.668661546280951
22,19.46883590794363,52.60386315025217,9.792492312941716
23,25.372498953544177,73.28354255622257,9.181554729413099
24,32.85129825388223,92.13153517344995,9.853748652650289
25,21.418253835686627,85.30837662286847,9.944578613902422
26,23.584416917264384,58.06213692261744,9.952785782792992
27,23.7668582286412,67.18791527081922,9.891250409661971
28,29.54527066678967,89.69193188926651,9.989986360701725
29,23.695257763254503,75.47113305638977,9.090739838447771
30,24.91461359778751,75.37763478288066,9.385111234664873
31,27.132483861415285,58.072829685962496,9.271752041057347
32,26.789799806586753,89.83395907359824,9.693871717935279
33,22.698196193686847,57.43487873600821,10.271890891151097
34,30.542328495019937,62.48087667948616,9.21628955853354
35,26.293596079317954,84.39084947608686,9.428320911154758
36,24.930736173191,69.27357071350825,9.673420944056202
37,24.086645661556172,68.53886068929049,10.17626512079608
38,26.547440388372173,91.27906822990506,9.641610992940596
39,23.55801033610719,85.13313374597475,9.936042651781403
40,21.90367335938888,83.37942604292074,9.077290319146908
41,21.022915907276495,62.355419532284245,9.164550035922831
42,24.2899940813999,58.805280710496454,10.304440818668427
43,23.158208090755586,75.2611177268962,9.227720064307421
44,30.77136290890281,72.11717172570097,9.107514519509603
45,28.087936285503023,64.37986451962779,10.194700570873518
46,26.541561536726963,69.64698197484127,9.690654898085723
47,22.80224327022633,61.763191858587646,9.817483942967952
48,27.407639347998483,76.44674041923882,9.411108797584912
49,26.8604294814487,69.1178807137023,10.12839127069935
50,28.768382551233323,76.83208145276367,9.1102625395615
51,30.53310090314061,90.4245526124487,9.790323144328159
52,27.207790120195245,72.5104868457977,9.544575743482403
53,18.17857940653095,53.66841174052073,9.585766910964772
54,26.614203301282785,93.4889538996312,10.43887902138103
55,21.414204073284722,62.39693415768337,8.926281887840398
56,24.656604078672324,72.41398734660488,9.932584014974134
57,29.804706714836165,84.59721743490526,8.891334667099093
58,29.946041814525838,88.1667559865542,8.961351442075904
59,23.902433715311435,85.71274441951138,8.93933008770308
60,27.413877920744195,69.66322368529892,9.67523225085208
61,27.865481176893347,58.96360221568091,9.164841904426579
62,22.57717847999912,59.18906558795378,10.4641321675145
63,28.90023657486724,82.30477682219284,9.612594031023148
64,27.35483907418774,76.46872003803378,9.002797218665918
65,28.04683033189124,100.20933252402747,9.966259387130375
66,24.990770962667664,88.30341052584443,9.641096552761505
67,26.771219480594386,91.93747200628674,9.916248092564135
68,23.33853133521713,60.827934421461315,9.43622624555354
69,23.063868397740624,80.59807150811356,9.040915801682315
70,27.736091434712833,87.29365905639727,9.137754874867964
71,21.7488619169895,72.62875533106717,9.62549323469771
72,24.585748451272064,70.28327948574089,11.156585530279811
73,27.061182072887217,90.53992092589648,9.210473015233463
74,28.184491443492714,86.40059446053594,10.031141319728208
75,17.4946041924896,72.55307178352831,8.921345677201664
