unit_id,CropYield,TissueNutrientAssay,CanopyTemp,do_FertigationRate
0,7.811901046406543,40.14983858921341,66.9780351205337,20.0
1,19.88946197511513,25.643960972439295,82.67307531021827,20.0
2,-22.231546461767948,51.124273833281535,61.76902221123335,20.0
3,4.071039066118754,31.571837192364335,94.31114588790608,20.0
4,38.05123525090295,9.717179168947846,96.28347332227722,20.0
5,7.491304409602451,45.783716063139416,95.80227303855176,20.0
6,9.333203646512752,29.182425551820778,73.57732439233178,20.0
7,4.677396230342187,15.34245259049655,72.03663856867969,20.0
8,7.031029321213828,37.38521587202054,90.23822136745206,20.0
9,19.960964299759915,9.857813882966296,71.67387811060799,20.0
10,21.211731629586026,21.451573928262082,75.81162870962437,20.0
11,18.213929060313315,18.54928319855437,86.51765051865277,20.0
12,18.77685068490848,-4.941555600828053,77.56756093815598,20.0
13,31.5153282436861,26.905007203290694,81.35582111031837,20.0
14,-9.53193772659457,26.400927820892825,69.57464395370508,20.0
15,12.845523623947274,35.100211795942684,92.32549768388519,20.0
16,-5.149386622684399,27.52745222678788,54.01413375873822,20.0
17,-4.169294786234108,51.573130257137855,75.85561731634822,20.0
18,4.101080278118493,33.80015426505044,66.58604251227688,20.0
19,14.048680831124777,19.312922012370596,74.4716120801585,20.0
20,12.666920876097095,31.631173829000183,78.13861172889399,20.0
21,-13.12056309603322,44.76635451197569,66.01700586109536,20.0
22,19.29829136141375,19.805306966606796,95.82286634130494,20.0
23,19.568945987563357,29.713613222951786,69.9577663831204,20.0
24,20.640303455186032,17.935671205431536,80.89383955208864,20.0
25,23.031168780661858,24.837722068367206,85.97225792012478,20.0
26,15.204778746162575,18.478296885600482,85.58080557602923,20.0
27,12.948254122790537,-11.763245884963684,83.1712479706945,20.0
28,-2.4032200970397373,25.65776707456402,59.865189387762165,20.0
29,13.879464211367594,16.63545276505163,69.8371848661875,20.0
30,9.531963387921785,37.95465250528448,95.65743488315529,20.0
31,15.505210332434892,-3.0299173298468,71.58011631475485,20.0
32,-1.0480237400021097,63.03920341349647,70.29276061602525,20.0
33,11.253731131065337,5.030975143195368,67.73768955062977,20.0
34,-15.408231648396338,37.86966745929551,71.15897015030922,20.0
35,26.20740870064611,45.644163949658875,96.97827746409784,20.0
36,-0.8079196295148758,60.28365665028886,59.98567243352386,20.0
37,17.879548663735914,21.602785891304762,70.33237488824177,20.0
38,12.244203607613356,29.12763821078017,73.62703401280362,20.0
39,6.6717881127787555,29.137856447239514,64.86215871990436,20.0
40,-6.665594364560475,49.75217826717057,68.41509220539655,20.0
41,7.47432862512365,35.06987146470474,98.3808137589324,20.0
42,18.555394051183615,22.45449668311043,81.5565247278241,20.0
43,14.965991819787273,10.266211359713221,88.63812527182331,20.0
44,10.349806804863718,49.65938069436349,73.64057543607188,20.0
45,7.644335187321638,28.925510297344523,71.06676104390674,20.0
46,5.666548413161569,42.370583394906745,71.29515773086104,20.0
47,12.683024272350785,11.06414995376709,79.85727219937337,20.0
48,19.86259483706969,19.920750640032008,81.63852721202066,20.0
49,20.213308505135018,35.24822247886873,73.2141134279159,20.0
50,14.648905211207122,16.303148527486368,63.16318544628678,20.0
51,11.276965149428934,29.86532027936008,91.85357934111997,20.0
52,30.78290430952302,34.451185257263404,102.24636387474027,20.0
53,-14.428827039752091,65.94132811824528,69.72444608384535,20.0
54,3.1782256986408424,53.55210111381653,69.18447227969973,20.0
55,15.433783135631678,11.038167012531641,69.13799077813322,20.0
56,21.408957685777693,17.011105504392454,75.43447548667152,20.0
57,1.6250765328723151,32.92314747307738,74.34583471945592,20.0
58,7.977796261706482,46.130923894092064,73.34479613812799,20.0
59,6.11006913924224,6.551849270371044,69.59431552812069,20.0
60,12.22794222960125,22.474707820809783,82.37201550506353,20.0
61,17.47503915115982,22.04135169564789,75.99372328538858,20.0
62,-13.374498410392064,48.4515367933722,50.37805847488931,20.0
